IdC,type_aliment,nom,allergene
2439,Épice,Poivre long #667,"Crustacés, Lactose"
2440,Poisson,Brochet en gelée #751,Lupin
2441,Légume,Navet confit #944,Gluten
2442,Viande,Agneau rôti #840,"Fruits à coque, Sulfites, Poisson"
2443,Épice,Poivre long #884,Aucun
2444,Herbe,Thym sauvage #962,"Sulfites, Fruits à coque"
2445,Fruit,Pomme sauvage #811,"Lactose, Gluten"
2446,Fruit,Verjus #396,"Poisson, Céleri"
2447,Fruit,Verjus #388,"Lupin, Sulfites"
2448,Fruit,Verjus #83,"Sulfites, Soja, Moutarde"
2449,Viande,Agneau rôti #672,Moutarde
2450,Viande,Agneau rôti #615,Aucun
2451,Produit laitier,Fromage affiné #25,Aucun
2452,Herbe,Romarin #280,"Céleri, Poisson"
2453,Céréale,Épeautre #391,Aucun
2454,Fruit,Pomme sauvage #269,Lactose
2455,Fruit,Pomme sauvage #726,Soja
2456,Viande,Mouton braisé #707,Œufs
2457,Herbe,Romarin #983,"Soja, Céleri"
2458,Fruit,Verjus #431,Moutarde
2459,Fruit,Pomme sauvage #173,"Mollusques, Fruits à coque, Gluten"
2460,Viande,Venaison #993,Aucun
2461,Fruit,Verjus #874,"Sulfites, Lactose, Gluten"
2462,Viande,Agneau rôti #158,"Lactose, Mollusques, Sésame"
2463,Viande,Venaison #958,"Crustacés, Sulfites, Arachides"
2464,Viande,Canard fumé #860,"Crustacés, Arachides, Lactose"
2465,Fruit,Pomme sauvage #988,"Lactose, Crustacés"
2466,Viande,Canard fumé #511,Soja
2467,Viande,Canard fumé #266,Aucun
2468,Céréale,Épeautre #403,Aucun
2469,Céréale,Épeautre #806,"Crustacés, Mollusques"
2470,Produit laitier,Fromage affiné #153,Aucun
2471,Herbe,Romarin #120,Aucun
2472,Viande,Agneau rôti #939,Arachides
2473,Légumineuse,Lentilles du Puy #167,"Sésame, Céleri, Sulfites"
2474,Poisson,Brochet en gelée #826,"Lupin, Arachides"
2475,Légume,Navet confit #663,Aucun
2476,Poisson,Carpe dorée #502,"Lactose, Moutarde, Fruits à coque"
2477,Fruit,Pomme sauvage #716,Mollusques
2478,Viande,Agneau rôti #964,Moutarde
2479,Légume,Chou frisé #797,Aucun
2480,Champignon,Truffe noire #482,"Poisson, Sésame"
2481,Légumineuse,Lentilles du Puy #54,Aucun
2482,Viande,Agneau rôti #337,Aucun
2483,Poisson,Brochet en gelée #533,"Œufs, Mollusques, Gluten"
2484,Viande,Agneau rôti #649,"Fruits à coque, Poisson, Lactose"
2485,Céréale,Épeautre #352,Aucun
2486,Fruit,Pomme sauvage #958,Aucun
2487,Champignon,Truffe noire #864,"Sulfites, Moutarde, Lupin"
2488,Poisson,Carpe dorée #490,Gluten
2489,Viande,Canard fumé #614,"Lupin, Poisson"
2490,Poisson,Brochet en gelée #661,Aucun
2491,Viande,Venaison #687,Sésame
2492,Fruit,Verjus #198,Moutarde
2493,Viande,Venaison #457,"Arachides, Lupin, Soja"
2494,Viande,Venaison #23,Gluten
2495,Légume,Chou frisé #747,"Sésame, Œufs, Soja"
2496,Herbe,Thym sauvage #55,"Sésame, Mollusques, Céleri"
2497,Épice,Épices orientales #2,Aucun
2498,Viande,Agneau rôti #576,"Céleri, Crustacés"
2499,Viande,Canard fumé #432,Aucun
2500,Poisson,Brochet en gelée #564,Arachides
2501,Viande,Mouton braisé #476,"Moutarde, Œufs, Arachides"
2502,Épice,Épices orientales #268,Fruits à coque
2503,Céréale,Épeautre #110,Crustacés
2504,Produit laitier,Fromage affiné #44,"Lupin, Céleri"
2505,Poisson,Brochet en gelée #157,"Œufs, Mollusques, Sésame"
2506,Céréale,Épeautre #851,Aucun
2507,Herbe,Romarin #23,Aucun
2508,Poisson,Brochet en gelée #643,"Gluten, Mollusques, Arachides"
2509,Viande,Canard fumé #17,"Poisson, Moutarde, Fruits à coque"
2510,Légume,Chou frisé #218,Aucun
2511,Viande,Mouton braisé #829,"Fruits à coque, Mollusques"
2512,Herbe,Thym sauvage #337,"Céleri, Gluten, Lupin"
2513,Légume,Chou frisé #186,"Lupin, Arachides"
2514,Champignon,Truffe noire #824,Aucun
2515,Épice,Poivre long #218,Poisson
2516,Épice,Safran #909,Aucun
2517,Produit laitier,Fromage affiné #141,"Fruits à coque, Gluten, Poisson"
2518,Produit laitier,Fromage affiné #646,Mollusques
2519,Légume,Navet confit #925,Œufs
2520,Herbe,Romarin #274,"Œufs, Gluten"
2521,Céréale,Épeautre #530,"Arachides, Poisson"
2522,Céréale,Épeautre #683,Œufs
2523,Poisson,Carpe dorée #625,"Moutarde, Œufs"
2524,Légumineuse,Lentilles du Puy #58,"Gluten, Lactose"
2525,Viande,Mouton braisé #525,Aucun
2526,Champignon,Truffe noire #697,Aucun
2527,Fruit,Verjus #823,"Lactose, Lupin"
2528,Viande,Mouton braisé #817,Aucun
2529,Champignon,Truffe noire #926,"Moutarde, Mollusques"
2530,Poisson,Carpe dorée #168,"Sulfites, Céleri, Fruits à coque"
2531,Viande,Agneau rôti #441,Aucun
2532,Légumineuse,Lentilles du Puy #394,"Mollusques, Crustacés"
2533,Céréale,Épeautre #567,Aucun
2534,Herbe,Thym sauvage #668,Lactose
2535,Épice,Épices orientales #391,Aucun
2536,Herbe,Thym sauvage #862,"Œufs, Mollusques, Céleri"
2537,Herbe,Thym sauvage #744,"Sulfites, Soja"
2538,Viande,Mouton braisé #372,Aucun
2539,Légume,Chou frisé #211,"Arachides, Poisson, Fruits à coque"
2540,Fruit,Pomme sauvage #233,"Arachides, Gluten, Crustacés"
2541,Épice,Safran #974,Aucun
2542,Poisson,Brochet en gelée #611,"Sésame, Soja"
2543,Produit laitier,Fromage affiné #698,Soja
2544,Épice,Épices orientales #959,Aucun
2545,Légumineuse,Lentilles du Puy #912,Aucun
2546,Herbe,Romarin #94,"Poisson, Crustacés, Lactose"
2547,Viande,Canard fumé #513,Aucun
2548,Fruit,Verjus #652,"Arachides, Crustacés, Poisson"
2549,Épice,Safran #286,Aucun
2550,Fruit,Verjus #287,Aucun
2551,Viande,Venaison #319,"Crustacés, Arachides"
2552,Poisson,Brochet en gelée #939,Lactose
2553,Épice,Poivre long #531,"Arachides, Sulfites, Mollusques"
2554,Viande,Agneau rôti #39,Crustacés
2555,Viande,Canard fumé #984,Moutarde
2556,Champignon,Truffe noire #208,"Gluten, Sulfites"
2557,Viande,Canard fumé #617,"Moutarde, Fruits à coque, Gluten"
2558,Légumineuse,Lentilles du Puy #679,"Lactose, Gluten, Sulfites"
2559,Champignon,Truffe noire #584,Aucun
2560,Poisson,Brochet en gelée #150,"Mollusques, Céleri, Lactose"
2561,Épice,Safran #83,Aucun
2562,Poisson,Carpe dorée #167,"Lupin, Fruits à coque"
2563,Poisson,Brochet en gelée #896,Aucun
2564,Herbe,Thym sauvage #403,Aucun
2565,Viande,Canard fumé #319,"Fruits à coque, Crustacés"
2566,Viande,Venaison #962,"Arachides, Œufs, Céleri"
2567,Viande,Mouton braisé #503,Moutarde
2568,Légumineuse,Lentilles du Puy #61,"Mollusques, Lupin"
2569,Légume,Navet confit #842,"Soja, Œufs, Crustacés"
2570,Produit laitier,Fromage affiné #859,"Sulfites, Moutarde, Crustacés"
2571,Légumineuse,Lentilles du Puy #819,Céleri
2572,Fruit,Verjus #691,Sulfites
2573,Légume,Chou frisé #225,Poisson
2574,Viande,Agneau rôti #989,Aucun
2575,Céréale,Épeautre #454,"Moutarde, Céleri"
2576,Poisson,Brochet en gelée #842,"Soja, Gluten"
2577,Fruit,Verjus #495,Aucun
2578,Herbe,Thym sauvage #284,"Soja, Arachides"
2579,Légume,Navet confit #652,"Soja, Œufs, Sulfites"
2580,Produit laitier,Fromage affiné #31,Œufs
2581,Herbe,Romarin #596,Aucun
2582,Légume,Chou frisé #940,Gluten
2583,Viande,Agneau rôti #371,"Crustacés, Lupin"
2584,Fruit,Verjus #22,Sésame
2585,Viande,Mouton braisé #475,"Sulfites, Gluten"
2586,Viande,Venaison #945,"Céleri, Soja, Œufs"
2587,Produit laitier,Fromage affiné #186,Aucun
2588,Légumineuse,Lentilles du Puy #866,Aucun
2589,Champignon,Truffe noire #598,"Sulfites, Poisson, Mollusques"
2590,Légume,Navet confit #229,"Moutarde, Sulfites"
2591,Champignon,Truffe noire #128,"Fruits à coque, Mollusques"
2592,Légume,Chou frisé #657,Soja
2593,Herbe,Thym sauvage #817,Lupin
2594,Légumineuse,Lentilles du Puy #629,Aucun
2595,Épice,Poivre long #59,Poisson
2596,Fruit,Pomme sauvage #125,"Gluten, Moutarde, Fruits à coque"
2597,Produit laitier,Fromage affiné #29,"Fruits à coque, Arachides, Crustacés"
2598,Fruit,Verjus #993,"Sésame, Mollusques, Poisson"
2599,Produit laitier,Fromage affiné #554,"Arachides, Lupin"
2600,Viande,Agneau rôti #625,Œufs
2601,Épice,Safran #393,"Céleri, Moutarde"
2602,Épice,Épices orientales #208,Céleri
2603,Poisson,Brochet en gelée #69,Moutarde
2604,Viande,Mouton braisé #901,Aucun
2605,Viande,Agneau rôti #327,"Poisson, Moutarde"
2606,Légume,Navet confit #323,Aucun
2607,Viande,Canard fumé #761,Œufs
2608,Poisson,Brochet en gelée #560,Aucun
2609,Herbe,Romarin #824,"Œufs, Sésame, Moutarde"
2610,Herbe,Romarin #838,"Crustacés, Arachides"
2611,Herbe,Thym sauvage #225,"Moutarde, Mollusques, Céleri"
2612,Épice,Safran #104,Gluten
2613,Produit laitier,Fromage affiné #991,"Moutarde, Œufs"
2614,Viande,Agneau rôti #442,Aucun
2615,Poisson,Brochet en gelée #479,"Œufs, Poisson"
2616,Herbe,Romarin #101,"Soja, Lupin"
2617,Produit laitier,Fromage affiné #184,Céleri
2618,Légume,Navet confit #197,Gluten
2619,Céréale,Épeautre #411,"Moutarde, Céleri"
2620,Fruit,Pomme sauvage #830,Aucun
2621,Herbe,Thym sauvage #422,Lactose
2622,Épice,Safran #885,Lupin
2623,Herbe,Romarin #824,"Sésame, Moutarde"
2624,Produit laitier,Fromage affiné #557,"Fruits à coque, Poisson, Céleri"
2625,Produit laitier,Fromage affiné #789,"Soja, Mollusques, Lupin"
2626,Légume,Navet confit #783,"Céleri, Lupin, Œufs"
2627,Viande,Venaison #715,Gluten
2628,Produit laitier,Fromage affiné #3,"Lupin, Arachides, Moutarde"
2629,Épice,Safran #810,Mollusques
2630,Produit laitier,Fromage affiné #255,Soja
2631,Fruit,Pomme sauvage #499,Aucun
2632,Herbe,Romarin #535,Aucun
2633,Légumineuse,Lentilles du Puy #120,"Fruits à coque, Crustacés, Céleri"
2634,Fruit,Verjus #569,Aucun
2635,Poisson,Carpe dorée #681,Aucun
2636,Légume,Chou frisé #748,"Soja, Arachides, Œufs"
2637,Légume,Chou frisé #549,Aucun
2638,Céréale,Épeautre #725,"Arachides, Lactose, Lupin"
2639,Épice,Poivre long #948,"Fruits à coque, Soja, Sulfites"
2640,Légume,Chou frisé #789,"Fruits à coque, Soja, Sésame"
2641,Épice,Épices orientales #476,Lactose
2642,Céréale,Épeautre #409,"Œufs, Poisson"
2643,Viande,Agneau rôti #138,Arachides
2644,Herbe,Thym sauvage #925,Aucun
2645,Champignon,Truffe noire #401,"Gluten, Lupin"
2646,Produit laitier,Fromage affiné #713,"Lactose, Céleri"
2647,Viande,Venaison #598,Moutarde
2648,Épice,Épices orientales #776,Arachides
2649,Épice,Poivre long #988,"Lactose, Fruits à coque"
2650,Produit laitier,Fromage affiné #54,Céleri
2651,Épice,Safran #172,Arachides
2652,Épice,Poivre long #588,Sésame
2653,Céréale,Épeautre #78,"Soja, Arachides, Poisson"
2654,Viande,Mouton braisé #332,"Sésame, Lactose"
2655,Fruit,Verjus #485,Aucun
2656,Viande,Mouton braisé #818,Arachides
2657,Poisson,Brochet en gelée #30,"Gluten, Soja"
2658,Viande,Venaison #496,Lactose
2659,Légume,Chou frisé #223,Aucun
2660,Légume,Chou frisé #137,"Mollusques, Céleri"
2661,Viande,Venaison #273,Lupin
2662,Herbe,Romarin #549,Aucun
2663,Viande,Mouton braisé #693,Lupin
2664,Viande,Mouton braisé #219,"Sésame, Mollusques, Lupin"
2665,Champignon,Truffe noire #24,"Moutarde, Sésame"
2666,Céréale,Épeautre #107,Céleri
2667,Épice,Épices orientales #862,"Lactose, Sésame, Arachides"
2668,Céréale,Épeautre #916,"Œufs, Moutarde, Sésame"
2669,Viande,Agneau rôti #540,Aucun
2670,Produit laitier,Fromage affiné #792,Aucun
2671,Poisson,Brochet en gelée #836,"Sulfites, Fruits à coque, Moutarde"
2672,Herbe,Romarin #62,"Moutarde, Sulfites, Fruits à coque"
2673,Herbe,Thym sauvage #37,Sésame
2674,Poisson,Carpe dorée #249,Poisson
2675,Légume,Chou frisé #991,Aucun
2676,Produit laitier,Fromage affiné #988,"Mollusques, Œufs"
2677,Herbe,Thym sauvage #435,"Mollusques, Arachides"
2678,Herbe,Thym sauvage #429,"Gluten, Lactose, Sésame"
2679,Viande,Canard fumé #613,Crustacés
2680,Viande,Agneau rôti #807,"Lupin, Sulfites, Fruits à coque"
2681,Herbe,Thym sauvage #345,"Moutarde, Sulfites"
2682,Viande,Venaison #742,Céleri
2683,Viande,Venaison #802,Aucun
2684,Viande,Canard fumé #329,"Moutarde, Fruits à coque, Mollusques"
2685,Poisson,Brochet en gelée #804,Aucun
2686,Fruit,Verjus #230,"Crustacés, Poisson"
2687,Légume,Chou frisé #591,Crustacés
2688,Épice,Poivre long #630,"Arachides, Mollusques"
2689,Céréale,Épeautre #951,Aucun
2690,Viande,Mouton braisé #718,Gluten
2691,Fruit,Pomme sauvage #789,"Sulfites, Arachides, Mollusques"
2692,Poisson,Carpe dorée #541,"Lupin, Sésame, Lactose"
2693,Épice,Épices orientales #204,"Œufs, Crustacés"
2694,Épice,Épices orientales #749,Poisson
2695,Viande,Agneau rôti #736,"Poisson, Moutarde, Crustacés"
2696,Céréale,Épeautre #383,"Sésame, Œufs, Lupin"
2697,Viande,Agneau rôti #786,"Sésame, Céleri"
2698,Produit laitier,Fromage affiné #527,"Sulfites, Œufs"
2699,Épice,Poivre long #647,"Mollusques, Sulfites"
2700,Produit laitier,Fromage affiné #321,"Fruits à coque, Céleri"
2701,Céréale,Épeautre #953,Aucun
2702,Légumineuse,Lentilles du Puy #106,Sulfites
2703,Légume,Navet confit #335,Aucun
2704,Herbe,Romarin #763,"Sésame, Arachides, Mollusques"
2705,Viande,Canard fumé #594,Aucun
2706,Viande,Venaison #615,Mollusques
2707,Viande,Mouton braisé #547,Aucun
2708,Poisson,Carpe dorée #716,Œufs
2709,Légume,Chou frisé #855,"Sésame, Crustacés, Lactose"
2710,Légume,Navet confit #366,Sésame
2711,Herbe,Romarin #9,"Moutarde, Fruits à coque"
2712,Céréale,Épeautre #112,"Œufs, Gluten"
2713,Viande,Venaison #657,"Crustacés, Sulfites, Gluten"
2714,Herbe,Romarin #97,"Mollusques, Moutarde"
2715,Herbe,Romarin #367,Sésame
2716,Céréale,Épeautre #715,Lupin
2717,Épice,Poivre long #292,Aucun
2718,Poisson,Carpe dorée #607,Aucun
2719,Épice,Poivre long #391,Poisson
2720,Herbe,Romarin #380,Lactose
2721,Légume,Navet confit #477,Lupin
2722,Fruit,Pomme sauvage #212,Crustacés
2723,Herbe,Thym sauvage #219,Moutarde
2724,Céréale,Épeautre #753,"Gluten, Soja"
2725,Légume,Navet confit #775,"Moutarde, Soja"
2726,Herbe,Romarin #305,"Lactose, Gluten, Céleri"
2727,Poisson,Brochet en gelée #360,"Céleri, Soja"
2728,Fruit,Pomme sauvage #736,Arachides
2729,Viande,Venaison #650,"Gluten, Poisson, Mollusques"
2730,Viande,Mouton braisé #909,Aucun
2731,Légumineuse,Lentilles du Puy #427,Aucun
2732,Herbe,Thym sauvage #223,Aucun
2733,Épice,Safran #213,"Lactose, Soja"
2734,Poisson,Brochet en gelée #486,Mollusques
2735,Herbe,Thym sauvage #52,Aucun
2736,Épice,Poivre long #498,"Soja, Fruits à coque, Sésame"
2737,Poisson,Brochet en gelée #513,"Œufs, Céleri, Gluten"
2738,Champignon,Truffe noire #63,Moutarde
2739,Champignon,Truffe noire #149,"Fruits à coque, Gluten, Sulfites"
2740,Fruit,Verjus #422,Aucun
2741,Viande,Mouton braisé #4,Aucun
2742,Champignon,Truffe noire #678,Soja
2743,Herbe,Thym sauvage #271,Lactose
2744,Épice,Épices orientales #603,Crustacés
2745,Fruit,Verjus #538,Aucun
2746,Viande,Venaison #797,Moutarde
2747,Champignon,Truffe noire #301,"Fruits à coque, Lactose, Gluten"
2748,Épice,Épices orientales #122,Moutarde
2749,Viande,Venaison #946,"Céleri, Sulfites"
2750,Herbe,Romarin #647,"Sésame, Gluten"
2751,Viande,Mouton braisé #488,"Moutarde, Lupin"
2752,Viande,Canard fumé #417,"Sésame, Poisson"
2753,Fruit,Verjus #28,"Arachides, Fruits à coque"
2754,Viande,Canard fumé #117,"Fruits à coque, Gluten"
2755,Légume,Navet confit #651,"Mollusques, Gluten, Fruits à coque"
2756,Herbe,Thym sauvage #901,"Sulfites, Lupin, Arachides"
2757,Poisson,Brochet en gelée #517,Moutarde
2758,Épice,Poivre long #619,Poisson
2759,Produit laitier,Fromage affiné #729,Aucun
2760,Céréale,Épeautre #109,"Sésame, Arachides, Céleri"
2761,Épice,Épices orientales #288,"Sésame, Sulfites"
2762,Viande,Agneau rôti #217,"Lactose, Céleri, Sésame"
2763,Poisson,Carpe dorée #565,"Mollusques, Soja"
2764,Fruit,Pomme sauvage #269,Aucun
2765,Viande,Canard fumé #127,"Lactose, Lupin"
2766,Épice,Épices orientales #820,Fruits à coque
2767,Épice,Safran #880,"Crustacés, Œufs, Mollusques"
2768,Viande,Agneau rôti #742,"Œufs, Soja, Lupin"
2769,Herbe,Thym sauvage #231,Aucun
2770,Fruit,Verjus #406,Sésame
2771,Viande,Venaison #523,"Sésame, Sulfites"
2772,Fruit,Verjus #443,"Mollusques, Poisson"
2773,Céréale,Épeautre #307,Aucun
2774,Produit laitier,Fromage affiné #785,"Lactose, Gluten"
2775,Poisson,Carpe dorée #712,Aucun
2776,Légumineuse,Lentilles du Puy #870,"Céleri, Arachides, Sulfites"
2777,Fruit,Verjus #592,Aucun
2778,Légumineuse,Lentilles du Puy #918,Aucun
2779,Épice,Épices orientales #987,"Lupin, Poisson"
2780,Épice,Épices orientales #449,"Mollusques, Lupin"
2781,Céréale,Épeautre #366,Aucun
2782,Champignon,Truffe noire #558,"Œufs, Crustacés, Sésame"
2783,Fruit,Pomme sauvage #103,Aucun
2784,Viande,Agneau rôti #408,Aucun
2785,Poisson,Carpe dorée #540,Aucun
2786,Céréale,Épeautre #619,"Sulfites, Sésame, Poisson"
2787,Viande,Agneau rôti #218,Aucun
2788,Champignon,Truffe noire #700,Aucun
2789,Poisson,Carpe dorée #910,Aucun
2790,Fruit,Pomme sauvage #52,Aucun
2791,Légume,Chou frisé #95,"Lupin, Crustacés, Arachides"
2792,Viande,Venaison #140,"Sésame, Lupin"
2793,Herbe,Romarin #312,Sulfites
2794,Fruit,Verjus #970,Aucun
2795,Fruit,Verjus #333,"Sulfites, Céleri, Moutarde"
2796,Poisson,Brochet en gelée #624,"Sulfites, Œufs, Poisson"
2797,Viande,Agneau rôti #484,"Gluten, Œufs, Céleri"
2798,Champignon,Truffe noire #73,Moutarde
2799,Herbe,Thym sauvage #147,"Céleri, Lactose"
2800,Herbe,Romarin #472,Sésame
2801,Légume,Navet confit #567,"Poisson, Fruits à coque, Céleri"
2802,Viande,Agneau rôti #93,"Moutarde, Soja"
2803,Épice,Épices orientales #158,"Lactose, Sulfites, Poisson"
2804,Viande,Agneau rôti #245,Lupin
2805,Produit laitier,Fromage affiné #642,"Crustacés, Mollusques"
2806,Herbe,Romarin #472,Lactose
2807,Légume,Navet confit #144,Aucun
2808,Fruit,Pomme sauvage #908,Aucun
2809,Fruit,Pomme sauvage #120,Aucun
2810,Légume,Chou frisé #597,Aucun
2811,Épice,Poivre long #575,"Œufs, Lactose"
2812,Viande,Venaison #332,"Crustacés, Sulfites, Moutarde"
2813,Produit laitier,Fromage affiné #781,"Céleri, Sésame"
2814,Viande,Mouton braisé #814,"Gluten, Moutarde, Céleri"
2815,Viande,Agneau rôti #341,"Mollusques, Œufs, Moutarde"
2816,Poisson,Brochet en gelée #610,"Lupin, Céleri, Lactose"
2817,Viande,Mouton braisé #809,Crustacés
2818,Épice,Safran #462,Poisson
2819,Champignon,Truffe noire #554,"Soja, Lupin"
2820,Poisson,Carpe dorée #985,Aucun
2821,Légume,Navet confit #192,"Gluten, Mollusques"
2822,Épice,Épices orientales #736,"Gluten, Soja"
2823,Produit laitier,Fromage affiné #344,Moutarde
2824,Céréale,Épeautre #82,Aucun
2825,Épice,Poivre long #597,"Poisson, Sésame, Arachides"
2826,Épice,Safran #987,Œufs
2827,Viande,Venaison #961,Aucun
2828,Produit laitier,Fromage affiné #245,"Mollusques, Lactose"
2829,Légume,Navet confit #814,Aucun
2830,Fruit,Pomme sauvage #291,"Fruits à coque, Soja"
2831,Céréale,Épeautre #837,"Sésame, Céleri"
2832,Poisson,Brochet en gelée #959,"Moutarde, Sésame, Mollusques"
2833,Fruit,Pomme sauvage #664,"Sésame, Fruits à coque, Céleri"
2834,Viande,Venaison #811,"Gluten, Crustacés"
2835,Légume,Navet confit #633,"Œufs, Lactose, Lupin"
2836,Champignon,Truffe noire #814,"Lupin, Soja, Œufs"
2837,Fruit,Pomme sauvage #684,"Sésame, Mollusques, Lactose"
2838,Fruit,Verjus #19,Aucun
2839,Épice,Poivre long #307,"Lupin, Moutarde"
2840,Produit laitier,Fromage affiné #956,Aucun
2841,Épice,Poivre long #625,Mollusques
2842,Épice,Poivre long #142,Arachides
2843,Légume,Navet confit #728,Soja
2844,Fruit,Verjus #941,Aucun
2845,Céréale,Épeautre #199,Mollusques
2846,Champignon,Truffe noire #544,"Céleri, Poisson, Œufs"
2847,Poisson,Carpe dorée #191,"Moutarde, Poisson, Sésame"
2848,Herbe,Thym sauvage #543,"Crustacés, Arachides, Mollusques"
2849,Légumineuse,Lentilles du Puy #106,"Mollusques, Sulfites"
2850,Légume,Chou frisé #440,"Arachides, Œufs, Gluten"
2851,Épice,Safran #67,"Céleri, Soja"
2852,Viande,Venaison #356,"Arachides, Gluten, Lactose"
2853,Poisson,Carpe dorée #678,"Fruits à coque, Gluten, Poisson"
2854,Épice,Poivre long #199,Aucun
2855,Légume,Navet confit #127,"Gluten, Moutarde"
2856,Épice,Poivre long #930,"Crustacés, Sulfites"
2857,Épice,Safran #938,Gluten
2858,Légume,Chou frisé #996,"Poisson, Sésame"
2859,Fruit,Verjus #462,"Arachides, Moutarde"
2860,Fruit,Pomme sauvage #635,Soja
2861,Épice,Poivre long #80,Aucun
2862,Herbe,Thym sauvage #388,"Arachides, Mollusques"
2863,Fruit,Pomme sauvage #400,"Lupin, Crustacés, Mollusques"
2864,Légume,Chou frisé #687,"Mollusques, Lupin, Œufs"
2865,Produit laitier,Fromage affiné #725,Poisson
2866,Herbe,Thym sauvage #704,"Lactose, Mollusques, Sulfites"
2867,Légume,Chou frisé #366,Aucun
2868,Céréale,Épeautre #776,Aucun
2869,Légumineuse,Lentilles du Puy #624,"Sésame, Lupin"
2870,Viande,Venaison #141,Aucun
2871,Céréale,Épeautre #517,Mollusques
2872,Herbe,Romarin #61,"Œufs, Moutarde"
2873,Fruit,Pomme sauvage #305,Lupin
2874,Herbe,Thym sauvage #732,"Céleri, Poisson, Soja"
2875,Fruit,Pomme sauvage #755,"Moutarde, Soja, Poisson"
2876,Épice,Poivre long #858,"Poisson, Lactose"
2877,Herbe,Romarin #718,Crustacés
2878,Épice,Épices orientales #319,Aucun
2879,Poisson,Carpe dorée #613,"Poisson, Œufs"
2880,Épice,Épices orientales #948,Poisson
2881,Épice,Safran #709,Crustacés
2882,Fruit,Pomme sauvage #433,"Céleri, Lactose"
2883,Herbe,Thym sauvage #371,"Lupin, Fruits à coque, Poisson"
2884,Épice,Épices orientales #673,"Sésame, Lactose, Poisson"
2885,Poisson,Carpe dorée #786,"Lactose, Lupin"
2886,Céréale,Épeautre #104,"Poisson, Soja, Moutarde"
2887,Poisson,Brochet en gelée #955,"Fruits à coque, Arachides"
2888,Légume,Chou frisé #328,Aucun
2889,Légume,Navet confit #466,Lactose
2890,Champignon,Truffe noire #658,"Moutarde, Sulfites, Lupin"
2891,Viande,Canard fumé #757,Mollusques
2892,Poisson,Brochet en gelée #201,Aucun
2893,Fruit,Pomme sauvage #856,Aucun
2894,Légume,Chou frisé #364,"Arachides, Sulfites, Soja"
2895,Produit laitier,Fromage affiné #618,Œufs
2896,Poisson,Carpe dorée #766,Aucun
2897,Viande,Canard fumé #761,"Fruits à coque, Céleri"
2898,Viande,Venaison #324,Fruits à coque
2899,Champignon,Truffe noire #312,Sésame
2900,Épice,Épices orientales #595,Aucun
2901,Légumineuse,Lentilles du Puy #575,"Soja, Arachides, Poisson"
2902,Céréale,Épeautre #709,Aucun
2903,Champignon,Truffe noire #869,"Lactose, Sulfites, Crustacés"
2904,Herbe,Romarin #9,Lactose
2905,Épice,Poivre long #52,"Sésame, Gluten"
2906,Herbe,Romarin #644,Aucun
2907,Poisson,Brochet en gelée #72,"Moutarde, Lupin, Sésame"
2908,Légume,Navet confit #577,Arachides
2909,Viande,Mouton braisé #140,Sulfites
2910,Fruit,Pomme sauvage #759,"Lupin, Fruits à coque"
2911,Herbe,Thym sauvage #224,Sésame
2912,Viande,Agneau rôti #163,Crustacés
2913,Légume,Chou frisé #113,"Céleri, Lupin, Sulfites"
2914,Épice,Épices orientales #566,"Sésame, Mollusques"
2915,Fruit,Verjus #605,"Crustacés, Mollusques, Arachides"
2916,Fruit,Verjus #64,Aucun
2917,Viande,Agneau rôti #271,Œufs
2918,Viande,Agneau rôti #895,Sésame
2919,Produit laitier,Fromage affiné #711,"Fruits à coque, Arachides, Mollusques"
2920,Produit laitier,Fromage affiné #350,"Fruits à coque, Arachides"
2921,Légume,Navet confit #34,Aucun
2922,Céréale,Épeautre #763,Aucun
2923,Céréale,Épeautre #738,"Poisson, Lupin"
2924,Viande,Canard fumé #883,Aucun
2925,Produit laitier,Fromage affiné #929,"Crustacés, Sulfites, Gluten"
2926,Herbe,Romarin #735,Aucun
2927,Viande,Canard fumé #162,Aucun
2928,Herbe,Romarin #929,"Fruits à coque, Céleri, Mollusques"
2929,Fruit,Verjus #739,"Poisson, Mollusques"
2930,Céréale,Épeautre #91,"Gluten, Crustacés, Œufs"
2931,Légumineuse,Lentilles du Puy #735,Fruits à coque
2932,Légumineuse,Lentilles du Puy #535,"Lactose, Fruits à coque, Mollusques"
2933,Fruit,Verjus #704,Céleri
2934,Fruit,Verjus #426,Aucun
2935,Légumineuse,Lentilles du Puy #295,Aucun
2936,Légume,Navet confit #670,"Lactose, Sulfites"
2937,Poisson,Brochet en gelée #964,"Arachides, Crustacés, Œufs"
2938,Fruit,Pomme sauvage #130,"Fruits à coque, Céleri, Sulfites"
2939,Épice,Safran #988,Aucun
2940,Légume,Navet confit #89,"Crustacés, Lactose, Céleri"
2941,Produit laitier,Fromage affiné #189,"Lupin, Céleri, Mollusques"
2942,Épice,Épices orientales #940,"Soja, Mollusques"
2943,Légumineuse,Lentilles du Puy #57,"Lactose, Sulfites"
2944,Herbe,Romarin #295,"Sésame, Poisson, Sulfites"
2945,Légume,Navet confit #794,Aucun
2946,Poisson,Brochet en gelée #367,"Soja, Œufs"
2947,Herbe,Romarin #310,Sésame
2948,Légume,Navet confit #391,"Lactose, Lupin, Céleri"
2949,Viande,Canard fumé #645,"Moutarde, Lactose, Crustacés"
2950,Fruit,Pomme sauvage #174,Arachides
2951,Produit laitier,Fromage affiné #560,"Arachides, Céleri, Crustacés"
