CodeMembre,IdR
63665,486
19637,4055
75927,4552
10507,3968
58321,3359
22143,816
2836,3079
34090,2907
19289,1801
60677,2796
87098,1163
98782,4134
42916,3934
1775,2456
92135,1502
80992,3109
76828,4375
40061,997
56272,1727
7583,242
498,4080
72027,662
81568,3021
89806,1302
72078,881
5772,1445
87232,2488
59161,1287
59435,4725
98669,1871
64978,2772
25005,3364
36725,266
89643,3324
91714,2332
78414,2401
33222,419
97723,4287
79016,4777
28329,2960
52453,3457
40253,997
31084,3914
48512,1362
46184,4922
54365,3950
90168,3698
55777,3547
68294,4334
84029,332
15235,3851
53721,1669
44423,3601
27338,659
23781,931
98666,2941
69928,4257
76307,1399
7460,1747
52005,4632
99404,131
65159,759
73464,4410
14308,3369
30495,1428
47629,4179
83670,3885
86513,1663
35699,2522
8950,1721
8218,4565
64967,1597
3153,4154
23221,1464
74408,2055
47661,4546
72091,83
31510,1514
70090,2850
5843,1454
27121,1673
35557,1443
51184,3105
98955,4812
30893,2167
26574,4849
929,2594
14978,3424
55530,2329
83641,3176
8652,119
59615,1318
61719,1700
73036,37
43838,3034
96787,2724
61104,827
70000,879
54034,4882
62313,741
2571,1675
80342,1286
22622,118
9421,4202
85907,2116
15206,1472
49192,694
32704,2920
2145,3778
82642,3754
25926,1082
80071,775
39652,4183
29337,2522
46739,116
99531,1624
5849,1674
87040,3842
71375,1276
34793,2750
98942,3619
8417,165
32207,4639
30780,1491
45361,4617
39411,3353
14111,3244
32621,256
84781,4381
49407,1484
5026,1422
52705,674
66811,4175
3865,24
96313,4388
71994,4750
83422,3602
7484,4516
33344,4990
60594,1353
99753,4694
68619,2095
82530,4824
6199,3154
990,1685
59155,4639
20022,673
34296,200
99352,2146
49554,1473
46323,1987
95583,3332
90155,3080
41429,2032
44752,1584
32714,4287
82827,3486
89744,657
67268,4289
26686,4694
80189,3858
36991,3496
59796,3812
1765,28
55349,3024
93450,1522
30029,1864
72767,3012
69267,2750
78191,2793
42368,2938
20350,1020
91457,468
25728,3312
8023,868
39203,105
26533,2357
87953,2523
1086,953
14838,1763
69190,3113
93317,1086
5359,657
43829,4183
42803,4015
20588,3831
95495,3076
66008,2075
16022,1285
65125,2395
7620,1845
18491,3414
97529,3380
16423,4675
32984,2028
91793,1263
27898,998
17573,3374
31426,2668
51716,4367
41255,4511
46593,4603
21127,2643
51509,4061
55104,3150
84008,1411
42995,1833
72619,2312
36142,3532
18977,479
98721,1434
2660,3571
32522,3210
39723,963
75710,2404
48897,4041
66476,4945
26189,3758
66406,1203
1707,2022
8095,3371
63439,1826
2539,2820
91748,1814
64674,4399
80611,2346
80063,1914
84912,2338
57956,2234
26734,3126
61622,2421
91450,4595
668,2807
45345,2742
26255,2217
28705,2751
42833,928
74109,675
89815,2204
99402,1895
25715,1880
189,2340
34844,1399
84943,4691
97754,1686
85971,1744
63301,562
42434,4597
84269,1408
36508,4340
78076,382
58684,1487
38009,1614
13049,3572
23522,2900
4848,2396
99015,4305
20946,4160
82888,2327
22224,578
46932,1198
6570,2123
69506,199
36238,2103
53932,3034
11421,1690
51138,4979
59809,4681
29029,4712
12754,1045
73893,1718
76650,4069
91707,381
39129,2555
81574,3732
89937,1190
10337,4135
58546,2967
45415,4917
3646,3793
30048,3354
81455,1210
58372,2982
10420,1696
21208,667
32677,3005
95470,1721
67116,2347
80668,4991
85525,18
38742,2565
77442,2302
23702,2805
27963,2667
88178,1575
63498,3216
75121,4185
36656,988
96742,1440
11248,4577
32093,4262
73030,3646
13836,4982
80879,455
68911,2995
1054,3959
93771,4916
43661,934
5667,2095
16536,2941
22030,4009
90538,3302
88483,3076
84664,2225
24284,2722
99089,674
84848,3536
90241,4749
12669,526
26279,818
52016,653
51220,2279
20785,2930
95737,635
93607,1682
6226,3720
22968,3916
48286,2435
41802,4972
83302,3100
25708,1580
45477,301
17350,1403
14787,4281
31589,4215
57873,1681
58973,2667
91323,103
19279,2952
79529,1843
66398,1980
91094,2063
28615,3309
86429,3071
1725,1321
37562,4375
59737,1577
57034,2658
23852,1021
49658,3904
13798,4894
29640,983
97551,4311
9567,218
20184,4689
26665,4931
68735,3855
88953,707
90021,3087
79108,175
31144,1993
50785,514
12347,4764
74922,2277
21672,881
90254,85
73317,938
12078,58
5400,4873
73358,2801
79048,1161
44611,1664
76411,4413
71464,2108
7796,4298
44512,2183
98655,4115
97696,188
34769,2600
67310,932
96184,520
19588,2104
76528,489
9524,1515
53898,1839
66821,1769
69893,4130
13792,3496
8824,153
46204,4641
63415,2725
43160,4172
52594,3850
20329,3147
54416,564
79960,2549
62685,1975
21311,3569
59521,2317
4191,4234
52081,2474
18008,3086
72541,188
75244,868
92878,2152
73018,2266
79974,3255
48330,4741
80517,433
66293,304
25166,4228
65811,2854
4936,2601
21305,2389
18723,3911
32306,660
32645,1919
98530,4087
68355,4232
54426,1913
98978,2569
98501,919
88021,145
61888,2853
34812,1352
46886,4355
43081,2805
24734,1735
93060,2415
25177,238
28350,3857
18005,462
28682,1695
97917,3827
62555,118
85117,2502
92569,4808
41922,3829
96198,1825
63027,2905
12970,3049
31974,4497
61871,4827
54759,4988
29647,1476
99614,2242
33844,950
85259,1821
3948,4741
42489,149
88739,1813
82622,4170
98134,1863
80533,1079
12618,2666
95722,898
49044,667
2626,2647
86158,1604
94828,2119
11788,3829
4870,4430
70726,2086
70457,1537
81928,228
83126,1669
96608,2008
30971,3432
23049,2005
17035,175
83210,1148
92665,4926
71757,3122
17870,4674
56855,3534
31541,4460
12154,1141
7525,1886
29920,1499
40028,1145
84535,4497
24046,3840
66261,4050
52831,877
94172,4454
13467,2235
83327,710
5132,854
31388,1721
97087,2811
47763,3296
23494,1956
2703,1315
43909,4108
99270,1905
99044,1363
57125,4035
94384,719
77990,2450
91303,331
99211,1123
64194,419
83099,3840
68962,3496
49013,2820
68408,2719
9014,3149
45698,3992
79598,1692
6634,4355
31085,3786
9394,3972
60775,3140
52954,3625
19441,4095
96657,2302
99477,1274
54983,2427
33814,302
55873,2361
37207,4923
48733,3221
33644,4178
82060,2425
66453,1260
52365,3831
1610,1891
84980,820
84072,4719
6298,2292
21567,1893
23838,592
87438,3688
91044,3997
26749,2359
66542,3328
64455,1297
26277,4928
20781,2184
89567,2899
68983,3044
78237,4115
62616,2815
38621,4087
93836,1860
16829,4147
29938,1955
83027,1371
42815,3100
30333,4548
8218,2818
77574,3931
46786,4923
3310,2973
9278,1215
27590,4719
37012,3571
32008,3066
45958,1983
18802,1646
77069,2075
99912,2761
36883,4015
48072,4277
23151,4212
36009,4051
75788,3062
91129,2149
16107,4571
76585,1958
35881,3445
11552,1645
85474,4698
17963,1367
98393,1984
58401,3691
38487,2027
2154,244
59433,1527
51953,4524
42423,3666
50424,1918
49677,877
47133,2823
76290,1037
23905,1694
16879,3760
12018,3210
2140,4794
67323,4134
67651,1645
82388,9
95307,178
42653,1428
90037,2389
53592,4684
78824,3018
67248,1402
68810,2859
42394,4002
7017,4426
44035,3441
26482,2843
6168,1086
19364,4727
13663,1356
91290,292
89451,4226
34079,3690
5138,4678
87917,4018
95092,1225
36673,1264
84105,2360
48194,4551
28854,2672
20011,806
44966,1395
17819,4078
96321,4405
18251,4292
16808,3367
45057,3713
60054,4987
21785,3465
81622,1437
5886,3428
4187,222
74007,250
9347,680
34344,4620
13626,674
4883,3121
72649,1760
98928,475
74188,3215
32660,3282
23836,2538
87846,858
62500,2515
68567,707
16274,2142
97697,688
78737,234
21422,2728
72501,4299
43914,2942
78537,1981
47348,480
92615,902
98860,1393
21716,100
42864,4252
41211,2804
93005,3566
10201,4638
13759,2952
80855,3470
71338,676
45171,4006
41322,136
1011,173
21351,1674
97045,3890
77832,4598
30957,3678
91253,1392
57530,2161
68364,3404
80870,2210
48078,1508
58784,2521
32847,2647
53603,4951
45926,3024
37617,164
14273,3228
69490,4170
399,2119
77371,3232
91425,4420
21901,138
75627,4500
45459,266
7033,1215
13227,1265
43369,928
8657,1372
40061,4233
20431,4629
31525,1689
54927,61
9070,4391
23244,1139
10671,2620
22598,151
10476,40
75587,4980
30726,2005
23744,2139
44907,2005
38732,2220
46175,4857
74174,2005
86764,1311
78001,4286
48016,92
94339,503
86221,1306
51387,3221
2207,2246
73866,4102
66909,3989
10716,262
22013,2256
59588,4455
24143,3578
91767,3803
54005,1426
62019,602
51940,2142
38642,2822
70329,1747
21173,4361
23747,4385
54624,3790
60947,3657
20470,776
99463,2488
61022,3412
79320,4430
4559,464
51438,2354
39744,4234
70664,3302
52408,1531
49285,1747
5258,3240
76283,2812
19414,248
672,4657
1982,1504
60263,329
76796,1829
80828,2949
97320,4787
84890,3861
39838,3043
32305,2421
7067,3790
47957,802
84661,4774
53363,4772
10226,2483
69246,2714
5350,3107
97375,294
20992,2005
21100,584
10147,3562
52485,2825
60237,4869
19498,18
51064,2821
68494,4015
42945,3935
49541,3119
42730,456
74616,2770
81012,2968
42639,3436
32537,4710
71199,1436
32091,3998
49719,2361
10337,1379
83098,4331
61680,3691
78629,1685
49790,420
79538,4037
87668,2810
6932,3574
18439,3033
19447,3743
121,1918
14145,4009
96933,759
62119,3221
18048,566
65845,2977
40795,1706
58541,2777
19733,238
17635,4349
24484,1900
45133,2640
92638,908
41157,2195
64954,2322
94092,3238
24869,4961
22724,3288
55321,3956
11688,4070
74654,4253
41998,4178
4101,4579
37424,4856
14710,1216
98894,4364
24784,2048
66103,63
95646,4373
70873,1643
49520,4853
59142,2859
18154,330
83786,1423
53714,2566
27210,3855
67565,1554
79137,4447
76763,3596
17946,2388
60968,3087
20523,3522
35831,4277
39054,2167
25385,2413
81943,1175
19367,1801
36971,2994
68044,2654
89485,1861
68770,1549
5351,1979
30820,4628
50912,4685
15268,3088
29636,783
99495,4694
15889,1967
33234,1244
80105,1997
39575,4421
75127,3833
78830,262
24263,2636
60851,3043
29695,290
88346,1974
34460,825
54586,8
75620,2289
1907,4493
65802,1482
4282,492
41350,2271
90736,235
49413,2563
59959,4998
10180,4256
82466,856
70330,1049
94780,3242
42054,2769
29616,1338
23162,4656
66709,2703
81077,4995
89518,3483
11681,2532
88105,4047
94309,1563
68724,3947
80550,4034
71329,3554
40793,1422
51753,1038
88462,3387
11058,4495
73369,1198
83182,3147
10243,389
67444,4443
45610,273
20815,4389
89584,3741
44909,621
34317,2839
90300,1756
92748,2363
69467,1820
84142,4913
25772,3937
83084,78
51655,943
85510,359
14290,1015
19606,2606
66570,4966
2144,2493
24502,912
41567,4852
21302,493
87307,3023
70758,4535
1354,1359
74151,4402
74209,4618
66241,1564
48286,4368
36112,4691
16523,1246
16074,4896
75562,795
86684,287
43378,2319
65852,1159
61346,4097
21279,1473
10848,1579
51,3640
52726,1499
24400,3706
41919,3143
7826,2229
81634,3348
38510,1356
47484,550
9139,2129
88716,2523
84327,396
38725,3437
81182,304
67305,4222
10998,4681
77657,3652
57541,4424
56522,2667
41163,1321
77838,2157
81290,4776
31069,1069
6646,1926
3647,4275
89187,1264
9801,2219
85919,2557
74493,4213
19439,2067
61992,832
66021,1515
90457,3330
31461,3009
20251,4708
77319,1311
94973,492
66452,791
82732,4424
84123,4592
10201,4861
26631,2002
40060,3872
21352,4228
47846,4753
64797,290
14928,208
2251,4060
25598,97
28551,2398
44969,9
44032,3756
40140,3814
93806,154
74398,2426
1294,816
50731,3799
21419,4822
37198,1003
30553,2982
60589,4930
64899,3698
26140,543
56350,1581
85951,4588
12348,155
90655,4227
88598,2524
74097,2829
9837,3513
97363,286
42443,4013
11910,959
47015,589
8075,847
60368,3831
81142,162
16280,554
17471,2125
20939,1683
26122,1893
52801,2024
87149,233
68250,3939
23137,3006
37757,1326
71796,4246
85148,1415
46988,4349
4439,3890
22000,4664
36765,4303
91004,28
27630,1393
25148,3294
55024,2396
76922,4891
62443,4010
10225,2288
51994,3045
8006,670
59906,3473
2631,1825
48144,1327
99360,721
98147,3762
7542,986
7766,4999
51217,1178
24671,4237
73917,2273
46085,1105
89674,4304
50678,3856
12505,1110
78956,1845
13434,589
90334,2063
93907,1823
42816,638
97551,3906
64322,4559
12111,3508
71265,2849
31896,215
99211,115
84210,3739
15414,4592
34053,2591
91810,4255
88132,2849
14094,3365
31883,3401
75592,1257
54870,404
81225,788
82635,1164
74744,1530
98127,1381
14437,335
41929,3343
602,4488
97065,3310
49321,4233
86516,3652
63170,3405
88324,4331
10317,4223
584,1743
14793,1914
8829,3171
11055,2620
12474,930
6018,3767
90220,2430
87291,1943
75273,3518
10995,4333
45268,4216
85982,1648
22924,2501
38289,1815
71512,3872
26468,1147
78097,4200
3946,3573
41176,3683
23648,162
42408,4349
44105,540
77168,1473
20895,3952
16534,1957
1382,1074
43480,3161
59608,1013
21848,191
30827,72
1738,269
99787,827
95130,1242
53221,1392
83811,317
8983,2628
43274,1362
98714,443
90790,3511
35972,143
88936,4670
47840,4834
49539,2053
91609,956
23141,4942
89191,1700
12819,3399
69684,1788
64654,607
64540,3574
40253,300
99982,2089
81545,1024
65578,3458
50449,408
36004,4637
29571,1725
47723,2345
48751,4506
33443,938
98422,2291
73763,1245
94265,2060
37937,4704
3986,441
19482,441
24091,632
61029,4310
27007,4676
14066,3240
37900,2128
47629,2517
80810,1702
97815,599
35436,551
24226,4721
98107,4848
48800,710
27295,126
21205,2945
94842,3168
91095,1089
74121,4843
17470,2220
90677,1127
6636,2656
95772,4152
15117,1913
8620,2863
3165,4828
64600,1659
2442,3517
42534,3354
75674,1268
24073,2747
94605,3786
82413,4813
89035,2579
42395,1246
24821,4143
60699,437
75954,242
80401,4930
24339,777
37748,985
22262,4020
77309,3150
22711,1232
64992,430
93103,4762
79184,4
86293,4746
83312,1909
74185,4075
45927,557
1326,2359
68485,1670
61599,2844
99747,4495
17987,4114
14410,1021
68999,1741
29193,75
29572,3184
33274,2737
20018,1904
70804,376
59908,2165
56033,2079
46575,4660
80951,464
72391,234
27719,4019
739,940
83200,4439
91446,518
69494,3170
38382,2649
39956,1748
21954,4488
48165,4783
46917,63
70747,4484
44290,3725
19700,2415
17580,3447
55031,877
96170,3063
45911,1271
86940,627
74691,3508
73700,4480
57550,4710
45907,2148
65924,747
44763,2963
6960,732
60231,3095
23496,2038
75987,3086
37894,1198
70225,2076
87899,778
35004,817
5985,4677
84617,1743
94160,1150
40023,1703
11973,135
17814,2903
25398,3936
62616,2242
27377,1985
53938,420
29587,3968
93165,46
80752,393
52802,1592
61654,1703
13599,3418
84739,2493
84247,3666
82339,401
80904,3015
83809,700
21196,171
13443,132
62728,1693
69311,3223
21187,3990
72901,437
46774,169
83736,1469
83576,2338
71097,611
3690,964
73118,2228
2038,4090
71941,58
39050,4208
6934,1940
7665,1462
23101,1566
51778,3296
3030,4285
38447,768
93589,2587
85612,3862
45391,4087
70686,1457
75885,3242
60578,586
58517,2057
99096,1626
41704,2902
71828,2799
57706,1324
7697,1177
74586,2458
24700,3208
73568,1232
31882,95
9287,2210
69097,786
6971,4153
5365,4987
27533,3040
5167,4295
41402,3908
19929,1451
61911,1489
59983,2196
12572,4810
61701,3086
34749,2527
53976,906
48548,3409
2425,3291
67990,907
52859,3478
28488,760
48862,2187
31561,1504
700,2945
89888,1876
90426,3652
18685,2278
62820,1732
17297,1064
10975,3828
45670,3201
69121,1731
92946,519
35482,114
22253,3462
27171,1993
66013,1134
78016,4699
92719,988
7816,1311
99877,1104
111,61
66153,2645
66743,906
31374,4963
58576,1751
60740,1905
25390,2527
913,4060
14117,1811
83645,3282
39849,1518
9913,1644
69158,906
89500,2029
60435,3404
5787,4148
7251,1446
51837,558
87819,3135
75139,2052
96657,1760
98625,825
78940,3485
59475,1760
5783,2589
82973,3256
57117,778
37677,4128
76070,3514
65619,4702
21441,1923
34843,740
21265,3204
48756,4188
10838,2378
81507,1857
33808,4118
66008,2524
82968,893
80573,4487
59527,202
83436,3774
9982,233
17135,491
67309,4458
91908,1559
64938,2274
68255,4621
48221,4724
70165,3384
14694,3613
59764,3471
8890,4075
20103,3535
99085,542
13863,3836
39647,1125
5110,1689
87364,2983
60085,2253
13301,4891
62539,4456
29597,2541
21130,3801
59152,2116
28232,2658
16003,3994
26574,3420
97288,3618
27568,1743
34606,3960
96102,2562
16576,2392
77363,842
74850,1707
51587,4858
4460,3825
91662,4391
40134,2613
77072,4188
72047,2700
13844,4574
51612,1856
98514,3123
62155,486
85540,2600
39720,3973
42486,2442
78448,4796
16332,2474
48641,223
78036,1874
25309,3521
12208,1067
63394,4527
8716,4070
40599,3779
70017,1862
13035,1890
7083,2151
64177,2701
10236,1532
46759,1469
51983,1161
27038,1205
84177,1961
59666,1789
52648,3003
45681,955
56414,196
37596,5000
86757,2604
45686,4249
55395,2019
88589,2235
86377,1852
38782,3803
38715,1245
32378,3296
44895,347
88346,2313
54448,3358
75772,4953
92161,2910
39470,3990
98039,2149
62153,825
46397,2689
21157,4165
16709,283
34061,997
28268,3824
47554,643
22833,3935
4665,928
50814,2066
44340,3057
58809,4432
8527,3952
58948,4275
92040,2390
5453,3313
85099,1946
37769,1913
60171,1212
79576,4466
40711,3150
10072,879
21895,2126
88611,310
78774,3562
57417,979
75071,2057
79112,3681
53932,1783
8219,4529
75289,1913
37703,4846
68972,2018
24758,4812
7250,1875
9144,2528
94957,2574
48178,3166
65914,1784
31534,3705
44303,3606
97467,4068
59364,2916
19946,128
6172,2190
97898,4028
4649,800
27449,826
52335,4029
40640,810
48310,2688
27218,4440
98897,4497
36470,507
76603,243
263,536
15829,3788
97333,4409
26204,4463
96109,2590
47772,2345
94204,2930
19024,675
20010,3448
69680,2268
36205,274
19341,4174
22176,1579
1699,3057
13640,2249
82232,1160
87810,1887
81880,1790
62881,566
85044,3425
75292,4333
54354,2049
34286,2669
21630,2338
82911,47
12562,530
4858,3083
84321,1177
46853,2926
34179,520
60638,4999
76104,1046
15909,3072
61615,4803
76739,1838
27339,2914
54551,3340
87042,3510
17979,3883
22379,1558
66954,4294
4044,883
53063,4260
70907,676
74140,3870
22471,1936
38870,2905
55592,1115
87813,4724
30951,2795
89727,994
38015,4379
40174,2783
32750,1030
50027,445
18866,4519
89278,2456
49905,497
53806,1083
70878,526
82193,2309
74784,1903
43783,210
86923,143
6721,1250
34094,4885
77493,1828
51539,2556
68157,317
69643,4391
41332,1326
75269,2963
99691,2629
18318,3739
72339,63
6525,1008
31472,2889
71539,3403
83251,1773
77732,3726
51136,2573
72591,2942
39345,4722
67518,4160
52399,3263
84331,3695
70527,2510
48614,887
51385,564
8099,4076
57599,1802
48083,3284
24879,3205
48086,2130
32967,2417
53102,2010
67680,2578
21485,4840
34028,1364
73725,592
85061,715
55945,1172
39628,4764
76870,1460
20475,3532
63178,4284
87664,1041
38088,620
99503,3128
75512,1712
22392,3983
56934,1233
21487,3440
76351,1201
37681,2022
4029,4832
62176,74
61602,3091
58970,3354
65987,3114
76464,2025
90428,4100
1699,3092
58639,32
89403,733
8093,3857
98862,4586
41518,1054
87496,4735
1519,2980
74095,883
18361,1303
26418,3555
65985,3308
60208,3019
77905,1524
78738,3578
406,3900
16462,209
79792,1129
36334,325
9754,105
24931,3665
53248,4202
37383,4767
46181,23
47558,2371
47237,2590
67667,4211
39280,980
25521,946
60130,3948
6148,2707
94252,1299
30656,1194
2421,2406
92932,1865
21319,2289
83655,3931
46132,2379
49710,2895
34895,2778
72006,2193
83434,1641
22210,4138
21877,3825
9537,4274
61928,3460
43006,3655
99212,3099
25767,4246
75248,3011
47916,33
83899,774
41507,3586
42167,3252
63602,664
23976,4326
49258,3191
54529,846
67277,1701
5513,1773
64946,3297
24967,97
21461,4502
6887,1224
30027,1125
37387,879
85885,1982
13100,2930
11986,4198
116,2340
71354,4595
54734,4660
22624,205
44119,2978
38371,2773
41880,4178
17514,4947
88784,3013
35579,4990
98329,3528
98423,759
91147,1711
62462,3815
35882,1673
79754,4282
29538,2665
78370,1762
65331,2037
85726,2257
16381,2665
57318,2279
52472,2166
86537,4194
35209,357
48435,4113
51078,226
46021,2306
63019,810
40860,3106
67056,3062
14717,2488
63838,4289
57904,2970
40052,1100
66846,2875
24784,2158
21407,4361
23787,4951
62334,4629
70326,2496
75848,4715
8895,2308
3568,4350
90324,1605
96303,4062
3166,1410
51689,3071
90493,3216
85602,4875
76733,4256
97842,1060
89185,4108
72303,2836
94972,2519
58508,489
93157,2126
82055,3599
71627,3117
29583,4891
96236,3182
29585,455
40980,276
10499,1027
73573,1757
4583,4191
48867,1570
52899,693
71117,195
29740,1074
72221,3917
43413,2125
21513,3964
15280,3555
31798,2951
69674,3997
89824,1548
54261,1333
2376,3795
43401,4539
72839,2643
78945,3210
54140,362
92242,144
55317,1023
78104,913
43065,1104
15380,1514
83566,179
15927,4615
2128,2994
12690,2118
6003,4618
48418,3113
60989,1573
937,2979
88944,3017
73930,4442
88154,4967
38348,1553
27664,1857
52585,862
19728,2601
1577,205
10014,2594
25276,1607
43987,1180
55504,353
55840,647
12556,1465
25266,2003
65275,3451
56455,3876
8785,3734
9945,3757
45525,188
75524,4775
73060,143
92226,2307
58014,3078
26244,4429
26146,1318
57639,2138
44117,4925
88134,2562
80108,1815
33333,812
46846,2989
35399,3959
92646,1479
25278,1677
99156,3404
1154,1185
1791,2259
60008,3862
71498,2967
23001,731
55654,2882
83235,4503
35749,2647
84999,4133
18671,818
90830,3887
83761,3702
43577,1126
70127,1133
91405,2294
46932,4621
58758,375
44074,2666
97415,1359
18164,2063
16064,2386
63787,758
96628,256
71775,1560
27569,4810
4012,1016
67073,1836
23788,240
41993,2443
67908,1175
46782,1342
21875,319
18149,4899
46571,401
25868,2120
33488,1491
70360,2378
92836,4285
58214,464
5044,2524
48317,3607
42992,3510
72894,1624
48764,1725
39645,3947
6078,1200
51070,1436
82682,2192
43831,3608
85713,3958
81516,4405
23535,3571
73438,3481
25764,4491
17610,4596
61988,3377
84156,517
83906,43
29507,2680
12428,798
21381,3745
37741,611
23685,1552
8218,1723
98460,2395
29848,353
57519,297
79918,1342
199,3168
74303,137
93880,3946
93656,1639
45284,934
90604,1982
28770,2526
32501,2309
7113,1357
4422,4900
64563,1241
4183,3026
27008,4385
71292,2399
29357,4070
41129,706
36079,932
76906,2711
54601,2649
34198,2649
3516,679
50044,347
99816,42
74651,2853
66044,3979
12121,2916
86427,4664
59710,3860
17727,171
70320,1760
35848,2674
74900,3055
20001,2544
21226,2536
69844,4086
64357,4168
75876,2717
36954,4418
97170,4574
51171,743
52746,2177
86731,3986
69247,2769
62922,2247
74422,3311
11126,2757
10353,1685
36471,2987
58117,764
35183,2369
1549,3090
6388,1127
18858,3524
69372,862
13185,3689
59365,4080
84503,3190
54557,81
50716,2238
97735,4585
17453,2362
33431,4859
94951,2553
12718,2851
68078,3959
38230,237
9500,132
32255,4030
9306,2012
37463,1127
31733,4801
6707,4104
61995,1497
75221,4465
86884,1057
51527,1528
64547,3177
46945,1518
99810,3395
76489,1990
92560,1276
4834,4366
51914,2060
64894,1798
15521,4353
89862,581
92339,4622
960,2060
91947,3012
83311,2776
179,2472
51117,415
21924,32
85161,2223
51338,4419
96768,1198
95046,521
23877,4807
96518,4659
10450,3928
53489,4573
85137,4284
49896,4252
88688,2323
44171,3025
81292,3205
75819,1413
10007,1590
49593,1254
95833,2235
58413,4162
87292,974
67986,2009
3374,4109
47579,4885
71219,115
95170,3350
23934,468
87507,3095
62660,3777
26166,2369
13307,1246
66943,4980
56071,2941
33490,703
25308,545
11862,1375
65951,3589
58302,4180
46363,3161
66376,4662
52328,1348
25197,3222
22814,871
19737,982
87954,3105
56955,58
23228,4409
4627,4188
78224,4149
91872,401
77022,1262
75052,1073
84653,158
37940,2455
87441,1106
5522,2960
81024,1528
5361,379
79088,3005
92118,2516
92629,1167
95362,2709
59984,782
46381,1430
30201,3901
15218,2107
96516,3128
84251,4662
46150,4565
51020,2717
94891,4493
83847,3322
56916,577
67929,2259
1295,2174
54596,697
21522,3790
46772,1739
36467,4495
48397,4986
72994,44
69603,4125
80142,2936
5340,3862
22555,1079
10626,3065
899,3862
63961,3605
47017,1058
23993,4835
82266,3875
71084,354
8991,3167
53911,3063
92975,2910
68798,4853
96035,2550
2597,2126
88938,3927
81135,3463
57652,270
11202,4622
60268,3539
11860,1285
98514,4516
16692,855
39055,4342
44155,3501
37209,3305
86701,3658
37979,2393
11079,3127
97370,3993
7367,537
40650,2486
77500,4589
87164,1810
62869,283
34556,4732
76367,736
10726,1624
44013,3554
16700,4076
8534,1395
40595,2882
63659,478
71180,3656
45624,486
21100,343
59341,3337
29671,3747
29596,4225
55850,3968
74965,2903
35283,3006
80001,4143
4457,1412
5517,2985
57227,4078
26925,1401
10528,2097
82799,1671
90668,935
52572,1636
15832,2729
97563,1484
50324,3657
89067,4899
15093,167
19351,233
82568,330
26487,801
34215,2831
42025,1888
73888,4407
5181,2084
29974,3400
72743,4228
28231,2362
73624,862
92328,3456
68967,1027
69637,1808
28867,1979
66678,4708
56677,3388
21469,690
96760,1670
1584,1190
57378,3997
89401,4400
63573,2001
86870,3375
86546,156
92985,4438
32606,2905
42341,3721
95107,767
265,369
25617,4237
65603,3472
9880,2695
66426,3271
92875,1156
92549,3760
63288,1052
39600,4057
85307,605
76344,4329
34495,3737
98206,4185
17696,3382
60627,2528
699,209
84189,575
90758,1689
36196,822
17891,1224
90145,2489
69758,533
97375,4539
88205,2651
99859,4850
39386,3136
60724,915
91116,3866
42125,2515
91086,2061
56313,1814
12935,206
91806,4980
17048,4675
4745,3996
15608,1129
29784,665
98338,2284
39080,1967
59534,4189
76217,967
46388,3088
90779,1257
82820,4153
56114,1319
30483,2995
78895,3873
7630,4472
57120,4616
82546,4389
69305,99
8330,1139
41350,2737
96135,3519
41078,888
99309,4875
81692,3246
67790,4251
70614,2814
94853,3367
96622,1340
88189,3998
70053,1889
268,2826
9531,4176
1804,3368
20220,3456
6300,1421
23957,3392
54522,4596
2558,1799
85755,4667
7566,2170
86731,4337
65001,1586
82115,1970
92299,1100
94865,2920
48837,4511
21977,3607
21340,2778
72718,3461
39446,1434
61341,2860
21840,2574
31898,4837
92180,2723
40444,134
41480,1382
20742,3849
11336,4738
579,4698
77357,3518
92806,2486
91098,557
12407,2310
54899,385
6927,1133
81675,1050
12674,1776
6388,1552
90886,4202
94084,4462
99657,2033
8347,636
29626,2166
91321,2160
17989,4618
64400,3830
42883,1212
57088,559
61723,3828
42005,3655
19704,4771
31056,1110
9593,999
27496,539
12956,1546
96783,2299
11801,2441
58908,3700
20997,4385
51484,1677
30491,2660
84168,667
64250,3450
16008,3422
25025,1819
46600,3473
77052,1022
63689,941
7318,1081
1282,870
24626,1418
38187,4957
40690,2181
30836,2143
28630,1045
29973,3494
20795,5
10418,1986
61615,523
54992,4811
85178,4147
50212,611
34498,3157
63753,791
3197,4831
93427,118
2211,1596
10921,2442
50484,660
42686,4921
65775,490
83628,4567
14912,3196
90232,4817
12163,3885
24447,1633
71060,3219
52925,343
37741,2757
49738,4487
52674,857
69154,3345
58579,268
84600,2367
58538,1284
73308,2599
97279,1243
86185,3893
74428,186
84185,931
98335,1679
80986,789
84435,4184
33237,3791
45308,1131
45330,3647
89872,2443
69347,4579
73176,3172
97264,1649
82573,953
7323,3250
83560,2748
22950,843
48172,4771
82057,3969
74694,39
16984,3429
15166,512
3136,4016
48447,1373
76592,4730
24506,3903
26601,3473
59656,3922
64579,3185
87712,1116
66834,4377
90078,4458
62090,2986
88181,1899
38868,1920
11050,1602
13392,2681
97605,3512
21903,698
63142,3215
34696,1661
91161,751
74175,914
37769,2302
76966,2025
35737,2663
6006,1575
88033,4932
57453,1201
77273,4636
95502,4539
49934,4213
72281,2715
3593,3375
24968,3880
50384,2924
82088,4796
45719,1046
51684,2901
93806,4675
94338,4254
73950,4621
86631,2272
70173,1908
39441,3671
83630,3093
41413,1084
64244,2543
77487,3577
993,1418
33094,982
