IdR,IdP
1466,2409
2088,2521
4185,2645
2223,4471
3214,882
1727,3115
1949,3491
4752,2865
1430,2507
4568,1971
3223,775
4270,3847
1882,2364
1926,1037
3011,1266
3820,3340
2533,2053
3024,2171
2890,2899
4142,2716
3746,1171
3585,1893
2203,3261
1701,3911
1722,558
2120,999
2145,3613
662,4332
1170,4993
2812,72
2532,1116
3360,2305
2491,3799
4416,1682
344,1244
2315,221
2665,3574
2936,297
927,173
2736,1987
3428,1727
1404,3846
10,2531
3189,1263
57,4250
1654,1419
4618,1596
3286,3540
3553,3221
4741,296
3316,2504
3436,3914
2549,4831
2988,3766
1970,746
2390,204
4876,1801
3475,914
4648,968
751,415
3103,1355
2719,3424
4770,4869
893,524
1759,392
269,168
1032,2262
79,3088
3847,3056
902,4300
3006,892
3151,2455
1438,1027
3546,3255
4865,4152
3117,683
658,375
4667,4797
3524,582
2599,3728
1055,3108
3553,1489
4273,4429
3431,995
1342,2318
4660,3012
2862,2825
1104,4297
3306,1203
3786,3343
2160,4268
2365,4092
2823,738
2686,785
1265,2453
4017,786
2990,2024
4012,1035
698,3204
2954,26
4915,2975
2745,2514
2135,4633
1851,2834
105,1740
4438,4499
2919,4824
618,1469
607,2056
3862,3477
703,4186
3093,1427
2086,4750
2588,1561
207,4921
2570,1090
4922,509
2277,1763
1165,1463
3762,4696
3293,2033
2733,1524
4506,1413
3171,2920
865,3954
125,469
2354,4299
1943,108
365,3245
3663,4846
4429,1398
4133,4193
4122,1860
4297,841
4323,2451
4621,2687
2493,4452
2446,2297
1997,4137
51,752
4715,1049
740,4155
4311,3694
1325,3069
3336,3105
971,2407
4340,1038
2676,4253
2961,3750
1297,3964
3314,1436
4223,498
875,4159
2044,4446
4585,29
4026,4087
1133,688
4291,2991
2299,4381
865,4300
3431,2678
4197,2873
2945,983
321,343
1778,1532
2554,1480
1228,3104
2867,4063
96,132
2911,1152
3184,4067
4353,2848
4770,4443
2183,1089
2970,3311
1919,849
284,4875
650,2115
3611,1118
2848,114
611,2912
3814,2802
3177,3263
2987,599
1376,4868
4212,1648
1192,1526
2021,2028
3286,4305
95,2437
4731,4730
4197,1500
1224,3716
2061,2297
3478,3636
178,1211
1562,2283
3683,864
1014,2294
2806,4813
1481,1828
4905,2748
4020,186
16,2821
1251,4848
1766,738
4547,3944
1452,1516
2151,4886
1291,4547
2944,4756
1799,3004
4779,89
2437,1993
3736,3761
4828,4261
144,406
3271,2458
4792,3467
3871,2322
1071,407
417,103
1310,2498
4865,88
1401,3843
3164,2318
1076,3039
803,1009
4771,1613
551,1500
3909,505
4446,4398
4921,978
3134,2377
3028,3950
4826,3438
1997,887
1195,2919
2671,3090
4262,1591
565,2857
3009,3114
994,2821
1010,3620
2632,1352
3974,3821
475,4566
4108,3183
3095,4339
918,4243
1272,4216
4649,2867
4845,1004
2757,39
2609,1870
2524,4444
1225,2343
13,249
185,2042
3162,4452
1497,3354
1221,986
1600,3291
3532,4305
2216,2033
1867,2252
3072,40
4516,4042
3638,2026
2745,4629
958,4399
2049,1695
4113,2796
4247,27
798,3268
2027,353
1016,4912
2362,3026
406,1552
514,3462
295,3379
1999,4894
4487,3854
258,4080
4069,3618
1423,2967
145,2812
3607,3008
624,3925
4970,4291
2926,4137
1393,4614
598,3553
1600,1197
3360,3539
4103,2446
3627,801
993,4171
2278,4114
137,3728
1560,795
3554,1617
1844,2999
1946,4295
3781,1460
2811,1959
4634,4351
1038,1165
764,2989
3258,2671
2998,1582
1480,309
962,4387
1927,3472
4241,453
2135,4186
469,4724
4290,1461
3327,4723
3138,3896
4691,2639
2874,4742
787,2701
573,1750
3978,4638
4025,3165
3660,3884
3994,745
4197,1111
4463,231
4651,3861
1239,1256
2726,148
4956,4744
3404,3890
2337,2873
3428,1715
4160,1475
406,3817
4034,1702
3009,3229
660,2914
1042,504
4021,4570
3330,226
1009,2042
202,3536
4566,727
1097,246
3151,3919
3869,4278
4686,1026
4706,2918
4866,1912
805,4132
2501,1357
3952,1445
1073,3336
4467,4983
2661,1914
2877,177
2139,4777
143,1894
2180,3462
3710,2012
1769,1091
2719,85
877,4944
931,2813
3707,3131
4947,181
3926,1330
2501,4977
955,3869
3851,1853
3152,1138
1969,196
21,856
279,2168
2787,3863
1944,3394
2158,2133
4568,4969
2733,555
4407,4457
1419,941
2478,1264
4857,3325
879,2009
4125,517
3835,1092
1905,156
4210,2440
2254,762
4033,2153
2124,4330
4748,1404
477,3572
174,2087
2081,4360
1424,2636
925,3531
4311,2804
4241,3550
4299,221
615,2467
780,2176
984,432
583,2962
4353,1690
416,1590
610,4419
3342,1320
2355,3021
4338,4187
1053,908
3831,2919
2672,4211
1611,1332
255,2632
277,1980
1604,1843
2993,2639
4802,1158
3898,893
4560,2866
23,3856
2375,4482
321,918
185,4554
2154,559
2845,2492
3805,1459
3394,2748
4796,2128
1241,4139
253,3763
613,2924
3547,1648
800,1211
3559,343
4548,1360
140,3717
2356,3458
3773,264
4374,3826
817,116
3845,2557
3292,1775
759,9
4536,4689
38,3357
1606,4755
447,928
1139,3863
2784,552
3043,4548
4005,2921
1540,2516
4097,3569
1982,206
563,4646
884,3009
1359,3726
596,3548
2297,2673
3916,1907
2462,1913
4416,4132
3695,3014
2417,1679
692,3046
3012,4243
39,935
3254,4985
3616,756
3510,3929
1184,4456
3097,4689
316,2466
2201,3534
3503,1381
28,1306
4462,1532
1798,3966
2332,2615
3804,9
637,1020
2738,3083
4801,4405
4487,2159
3694,3926
4213,4423
1959,3322
653,4904
963,4969
2828,349
2195,1750
2911,2018
2679,1128
85,3362
2078,2723
3450,1809
2974,4574
2978,3109
918,2118
3684,2901
2401,2103
4240,4799
4335,2114
3327,1906
2646,34
4478,807
3093,2120
3736,4636
389,4521
4329,3044
1241,4067
265,2749
4656,1082
2480,2546
503,3940
818,3647
3236,1500
2707,1759
2910,4208
1633,2030
3570,4581
16,847
3543,93
3764,4999
308,473
4050,1382
4961,1574
1433,4656
2725,2593
310,2704
266,3431
4797,945
1541,560
4061,2280
1037,235
2822,1654
3010,4880
1854,4846
3050,1902
1514,290
2742,583
2279,90
1814,59
2278,874
1227,1732
4914,1048
4862,878
915,4307
4623,2281
483,4445
1013,1892
3562,1945
370,1774
4750,265
2230,2386
2206,3221
2170,477
4308,1977
2959,1627
3456,1467
1348,1957
4409,2164
1802,835
4710,425
3733,28
2146,133
2242,2151
290,1553
1089,1243
2090,1325
2607,2537
2194,2381
354,2003
3484,3494
782,3065
2048,822
742,2639
1309,1994
3939,3364
3166,1766
3935,3615
4609,2005
4980,533
3687,3043
3933,1218
2028,4198
2915,2519
1247,4093
2229,2201
4727,3587
4076,4179
3205,2582
3296,4603
879,472
427,2560
3820,4673
2221,2361
3362,2264
995,4717
2002,4834
2029,687
2771,2277
279,798
4409,2447
2672,3226
3331,1903
3085,3151
2034,1789
3195,3269
732,2747
4090,2947
4163,112
4226,801
298,4197
4407,4971
4602,2107
776,3826
2459,2926
2344,3838
1774,344
1679,3331
3,2356
4484,4032
1797,622
974,2005
3267,3424
2949,80
376,4159
4335,336
156,500
2199,3354
957,3740
643,4667
4952,3675
4887,125
475,2437
4542,4945
4768,4312
3945,1655
2327,2129
3481,4038
3830,593
4936,923
496,2593
2611,1059
4275,3922
2785,3893
4140,4559
2819,1482
2564,4675
4926,4290
2647,1426
3351,486
995,2763
850,4502
3230,1835
2539,1359
2646,1391
4256,4568
4743,3351
3953,1590
504,1302
772,251
2993,2312
2348,3725
3365,4542
1131,3106
3176,4733
1789,3229
2462,875
3272,3198
2647,3524
4656,1652
2539,3829
4240,4858
3196,3995
4922,2263
4750,2767
881,11
244,4913
893,954
3543,725
57,2907
2377,775
2464,1884
1586,3490
2874,3273
4532,1515
3371,4657
4560,386
254,2589
4191,1392
2640,2813
1004,1583
374,248
3352,3705
4585,4354
1106,498
3581,444
3231,2008
3847,3234
4732,1072
3684,2154
1900,4296
2618,3564
2791,659
1515,3284
3678,4620
3999,3096
279,4984
1985,3955
1078,985
3013,3726
4936,4528
766,1313
2741,2371
3543,4800
1162,3991
2919,1210
1841,3782
1113,1020
401,4140
3981,4095
2576,913
3134,1899
2118,193
541,4142
3663,3188
2034,3636
2427,608
1389,3697
4268,4491
2018,4922
997,1986
3028,4267
3819,4020
1865,583
2978,3670
2435,3652
4562,1115
80,4850
1388,4945
2497,3468
1232,1205
1131,2317
3583,2153
2200,1254
1732,4801
2545,4790
2997,1014
925,409
473,3531
1516,2201
997,1195
4959,12
1119,3806
4029,3440
2301,2448
3525,3824
1494,3460
4208,2566
481,412
634,2609
2723,32
4340,828
46,3424
1406,4551
638,147
4464,3774
799,3275
1851,204
3432,4346
4075,4771
4427,1443
4135,3578
4696,1071
140,3684
2992,2854
658,4641
826,4769
4957,1325
4496,775
1852,329
560,388
1694,2134
1907,1641
3062,3926
1966,195
4445,4332
17,3381
264,3313
507,2749
4589,2529
697,3134
2337,175
767,2756
4665,1055
380,4100
43,4105
409,72
4476,4567
2336,1911
909,446
263,2424
308,1928
4485,4378
4674,4455
334,861
3798,1100
2909,255
4810,1705
3334,4880
754,2258
1808,1723
4719,1274
3329,2508
4094,4264
840,1376
1421,3359
452,2360
3264,4414
4930,962
255,1577
2002,565
4972,2635
4469,1900
1023,2532
858,1217
1192,511
3940,2272
3503,290
4335,796
238,3276
4153,3962
1515,4160
3612,4356
3275,3671
1070,1727
3455,43
3052,4869
3709,1020
4318,2948
612,652
3939,623
522,1027
3835,3579
4921,166
1373,3569
4862,4559
4459,1984
2595,4745
3562,4279
1636,3762
1163,2781
1623,1927
2260,327
4259,3571
4974,2001
4197,1159
1963,4693
870,3122
155,2082
2781,2928
1641,2471
4016,4558
3120,1043
2997,630
2612,1138
3161,1150
4208,1457
1998,1652
1791,4839
1994,4949
2144,3114
4398,1526
514,4017
1407,1133
1666,496
2196,3245
970,3446
279,935
4100,2531
3141,2899
4507,686
4352,2301
1286,3017
2513,2284
280,4840
4648,3042
439,3011
1694,857
1880,144
461,726
4945,3410
1227,1850
4479,617
1917,1779
1177,1504
2184,1825
2999,389
839,4974
4574,1284
3420,841
2698,1601
4936,4371
2758,2745
36,814
4517,1811
3429,722
2261,1747
2022,1832
2003,3463
2437,3779
1454,3912
724,1416
226,3809
3201,3677
4565,274
964,750
530,3059
3046,3276
2626,1735
1341,3935
679,4795
2905,1415
3786,2925
1936,3399
4865,922
139,574
4266,3257
277,4858
4249,1216
3874,4045
4325,2789
370,2116
3567,367
1242,3290
722,1754
3104,3139
3008,3377
3147,4584
2481,4159
2781,2883
3435,1052
1584,2513
966,4493
4421,2212
2194,911
73,2167
2964,1180
4263,3760
4332,2403
897,2732
4963,2887
113,112
3771,4606
1565,4005
1182,4352
3994,4596
644,4301
3892,4704
4274,4931
2545,1693
817,1311
4514,4054
4318,3526
3840,2333
955,3158
4996,349
4130,4655
2719,4486
1513,1078
4866,3643
3555,2862
4294,1842
694,507
1994,482
1655,2377
2164,487
2994,2798
1473,2992
1543,3298
4162,852
3208,383
2241,2966
4938,598
1011,3337
4176,4053
2706,3870
2880,2508
2967,2619
209,2706
4059,4344
308,2683
945,1383
4657,839
620,1751
4967,3330
3043,1182
332,4897
4540,2787
8,1060
4367,4471
156,485
3107,3743
4335,4924
3451,1603
2168,2279
70,3939
509,2824
3139,3167
928,2393
3923,480
538,4127
1281,4126
1901,4957
2653,1697
4206,317
3142,3037
573,99
3449,467
4122,254
1108,837
3930,1037
2552,2488
4704,3961
2967,2909
4073,1092
4428,3356
1469,2316
1929,4746
2292,3142
2324,591
415,3560
4320,2100
1716,83
4571,810
4343,1478
4440,762
3719,4560
1408,4737
4818,3251
3284,3696
1031,4029
4319,2588
1256,2857
933,4265
156,4853
1572,324
2242,1516
3611,1498
4809,2884
326,3931
13,1874
1509,1617
2054,343
2078,4936
4569,4322
1647,4481
1341,4077
675,3397
2100,2200
2235,259
1389,3265
689,4146
4114,4485
570,2361
4266,3278
1662,4327
98,1440
142,4665
3416,4255
840,8
2478,453
1877,2993
899,2227
968,4038
1888,3544
3176,3913
2058,956
1640,4407
4898,957
648,922
584,2312
274,2410
1676,1918
4705,1432
4625,4810
294,4901
3043,3652
3948,2615
1504,4076
275,4897
2255,1733
741,1138
2844,4823
2941,358
1371,2709
3278,567
1330,2659
1768,1552
1137,1056
4100,3151
4301,1277
2591,2283
3825,4398
4204,4514
1251,2438
198,1864
321,1120
4867,1916
491,3209
1849,2474
1453,1265
2586,1472
4373,4645
3090,217
614,1708
629,1910
2706,839
423,685
1255,744
4787,856
3013,3734
3597,2992
674,2298
3157,4839
4794,387
3320,2736
2376,383
3169,1809
29,499
565,2017
1877,168
3455,171
1590,303
4449,716
809,1806
2294,4051
3279,2599
2697,717
2055,1829
3051,935
1837,2352
4005,3655
3850,1250
581,336
4318,4955
2745,3206
4237,474
1754,4821
2036,3105
2108,4402
2220,24
4973,1958
3348,3970
2987,688
1408,2726
2147,4130
1682,686
2172,176
4232,3852
4516,4772
4810,3815
483,756
1045,2226
4854,1983
3640,1997
46,812
3949,1337
2630,2799
2092,4095
625,3555
870,4354
1301,1916
2733,912
2504,2242
1209,1033
2143,3984
954,4394
2677,1017
3076,781
2847,3049
1683,4615
2122,1784
916,1461
4857,4108
2268,3143
4512,2652
970,4735
3823,3296
2711,1157
1516,4523
2381,1123
2140,3775
1155,4116
1144,1959
2036,4835
2619,1968
4376,1253
1742,1853
1343,89
1206,2608
4266,4716
676,1670
185,1219
2762,1300
3901,1250
2379,77
1150,1075
475,62
4667,985
469,294
727,2804
1328,3275
4150,3520
2143,2723
666,1463
186,1900
4359,88
1307,1352
4898,3100
2039,157
3993,150
685,1662
1239,1946
4437,2380
526,2447
1902,80
3901,1762
2869,991
1591,33
1141,1227
2490,2056
3572,2361
176,275
1311,3398
2999,1272
572,3605
2124,930
2267,4983
1013,150
2528,2529
949,1853
3628,2822
4180,2797
2203,128
4476,4130
381,2019
3162,4442
2796,525
1545,1419
1540,1789
4620,3457
4414,393
860,674
338,4377
554,1271
558,671
4055,4902
768,1315
3384,3921
825,18
1664,2737
1115,4005
1181,2331
3930,2311
549,4946
939,2006
1273,3024
2414,1396
1309,4122
4513,1382
2943,2364
391,302
4786,201
1903,372
2809,2549
1127,818
126,4470
4962,3313
1017,4570
280,218
4715,3099
2492,4632
2502,4743
2576,1073
459,4691
4954,1629
3870,2411
1696,2323
1806,4935
4319,2657
3028,4340
48,1432
4885,2909
823,1339
1476,3195
1998,1576
770,2757
1110,2244
2812,3235
3111,3708
4745,84
251,387
4630,3708
4974,700
3703,2723
1812,1316
2803,3825
1149,186
716,4485
3274,3089
4393,3513
3500,1460
4145,999
322,2132
4155,3131
575,257
3016,3202
2661,4637
2212,119
1528,4472
1488,1772
4880,3638
221,575
3520,2684
444,972
4972,3169
1530,3401
3862,4510
3641,3794
2354,583
1699,3110
4663,1137
4951,312
941,3112
3464,1916
2712,907
2035,2706
632,3104
3688,4614
967,2093
1154,801
2109,1951
1942,1474
4028,4782
778,4622
2681,873
3839,1520
2579,4828
1735,1169
4398,3846
2539,1250
1406,4255
403,1080
1316,502
1003,390
681,2367
2559,4356
2337,2742
888,2709
2908,868
2632,45
1724,1215
2506,1865
3473,1932
1082,517
245,1603
1551,1339
3913,3513
4139,3646
4882,694
1142,4568
4724,384
492,920
991,2155
4004,474
871,2353
2633,4479
3247,4768
3624,472
291,1777
4322,2880
3096,4419
784,1214
4276,4995
3027,1868
4271,4003
4646,4759
1186,216
1873,2134
2916,2327
4969,1511
54,2088
877,1862
3895,2066
2914,1752
1971,659
1864,1606
3164,2970
4042,1697
2880,4802
2907,1248
3640,4574
996,1258
1165,4039
1243,1039
4957,1302
1998,3688
1614,2181
4898,4884
1379,2291
1409,913
3095,281
1382,1451
3680,2676
3225,735
2571,1943
36,2920
1887,1041
4868,3922
1981,348
493,967
4966,2087
2019,530
4945,3761
3472,3266
2861,4230
1409,4844
3257,4288
490,3526
3859,2621
3141,809
3976,2961
4294,3674
1529,1723
3447,1398
686,3130
1699,2703
4279,2436
1642,1692
263,2636
141,4456
3788,4692
1098,4004
885,1833
1336,3246
3075,4747
3378,1093
3053,361
2051,881
1038,4153
4912,3928
1345,4822
4488,2369
2991,1425
3387,4483
3243,3564
4410,4445
4753,218
4053,1227
4670,3095
547,4512
2987,1834
1306,4327
3146,1526
2148,2434
133,719
2200,2914
3866,829
1149,4441
2169,3598
3,252
3486,1732
1880,1961
1354,1335
2338,2417
2101,1743
1652,651
1205,1768
1058,3718
699,371
3310,211
1531,3504
2085,746
423,3034
1461,3610
2829,3744
4241,2455
3376,2468
959,4546
2855,2051
249,3307
1245,1891
3315,1215
3960,2630
2337,4635
1613,1902
4682,609
3780,4061
3809,664
3716,724
2676,2718
4669,2030
828,4550
814,3099
1954,2073
701,2333
4981,334
625,447
813,1046
93,435
2494,4424
1163,2536
4068,4407
3111,3676
3719,2677
2126,3140
3950,191
3207,4674
1054,3407
2147,40
2110,777
2887,80
4810,2368
1451,585
4223,820
991,114
2222,1446
481,197
2635,288
548,4298
3135,2972
3352,1137
1066,352
2877,4499
4045,1433
4989,4214
1385,4294
2178,2648
3808,1140
4891,3939
3748,1331
4776,3922
4471,673
828,3316
2071,140
832,4919
198,704
2015,3405
3316,102
1828,1886
4360,2996
979,2436
2267,881
1872,642
2222,2498
1958,2341
855,3145
1803,2482
4006,3586
2058,4779
61,2154
333,985
4976,1774
434,986
2040,2762
3383,4097
4008,2764
4752,3392
4118,1048
1912,3032
4470,1057
259,1791
1065,4832
3326,1172
1730,4403
4000,711
3661,4627
886,2511
483,4525
4516,4427
2822,728
614,3175
562,248
3699,4762
2941,1854
1199,1452
57,2926
2156,4000
34,1230
1405,4635
4954,3539
815,1278
4835,2194
2024,4106
3264,4262
2108,625
631,2144
2233,4833
3172,2210
995,2458
377,4091
4904,241
613,527
2917,4328
3823,754
2461,1902
4065,3805
3907,2097
801,4966
1793,1544
2794,3096
2075,1415
1275,3123
2314,2215
585,4356
4677,3834
4660,518
2510,491
1118,3807
2291,1152
3385,1950
3592,1513
133,1214
3043,1308
4433,4363
2157,150
1441,1557
3715,1855
4203,4540
4217,4673
292,2676
2955,966
3407,3657
89,1014
2931,729
2429,2743
2801,4698
4154,918
3192,4257
3836,336
2137,2009
694,586
1436,720
424,342
693,45
2423,2335
1236,461
101,3108
224,3762
943,1279
2852,874
4151,3837
2665,4948
1901,1035
333,3082
3936,264
147,2833
1090,4429
2483,1752
3536,1643
2763,1717
3738,1338
3093,2608
2081,4235
4128,2673
816,2249
826,2451
3069,1170
4448,4772
1058,1569
1159,3090
1688,764
1678,2543
2363,3174
531,637
4328,3652
1894,2660
4577,2922
2244,4237
4110,2194
1218,19
4323,138
3641,1708
2452,3624
2216,1970
243,1178
2758,2724
4108,330
512,2768
621,1515
796,1807
745,1132
4429,1809
1448,1008
1442,1871
4108,1205
1465,787
1938,2757
2719,2418
317,4266
3869,3551
4954,2381
100,3289
2824,4550
606,1774
26,2301
3086,2778
1122,3430
125,3685
1645,1349
1443,1925
4130,3733
4047,62
4063,4293
2800,1658
151,986
3824,614
894,1859
3021,3469
4063,4897
1265,186
2327,284
3483,818
265,1319
1915,4786
266,4904
3117,811
3400,678
3364,1691
2665,2558
3908,782
2382,3913
4722,3863
686,135
2419,2174
1151,1590
82,24
2803,4573
1174,817
4866,4208
947,4573
1325,240
2766,4828
2358,2253
3218,1515
4654,4211
263,160
172,2160
828,1045
991,728
281,4641
3184,126
1322,1054
2791,4448
3195,2609
6,4198
2996,966
4612,937
2053,3523
1390,1342
1611,2284
2217,2130
481,3883
2911,1454
2239,4779
2969,1255
2423,4091
3090,150
3609,4540
3811,3407
4810,3747
3063,3479
4134,2382
3270,1536
3373,4064
169,3076
4552,4293
4059,2544
2243,1901
2602,4806
3092,950
2127,3429
938,3234
238,947
4926,2455
1449,2548
2370,2517
2599,3244
4043,8
4541,689
3494,2483
3337,630
3563,1790
4593,1109
1590,3154
853,1264
3754,1573
4666,2107
3010,4427
3114,294
2068,1444
4239,3692
1368,354
4674,71
4536,1340
4483,2997
1063,4844
318,1349
1271,1520
4041,393
1741,1949
1093,553
765,439
2710,4914
2398,4946
24,1566
1397,108
1773,1464
2373,4005
3372,4470
4163,289
1939,2217
2886,3050
3799,3735
1887,68
4201,1035
2630,1178
4063,1047
1146,4020
608,1528
2754,3784
2946,4149
2776,1880
111,4412
3487,574
284,3034
917,4935
4305,4822
4589,4944
2629,4677
3648,4691
3882,4338
4703,649
3201,1633
4885,1420
4364,4157
4666,2428
1262,1428
647,2645
206,4675
2569,9
2297,3368
3155,3206
3292,4944
3098,2628
1846,3180
870,4485
3469,4936
4419,283
4490,4321
4333,3884
3394,1375
1954,3672
318,1214
333,1359
3653,3555
240,582
310,957
405,3842
1847,4028
687,1623
4761,3104
1583,3263
3894,4411
3746,1380
4450,542
3640,1287
3052,2852
2064,832
4637,3120
4697,4093
4590,1972
4602,1360
3556,3377
1117,4104
2541,3537
4925,1572
1742,1135
825,4312
2274,4254
1118,476
4816,3039
2452,2564
2264,3422
3006,951
1300,963
3014,2502
851,4390
479,401
2777,4503
3148,3840
4182,2292
3122,796
998,1694
2182,810
1272,720
3759,805
1834,2933
2151,2503
3269,3892
524,2214
2829,3828
4202,106
3872,544
4385,2643
4036,2913
2220,4477
1718,422
623,4619
611,814
1035,3334
326,4000
3191,2680
4431,3843
362,2556
4988,2836
125,3361
2766,4094
1802,4077
426,3949
4183,3448
4469,88
1741,4572
4092,4325
1319,4958
4636,4618
2082,2036
2409,4198
2344,1079
4337,4102
2285,2059
1846,2999
3777,4293
2687,1747
543,1547
1696,1170
3943,2289
2225,3382
1209,2293
3015,1126
3726,3848
2075,1799
3229,3226
2698,2373
3171,711
2979,633
19,12
571,4559
4352,4081
2337,3182
4319,2152
4758,4828
1519,2660
3056,1010
4172,4949
1580,1264
4340,3505
2001,1861
756,1519
1470,4353
4244,3857
862,3866
3496,2734
3590,453
4984,360
3583,3057
3352,1913
2104,4403
2885,3739
2149,1262
182,4864
662,3301
3729,3295
2599,3556
2903,544
3810,4420
1783,1665
1732,3037
4868,2086
469,2233
785,2622
375,2567
4155,943
1957,148
3553,4023
3111,3806
2583,4826
3855,4855
1090,2970
2661,1584
3533,4222
1476,1900
501,1484
908,1148
3378,3204
3546,4243
3964,1837
4261,2781
4724,2184
1501,1882
3940,2635
1976,777
2553,1583
2897,3610
1541,3408
657,2512
4077,3556
1104,427
2681,3955
84,2883
3840,1779
4819,1265
2067,3772
653,2612
182,219
2749,3267
1305,3251
3215,3343
2495,3009
2472,4807
2155,2279
171,3524
4354,2235
3568,4003
4123,2078
3325,4868
2963,1412
181,2603
1213,3183
1868,130
468,4067
3913,1412
4964,4057
251,3756
2516,628
3601,4661
3617,1467
1101,1787
3956,1885
3046,3303
472,2905
3698,1916
3813,1088
284,4008
4316,4500
1710,4478
4369,3485
2106,475
1506,4992
1903,562
522,4987
3209,2153
564,3910
3811,269
3356,923
1155,2575
2308,487
1771,2759
2338,3189
1884,4392
4317,4165
3455,3155
78,2765
1312,4525
2078,2360
741,229
3998,2814
2920,3931
4699,3121
3186,2336
1741,1533
4849,782
4356,1088
1163,62
451,2641
4794,2286
2309,1526
4261,1433
262,1431
679,559
4468,789
4222,4188
4488,4479
4160,2929
1603,4537
4908,13
670,2690
2140,2327
285,123
3771,1121
1127,150
4619,3323
1490,887
1173,4466
1544,1102
1932,829
3210,1912
144,1690
1259,3418
23,1837
538,501
4936,720
4369,2772
2649,4317
2634,2051
3160,1330
430,4518
2920,4337
2611,4585
4145,4818
1513,2212
2926,1821
3427,1060
4593,2672
3396,2648
182,3638
4507,1332
780,2237
2180,1617
3317,4745
3144,3692
2110,3653
2130,2835
1545,1569
1722,3338
3293,3578
454,4950
3571,1074
120,3205
4921,3705
659,4331
788,1515
2340,4986
3803,381
4467,4819
779,2007
410,718
3142,1221
2719,3863
1236,4648
4538,269
3083,3473
447,4509
4039,318
4691,1063
1697,2294
2864,289
2379,1806
1615,2245
3694,1614
4188,2552
2555,2280
1250,258
3760,646
4581,2015
1536,549
180,3091
887,1028
2651,4667
2989,3119
3389,1546
112,186
4224,4099
3989,4710
2411,1925
4430,4595
152,1900
3924,2615
3091,1651
4183,1894
676,4378
3647,2225
138,2386
3548,105
3540,931
3717,381
1191,1831
3742,129
3087,3169
4638,1697
2674,1195
3994,854
2351,848
3239,2979
3337,1886
4828,1764
1176,1385
3647,1492
2186,2337
3610,2851
2691,2828
2517,2999
3364,1490
3982,2361
3624,177
2885,3978
4867,1744
259,2377
2547,4776
1456,2430
4508,697
3485,4745
3532,3126
4052,4201
4796,444
4865,3233
887,1800
770,3090
527,2097
982,2844
4711,2969
3015,3508
189,1863
2044,3907
3949,3903
1054,308
2043,1273
240,3824
139,3069
4342,1946
1249,4283
1546,3414
2277,2920
2837,3407
2510,2606
3179,1415
4627,1655
4628,229
4149,2717
3245,1045
4063,2100
2899,2336
3084,2788
2792,473
2052,850
2838,4082
451,3885
316,617
464,918
1353,3333
4471,1787
3073,4262
4704,1621
2683,945
4330,2142
1523,2328
1895,639
728,4961
2304,1815
516,1262
2375,3013
1985,758
3694,1165
4452,1749
790,254
468,2133
2421,3747
1710,3604
781,2680
2667,4821
4286,2091
975,2586
1794,3757
2000,4277
1729,488
2898,3437
259,4201
1268,1401
1942,4057
3240,1252
3589,2
3538,4501
390,3789
1032,3823
4337,4116
4391,4716
1967,4464
3138,3174
4502,3524
3858,2136
4758,2283
550,2180
2332,1366
2203,2992
3233,294
1860,771
4813,2277
2830,3785
3443,323
2990,4420
4073,3624
838,4242
1232,1678
3034,596
3661,1350
3656,3034
231,1281
1170,3540
1617,762
3086,32
205,4786
2410,4919
444,379
2789,4520
1884,4651
4606,4946
2885,1200
3027,4638
2782,415
4752,3968
74,2294
4736,419
2949,25
2349,26
1494,4946
1036,472
4148,2278
448,923
3823,3578
1287,199
2520,2042
2037,4344
2385,3045
1872,4831
4827,865
4214,3388
1560,4361
4757,1899
2954,790
2408,2172
2837,4626
540,4592
3766,575
899,932
2414,4829
3114,4546
1248,2261
3700,677
1615,682
2390,3928
1543,798
4096,59
2667,1220
1250,979
385,1251
3709,4184
749,1760
4786,1060
2421,214
2824,5
1963,4582
690,2556
4263,2716
4417,3103
758,1056
832,3229
977,3393
636,2566
1812,1688
990,526
4829,3975
4218,2722
3351,1157
1099,4164
1518,2317
1962,2109
4663,4017
4174,4011
2657,4722
1367,1766
1837,2287
4114,4150
4171,838
3750,4359
1429,1061
1820,821
3139,328
4331,3454
2703,1798
1593,2505
2062,331
3115,4806
425,2710
1249,1826
3837,3029
206,2824
4306,4344
4964,4763
2087,1730
2811,3432
4837,4623
3915,580
3762,2150
3219,2640
2955,2823
171,2274
1759,2322
2232,1235
3171,2006
3102,1009
2441,2021
4102,1256
3293,375
3135,2229
4543,4407
4916,4974
3553,1527
2060,3298
4938,3999
1942,4048
335,1508
4155,4272
4677,2800
1398,4392
3653,323
3023,4798
898,3690
653,1677
4156,2044
2806,1365
100,500
761,793
921,4903
2858,2967
4628,1902
3214,1296
3894,4785
1272,2372
891,3404
4869,4188
3711,304
1122,1449
1640,4537
352,688
464,3166
2681,981
2838,1542
1329,532
4947,1805
547,3012
3232,3028
1003,1917
4403,4177
1368,3109
2156,4018
928,4081
4475,292
2778,2006
577,4864
1055,2932
2499,4520
1061,1418
1665,4584
4518,3614
3078,1427
1291,352
2904,1777
4709,3699
1378,4404
4706,1245
1519,711
3685,4935
4388,492
3019,131
2792,2532
4911,3850
4021,814
3908,3435
4940,2978
3774,3082
1237,2558
4730,283
2969,586
2716,4604
4552,77
1369,2939
2313,1307
2494,4195
4081,4124
1492,2539
3849,2095
885,290
1796,1674
3569,273
4526,4735
2577,4928
2024,1575
