IdO,nom_orga,type_orga,IdT
1545,Thibault S.A.R.L.,Fraternité,1310
1546,Evrard,Ordre,1880
1547,Lecomte SARL,Ordre,624
1548,Chauveau,Ordre,2191
1549,Barthelemy SA,Ordre,2598
1550,Albert Hervé S.A.S.,Ordre,3750
1551,Lambert S.A.,Ordre,3845
1552,Teixeira,Cercle,4264
1553,Paris,Cercle,891
1554,Fleury,Fraternité,1967
1555,Dufour,Fraternité,550
1556,Rivière Vaillant S.A.S.,Club,3766
1557,Petitjean S.A.S.,Club,3054
1558,Leleu,Cercle,4525
1559,Lopes,Club,518
1560,Salmon et Fils,Ordre,946
1561,Giraud Masse S.A.,Loge,2815
1562,Garnier,Confrérie,4256
1563,Masson et Fils,Loge,212
1564,Pires,Fraternité,3708
1565,Moulin Besson SARL,Confrérie,3871
1566,Dias Hernandez SA,Confrérie,515
1567,Dupré Jourdan SA,Confrérie,4989
1568,Mallet,Cercle,229
1569,Blanchet,Ordre,905
1570,Duval,Ordre,2496
1571,Hoarau Grondin S.A.,Ordre,4855
1572,Guyot Maillet S.A.,Association,3562
1573,Renaud,Loge,138
1574,Loiseau Martinez SARL,Ordre,4754
1575,Picard,Fraternité,312
1576,Fournier,Fraternité,1466
1577,Blin,Confrérie,421
1578,Turpin,Ordre,1216
1579,Picard S.A.R.L.,Confrérie,3358
1580,Charles S.A.S.,Fraternité,2627
1581,Vallée Buisson SARL,Loge,535
1582,Leclerc,Confrérie,2917
1583,De Sousa,Cercle,344
1584,Martineau et Fils,Association,4381
1585,Robin Potier SA,Guilde,3903
1586,Dumas,Confrérie,4915
1587,Vallée,Confrérie,1569
1588,Lemaître,Confrérie,681
1589,Legendre,Club,499
1590,Vasseur S.A.R.L.,Cercle,705
1591,Dubois,Loge,4548
1592,Diallo,Loge,3950
1593,Petit S.A.S.,Ordre,4063
1594,Sanchez,Confrérie,2669
1595,Lemaire SA,Cercle,2129
1596,Étienne,Fraternité,2047
1597,Fouquet,Association,1525
1598,Hamon Vincent S.A.S.,Guilde,1535
1599,Rivière,Guilde,1007
1600,Dumas,Club,4929
1601,Brun S.A.R.L.,Fraternité,3006
1602,Morvan,Confrérie,4595
1603,Mary Roche S.A.S.,Fraternité,3722
1604,Martinez Fernandes S.A.,Loge,2176
1605,Michaud,Fraternité,310
1606,Barthelemy S.A.R.L.,Club,447
1607,Jacob Ledoux S.A.S.,Cercle,942
1608,Fleury,Association,1174
1609,Navarro S.A.S.,Club,647
1610,Robert SA,Club,2896
1611,Laporte S.A.S.,Guilde,4484
1612,Julien Philippe et Fils,Fraternité,4665
1613,Tessier Gautier S.A.R.L.,Association,386
1614,Schmitt Thomas SA,Fraternité,4449
1615,Dupré Goncalves S.A.S.,Club,543
1616,Martins S.A.S.,Association,55
1617,Pereira,Loge,2926
1618,Nguyen,Ordre,1711
1619,Breton S.A.,Guilde,2522
1620,Meunier,Cercle,402
1621,Jourdan SA,Ordre,4065
1622,Morin,Club,1180
1623,Maillet,Association,4657
1624,Fernandez,Cercle,3637
1625,Clément SARL,Ordre,4699
1626,Bruneau Aubry SA,Fraternité,203
1627,Jean S.A.,Confrérie,1450
1628,Dupuis et Fils,Fraternité,3462
1629,Carlier Lamy S.A.,Loge,3290
1630,Colin Bourdon S.A.R.L.,Fraternité,1121
1631,Marin,Cercle,3678
1632,Allard Guillou et Fils,Fraternité,1954
1633,Gomez,Cercle,29
1634,Petitjean,Club,2170
1635,Barthelemy Hamon et Fils,Association,3269
1636,Denis Prévost S.A.R.L.,Confrérie,4176
1637,Guillon Hernandez SA,Ordre,2284
1638,Renard,Fraternité,4260
1639,Dias,Cercle,822
1640,Gaillard,Cercle,3440
1641,Weiss,Club,3905
1642,Jacquot S.A.,Confrérie,3625
1643,Seguin S.A.,Guilde,649
1644,Chevalier,Fraternité,4668
1645,Bruneau et Fils,Fraternité,2303
1646,Petitjean Perez SARL,Confrérie,128
1647,Reynaud Charpentier S.A.,Loge,2780
1648,Fabre,Association,3378
1649,Chartier Moreau S.A.,Association,3731
1650,Perez,Club,2662
1651,Bonnin,Club,454
1652,Fernandes,Guilde,3900
1653,Rossi S.A.S.,Club,1534
1654,Charles Lejeune SA,Fraternité,1832
1655,Dufour,Fraternité,778
1656,Lebrun Guibert S.A.,Ordre,3723
1657,Bouvet,Loge,4995
1658,Hoarau Gros SA,Fraternité,1878
1659,Charrier,Association,3557
1660,Jourdan S.A.R.L.,Association,460
1661,Guérin SARL,Association,4975
1662,Chauveau,Ordre,1078
1663,Dijoux,Cercle,2946
1664,Grondin,Ordre,4659
1665,Aubry,Guilde,562
1666,Charrier SA,Ordre,4841
1667,Guyon S.A.,Guilde,2941
1668,Descamps Poirier et Fils,Ordre,479
1669,Gimenez,Association,4334
1670,Blanchard,Guilde,1262
1671,Moreau,Fraternité,1927
1672,Traore,Confrérie,2994
1673,Chevalier S.A.,Club,1190
1674,Joubert S.A.S.,Loge,14
1675,Duhamel,Club,2794
1676,Paris,Association,2570
1677,Barbier,Association,2108
1678,Delannoy S.A.S.,Association,2775
1679,Wagner SA,Association,3178
1680,Dupré S.A.S.,Guilde,4413
1681,Costa Andre SARL,Club,4918
1682,Caron,Club,832
1683,Benard Gauthier SA,Confrérie,1216
1684,Foucher,Cercle,2122
1685,Rocher,Loge,3447
1686,Baron,Ordre,4940
1687,Moreau,Confrérie,2753
1688,Bouvier,Loge,2737
1689,Jacquet S.A.,Guilde,1814
1690,Bazin,Guilde,3196
1691,Guillon Carlier S.A.,Confrérie,4288
1692,Breton,Club,4215
1693,Maillard SA,Association,4943
1694,Barthelemy,Ordre,2690
1695,Rossi Duval S.A.S.,Club,57
1696,Delorme,Cercle,307
1697,Étienne,Guilde,619
1698,Guilbert S.A.,Confrérie,1025
1699,Durand,Confrérie,4656
1700,Georges,Confrérie,2371
1701,Laine,Loge,2168
1702,Lefebvre SA,Guilde,2738
1703,Lemaire,Loge,4765
1704,Blondel,Club,99
1705,Charpentier Simon S.A.R.L.,Loge,4116
1706,Morel,Loge,544
1707,Bouchet Olivier S.A.,Club,2155
1708,Lemonnier SARL,Guilde,2337
1709,Baudry S.A.,Ordre,1160
1710,Gilbert,Ordre,4984
1711,Louis,Ordre,3043
1712,Dijoux,Confrérie,1611
1713,Grégoire S.A.R.L.,Loge,2241
1714,Chauvin Mace SA,Club,1352
1715,Bouvet Perrin et Fils,Cercle,4849
1716,Lesage,Guilde,2924
1717,Seguin,Cercle,3029
1718,Bernier S.A.R.L.,Ordre,4339
1719,Paris Dumont S.A.R.L.,Cercle,538
1720,Perrot SARL,Cercle,1295
1721,Laine et Fils,Fraternité,2685
1722,Gimenez,Guilde,3082
1723,Boutin,Loge,273
1724,Verdier S.A.S.,Loge,4488
1725,Richard SA,Club,36
1726,Moreno Bertrand et Fils,Loge,4942
1727,Godard,Cercle,2044
1728,Roger S.A.R.L.,Guilde,1212
1729,Munoz Roger SA,Confrérie,3481
1730,Morvan Texier S.A.R.L.,Association,2473
1731,Marty,Guilde,3554
1732,Turpin,Club,3697
1733,Letellier et Fils,Fraternité,363
1734,Perrier,Ordre,4966
1735,Lemaître Dupont S.A.S.,Fraternité,440
1736,Mace Blot S.A.R.L.,Confrérie,2566
1737,Jacquot,Loge,3059
1738,Dupont,Loge,1077
1739,Lefort,Loge,2720
1740,Lambert Nicolas SA,Ordre,2894
1741,Michaud SARL,Confrérie,3452
1742,Vaillant,Guilde,612
1743,Leclerc,Club,686
1744,Imbert Moreno S.A.S.,Ordre,3440
1745,Regnier Laurent et Fils,Cercle,1147
1746,Traore,Ordre,968
1747,Rodrigues S.A.R.L.,Club,2528
1748,Valette Joubert SARL,Loge,1771
1749,Caron Duval S.A.R.L.,Ordre,696
1750,Perret,Club,386
1751,Evrard Guyon et Fils,Association,1680
1752,Marchand,Fraternité,679
1753,Lefebvre SA,Association,3557
1754,Martineau,Guilde,2935
1755,Grenier,Guilde,4422
1756,Besson,Guilde,1132
1757,Grégoire,Cercle,1114
1758,Barbe S.A.S.,Loge,4694
1759,Vasseur,Confrérie,4305
1760,Chartier,Confrérie,3976
1761,Carlier,Ordre,832
1762,Clerc,Club,1258
1763,Devaux S.A.R.L.,Confrérie,4397
1764,Paris Raynaud S.A.,Ordre,2619
1765,Sauvage S.A.S.,Guilde,734
1766,Masson SARL,Club,3350
1767,Guibert Pascal S.A.R.L.,Confrérie,2994
1768,Le Gall Diallo S.A.R.L.,Confrérie,4685
1769,Lévêque et Fils,Fraternité,4799
1770,Pottier Georges et Fils,Ordre,4322
1771,De Sousa,Loge,4288
1772,Renard Perrin S.A.,Guilde,2342
1773,Berger,Fraternité,365
1774,Guyot S.A.,Ordre,1015
1775,Hebert,Cercle,1141
1776,Vidal Lacroix S.A.,Ordre,914
1777,Pottier,Guilde,1732
1778,Lemoine,Confrérie,2123
1779,Lecomte S.A.,Cercle,4591
1780,Bouchet S.A.R.L.,Cercle,4612
1781,Buisson Fischer SARL,Loge,1449
1782,Dufour Dupuis SA,Cercle,742
1783,Bonnet S.A.S.,Confrérie,4051
1784,Gosselin Petitjean S.A.R.L.,Guilde,2983
1785,Brunel,Cercle,1716
1786,Texier SARL,Fraternité,2739
1787,Legros,Confrérie,1955
1788,Godard,Loge,398
1789,Delmas,Loge,3914
1790,Toussaint S.A.S.,Cercle,2658
1791,Meunier S.A.S.,Confrérie,4019
1792,Delmas SA,Association,925
1793,Poulain,Guilde,2684
1794,Fournier,Association,3444
1795,Dupré Léger S.A.R.L.,Loge,261
1796,Lévêque S.A.,Club,1391
1797,Loiseau SA,Loge,4825
1798,Letellier,Loge,1352
1799,Paris Delorme et Fils,Confrérie,2226
1800,Bouchet,Association,4989
1801,Muller Grégoire S.A.R.L.,Guilde,2025
1802,Renault,Ordre,2806
1803,Foucher SARL,Guilde,3187
1804,Collin Tessier S.A.R.L.,Association,2650
1805,Navarro SARL,Loge,1187
1806,Perez Breton et Fils,Confrérie,3916
1807,Gérard,Club,3504
1808,Adam,Loge,1590
1809,Thomas SA,Guilde,3595
1810,Fournier Roy S.A.S.,Club,414
1811,Bodin SA,Association,867
1812,Perrier,Guilde,1514
1813,Marchal S.A.R.L.,Association,735
1814,Bouchet S.A.R.L.,Ordre,3785
1815,Mahe,Ordre,640
1816,Gallet,Guilde,2296
1817,Mathieu,Confrérie,2695
1818,Schmitt,Loge,2392
1819,Perrier Humbert et Fils,Cercle,2634
1820,Brun,Association,4858
1821,Blot SA,Association,386
1822,Pichon,Club,2695
1823,Gallet S.A.S.,Ordre,2497
1824,Nguyen Martineau SA,Cercle,1586
1825,Martel SA,Ordre,2731
1826,Perrier et Fils,Ordre,3584
1827,Camus,Club,4277
1828,Devaux,Cercle,628
1829,Andre,Ordre,4928
1830,Durand,Club,1042
1831,Vaillant SA,Association,3134
1832,Marty Gallet SA,Fraternité,2899
1833,Turpin Jacob S.A.,Ordre,4270
1834,Dubois,Club,1850
1835,Tessier SARL,Confrérie,2776
1836,Rousset,Confrérie,674
1837,Guichard S.A.S.,Confrérie,2821
1838,Dumas,Loge,208
1839,Hoareau,Loge,3946
1840,Roy,Ordre,915
1841,Sanchez,Guilde,3142
1842,Carpentier S.A.S.,Guilde,1268
1843,Marchal SA,Club,22
1844,Laporte,Association,4608
1845,Pichon,Guilde,540
1846,Gilbert et Fils,Fraternité,2510
1847,Baron,Confrérie,156
1848,Neveu Chrétien SARL,Association,2147
1849,Lemonnier SARL,Ordre,2911
1850,Boucher S.A.R.L.,Loge,2523
1851,Boulanger S.A.R.L.,Club,2896
1852,Valentin Aubert SARL,Club,3766
1853,Regnier S.A.S.,Confrérie,4127
1854,Mathieu,Association,1786
1855,Legrand Riou S.A.S.,Ordre,2489
1856,Hardy Brun S.A.,Guilde,2796
1857,Peron,Club,1176
1858,Jean Roy S.A.S.,Fraternité,1030
1859,Pages S.A.,Guilde,1887
1860,Thomas S.A.S.,Association,1766
1861,Boulanger SA,Association,1133
1862,Regnier Verdier S.A.S.,Club,3704
1863,Fleury Bertin S.A.S.,Loge,4170
1864,Faivre S.A.S.,Ordre,4115
1865,Gallet S.A.S.,Confrérie,3603
1866,Grenier S.A.R.L.,Ordre,2539
1867,Poirier,Confrérie,4348
1868,Le Goff S.A.R.L.,Guilde,335
1869,Nicolas Louis S.A.R.L.,Ordre,906
1870,Mercier SARL,Guilde,1126
1871,Raynaud Henry S.A.,Confrérie,3548
1872,Brun,Confrérie,3365
1873,Moulin,Cercle,3199
1874,Allain,Club,3748
1875,Georges S.A.R.L.,Club,1349
1876,Millet,Loge,4471
1877,Gaillard,Association,4189
1878,Da Silva Letellier et Fils,Ordre,3047
1879,Baudry SA,Club,685
1880,Dupont,Loge,4718
1881,Leblanc Marchal S.A.R.L.,Loge,4990
1882,Dupont,Fraternité,923
1883,Regnier Baron et Fils,Club,4350
1884,Jacob Bazin S.A.R.L.,Association,2343
1885,Guérin Gauthier S.A.S.,Ordre,1264
1886,Gomes S.A.R.L.,Association,1607
1887,Joubert Gay S.A.S.,Ordre,841
1888,Girard S.A.S.,Club,1627
1889,Charpentier,Cercle,462
1890,Benoit Roger SARL,Fraternité,1884
1891,Dos Santos,Fraternité,869
1892,Faivre SARL,Confrérie,4688
1893,Lebreton,Club,3678
1894,Delorme Roger S.A.S.,Association,4286
1895,Picard SA,Ordre,4192
1896,Delattre Meyer S.A.S.,Ordre,916
1897,Guyot Langlois et Fils,Cercle,4490
1898,Poirier Robert S.A.R.L.,Club,4488
1899,Blanchard Boutin S.A.S.,Guilde,2816
1900,Alves Foucher S.A.S.,Loge,548
1901,Fabre,Guilde,4096
1902,Rocher Leroy S.A.,Cercle,4612
1903,Delattre,Ordre,759
1904,Royer Bonnin S.A.,Association,1827
1905,Chauvin SA,Ordre,2548
1906,Leduc,Confrérie,3613
1907,Weber Camus S.A.,Loge,3881
1908,Boucher,Fraternité,3019
1909,Coste,Confrérie,366
1910,Joly,Club,766
1911,Noël,Loge,3282
1912,Raymond Cordier et Fils,Ordre,2082
1913,Fischer,Cercle,4072
1914,Dumont S.A.R.L.,Cercle,480
1915,Leconte,Loge,1588
1916,Roy Robin S.A.S.,Confrérie,1605
1917,Lesage Gallet et Fils,Loge,811
1918,Bourgeois Paris SARL,Fraternité,2214
1919,Lejeune,Confrérie,4617
1920,Lecoq,Confrérie,1997
1921,Martin Fouquet SA,Confrérie,2741
1922,Philippe S.A.R.L.,Fraternité,4086
1923,Toussaint,Cercle,3983
1924,Bourdon SA,Cercle,913
1925,Lamy,Cercle,2251
1926,Barthelemy Auger S.A.S.,Confrérie,3646
1927,Albert,Fraternité,2630
1928,Rodrigues Perrot S.A.R.L.,Club,132
1929,Martel S.A.R.L.,Guilde,4752
1930,Bègue SARL,Guilde,468
1931,Payet Hoarau S.A.S.,Guilde,167
1932,Berger,Fraternité,4827
1933,Fournier Bertin SA,Cercle,2466
1934,Lucas Huet SA,Fraternité,4888
1935,Mallet Baron S.A.R.L.,Association,1622
1936,Bertrand Gosselin et Fils,Guilde,1719
1937,Ferrand,Association,2771
1938,Weber SA,Cercle,3561
1939,Dumont,Guilde,2000
1940,Charrier Boulanger SARL,Fraternité,4390
1941,Pires,Association,558
1942,Henry,Association,3384
1943,Meyer,Association,3447
1944,Allain Bouchet S.A.S.,Fraternité,4987
1945,Pruvost Tanguy et Fils,Cercle,2159
1946,Chrétien,Association,2383
1947,Maillot,Cercle,340
1948,Peron S.A.,Confrérie,3618
1949,Chrétien Martel et Fils,Cercle,4071
1950,Gallet,Confrérie,4557
1951,Ramos,Guilde,2710
1952,Pinto,Club,4787
1953,Menard,Loge,91
1954,Maillet Lejeune S.A.,Club,407
1955,Hoarau,Association,650
1956,Garcia,Ordre,5000
1957,Boutin,Confrérie,902
1958,Briand et Fils,Cercle,1723
1959,Pascal,Association,4349
1960,Gomez Regnier S.A.S.,Club,3299
1961,Hebert Delmas et Fils,Association,345
1962,Georges et Fils,Confrérie,2045
1963,Lefort,Guilde,3662
1964,Roux SARL,Loge,4062
1965,Petitjean Hebert SARL,Guilde,581
1966,Guillon,Association,2322
1967,Boucher Delattre SARL,Ordre,4354
1968,Chevallier et Fils,Cercle,3172
1969,Fouquet,Ordre,2166
1970,Pinto,Confrérie,652
1971,Denis,Loge,3369
1972,Delahaye,Fraternité,1525
1973,Vincent,Confrérie,1865
1974,Huet S.A.S.,Association,2341
1975,Pruvost Chartier S.A.,Association,1901
1976,Bonnin,Confrérie,4816
1977,Leconte,Club,1664
1978,Ribeiro,Loge,1032
1979,Pereira S.A.R.L.,Fraternité,3788
1980,Delorme,Ordre,3092
1981,Hebert,Association,2256
1982,Giraud,Loge,1837
1983,Diallo,Cercle,1930
1984,Schmitt Marin S.A.R.L.,Fraternité,3104
1985,Renard,Ordre,3628
1986,Lefèvre Nguyen SA,Cercle,1802
1987,Collet Moulin S.A.S.,Cercle,3581
1988,Delahaye De Sousa S.A.R.L.,Association,4183
1989,Weber,Cercle,3709
1990,Barbier,Guilde,4274
1991,Dubois,Cercle,3086
1992,Marty SA,Club,4156
1993,Lebrun,Association,327
1994,Laurent,Association,2207
1995,Cordier,Guilde,4667
1996,Vallet,Fraternité,1123
1997,Riou,Cercle,3339
1998,Monnier,Confrérie,3303
1999,Rodriguez,Loge,1227
2000,Gillet Léger et Fils,Confrérie,286
2001,Bouvet,Ordre,2845
2002,Mahe Vallet SA,Confrérie,1153
2003,Colin,Association,4461
2004,Maurice S.A.,Cercle,1614
2005,Vincent SA,Association,365
2006,Antoine Hebert SARL,Club,3844
2007,Leleu Pierre S.A.S.,Association,447
2008,Leduc,Association,1313
2009,Da Costa,Association,1177
2010,Lecomte Meyer S.A.S.,Confrérie,3110
2011,Bruneau,Guilde,3446
2012,Lucas,Confrérie,4298
2013,Pineau,Guilde,3647
2014,Bouvet Bruneau et Fils,Confrérie,2304
2015,Fernandes,Club,3384
2016,Ferrand Verdier S.A.,Club,1645
2017,Étienne Dubois S.A.,Loge,4141
2018,Étienne Maréchal SARL,Cercle,4813
2019,Blanc,Club,3428
2020,Legendre Charpentier et Fils,Guilde,4805
2021,Raynaud SA,Ordre,2333
2022,Bertrand,Guilde,2939
2023,Pineau S.A.S.,Guilde,905
2024,Boulanger,Confrérie,304
2025,Dupuis Joubert SA,Cercle,2934
2026,Labbé,Association,3923
2027,Antoine,Association,3745
2028,Gaudin,Fraternité,972
2029,Dumas,Ordre,3310
2030,Marie,Association,1415
2031,Samson,Fraternité,3131
2032,Lombard,Ordre,491
2033,Jacob Joly S.A.R.L.,Club,2737
2034,Arnaud,Cercle,749
2035,Auger,Club,2251
2036,Léger,Confrérie,2426
2037,Riou et Fils,Guilde,1364
2038,Camus et Fils,Loge,4256
2039,Thibault Morin SA,Ordre,2265
2040,Monnier SARL,Association,1922
2041,Meunier S.A.S.,Fraternité,2687
2042,Pires Dupuis SARL,Guilde,2561
2043,Imbert,Club,925
2044,Laurent S.A.S.,Club,4537
2045,Moulin S.A.S.,Club,3905
2046,Dumas SA,Guilde,2809
2047,Lopes SARL,Cercle,3035
2048,Marin,Fraternité,2507
2049,Guyot,Loge,4131
2050,Leduc Mercier SA,Fraternité,2893
2051,Blanchard,Cercle,4647
2052,Perrot Valentin S.A.,Association,1594
2053,Hoareau Adam S.A.S.,Club,3339
2054,Faure,Association,917
2055,Munoz,Fraternité,3559
2056,Meunier Lebreton S.A.,Ordre,918
2057,Perrin,Confrérie,4291
2058,Simon,Guilde,2461
2059,Coulon,Fraternité,1336
2060,Bonnet,Guilde,668
2061,Benard Dupré SA,Confrérie,2604
2062,De Sousa,Guilde,3424
2063,Masse,Confrérie,3391
2064,Gros S.A.S.,Ordre,3671
2065,Barthelemy S.A.,Fraternité,423
2066,Hubert S.A.S.,Confrérie,2537
2067,Carre Dupré SARL,Confrérie,3999
2068,Garnier Charrier S.A.S.,Loge,3542
2069,Louis,Confrérie,324
2070,Ramos S.A.,Association,279
2071,Martinez,Cercle,3639
2072,Peltier Guillou S.A.,Confrérie,2614
2073,Gilles Voisin SA,Association,2708
2074,Pascal Durand S.A.R.L.,Fraternité,4462
2075,Perrot Lelièvre et Fils,Cercle,4971
2076,Normand SA,Fraternité,2958
2077,Henry,Ordre,1251
2078,Charpentier S.A.R.L.,Guilde,2158
2079,Peltier et Fils,Association,1451
2080,Torres Laporte S.A.,Ordre,2432
2081,Rémy S.A.S.,Fraternité,3433
2082,Dupré,Fraternité,4568
2083,Fleury,Loge,3062
2084,Seguin S.A.S.,Association,3345
2085,Marques S.A.,Loge,1068
2086,Martel,Club,3006
2087,Lejeune Peron et Fils,Ordre,380
2088,Baudry,Confrérie,2763
2089,Garnier,Club,1154
2090,Gimenez,Confrérie,1332
2091,Rodrigues,Club,3167
2092,Langlois Gillet et Fils,Cercle,2621
2093,Dupuis S.A.R.L.,Cercle,4858
2094,Jacquet Tessier S.A.R.L.,Club,2699
2095,Tanguy,Loge,4184
2096,Pascal,Fraternité,4121
2097,Bouvet S.A.R.L.,Club,58
2098,Gauthier,Loge,1411
2099,Hoareau SA,Loge,4254
2100,Letellier Louis S.A.S.,Loge,1521
2101,Hebert S.A.,Cercle,1475
2102,Humbert,Club,4505
2103,Cohen,Confrérie,4797
2104,Rossi Fontaine SA,Confrérie,2103
2105,Hoareau Joubert S.A.,Fraternité,1686
2106,Perret,Club,3349
2107,Philippe SA,Fraternité,1488
2108,Bertin Allain et Fils,Loge,3004
2109,Lelièvre Prévost SARL,Loge,1227
2110,Gosselin,Loge,4616
2111,Dupont,Association,2215
2112,Coulon,Ordre,2646
2113,Gaillard S.A.S.,Guilde,3464
2114,Raymond,Club,913
2115,Alexandre,Association,1653
2116,Breton Leconte et Fils,Loge,1195
2117,Boulay SA,Club,1831
2118,Torres,Club,757
2119,Bourgeois,Ordre,2560
2120,Munoz S.A.,Guilde,4252
2121,Maury S.A.,Confrérie,1134
2122,Masse,Club,1335
2123,Roussel,Cercle,3882
2124,Mercier S.A.R.L.,Cercle,3875
2125,Coste,Club,1264
2126,Moreno S.A.R.L.,Guilde,2594
2127,Cousin,Association,4158
2128,Benard Besson S.A.,Club,2485
2129,Lamy,Fraternité,3923
2130,Klein Martel SA,Club,4654
2131,Bonnet S.A.R.L.,Confrérie,3783
2132,Techer Ferrand S.A.,Ordre,2835
2133,Pons,Ordre,3448
2134,Royer,Cercle,4217
2135,Besson Cohen et Fils,Club,3613
2136,Brunel Hamel et Fils,Guilde,3920
2137,Chauveau,Club,1133
2138,Boutin,Cercle,187
2139,Jean Boulanger SARL,Guilde,305
2140,Morvan S.A.R.L.,Association,1320
2141,Blanchard et Fils,Cercle,3521
2142,Vallet,Guilde,156
2143,Leduc SARL,Club,849
2144,Weiss,Association,2804
2145,Bonnet S.A.R.L.,Loge,4448
2146,Marin SARL,Confrérie,4246
2147,Lefort Lemaître SA,Ordre,2355
2148,Voisin Navarro SA,Cercle,4207
2149,Navarro,Cercle,3371
2150,Renaud,Cercle,3058
2151,Leroy,Fraternité,2794
2152,Hebert Mallet et Fils,Confrérie,170
2153,Bouvet,Ordre,3556
2154,Henry Marty SARL,Loge,3026
2155,Lacroix,Cercle,1780
2156,Lejeune Barbier S.A.,Guilde,4509
2157,Peron,Ordre,1955
2158,Traore,Guilde,1913
2159,Godard,Loge,2889
2160,Martins S.A.S.,Ordre,3382
2161,Marchal SA,Loge,2379
2162,Chevallier,Fraternité,3038
2163,Michel Leblanc SARL,Fraternité,3900
2164,Da Costa SA,Confrérie,3379
2165,Dumont S.A.R.L.,Guilde,2527
2166,Lecomte,Loge,4588
2167,Boulay,Loge,2229
2168,Colin,Club,3074
2169,Moreno,Ordre,4321
2170,Goncalves,Loge,1227
2171,Mace SARL,Fraternité,3205
2172,Thomas,Loge,925
2173,De Oliveira,Club,158
2174,Germain Leroy S.A.,Loge,4483
2175,Marchand,Association,880
2176,Pelletier SA,Fraternité,28
2177,Langlois SA,Guilde,1817
2178,Lefebvre,Loge,1866
2179,Lambert S.A.S.,Fraternité,4909
2180,Allain Girard et Fils,Confrérie,3909
2181,Lacroix,Ordre,3932
2182,Navarro,Loge,829
2183,Ferrand,Association,4064
2184,Peron S.A.S.,Ordre,2631
2185,Ollivier,Confrérie,4216
2186,Buisson S.A.S.,Loge,491
2187,Germain Berger SA,Loge,1863
2188,Martinez,Confrérie,2302
2189,Gérard,Fraternité,2844
2190,Bonnet,Ordre,4404
2191,Guillon,Confrérie,146
2192,Delmas SA,Loge,1504
2193,Noël,Guilde,2606
2194,Dubois SARL,Fraternité,1541
2195,Ledoux,Cercle,513
2196,Lefebvre S.A.,Guilde,147
2197,Petit S.A.S.,Fraternité,740
2198,Perez SA,Ordre,1134
2199,Faivre,Confrérie,3092
2200,Leclerc,Cercle,4825
2201,Pichon,Confrérie,2604
2202,Rémy,Guilde,4114
2203,Lévy S.A.,Loge,2541
2204,Renaud Barbier S.A.R.L.,Fraternité,269
2205,Guillet,Club,3441
2206,Mercier Marchal S.A.S.,Confrérie,2939
2207,Bernard,Guilde,3310
2208,Maury S.A.,Guilde,3297
2209,Delorme,Cercle,2019
2210,Faivre,Loge,3271
2211,Huet S.A.R.L.,Guilde,2334
2212,Dias,Fraternité,1660
2213,Muller Germain et Fils,Fraternité,1185
2214,Martinez,Fraternité,566
2215,Dupuis Richard SA,Confrérie,4669
2216,Louis,Loge,4877
2217,Bertin et Fils,Club,2189
2218,Masse Ferrand SARL,Club,1122
2219,Morin,Confrérie,251
2220,Boyer,Club,279
2221,Dias Hervé SA,Guilde,3327
2222,Schmitt S.A.S.,Association,1091
2223,Antoine,Ordre,2566
2224,Duval,Confrérie,790
2225,Breton S.A.R.L.,Fraternité,2986
2226,Didier,Confrérie,2837
2227,Bernard Marion SARL,Cercle,2405
2228,Martinez S.A.R.L.,Club,3246
2229,Langlois Schneider S.A.S.,Ordre,1219
2230,Gay,Cercle,4073
2231,Delorme,Loge,2894
2232,Barbier François S.A.R.L.,Club,3715
2233,Goncalves,Guilde,1582
2234,Jacquot Loiseau et Fils,Confrérie,1412
2235,Da Costa,Ordre,2071
2236,Lucas,Association,2245
2237,Ramos,Cercle,952
2238,Laurent,Fraternité,1739
2239,Weiss Charrier et Fils,Fraternité,4346
2240,Fleury,Fraternité,503
2241,Bonneau Boulay S.A.S.,Fraternité,2217
2242,Laroche,Loge,1964
2243,Collet,Ordre,898
2244,Laurent,Confrérie,1415
2245,Pons S.A.,Cercle,2993
2246,Diallo,Cercle,3038
2247,Le Gall S.A.S.,Association,1713
2248,Girard SA,Ordre,1894
2249,Boulay,Loge,1252
2250,Delahaye S.A.R.L.,Guilde,4631
2251,Normand Nicolas S.A.,Ordre,13
2252,Henry,Association,1734
2253,Foucher,Ordre,1810
2254,Voisin,Fraternité,767
2255,Schneider,Confrérie,3299
2256,Antoine,Cercle,3267
2257,Millet Charpentier SA,Club,3828
2258,Launay,Association,689
2259,Raynaud,Association,4761
2260,Roger,Association,781
2261,Coste Gaillard S.A.S.,Fraternité,3768
2262,Delattre,Loge,1331
2263,Pottier S.A.,Confrérie,4858
2264,Cousin Jacquet S.A.,Confrérie,3797
2265,Laine et Fils,Fraternité,294
2266,Becker Pages SARL,Guilde,2916
2267,Jourdan Lebon S.A.S.,Loge,2605
2268,Fabre,Club,3362
2269,Clerc,Guilde,4889
2270,Roussel,Confrérie,1161
2271,Cordier,Loge,2113
2272,Maréchal Nicolas S.A.S.,Fraternité,1206
2273,Marchand Le Roux SARL,Guilde,3536
2274,Besnard,Ordre,4006
2275,Gimenez,Cercle,753
2276,Valentin,Fraternité,4457
2277,Lemoine Pires SARL,Club,798
2278,De Oliveira Barbier et Fils,Association,997
2279,Bourgeois,Fraternité,2137
2280,Lévêque Ribeiro S.A.S.,Confrérie,944
2281,Letellier S.A.S.,Fraternité,4426
2282,Gimenez S.A.S.,Cercle,955
