IdE,certificat_entretien,CodeMembre
2228,2004-04-25,16950
2229,2000-03-29,22447
2230,2018-07-06,92341
2231,2021-09-02,27423
2232,2017-12-31,14980
2233,2000-09-02,49720
2234,2001-08-27,68850
2235,2020-04-06,52866
2236,2012-09-21,76053
2237,2005-07-01,68861
2238,2000-12-12,17687
2239,2002-12-30,44574
2240,2000-05-26,25053
2241,2004-03-13,67549
2242,2004-01-24,35291
2243,2016-01-08,17077
2244,2007-11-12,17252
2245,2010-07-19,45227
2246,2019-07-12,41348
2247,2011-11-20,24442
2248,2004-07-08,14786
2249,2019-02-12,33649
2250,2014-04-10,29054
2251,2001-08-14,83707
2252,2007-04-14,6010
2253,2013-04-28,19248
2254,2008-12-17,90538
2255,2015-11-07,22573
2256,2020-05-24,12204
2257,2003-06-08,23591
2258,2012-07-14,34950
2259,2011-01-10,43918
2260,2019-12-29,10217
2261,2007-05-28,83358
2262,2002-12-08,92713
2263,2019-03-24,97156
2264,2011-12-11,49861
2265,2010-05-12,34811
2266,2019-07-03,47147
2267,2015-05-27,71968
2268,2010-03-09,23582
2269,2016-10-12,11261
2270,2022-01-15,21261
2271,2003-05-30,73977
2272,2000-12-27,18565
2273,2016-07-10,45606
2274,2004-11-05,52026
2275,2018-05-26,81342
2276,2017-09-25,76681
2277,2002-02-27,94300
2278,2008-06-26,39893
2279,2005-01-11,78095
2280,2010-04-29,8390
2281,2004-10-28,20795
2282,2020-02-03,36782
2283,2008-02-02,40981
2284,2017-04-02,22330
2285,2019-03-08,55797
2286,2015-05-11,72142
2287,2010-02-03,65909
2288,2007-09-09,49110
2289,2020-12-24,68018
2290,2022-08-28,66640
2291,2023-12-24,84075
2292,2024-12-20,89985
2293,2006-05-14,59149
2294,2006-06-25,43652
2295,2001-09-01,11831
2296,2005-11-25,3193
2297,2009-12-24,3842
2298,2017-11-03,86769
2299,2006-06-11,28654
2300,2012-04-05,19497
2301,2016-12-05,77323
2302,2005-11-15,1067
2303,2000-05-28,1199
2304,2024-02-16,32864
2305,2013-04-02,68069
2306,2012-07-18,94259
2307,2016-12-05,87586
2308,2015-11-30,46253
2309,2010-08-06,90982
2310,2002-09-21,25293
2311,2013-12-28,46794
2312,2003-06-08,4698
2313,2022-07-14,46990
2314,2015-02-23,5447
2315,2017-04-17,64223
2316,2015-07-02,12133
2317,2005-12-03,34220
2318,2010-01-21,79681
2319,2009-08-16,72229
2320,2001-04-02,90300
2321,2009-08-21,66282
2322,2013-10-19,40827
2323,2021-10-10,26140
2324,2012-11-17,33653
2325,2000-01-22,64805
2326,2021-08-05,43398
2327,2020-01-20,84817
2328,2014-07-07,23050
2329,2011-09-05,16884
2330,2004-03-09,23931
2331,2021-11-13,19788
2332,2004-07-15,57305
2333,2003-07-27,51119
2334,2001-09-26,10367
2335,2007-06-12,35661
2336,2002-06-11,81768
2337,2002-07-03,17399
2338,2006-11-18,68586
2339,2017-10-04,30684
2340,2021-11-09,50197
2341,2012-12-31,94744
2342,2008-04-06,46702
2343,2019-05-22,81326
2344,2006-09-24,6641
2345,2017-04-25,98243
2346,2002-06-01,11273
2347,2018-09-03,23024
2348,2013-03-22,31659
2349,2000-12-21,55441
2350,2006-04-24,81134
2351,2005-09-25,42963
2352,2021-11-12,98840
2353,2009-11-14,78021
2354,2017-02-04,35609
2355,2005-05-20,92422
2356,2012-01-23,54755
2357,2011-03-29,75922
2358,2003-07-30,92505
2359,2007-07-13,31845
2360,2011-02-06,90232
2361,2008-05-10,43310
2362,2007-08-13,53427
2363,2007-05-02,33647
2364,2017-03-08,23877
2365,2024-10-09,20596
2366,2012-01-07,27030
2367,2006-04-22,47318
2368,2018-06-28,25255
2369,2023-08-12,41205
2370,2023-10-07,71259
2371,2015-11-13,10213
2372,2002-12-18,88175
2373,2009-06-06,4161
2374,2024-03-23,16288
2375,2004-04-04,81499
2376,2016-03-11,65285
2377,2016-07-07,18219
2378,2008-08-25,65752
2379,2000-09-12,80330
2380,2014-02-24,46510
2381,2005-02-17,40502
2382,2006-07-30,62173
2383,2011-04-08,36693
2384,2002-05-18,65607
2385,2006-10-23,76408
2386,2024-07-16,45316
2387,2004-12-03,58065
2388,2005-01-03,62361
2389,2005-11-01,97663
2390,2008-09-19,75464
2391,2015-05-08,5022
2392,2010-05-13,50703
2393,2010-02-08,64858
2394,2023-11-27,35787
2395,2022-07-14,32596
2396,2014-07-29,26530
2397,2019-10-23,65069
2398,2002-10-26,18445
2399,2010-06-21,33901
2400,2010-09-11,87401
2401,2016-03-27,79393
2402,2006-04-16,24673
2403,2016-03-21,74170
2404,2011-08-01,69702
2405,2007-09-18,4553
2406,2003-10-09,53429
2407,2024-01-31,14505
2408,2007-03-22,45215
2409,2002-07-05,26201
2410,2014-11-10,69327
2411,2014-12-14,82906
2412,2002-07-15,1737
2413,2014-08-25,29203
2414,2024-04-13,47065
2415,2002-06-23,33775
2416,2024-04-09,74168
2417,2008-06-08,25162
2418,2013-08-05,85220
2419,2004-09-11,10975
2420,2000-12-21,32646
2421,2013-02-18,57573
2422,2002-08-14,90086
2423,2013-08-05,43952
2424,2016-10-05,84342
2425,2021-02-26,57291
2426,2018-09-26,91298
2427,2007-12-09,13300
2428,2013-09-18,60798
2429,2024-08-04,55028
2430,2018-08-29,261
2431,2022-07-19,65070
2432,2003-05-22,41049
2433,2006-12-16,76062
2434,2008-04-19,2119
2435,2000-11-18,50450
2436,2023-09-21,46862
2437,2002-05-23,79582
2438,2022-10-13,53906
2439,2011-03-16,6409
2440,2011-11-18,68877
2441,2012-09-26,48398
2442,2004-12-30,61963
2443,2023-05-14,27550
2444,2023-06-28,94025
2445,2021-02-08,27040
2446,2016-02-08,40417
2447,2011-07-23,9979
2448,2007-08-10,14334
2449,2011-09-06,29550
2450,2020-11-15,62962
2451,2018-04-28,50531
2452,2003-11-13,38298
2453,2000-01-28,18747
2454,2018-04-30,23996
2455,2019-11-18,73645
2456,2015-04-17,47933
2457,2012-07-18,98520
2458,2003-02-22,11244
2459,2008-10-26,81239
2460,2020-06-04,19176
2461,2008-06-26,61381
2462,2012-02-27,3932
2463,2014-06-11,89059
2464,2024-10-28,82156
2465,2009-10-02,19530
2466,2005-03-08,83848
2467,2013-09-19,73422
2468,2010-06-21,64564
2469,2024-02-29,35478
2470,2021-12-29,23425
2471,2010-06-26,19477
2472,2022-09-18,73624
2473,2015-12-11,77697
2474,2014-05-02,3988
2475,2024-11-27,41725
2476,2024-06-19,89014
2477,2008-05-14,87964
2478,2010-12-15,88103
2479,2015-08-19,88542
2480,2004-10-20,86675
2481,2018-08-17,35743
2482,2013-09-14,30135
2483,2013-10-05,62346
2484,2004-10-30,18592
2485,2017-11-24,15007
2486,2020-03-24,23478
2487,2000-11-13,33188
2488,2015-11-08,54541
2489,2006-06-18,94526
2490,2014-05-10,98225
2491,2012-01-05,89007
2492,2015-01-04,46960
2493,2016-02-10,9674
2494,2023-04-14,13213
2495,2016-06-26,13797
2496,2018-05-07,69036
2497,2019-05-15,70297
2498,2020-06-04,29087
2499,2015-11-09,4
2500,2007-06-09,98857
2501,2001-07-05,94641
2502,2020-03-28,64221
2503,2000-04-20,43357
2504,2015-08-09,39241
2505,2023-12-22,45376
2506,2001-08-29,12835
2507,2000-05-14,70639
2508,2023-10-15,21004
2509,2008-08-04,97029
2510,2011-05-16,97390
2511,2024-09-20,55569
2512,2012-10-31,66691
2513,2007-10-03,81783
2514,2023-05-17,16143
2515,2005-10-14,75729
2516,2005-09-02,74358
2517,2001-01-04,11026
2518,2012-12-07,98478
2519,2020-05-11,77088
2520,2010-11-28,78062
2521,2009-07-29,14590
2522,2018-06-20,69234
2523,2023-08-09,26696
2524,2011-12-14,3904
2525,2006-04-20,39072
2526,2000-06-03,99100
2527,2006-04-30,53885
2528,2010-12-17,36734
2529,2007-07-20,87708
2530,2006-10-14,49051
2531,2002-12-10,21120
2532,2019-02-23,18522
2533,2015-09-20,38123
2534,2005-06-20,16161
2535,2024-09-26,93884
2536,2022-09-30,23080
2537,2005-08-04,17669
2538,2000-02-23,32925
2539,2019-04-14,81764
2540,2008-02-14,45185
2541,2011-05-18,47237
2542,2003-03-11,29314
2543,2022-06-24,6222
2544,2015-12-09,13355
2545,2003-05-01,20100
2546,2010-08-07,30817
2547,2005-03-05,24867
2548,2011-06-27,28228
2549,2017-06-24,5481
2550,2015-12-19,2510
2551,2003-04-14,73101
2552,2015-04-28,74235
2553,2012-01-29,11944
2554,2000-01-08,66448
2555,2008-05-30,79984
2556,2010-11-17,21406
2557,2013-05-04,8122
2558,2022-06-02,80864
2559,2005-08-07,30168
2560,2015-04-11,59564
2561,2018-03-08,26615
2562,2006-07-31,29427
2563,2005-03-17,63612
2564,2011-12-29,17512
2565,2014-06-16,54826
2566,2019-01-01,242
2567,2003-04-16,10272
2568,2000-12-09,7112
2569,2023-05-26,47020
2570,2000-03-31,33782
2571,2006-04-04,13334
2572,2008-11-11,78301
2573,2009-11-12,54361
2574,2011-10-24,84266
2575,2015-03-01,94908
2576,2003-07-14,20101
2577,2006-12-20,47463
2578,2004-06-11,7780
2579,2013-10-18,92964
2580,2006-09-12,13757
2581,2021-05-07,37107
2582,2019-07-20,70826
2583,2002-09-09,38058
2584,2004-03-17,51268
2585,2010-10-28,41944
2586,2004-05-03,56671
2587,2005-02-14,7965
2588,2024-11-13,75401
2589,2013-10-18,31725
2590,2024-10-05,63261
2591,2009-08-25,41684
2592,2015-10-12,84420
2593,2021-03-06,58237
2594,2022-04-18,47097
2595,2006-06-27,31019
2596,2001-12-14,7238
2597,2004-01-22,66272
2598,2005-08-14,25863
2599,2021-03-08,32911
2600,2022-09-12,92319
2601,2002-08-17,34603
2602,2005-10-21,42658
2603,2005-08-21,9812
2604,2019-10-27,11674
2605,2005-01-23,91068
2606,2001-06-13,96789
2607,2006-10-31,43242
2608,2018-04-13,58674
2609,2010-03-25,27204
2610,2003-10-29,28807
2611,2014-02-09,62896
2612,2023-06-20,95952
2613,2007-01-23,64260
2614,2019-10-11,38413
2615,2007-05-05,58281
2616,2018-01-31,5030
2617,2011-02-16,96168
2618,2024-03-23,77844
2619,2015-05-24,28798
2620,2005-01-10,24882
2621,2002-05-08,99705
2622,2015-06-29,29868
2623,2007-11-10,80077
2624,2023-11-03,4242
2625,2009-07-07,89042
2626,2024-11-07,28362
2627,2001-04-17,98938
2628,2001-05-07,61538
2629,2004-12-24,15324
2630,2017-01-28,31857
2631,2020-07-02,35978
2632,2002-12-01,23386
2633,2018-03-03,62300
2634,2019-02-17,23838
2635,2009-02-12,38362
2636,2001-12-26,6420
2637,2023-03-06,9199
2638,2023-05-15,5557
2639,2016-11-27,91963
2640,2020-08-26,63653
2641,2019-05-22,75011
2642,2001-05-20,62503
2643,2010-04-30,56282
2644,2012-08-10,56498
2645,2007-12-09,15830
2646,2005-09-14,85236
2647,2010-04-16,20130
2648,2000-10-13,65614
2649,2015-05-28,62173
2650,2019-04-13,132
2651,2015-01-09,73418
2652,2013-05-12,51589
2653,2011-06-02,33161
2654,2013-12-30,15354
2655,2021-10-27,94607
2656,2011-11-07,96014
2657,2018-06-30,12817
2658,2002-06-16,69747
2659,2022-11-28,97775
2660,2022-08-22,13096
2661,2023-10-14,70472
2662,2016-05-22,40134
2663,2019-03-01,16017
2664,2018-11-23,23624
2665,2011-06-21,7112
2666,2005-01-22,91280
2667,2020-09-26,16193
2668,2021-06-08,26316
2669,2000-12-19,29049
2670,2014-05-02,13904
2671,2021-12-27,7656
2672,2024-03-04,30052
2673,2011-10-27,16740
2674,2001-12-25,83547
2675,2024-09-03,29679
2676,2016-08-21,66872
2677,2024-01-04,97469
2678,2013-02-03,34161
2679,2008-10-10,88093
2680,2006-06-21,5425
2681,2023-11-19,84132
2682,2016-12-19,47500
2683,2016-09-12,45274
2684,2010-01-31,24302
2685,2021-10-19,75866
2686,2012-07-15,13395
2687,2011-08-04,50650
2688,2014-09-28,78135
2689,2019-06-30,67186
2690,2004-10-08,64843
2691,2007-03-13,91464
2692,2015-10-27,83098
2693,2006-09-11,13536
2694,2006-12-24,91787
2695,2019-12-18,71670
2696,2013-10-14,97896
2697,2001-05-22,94270
2698,2004-09-14,38571
2699,2015-05-31,96068
2700,2015-08-26,98374
2701,2007-03-17,18065
2702,2013-09-14,30117
2703,2015-09-03,40433
2704,2010-01-10,74508
2705,2021-12-20,50583
2706,2004-10-20,44785
2707,2016-07-08,74244
2708,2010-02-17,50605
2709,2016-12-01,4697
2710,2017-06-22,40130
2711,2016-01-23,59680
2712,2005-02-24,12170
2713,2008-08-23,36002
2714,2019-10-15,55841
2715,2012-06-23,55442
2716,2000-10-23,46889
2717,2002-05-01,88172
2718,2003-03-04,62351
2719,2015-12-29,98195
2720,2020-05-19,47905
2721,2004-03-14,20299
2722,2006-06-02,72107
2723,2007-08-03,73948
2724,2004-01-04,58412
2725,2008-07-20,88102
2726,2017-03-23,29898
2727,2018-08-06,51242
2728,2016-10-30,88891
2729,2017-02-22,23726
2730,2019-08-02,64403
2731,2015-08-31,1488
2732,2020-07-07,21445
2733,2004-03-01,80505
2734,2022-01-06,80785
2735,2023-01-30,1860
2736,2005-10-31,73864
2737,2013-07-19,37341
2738,2005-01-29,63396
2739,2004-08-26,92387
2740,2018-07-01,33869
2741,2020-10-15,14994
2742,2020-09-17,28982
2743,2016-01-30,89206
2744,2020-12-01,49240
2745,2017-01-22,53750
2746,2007-04-11,10103
2747,2017-03-06,7317
2748,2022-10-26,46846
2749,2001-03-30,9514
2750,2021-09-21,70189
2751,2008-09-16,39364
2752,2005-12-05,53730
2753,2018-04-01,88152
2754,2013-07-23,96331
2755,2015-07-19,60967
2756,2005-08-03,35534
2757,2021-11-04,92440
2758,2013-02-08,14213
2759,2020-08-12,57066
2760,2001-08-11,3069
2761,2009-10-19,52466
2762,2009-01-05,34797
2763,2008-02-29,9743
2764,2018-01-29,25838
2765,2008-06-16,42541
2766,2008-09-11,77841
2767,2004-07-18,42956
2768,2024-08-12,35539
2769,2017-12-22,32361
2770,2007-05-27,40218
2771,2008-09-23,6446
2772,2005-07-17,45523
2773,2004-09-18,55656
2774,2022-01-18,23155
2775,2022-12-13,37889
2776,2017-04-10,30015
2777,2000-07-10,71114
2778,2006-10-13,12022
2779,2018-11-16,39040
2780,2018-11-09,88721
2781,2011-10-21,29388
2782,2018-09-06,71030
2783,2004-08-26,66404
2784,2004-07-23,25338
2785,2007-12-04,21240
2786,2020-06-08,56899
2787,2010-05-08,96858
2788,2013-03-25,23000
2789,2023-01-08,68312
2790,2023-11-04,26460
2791,2010-09-28,80624
2792,2020-03-28,24317
2793,2018-08-17,56186
2794,2004-02-06,14247
2795,2014-09-02,26279
2796,2002-08-20,37989
2797,2013-07-05,3792
2798,2013-11-04,66990
2799,2019-06-07,82708
2800,2008-08-21,38608
2801,2016-09-06,96881
2802,2013-06-04,1191
2803,2021-11-19,28017
2804,2005-12-09,34191
2805,2020-04-22,72121
2806,2009-07-18,94252
2807,2019-12-21,59811
2808,2002-08-27,62978
2809,2012-08-18,34303
2810,2001-09-24,96337
2811,2005-06-03,88434
2812,2008-06-15,46894
2813,2004-09-09,20649
2814,2010-06-28,37716
2815,2023-11-24,13466
2816,2013-02-02,79565
2817,2015-09-02,18192
2818,2004-04-28,40862
2819,2024-08-18,95591
2820,2023-06-24,74508
2821,2010-09-16,18892
2822,2006-02-19,80591
2823,2006-01-07,7259
2824,2004-05-24,60705
2825,2008-03-21,92673
2826,2016-06-26,1439
2827,2013-09-11,39491
2828,2009-05-11,23114
2829,2008-10-09,60513
2830,2008-10-10,63788
2831,2024-03-07,82523
2832,2015-08-20,68815
2833,2011-10-24,67244
2834,2010-07-30,44834
2835,2004-03-21,32317
2836,2002-11-23,58104
2837,2003-04-20,4970
2838,2014-11-02,59481
2839,2004-12-25,39461
2840,2001-04-01,45770
2841,2015-01-13,97394
2842,2020-03-04,81614
2843,2024-07-09,13746
2844,2002-10-26,85454
2845,2006-05-13,38659
2846,2015-03-06,36120
2847,2012-05-15,20305
2848,2023-05-08,89480
2849,2007-04-28,28334
2850,2021-03-15,31853
2851,2021-07-21,83497
2852,2021-11-06,52520
2853,2023-02-01,56154
2854,2009-08-15,45041
2855,2000-11-04,71755
2856,2010-12-26,80248
2857,2004-01-06,96073
2858,2000-04-11,59126
2859,2009-09-19,43284
2860,2001-08-22,75563
2861,2015-10-26,39099
2862,2017-07-13,25341
2863,2021-02-18,54126
2864,2017-03-22,39555
2865,2002-11-30,40032
2866,2018-06-06,23114
2867,2003-09-09,15842
2868,2009-04-22,21615
2869,2016-10-13,2709
2870,2010-01-11,2807
2871,2020-11-11,87971
2872,2008-08-05,14468
2873,2004-11-26,68975
2874,2010-03-28,45709
2875,2003-12-13,10664
2876,2009-04-04,98005
2877,2017-02-27,91156
2878,2006-08-29,59629
2879,2021-05-05,4018
2880,2008-02-19,96562
2881,2015-04-07,41658
2882,2013-12-19,8673
2883,2003-06-04,49474
2884,2005-02-21,10998
2885,2008-10-27,74659
2886,2018-03-09,80869
2887,2009-09-11,38596
2888,2003-11-19,74987
2889,2013-06-24,93310
2890,2019-01-27,74658
2891,2019-12-09,16795
2892,2020-05-10,31382
2893,2012-07-15,83996
2894,2004-11-06,5802
2895,2001-07-18,22991
2896,2022-12-28,38689
2897,2008-06-28,30061
2898,2021-08-01,21147
2899,2022-10-12,26894
2900,2018-06-12,22585
2901,2004-04-14,62938
2902,2015-09-04,8380
2903,2016-05-13,67496
2904,2023-08-07,47873
2905,2011-07-23,84784
2906,2014-06-26,51522
2907,2020-02-04,88126
2908,2012-10-08,76788
2909,2016-04-09,12267
2910,2021-04-07,1028
2911,2007-10-13,98817
2912,2002-06-14,87668
2913,2003-07-07,56854
2914,2012-09-24,22830
2915,2004-08-10,25709
2916,2014-05-06,88923
2917,2006-07-24,74472
2918,2018-01-28,87875
2919,2016-07-03,38969
2920,2006-09-19,2236
2921,2002-12-14,29891
2922,2017-07-01,17181
2923,2015-03-28,59030
2924,2021-02-07,66793
2925,2019-06-09,83054
2926,2003-01-30,21885
2927,2018-03-25,57794
2928,2017-04-16,93245
2929,2015-08-25,13241
2930,2005-02-10,48693
2931,2016-04-09,62312
2932,2000-05-01,64777
2933,2014-12-20,73191
2934,2009-05-25,83409
2935,2016-02-04,47690
2936,2012-08-23,39789
2937,2002-11-08,90010
2938,2001-06-18,88607
2939,2011-09-19,61205
2940,2016-05-20,44803
2941,2003-04-26,84649
2942,2021-12-23,77031
2943,2005-04-30,15408
2944,2017-09-30,93826
2945,2004-08-29,91424
2946,2012-02-17,75354
2947,2006-02-01,49433
2948,2010-06-20,35225
2949,2020-07-31,78604
2950,2022-06-09,53755
2951,2006-04-18,59958
2952,2006-03-02,89759
2953,2009-11-06,15185
2954,2020-07-17,49620
2955,2014-10-22,4251
2956,2004-07-25,19825
2957,2018-10-09,67021
2958,2017-10-14,65757
2959,2013-09-16,75641
2960,2001-04-10,85122
2961,2016-05-17,85016
2962,2024-08-25,52912
2963,2021-11-27,61734
2964,2006-04-05,2770
2965,2022-09-02,18632
2966,2011-12-06,74587
2967,2018-01-12,48307
2968,2022-05-21,76112
2969,2004-07-21,77731
2970,2006-06-25,58180
2971,2019-06-04,24106
2972,2014-12-22,96391
2973,2000-10-29,75127
2974,2017-02-28,40061
2975,2018-09-19,50538
2976,2006-10-31,97178
2977,2010-10-30,93609
2978,2010-07-08,68870
2979,2017-03-24,86247
2980,2019-01-21,22089
2981,2024-02-14,70163
2982,2024-04-21,30472
2983,2010-04-10,14125
2984,2005-02-14,96849
2985,2009-05-30,72856
2986,2023-10-03,30790
2987,2013-04-18,31784
2988,2011-01-06,10422
2989,2001-11-01,25140
2990,2024-11-27,77839
2991,2006-11-05,48380
2992,2000-12-07,49501
2993,2017-03-09,88790
2994,2018-03-17,62424
2995,2009-08-17,71934
2996,2022-05-12,34543
2997,2024-09-16,13918
2998,2021-11-21,95951
2999,2021-08-08,71464
3000,2011-11-27,44172
3001,2013-06-16,21116
3002,2023-06-15,76301
3003,2000-10-03,359
3004,2005-10-05,29523
3005,2023-04-05,84143
3006,2023-12-21,98167
3007,2010-05-15,54122
3008,2008-04-25,63151
3009,2007-09-07,97100
3010,2010-12-31,65203
3011,2014-04-18,405
3012,2007-07-09,60141
3013,2007-10-23,41815
3014,2002-06-28,21192
3015,2009-11-03,64784
3016,2011-06-13,31546
3017,2012-06-10,34054
3018,2023-10-02,13765
3019,2005-04-11,68701
3020,2004-08-26,28553
3021,2006-02-01,91136
3022,2011-05-04,85544
3023,2008-10-14,45802
3024,2003-01-12,55258
3025,2010-08-29,20517
3026,2005-03-09,25517
3027,2021-08-19,18138
3028,2005-09-20,13627
3029,2013-10-23,59503
3030,2004-07-03,41885
3031,2021-09-15,39321
3032,2024-07-22,35296
3033,2009-01-17,8465
3034,2024-01-30,95984
3035,2018-05-14,88149
3036,2016-09-28,27704
3037,2012-08-27,50506
3038,2011-05-16,61185
3039,2020-02-10,54545
3040,2019-12-13,51487
3041,2005-12-21,29720
3042,2018-04-13,11546
3043,2016-10-12,44592
3044,2006-05-05,88205
3045,2015-03-23,57420
3046,2016-08-18,4866
3047,2007-09-17,58682
3048,2001-01-20,20417
3049,2018-11-25,18354
3050,2012-06-20,17839
3051,2011-03-02,3447
3052,2009-07-10,52756
3053,2005-07-25,7023
3054,2011-10-17,34239
3055,2008-10-27,24033
3056,2003-11-02,17985
3057,2001-10-04,96145
3058,2002-07-24,83047
3059,2012-06-08,33499
3060,2007-07-03,18983
3061,2021-01-16,8653
3062,2005-11-11,64343
3063,2024-10-20,2387
3064,2016-09-19,3387
3065,2011-07-20,57078
3066,2021-02-04,36085
3067,2007-07-03,43803
3068,2011-05-12,13441
3069,2005-11-28,14046
3070,2001-02-21,8243
3071,2020-09-08,87737
3072,2008-12-18,43978
3073,2019-08-26,72064
3074,2008-08-04,24956
3075,2015-10-05,88301
3076,2022-09-14,89634
3077,2003-08-01,62186
3078,2001-03-09,54133
3079,2006-07-14,5322
3080,2001-10-15,28184
3081,2008-04-23,86181
3082,2005-06-02,1740
3083,2002-07-13,88156
3084,2011-05-14,23279
3085,2020-02-26,55064
3086,2009-12-18,4467
3087,2004-03-13,69981
3088,2019-10-06,29570
3089,2010-07-28,33905
3090,2018-12-08,47464
3091,2020-11-05,37110
3092,2011-07-21,37379
3093,2015-08-07,65011
3094,2003-02-06,17919
3095,2008-05-18,65760
3096,2000-10-31,91728
3097,2013-02-15,83411
3098,2022-10-11,28545
3099,2017-05-25,15609
3100,2014-08-20,55168
3101,2021-08-13,37428
3102,2016-12-20,3137
3103,2019-05-20,19527
3104,2014-07-07,17815
3105,2008-12-14,37247
3106,2003-04-04,73665
3107,2022-02-03,2617
3108,2002-05-27,27120
3109,2011-01-11,69682
3110,2018-07-09,47644
3111,2017-11-06,40509
3112,2013-10-29,37789
3113,2024-03-23,82093
3114,2003-07-16,18639
3115,2020-04-24,58940
3116,2021-02-13,35862
3117,2018-06-19,2277
3118,2000-10-12,59625
3119,2014-01-11,42257
3120,2006-06-20,80433
3121,2004-02-19,89561
3122,2012-05-06,42391
3123,2001-03-24,99759
3124,2007-07-24,75221
3125,2002-08-29,2183
3126,2023-04-08,61599
3127,2014-02-13,7055
3128,2018-03-17,10676
3129,2007-10-07,66877
3130,2003-10-08,93161
3131,2023-05-23,10821
3132,2022-10-19,23669
3133,2020-06-28,10520
3134,2007-10-09,78899
3135,2022-12-18,4355
3136,2005-06-28,94156
3137,2003-05-18,80974
3138,2016-01-05,57343
3139,2007-04-16,74540
3140,2022-08-30,8412
3141,2011-03-27,74821
3142,2015-12-10,41875
3143,2023-09-30,63686
3144,2017-01-16,82064
3145,2021-04-01,2255
3146,2020-03-16,20000
3147,2008-03-14,16664
3148,2018-06-18,92857
3149,2022-12-26,79955
3150,2011-08-01,19866
3151,2008-11-24,30640
3152,2014-08-28,29152
3153,2009-08-07,68992
3154,2005-07-16,40883
3155,2001-01-04,74328
3156,2024-10-09,29792
3157,2014-10-31,50338
3158,2008-03-27,12130
3159,2018-04-22,98894
3160,2024-05-29,48873
3161,2007-01-06,21306
3162,2010-06-30,69550
3163,2017-09-29,15864
3164,2008-07-07,56520
3165,2011-04-04,79550
3166,2008-05-11,17444
3167,2023-08-10,22631
3168,2001-02-28,53582
3169,2002-12-31,454
3170,2015-05-13,78098
3171,2015-01-18,14619
3172,2009-12-12,96180
3173,2012-03-22,34306
3174,2020-08-07,97868
3175,2017-06-12,86666
3176,2014-09-09,35891
3177,2019-04-15,35435
3178,2007-07-08,61099
3179,2000-02-05,64826
3180,2022-06-02,82276
3181,2019-02-02,18118
3182,2007-12-05,54894
3183,2007-08-05,3472
3184,2012-08-30,56035
3185,2004-02-10,3674
3186,2014-01-03,91654
3187,2000-08-20,35325
3188,2000-01-23,97388
3189,2023-10-20,50372
3190,2014-07-29,96057
3191,2006-08-24,33951
3192,2016-02-14,81950
3193,2004-03-13,72921
3194,2017-11-20,61093
3195,2022-01-11,84706
3196,2003-08-06,25162
3197,2010-02-06,96797
3198,2018-04-07,23155
3199,2014-10-11,73563
3200,2009-04-22,84281
3201,2023-02-19,67117
3202,2000-09-05,69497
3203,2005-08-25,26828
3204,2001-07-06,8975
3205,2011-03-17,36540
3206,2005-08-21,58690
3207,2008-04-06,1008
3208,2003-04-22,19682
3209,2009-10-20,5105
3210,2020-09-01,39439
3211,2001-09-23,83570
3212,2017-12-06,66296
3213,2004-10-18,6948
3214,2001-06-01,68246
3215,2024-02-20,52181
3216,2020-06-29,63977
3217,2021-01-01,41882
3218,2001-05-22,45962
3219,2010-06-11,49138
3220,2006-11-26,44841
3221,2012-03-01,75138
3222,2017-02-07,2317
3223,2019-06-14,30564
3224,2009-09-14,37836
3225,2012-05-07,87604
3226,2013-05-31,70276
3227,2017-09-09,85710
3228,2000-07-11,81338
3229,2015-05-25,59779
3230,2018-07-01,94967
3231,2014-06-24,58368
3232,2009-01-12,25547
3233,2022-10-26,7513
3234,2013-05-20,94302
3235,2014-01-28,59665
3236,2003-05-25,39080
3237,2002-10-23,54333
3238,2005-05-22,31655
3239,2000-07-19,24497
3240,2007-09-12,70017
3241,2005-07-24,6315
3242,2019-06-23,52339
3243,2011-03-19,47387
3244,2003-10-14,58617
3245,2022-01-31,29840
3246,2015-05-20,31275
3247,2017-10-10,29378
3248,2004-10-16,677
3249,2005-06-20,90949
3250,2016-09-07,11370
3251,2005-10-27,50374
3252,2010-03-15,73927
3253,2017-04-29,44312
3254,2004-02-20,46295
3255,2017-03-22,70899
3256,2002-06-30,90222
3257,2020-07-20,53294
3258,2012-05-06,18542
3259,2007-03-21,95283
3260,2015-03-20,56316
3261,2021-05-14,15679
3262,2001-10-24,63907
3263,2013-02-22,79713
3264,2015-10-25,72125
3265,2000-01-08,30980
3266,2020-05-23,37500
3267,2016-01-10,21939
3268,2013-08-25,59418
3269,2000-12-10,91914
3270,2009-11-30,87039
3271,2023-06-30,83925
3272,2007-04-16,90129
3273,2010-05-18,46215
3274,2009-09-30,45715
3275,2014-11-16,69972
3276,2019-03-23,11404
3277,2020-11-12,16563
3278,2016-08-07,17249
3279,2013-05-11,48451
3280,2007-09-14,23962
3281,2020-05-22,29461
3282,2021-01-27,27883
3283,2021-02-04,32122
3284,2000-11-19,44942
3285,2004-06-10,8174
3286,2002-10-31,69110
3287,2000-12-04,73881
3288,2012-11-25,96692
3289,2010-06-12,38591
3290,2012-04-08,45801
3291,2016-06-27,55452
3292,2012-11-24,74012
3293,2015-08-17,27580
3294,2020-02-26,73317
3295,2019-12-18,65601
3296,2014-09-15,6620
3297,2018-07-10,29308
3298,2023-10-28,64822
3299,2006-08-12,80812
3300,2008-04-04,61376
3301,2016-02-22,23384
3302,2011-01-12,7276
3303,2019-11-14,26794
