IdP,IdC
1886,1820
4166,2612
4272,1643
2049,2941
1424,4137
3573,4460
385,427
1699,1290
3282,3020
2725,1828
3224,1001
2586,1480
3606,3599
2271,1585
1941,4846
3419,4190
1431,748
4308,4426
3980,898
2318,459
3295,595
2023,745
444,2032
2404,3564
1859,2595
1885,4493
4975,3631
3098,4008
4072,3107
461,2814
4091,715
1037,3131
878,1354
950,3889
2418,2226
3901,3640
1235,1702
348,3740
411,1837
667,2905
2522,518
2867,2592
3460,4439
1824,131
978,530
2674,3770
465,1917
3024,3784
1325,2628
4359,3722
79,396
3011,391
888,545
122,614
3912,1081
3303,600
2481,696
68,4566
2154,1034
2018,2629
3972,2051
55,2729
1203,4168
885,4506
2080,3055
4548,4173
2932,1935
993,1488
283,3922
3695,2376
3237,951
2053,1676
3927,1533
296,1265
4297,4964
861,198
2005,426
1625,3785
49,2259
1541,3569
2643,2201
1342,448
3085,1060
2188,2415
4676,3832
2171,1525
189,2416
1868,4132
2735,3888
4310,3087
502,2824
4957,1699
3352,3821
4905,189
4337,3009
814,3139
2607,3387
4681,4088
2198,992
2774,2500
2833,3822
72,987
2264,487
275,1682
537,852
49,3836
4788,2115
1784,2478
286,2270
2484,950
2740,4973
1038,1478
2651,3741
678,1486
3795,3712
129,4580
1876,3517
2063,1780
3484,3191
4502,71
4533,1196
2001,2239
1482,3320
947,360
3846,1885
3568,1234
2871,1080
4403,1341
2910,3337
854,3738
2880,4631
1736,628
4512,4531
1902,4911
772,2697
3669,4793
4138,1621
142,289
551,4711
2457,623
4623,4860
498,3211
3627,949
1780,2843
4343,1784
3419,3927
1479,953
243,4902
861,4240
3207,1474
2693,1640
271,77
96,1177
1822,2857
2296,4767
3801,358
1865,1123
4170,1225
1953,3765
4925,4403
2860,174
4171,2511
112,3044
2516,3259
529,4183
2390,3066
3661,4697
2072,532
4449,4173
2647,1922
4446,2286
2736,295
2596,1186
730,1464
2885,4418
4440,3311
1934,4285
3611,140
2360,1842
1565,3687
538,588
435,1671
2698,889
2363,2557
1955,1265
81,3869
863,4594
4706,403
2157,896
4881,1315
662,1472
4945,4133
429,1955
3788,1043
4640,3089
2906,141
1770,2926
1157,2603
1509,1310
1700,1272
1628,2787
4384,3004
4391,4980
2537,3452
1807,541
2845,1596
709,4985
3440,2803
2727,433
3466,2736
1384,2841
2655,4041
201,1906
164,3797
3468,4620
1215,1068
3467,1313
3670,1655
1847,2850
2764,3511
111,26
2611,1333
376,3581
758,895
2659,4431
1181,4341
1067,2086
1632,902
4806,2408
3459,1708
1352,3726
3005,4067
2963,1647
1393,2075
3961,4309
143,4177
343,682
3820,982
3576,4848
4756,824
4644,1693
1856,1896
1838,4591
1837,1454
19,321
2551,4260
4339,3852
3506,4040
3024,1310
4869,2234
4748,4832
1962,1162
2908,1667
355,1137
420,571
3762,10
778,2516
417,898
8,335
4993,2887
1736,632
2753,3555
4284,480
1073,2931
2319,4039
950,398
62,3180
4036,1442
3973,4404
4045,1820
2506,3207
2656,4589
269,473
4333,1171
93,1923
3619,902
3171,4896
1713,4848
294,961
3365,2367
4433,4791
4103,2971
2841,2864
1111,4851
4140,3431
1243,920
4315,4331
201,2854
3824,105
255,1782
1885,632
4234,93
2363,2535
3398,2415
1978,3139
1670,4731
4346,2998
1474,3762
797,4989
3429,2537
4104,920
3397,2163
2933,1394
305,3482
3594,4726
4620,3897
2586,1934
3475,1675
4035,314
3747,4463
3891,4566
1108,870
3754,40
3522,2909
359,1237
4004,2109
4390,2946
427,2038
3973,1295
2692,2722
2135,261
511,376
3023,4312
4974,3060
2372,1996
4271,759
503,3110
4448,4629
3481,910
3639,1813
1120,2856
1402,4771
3679,3515
908,235
3423,2168
2945,4884
4009,1916
199,1550
2946,883
3962,598
3122,1871
505,4407
255,2435
3701,1189
504,2907
2563,4209
3691,1446
540,3955
3878,1456
1262,4278
2438,4313
1315,3166
681,965
2569,1413
3424,2106
1811,3758
4341,4186
4950,4870
2706,4811
3368,3450
4688,4159
1121,3882
1670,3577
2864,1151
1006,4424
2675,683
2902,3212
1560,3684
2749,1179
2437,308
3580,188
3716,338
320,4852
927,1853
373,600
2268,820
2141,4736
3010,869
4125,567
1837,1481
636,2149
2695,4611
677,901
3424,3116
3556,4632
3863,298
3752,2951
541,4244
2616,2816
3300,1030
1790,2354
147,1220
2476,709
912,4503
4517,996
2500,3381
2103,2753
473,3831
2352,2556
2845,3019
976,1604
1272,699
3263,587
679,51
540,503
726,1396
3491,3717
4404,3007
1101,64
1583,3142
4796,4504
2917,1683
1891,344
259,1690
698,4396
214,3030
1534,2975
3706,1731
2106,3021
3192,2421
3260,2058
4030,4616
248,3740
936,4380
1136,2895
2887,1452
3560,4020
4224,3725
2812,1683
3979,720
3446,4966
1373,3068
3612,3780
418,2795
1,1860
3725,2786
433,910
1597,4329
2354,4535
4986,3928
3889,4944
722,3920
3449,1109
1463,797
4760,1795
2160,1690
3910,1185
2249,4384
4929,3157
898,3727
3401,2782
869,1334
4168,2278
2641,1701
486,798
2212,2689
955,1409
2995,1826
2179,1395
1755,3452
4762,1114
1692,3367
185,827
3562,511
1996,3324
4656,1608
2439,4385
2711,1050
665,2178
4584,3382
3788,1033
2367,122
386,3736
4133,4071
3793,861
3268,1222
2195,3173
4054,2786
2966,2212
2328,3105
50,1276
1381,4509
714,4741
4573,1166
2046,1477
1601,4529
1210,1905
3091,204
4917,2925
4206,3217
4658,45
1383,1651
997,1755
1342,4726
1290,1850
926,4050
4964,1155
359,3579
3176,4635
2623,3870
4733,1465
270,4207
3526,2633
1616,1945
1875,1554
4753,2715
3948,2547
1349,3954
2288,3886
3222,4730
4304,866
468,820
1388,1447
2619,3081
2355,1483
3906,484
3427,3206
4042,3762
4781,1141
4136,3744
1549,1217
286,4081
4353,2402
4025,1976
2665,307
4606,1617
4330,4223
2528,826
4714,2491
2276,2235
4988,559
2744,2299
265,4695
3444,3157
3765,2190
2615,197
2065,3741
1574,1701
935,3959
2335,1531
3126,2580
919,1507
1047,756
3355,1683
2087,1165
821,1578
3552,2022
238,870
2061,3833
4791,1576
4254,2646
4999,1017
3812,819
4829,3760
4653,2785
2958,772
3672,1113
2738,4222
2714,3331
4217,63
3803,2106
251,2180
2898,2730
1138,3814
143,1849
4422,2560
2446,1263
2533,1641
2219,4031
59,1058
1716,2954
1703,4405
4916,805
2120,1052
4078,3717
1270,372
4421,1594
4402,4814
343,4046
3419,2424
4682,614
2075,846
4104,740
1482,2149
2210,45
1173,4704
800,4297
3615,3941
1635,1788
2072,3637
931,4195
2948,4959
1609,2599
372,727
3757,4201
3360,1565
339,1842
1654,906
4838,3186
2262,3745
1975,4228
2911,4563
856,446
3975,4724
306,1108
228,2239
73,1534
1146,558
2915,2709
2708,3537
4622,2114
2705,3560
2123,1470
3606,4451
1563,1898
4986,1302
823,4498
1253,4155
2896,4707
2807,4646
2554,1995
3462,900
1599,4861
4682,680
4513,2840
2977,3593
3577,2180
775,1441
2053,3270
289,454
4989,3067
2080,1924
1033,1958
3051,3765
8,4163
3422,4531
2730,1050
4448,1593
2043,647
3100,904
98,4916
280,4249
3238,1692
4928,1363
1638,1763
3884,1999
822,363
1295,3440
4389,2569
2656,3105
3619,4802
4571,583
4341,1495
2007,2632
2013,209
2318,3585
2137,3961
2222,3034
4195,4426
4578,400
2135,2711
131,360
3036,650
1252,4743
3723,4624
3330,1660
1855,3234
1530,914
3137,163
4665,909
730,2341
3071,3205
187,4254
4445,4927
555,994
4464,2872
4294,2160
4845,3552
3406,2482
2005,3957
1849,4513
2196,4802
2986,1258
4099,489
2267,1081
4935,3222
1222,3743
3472,3513
1944,147
4523,4771
2856,2447
2958,192
4549,2115
4915,1833
2965,4061
19,4806
1360,2987
4327,222
690,2822
4537,1615
1395,3320
1182,839
3365,3658
1046,164
4559,4108
113,2456
4727,1166
4688,3117
141,226
2754,995
1980,2561
1738,429
1714,2905
4268,4344
2869,537
191,3867
4510,4695
1695,3519
1603,3577
3260,739
1251,4886
4919,4336
3471,528
4884,1191
2442,1200
93,4059
2015,3479
1285,4350
4756,2703
1420,98
1820,4897
672,1785
2159,935
4077,4604
1860,130
1686,4425
3031,2149
2508,4993
2532,2927
2389,4940
3478,3156
4924,918
3125,132
1153,4407
31,1597
4238,3779
4852,4366
1305,2324
1441,2129
4078,4632
4438,1930
2525,3380
3028,1821
2094,802
4470,4148
1511,2742
1546,1187
247,1343
2329,3044
4161,3479
4868,2143
2621,191
153,144
630,2277
2160,3672
1488,2450
3734,2369
3717,4844
485,1061
2333,3244
540,4129
809,3061
4869,1186
3374,603
512,1664
3639,906
3962,2174
1007,3257
2484,3059
4838,3304
725,897
1245,1087
1080,626
3713,2138
1271,3590
3034,3354
2289,2624
1570,2339
4384,542
3563,2514
2335,4916
758,3436
3814,4544
2105,4060
508,2980
337,2118
1578,2140
1763,1908
1088,904
215,4746
1781,2782
2135,397
1320,1075
4493,1618
2145,2418
1425,2372
234,1096
2297,448
1568,3670
2869,535
4097,3197
4520,2581
568,4623
3438,1374
2004,2916
3065,4763
953,2686
4150,1765
2477,505
4295,2757
1038,1170
3034,1232
156,4637
4948,2860
1778,901
640,4263
2422,1031
706,437
1013,2003
4603,2637
2524,3206
1375,1094
1658,3430
3433,2958
2853,4184
3123,4600
1822,2518
1848,646
18,3701
202,991
4860,4862
753,925
3758,1535
1037,3374
458,662
4909,3182
3161,2768
2397,4904
3070,275
743,4387
1527,4071
2973,3842
3133,4365
1282,1688
2216,1498
1703,867
3621,628
755,1192
2096,165
4201,4762
2480,3639
4828,2703
2843,102
2399,2204
3251,1068
4636,3205
4773,3772
1597,4361
669,1415
4106,2691
4983,619
519,2020
2526,2012
4968,750
4939,1099
1241,2183
536,2577
3876,717
3655,4944
4477,2550
2353,2238
1912,3931
374,4966
1721,171
4084,4559
1348,944
721,447
1763,3513
602,2241
4380,3484
1232,3578
4880,4598
2469,1997
550,2852
2900,3354
4090,1071
3182,2852
1253,899
3071,205
431,2275
2675,4949
3196,624
2612,1465
3000,305
2718,2148
3278,1812
2008,228
1296,3964
1623,4907
1003,1783
1140,1350
2610,2561
1698,1948
2022,4758
661,1165
4294,3831
2830,2809
555,2199
3512,3545
4896,3843
2788,2087
1797,1747
4715,3359
3334,696
1746,275
2900,927
3540,187
3810,4600
172,3792
86,2529
2064,1428
3234,3995
2146,3522
3598,2522
2504,1978
3997,931
3580,4826
569,4096
2814,4035
1537,2622
244,2148
1205,1378
273,498
51,4698
780,4929
4844,3668
3961,4434
3539,1343
3997,4788
3027,591
3033,4584
3129,3288
598,1429
807,2368
3266,2078
1956,2688
929,2934
750,1231
277,1670
2990,3661
4219,3733
1132,3186
2679,4008
2854,4213
3978,2650
1846,3157
4578,3837
266,2017
4441,3086
148,4241
3124,4555
1693,3338
416,3820
2729,2762
2886,2581
3748,118
4326,78
3023,3007
2814,66
1354,2786
2029,3361
2202,305
195,537
345,1272
3803,4813
4911,2402
707,4027
339,3897
4564,1832
3824,4043
4854,1238
3734,3737
1338,4163
2382,2705
3649,3783
2175,2985
3680,147
248,2186
3661,2897
4476,4206
4100,2635
2766,3457
2025,3163
242,4074
3138,1769
4541,3412
1763,3143
1537,4393
838,342
3260,1596
4526,3527
225,1278
2251,2734
3899,428
1166,4806
2019,2800
3208,3888
4178,3273
1601,4695
619,3467
2727,1952
2293,1778
4639,2782
1796,947
802,971
640,4056
808,1126
1211,2050
1877,540
3883,2616
2801,4812
4504,4601
1042,2175
970,3075
61,1658
3663,1248
1113,631
1154,3594
3145,2603
1984,3809
1637,4731
2584,1456
1622,1283
4023,2375
2004,2349
4602,2720
4015,4503
1080,616
1075,4887
89,2919
485,3134
39,4451
3628,1203
2404,3872
1952,4669
1938,4492
141,2100
2483,301
822,193
3716,4482
4724,4938
3955,727
1853,1585
1813,4268
1214,2928
2875,3028
1021,3488
1918,3884
254,2532
4431,339
3976,227
2949,3256
1804,3742
2360,2184
1933,2877
2900,1460
3481,2378
1476,3548
1626,4440
4190,3909
75,1690
2724,4699
226,1171
3614,2729
171,1783
3418,3533
3737,327
4542,974
3021,3012
4238,908
1284,874
4469,121
1015,803
1715,2877
652,2710
499,3196
2817,3919
1201,557
1873,4389
986,4192
2029,2690
2952,974
2003,1719
1428,371
1859,3052
1246,4854
2759,2524
132,796
1954,435
1656,1161
495,3649
1398,4414
1288,3895
970,4558
1216,143
2336,1164
1601,358
3398,2404
4910,237
2641,4244
229,2554
4031,823
4663,3976
2661,2908
1427,2404
4742,2240
3787,3702
1076,2814
3144,735
3936,1565
1738,238
2917,421
4900,2498
1476,1141
1802,535
945,3041
4871,3122
3107,889
276,56
2483,1063
704,3583
3054,2506
554,2033
130,2271
2782,330
1154,1339
32,1744
112,1494
4212,1055
4495,2945
2024,3646
4314,3329
4604,181
2726,2413
4449,1786
2874,4297
2250,4943
1355,4968
3016,4706
985,4142
245,4058
1789,2377
4519,2681
2298,644
269,695
4648,4208
965,1252
1906,65
3686,1719
4622,2302
1338,1184
882,3684
963,1408
3502,4416
2045,583
1297,3750
2417,3731
3784,1027
4394,1898
4855,1507
1806,3959
1372,51
69,1397
4730,4619
3291,3075
1782,3913
476,3208
1180,2835
4961,120
615,3860
3352,2580
823,1103
306,358
4108,2033
3945,4785
3416,723
1495,1135
485,2755
4687,4059
535,3303
1915,3235
2941,449
2919,4227
647,3535
1989,2043
17,2071
1909,2909
1416,1243
3279,22
2150,1514
2598,3483
2571,4457
2932,3081
3735,3816
3912,2404
2870,367
4725,3173
3184,1299
1630,449
2652,1855
809,2735
3212,4119
2920,33
3045,861
3767,3204
598,311
1628,4714
1199,3852
2489,2995
4450,3438
1510,2662
4214,3911
3384,3643
4344,1262
416,3669
1199,3084
3037,4313
4786,1267
417,114
3377,2904
801,1682
2684,3698
3873,4771
860,3397
4720,2094
3457,1106
137,3405
311,3108
1648,1425
1038,2642
118,3812
4936,2306
2828,4220
159,1731
1189,4725
4906,3658
3547,155
3069,3195
970,3715
1609,1711
839,3188
1552,1597
675,1585
2913,2033
345,3673
2862,3177
4128,186
3643,42
757,3343
4284,1292
3128,4657
4662,3349
595,1217
4364,4209
1189,4845
863,871
1837,1283
1348,1673
4970,1544
45,3825
121,1792
4372,2847
633,2883
1967,786
3884,951
564,1320
2057,2751
3462,1829
3918,1447
4157,3889
4058,46
1579,4473
406,256
269,4946
2853,3546
3501,2881
1596,4366
617,1120
1054,3198
3232,1399
3934,534
853,3955
539,3150
4679,1038
1890,4338
2847,507
3913,4310
4635,1658
2025,1458
4417,35
4013,3022
4034,304
777,4455
3398,1327
2628,4070
3336,2275
3045,1412
1196,1858
1765,3279
1710,2574
1444,3453
2693,3353
3589,3550
2103,466
4762,798
2209,4476
3349,3519
4982,3163
3205,1260
1109,699
2665,1733
2082,457
3640,3473
2198,2940
623,1311
3241,1175
4737,2728
2249,4253
3038,1967
2191,2949
4919,2828
2173,4231
4174,4464
4740,2466
4621,2132
2629,2941
819,4988
962,1192
2371,2853
2257,4922
4516,4853
3271,1915
3709,2013
2276,3330
524,4009
4998,3548
1183,3438
165,3747
692,284
3555,2007
4029,2188
3820,2817
1401,4315
1685,116
3064,1262
3138,2460
2675,4704
1278,3164
3306,2144
503,1731
1090,2992
3802,2458
4543,2730
2753,4302
1709,732
760,3709
2982,610
3601,5000
126,4547
88,4410
3562,1184
3285,2232
4873,2456
725,2548
4298,1960
1404,3311
4722,1508
1971,306
3153,3662
3155,3865
4728,1128
4507,1805
3105,3858
3069,4181
1580,1556
495,3128
4204,2322
3746,1696
2923,1496
4189,3864
2520,1610
2913,269
727,2410
3691,961
2735,3101
1983,739
2440,2547
4352,704
1130,255
3415,750
2141,4095
2588,4025
2276,3569
476,2031
4457,888
91,4713
194,3647
1633,2994
4672,3013
4448,2891
3459,4708
2952,3277
1377,1366
2496,1849
3218,1792
3793,2536
2786,3190
3658,3989
3165,4110
4872,53
4317,1161
1485,3072
2524,3441
1321,1776
718,3918
2376,3611
669,2351
3382,3598
4450,2822
2902,2393
1577,4315
2247,1811
4609,1744
275,3632
3073,4391
2643,788
584,4264
4763,419
4395,1434
74,2096
1614,1154
29,3195
3471,2563
528,2432
4625,2544
799,3560
3559,859
2433,4386
1602,4250
2226,146
1979,453
484,635
2790,2369
576,2097
4441,4805
3688,291
2123,4293
1193,460
1165,1604
521,867
2182,3889
1046,743
2539,3469
161,1254
2878,620
1180,4594
3810,1660
4296,4678
120,1185
478,1517
1203,2587
4579,296
3802,1861
1834,4476
60,4531
1244,3961
1687,1897
2123,3228
4883,1923
4066,3437
4155,4863
2121,4571
1075,4165
2496,692
4735,2722
4177,4200
4247,2158
4290,1464
1520,1914
495,1921
996,3285
4895,742
1997,2098
1626,3813
697,3827
1647,1879
677,4329
3641,2607
523,698
1490,1776
272,3113
512,1442
3529,3493
3089,3922
3613,1710
2832,3470
83,2914
3669,4469
1485,2373
4148,4174
615,3981
1115,3524
3773,1293
861,1951
4728,1942
334,3545
478,1235
1689,2465
2455,4241
792,2299
2193,900
149,4172
4865,1160
3530,3814
3253,3003
4659,4985
152,1474
2007,4498
1578,2014
1126,3275
3049,4779
2055,2688
1377,2304
970,2379
206,632
1555,673
4876,1650
729,2204
4118,575
3272,649
2989,474
2916,704
3622,2123
4682,2269
2981,3401
2829,2943
1893,3420
875,1323
3697,3336
3456,361
4149,2890
4658,986
928,4352
823,4277
2799,4865
4485,2093
680,4509
1258,295
4020,4582
2558,4357
4838,2716
434,3333
2914,2319
1143,4693
1009,2664
4978,1910
1815,1301
3265,2671
1377,1744
4464,4841
105,4610
1421,4011
1170,4990
1545,4227
1191,4657
4535,980
2533,852
787,1635
463,3552
590,2468
889,258
631,247
3269,1875
3555,1185
2241,1643
3757,1338
1203,4410
2329,3201
1142,4236
4373,744
4480,4675
1451,1837
721,1662
1958,423
615,2558
2165,1717
4235,443
496,2288
4060,376
4406,4365
1039,3940
4982,3913
3021,2940
1379,2488
630,586
4747,688
362,4201
4757,4783
4321,110
3108,3229
2411,4036
3780,3728
380,780
1980,3205
2581,3982
2996,3968
4972,3373
1268,4188
1379,4057
1505,2723
2016,3054
815,846
1065,1705
2734,2099
3322,3790
2226,1914
913,1917
624,4537
507,2668
1294,3950
4191,3252
4586,4931
3185,4964
2527,362
4285,915
2863,446
1737,4473
4352,2802
4885,532
4628,4061
4236,920
3956,2324
2094,4587
4415,4665
2586,1851
3574,3583
1839,3204
4137,526
683,1314
4164,4366
4492,3052
1777,3452
4163,2645
2149,4564
3962,3138
196,159
4686,1777
3085,2498
4513,2133
3781,2314
656,3055
1091,3963
4841,1218
3848,3922
1252,3503
2721,2237
1480,1561
2897,365
2971,3158
3102,1742
3648,2582
2747,4834
289,2749
865,2629
281,667
4218,1205
4552,3639
2129,3791
4443,200
1055,1479
3019,394
1858,1961
2756,2679
2687,3968
2000,462
3066,3263
3847,3271
2404,4739
4469,4135
1593,4206
4083,1015
3594,2628
2949,2838
147,3553
3826,4023
4246,2907
3909,3940
3861,71
3186,4770
1156,2982
684,1692
546,3428
547,3664
1482,140
1621,849
2994,1675
3765,4633
2175,1196
2952,564
419,4024
2380,1189
4346,651
2370,3534
1186,757
1005,3763
155,1274
1122,4696
4977,965
3018,4601
2961,2176
2509,2748
3385,4017
4763,4252
2396,1773
1780,392
3027,499
3236,2839
3979,235
4856,3162
3588,1418
2509,3718
597,1553
612,3210
2177,4452
3639,2293
1077,4251
1159,2683
4726,1609
64,3237
2487,1217
851,1762
1056,3851
4725,680
219,3591
2604,3215
1603,4706
2886,2742
3858,4514
3989,1232
1774,2002
2222,1040
4003,1028
2905,1127
2886,924
3966,1578
2317,1486
4283,4640
228,2620
3738,4685
4128,4423
3890,4869
4040,1118
1426,3470
2852,3517
715,3516
2817,2605
415,4022
2059,3619
4918,4736
197,1638
83,670
4049,4809
1053,1675
4073,1736
330,3664
486,883
4437,4838
1422,1635
3771,225
3568,1262
2791,4762
1162,1152
4737,1609
3364,3784
3261,4760
2304,1426
3306,2094
1086,1889
87,2199
2749,3715
3728,1774
2826,1258
4909,1141
4756,993
3103,1119
4659,1668
293,226
3619,3252
2874,811
1258,2455
2410,4543
3100,1353
4432,401
4780,2353
1783,2587
3229,1846
1089,3674
1843,804
2934,1359
3142,4567
4551,4065
2127,2770
2662,970
4453,4091
3386,1733
4866,2987
3007,3846
1383,3595
774,3518
3195,4964
964,4315
4143,3980
143,3652
990,3238
2590,4796
1380,2080
1103,659
2958,2353
2477,1617
464,4254
161,2168
325,1968
1607,1938
1212,1677
827,4454
1518,3769
3600,793
3108,2130
1980,3878
927,2818
2667,640
4329,2670
2247,954
744,2794
4515,4579
3894,3847
4469,4210
512,3357
1705,471
2140,1849
657,3215
3783,4801
1060,3327
810,1912
1302,4837
3219,2949
2811,3896
2697,1903
4720,1840
2213,4227
3600,3277
4669,2829
1966,831
2795,2430
4646,1003
1634,4787
2852,3186
1609,2343
771,3401
3947,3471
1594,4446
2966,1055
1939,4012
2248,1787
1420,3173
3931,2544
278,2060
3730,4153
1199,2112
4761,1893
4735,4415
1967,3045
3180,3334
4511,1670
122,4024
4327,4912
4295,2125
249,3794
1941,1528
514,4881
3858,4117
3229,1053
2474,1952
3135,1185
1337,4554
197,3280
3507,849
3107,3288
26,1795
3605,4580
3132,2205
4610,663
937,665
4781,481
3768,4195
997,3544
3890,3919
3999,3526
461,1016
1648,386
4338,1910
2950,1574
4317,204
111,4089
2862,3758
4281,4423
4640,601
878,190
4872,1316
2479,2696
1165,2991
1174,3405
4680,502
3570,3910
2587,310
2132,1542
2451,3512
4428,4740
559,2386
1078,1728
4497,3211
1687,4699
4767,1889
3911,3095
4804,2002
1718,4536
4604,4075
764,2669
1154,1181
445,3746
4804,934
144,2356
4421,1570
2155,4936
3747,1695
413,566
395,551
493,4820
3779,2372
3357,3833
2291,961
4728,2210
3110,200
1130,3323
4171,298
4165,492
7,3467
4226,3234
3783,4735
2278,2606
2013,3165
2646,1625
4870,13
1008,215
1699,1838
1686,4953
4026,4996
517,1518
2982,3486
635,1921
2875,3044
57,2268
4014,3139
3610,963
1498,2518
3125,1692
4888,4015
1116,2703
3100,3633
3639,513
1722,4211
1100,1072
1468,300
141,178
4935,2919
1417,875
2880,1740
525,3658
593,4312
721,581
1501,1125
2506,1590
3524,3114
4601,8
3832,132
1067,2588
4021,1972
4746,3907
4224,1672
3841,1605
2152,4013
4714,659
386,1271
1509,1950
3835,4323
1566,728
3363,3621
2305,807
698,1090
1871,2362
2621,1582
324,4309
1465,2621
3371,1341
5000,2268
2779,4472
2281,1694
1851,231
3090,3477
2089,4782
1641,4901
2408,1873
4883,4936
1718,4199
2494,592
3406,3292
70,22
692,2273
2132,1261
3684,4783
1282,593
3272,1765
2229,1905
4510,3885
748,706
451,2737
959,4399
4422,2882
2031,3460
2536,4615
4605,4202
4991,548
3758,2148
1486,478
1860,2624
3035,3624
305,1509
3021,3977
976,1914
3857,1867
4801,4594
3811,2760
3407,4130
452,1800
2996,3778
1679,3202
2599,3001
4784,4382
3505,881
149,589
3440,4834
4636,4373
1782,153
918,438
2746,3008
3709,4295
2085,355
2193,749
734,4335
1150,4185
3180,4190
2832,2909
255,3842
4115,3007
248,4054
4109,2780
2147,2152
3339,4091
3892,2928
3928,740
884,693
3217,627
76,1252
3539,4243
2253,2605
1863,1950
213,1364
2327,969
345,2499
2426,23
1873,4498
4544,3182
1376,798
4399,1304
2212,4485
3144,4563
2050,1004
1031,2379
2020,202
3556,1044
4423,120
2752,2553
4440,1678
829,3420
2881,77
3803,851
4555,2955
3574,2934
4727,4883
320,2770
2634,1599
2485,1097
3565,1665
1337,3941
299,2861
2843,3850
2789,3790
1059,2331
651,4164
1566,958
4575,269
4447,2975
2619,2765
3331,3579
2587,3391
4027,2417
2287,4822
408,2504
740,2349
4906,4503
3533,2951
3617,3581
2599,4225
1508,550
1037,3069
4837,1606
4400,1336
3370,2586
1045,781
2613,1291
4030,1002
1785,3022
1907,1465
4259,2743
131,788
3143,3650
4687,4729
1873,3489
1846,1808
925,1018
2484,2954
2092,3399
1726,3433
4501,4429
2050,4882
1662,3583
3858,4509
3706,1700
4892,4884
1538,4612
4487,1664
2697,4165
4517,3449
719,3450
4334,881
4841,1784
4507,3888
4861,4899
1544,3843
3745,804
2042,2313
2281,792
3326,958
2691,1192
1282,3102
3452,1670
3134,4971
2203,1865
4633,4616
4023,417
2105,307
2741,4841
4241,3789
3139,2442
2899,2269
1987,4641
949,1998
2255,1328
3012,4681
3429,414
2606,4677
4211,2926
1558,4445
4468,3339
4335,1689
4087,3620
39,2273
3679,4746
2217,1787
88,2108
3514,4125
4521,2819
2860,4862
276,1909
3066,2611
4664,3640
3887,1543
3915,4943
1112,2865
2247,4429
2089,1250
2387,2356
1017,1170
2119,677
3899,10
2986,3754
4003,654
1155,4315
4019,3337
2973,1584
3759,4877
2774,3179
3053,472
3529,1248
4584,2288
885,1650
4744,3443
2252,4617
1665,1980
1969,4356
1739,1434
4272,924
2179,2629
2331,4777
1101,3416
1574,3189
4788,2895
3885,3976
530,475
3173,3202
2342,858
3832,3103
2950,4794
2921,689
2905,590
817,4373
1100,4798
1689,3487
2311,2680
2808,3871
1069,1733
4330,2663
1639,3489
1492,4568
4348,2071
2115,4245
4447,222
1321,244
1878,1216
2960,2133
3578,1239
3361,3369
1260,3764
1673,159
1342,4277
4940,994
2391,1258
3702,1348
3055,3966
1132,1275
2222,4659
790,3294
4374,2151
62,1982
647,1124
3782,3126
207,698
4351,460
986,3974
3529,2904
4806,755
4120,4318
1858,3844
1362,4262
4140,3921
4105,9
3276,2279
3161,1729
2540,29
4319,4413
361,3663
4176,3802
1389,476
3481,4530
2025,651
1141,2035
862,2891
132,3714
812,4910
3505,3490
3426,3399
1060,82
3928,1704
2242,610
3368,3165
4999,4187
3570,304
190,2373
11,3040
4576,3053
4337,2481
886,3708
68,765
4020,3421
2813,4091
4512,4905
654,4646
492,933
4598,2803
268,3613
942,4056
3405,3196
863,2141
1014,4735
4265,4268
1208,539
601,834
4892,640
3166,1169
26,4434
3951,1680
2827,1775
3716,2295
3460,2669
4976,4605
1125,896
2099,3676
2139,1701
280,1698
1698,735
4448,1082
2599,1879
2774,460
4463,2014
765,3492
3237,589
1231,4231
2832,4264
3875,1481
3664,4667
3645,715
3816,1017
3953,3487
4178,1253
193,3741
2512,3818
333,1157
3181,792
3836,3676
3137,1927
2530,4830
4475,4028
1630,309
2359,3264
2830,1108
1293,2158
1577,2469
3075,4438
4262,3561
4988,4290
4672,4128
4684,3426
4128,1924
791,1343
3037,3896
540,1239
1972,4274
1964,323
1738,1819
3531,2148
3673,1505
2830,183
3808,1780
228,136
4983,1995
1055,498
2959,3869
2581,3632
2500,4320
4270,1950
893,4843
1297,3413
4884,2433
2884,4694
3648,1516
4648,1828
3752,4101
4451,1606
400,2031
1364,2623
2993,240
168,4401
225,3887
2748,1945
194,1723
2120,4813
4119,4687
3035,1974
1156,1465
1358,4500
3718,3445
2886,3027
269,3689
1965,1383
1705,4144
1487,2438
720,4234
2071,1656
934,2662
22,4547
1378,3429
2621,4382
4442,1760
2110,658
131,1414
1368,1905
1899,1860
1208,3421
1086,2477
1230,3728
4090,2098
1311,2738
2748,1614
3954,3000
437,680
1226,213
2932,4629
3094,1810
819,3502
1320,1530
3443,4603
240,1692
1490,4077
904,195
3676,4566
2886,761
1692,2623
1549,625
2454,3909
4438,795
3869,3681
3051,2146
3610,2376
3541,4089
854,481
2639,1179
3519,1578
3547,880
1780,1802
1500,1549
604,63
1163,3699
1208,2128
204,2494
4868,3345
1338,4145
938,1095
2389,1995
2314,3259
1878,827
1520,2637
1340,1298
4362,2265
1202,1862
3958,669
4978,2931
1536,2646
461,3846
1360,466
330,4330
423,214
4232,1109
1130,1131
402,2715
4136,3073
3816,2302
24,3529
