IdO,IdM,IdE,date_entretien
891,1255,3351,2019-02-10
4523,1209,530,2010-12-01
831,3560,2819,2016-09-30
1228,2307,2638,2005-09-19
4208,2530,4209,2023-07-14
3923,2362,941,2006-03-11
1465,3844,758,2016-12-12
1348,3140,109,2015-12-31
2223,4650,694,2019-02-19
306,959,969,2023-09-26
4716,4860,2749,2005-08-11
4665,4983,3053,2020-07-30
988,1256,4515,2005-02-26
3588,2495,3912,2016-09-30
3022,4893,4577,2006-01-24
4547,1338,1477,2022-05-22
1479,3264,469,2000-05-03
1592,608,811,2008-09-17
2495,388,308,2015-04-12
1854,4427,2499,2021-06-11
4029,4067,1222,2003-05-17
1520,4159,235,2002-01-15
166,2997,1312,2006-05-15
1179,4122,1025,2019-02-03
4975,3912,4292,2009-01-27
4746,1427,1733,2004-04-26
3272,4682,3518,2014-04-06
1028,1142,1642,2007-08-10
2294,62,2031,2021-02-08
1921,1688,803,2005-12-16
1756,2415,3451,2009-11-05
1900,2484,2510,2008-03-07
3439,681,1324,2001-02-18
4882,1666,4162,2000-07-23
649,3572,1548,2021-03-02
4244,3358,4837,2023-01-22
1557,4997,2105,2016-04-26
1165,676,1150,2018-11-11
3232,4097,4750,2019-07-11
223,4655,1988,2002-11-29
4056,4741,1608,2018-08-16
3846,169,519,2004-03-11
1947,604,2161,2010-05-19
4357,1317,2074,2022-08-11
3732,3112,2193,2009-10-26
3078,101,3878,2009-02-21
2459,952,2860,2003-04-16
3787,1617,3657,2022-10-01
4578,3436,1520,2021-01-29
2690,2062,687,2005-05-11
1378,1989,2188,2021-01-26
1484,2265,2206,2015-09-16
654,3342,2515,2009-09-16
158,1957,2,2020-09-06
4482,3453,3675,2009-06-18
229,1116,4835,2000-06-28
63,3957,4221,2003-10-19
4744,689,2483,2013-06-01
1133,3742,4001,2002-04-01
3903,3609,3280,2020-09-15
3720,1148,1346,2009-10-14
804,3697,287,2023-11-19
3473,1176,3255,2008-09-24
172,4196,3802,2018-04-22
518,168,3967,2015-09-11
4432,3195,2792,2004-08-05
2475,4194,2114,2018-01-06
2761,4123,3438,2004-05-14
2284,4514,1486,2016-02-20
1260,3839,4175,2023-11-01
2932,1492,96,2010-10-23
2268,1604,4246,2019-07-29
3931,2475,1996,2023-03-13
4007,972,1033,2019-03-16
2286,1739,2552,2008-08-02
801,4745,1659,2003-09-11
3473,2574,1146,2001-09-02
1125,4148,311,2014-03-25
759,359,2448,2007-11-25
435,1879,1430,2024-06-11
107,2994,2914,2016-11-05
1110,187,3624,2004-03-08
586,43,4356,2000-04-21
1197,1252,2222,2009-08-14
919,3319,4478,2017-06-24
3286,4358,2416,2013-01-17
2675,2221,3282,2018-11-29
1954,601,774,2005-12-26
1950,2876,1554,2009-06-23
3052,4788,4350,2013-10-10
62,887,2201,2001-06-20
747,1412,942,2019-07-11
3442,4472,1278,2005-11-29
423,2471,4044,2015-03-17
566,1487,3584,2022-06-17
2622,3775,3716,2018-04-16
2950,3085,590,2018-04-25
3246,4167,4574,2005-01-08
1759,909,235,2018-05-05
3081,4211,1601,2011-11-04
3142,1959,4376,2011-11-17
4980,910,4016,2022-02-24
4602,1226,2394,2019-01-03
831,3375,4191,2000-12-07
3176,880,3397,2008-11-16
4604,947,2895,2021-06-14
3435,2414,2671,2024-08-08
4871,1825,1168,2008-10-18
734,4688,4317,2020-09-01
4962,4073,2072,2000-11-22
3466,867,272,2010-12-03
129,2913,463,2022-01-30
732,1466,2876,2003-01-12
614,4885,3258,2015-04-28
3375,1023,1632,2019-08-25
988,3892,2796,2019-05-03
3211,311,41,2015-11-06
2946,2322,1503,2006-04-21
1926,3541,810,2015-05-16
3639,3115,3659,2021-02-27
4725,1268,4675,2018-04-25
3375,4733,4499,2017-02-24
4129,4113,1002,2000-02-10
1094,2048,817,2012-06-27
4288,287,3131,2009-06-07
1379,3800,2303,2001-07-30
3294,3532,4659,2011-10-13
42,4198,3193,2002-03-24
4294,4684,651,2005-02-05
4211,1801,4692,2000-04-24
1197,707,4442,2006-06-08
2790,1757,847,2015-03-20
3884,570,395,2004-07-07
3579,3639,3700,2018-05-10
4633,3981,2422,2000-10-14
4932,1251,4428,2006-11-07
4810,3759,4038,2015-02-09
3337,2795,1685,2022-12-06
1923,3354,2621,2009-06-09
4255,4660,3855,2004-10-09
1042,2121,1838,2003-04-28
2035,4271,4005,2007-08-14
2511,1986,4244,2006-01-04
2423,2,1010,2008-11-17
4359,1000,3006,2004-12-25
20,4203,4688,2002-02-05
3752,113,2718,2023-03-20
755,1893,3161,2000-12-18
293,4358,2856,2020-12-12
1643,359,1022,2016-08-23
174,1458,1344,2004-05-17
2877,4951,3676,2024-10-24
2862,2045,3540,2024-09-01
2901,2914,2136,2016-08-15
3684,4211,979,2001-05-13
3623,283,884,2005-06-12
2081,121,894,2001-03-10
282,4825,4345,2017-07-08
321,1728,1264,2020-08-05
1301,2076,4624,2008-10-10
1844,4509,3158,2002-12-17
419,4752,55,2013-01-23
4880,1517,84,2003-03-01
3571,1559,905,2020-12-14
2945,3643,3993,2013-05-09
799,4276,3572,2010-11-26
1267,539,3310,2021-01-08
3485,4266,4344,2010-11-09
747,4784,4441,2010-07-28
196,2758,883,2023-09-08
3197,1748,4563,2015-07-20
1324,4735,447,2007-09-16
4382,1590,763,2004-09-09
2324,718,2123,2006-08-15
256,2305,1402,2003-12-29
2899,3680,1197,2020-08-24
257,3766,69,2024-12-14
2810,1868,4277,2020-12-09
4605,3227,2674,2017-06-16
1659,4724,3446,2019-03-28
2562,3445,2785,2019-09-17
3921,694,2031,2003-05-21
4288,4392,2939,2020-05-22
209,1434,3922,2020-03-27
2561,1117,4147,2018-02-11
1127,1757,899,2022-10-02
1401,747,2143,2022-08-08
3352,1671,1208,2001-01-12
1279,3939,4070,2005-07-07
3681,4299,3708,2017-06-25
2424,2185,2789,2010-04-15
345,2115,1127,2005-04-03
1361,3096,3248,2001-07-15
3493,2336,2938,2008-03-17
3753,2022,3698,2012-09-19
1924,3263,3017,2002-02-03
3408,254,1667,2021-08-27
117,3037,3823,2019-12-11
2504,2527,1260,2003-05-30
483,112,44,2022-04-02
2223,3693,863,2000-12-21
1827,4984,1381,2012-04-22
1532,2676,2587,2003-10-31
2002,4203,1111,2010-09-02
4883,1363,4308,2012-07-10
3600,2148,912,2015-03-29
2000,4224,4070,2008-07-04
4217,2171,1574,2017-02-01
3473,1760,3567,2010-02-12
1728,3714,1629,2020-04-11
913,1096,3900,2005-05-21
1297,2508,1296,2015-07-09
305,2995,3422,2012-12-01
3218,1852,3697,2013-07-25
3489,4357,1375,2017-05-01
4686,2475,335,2021-03-08
2053,2630,4003,2001-04-01
4606,2298,803,2000-04-13
2509,2640,3848,2004-01-28
358,4607,4369,2011-05-15
3177,2605,2730,2022-03-19
2661,270,1965,2009-09-17
1547,3705,1153,2021-12-10
4287,1381,449,2009-02-28
3242,4459,3106,2008-01-27
2900,931,2251,2024-08-04
602,870,232,2003-05-20
2181,3309,221,2023-09-08
2061,3810,1039,2021-12-03
2123,657,3107,2019-10-30
3501,405,4956,2012-02-01
2789,3562,3750,2012-01-19
3379,2463,4250,2007-10-04
3404,1037,2087,2016-03-19
3622,4181,3976,2018-09-04
123,1014,3881,2010-09-09
557,2980,2062,2017-07-27
1535,3668,2541,2003-09-17
4796,3598,4730,2020-09-15
106,3926,684,2014-01-29
3085,4459,1792,2000-06-15
4714,4747,3242,2019-11-22
4468,3384,4803,2015-05-28
2309,2393,3639,2018-07-06
1242,3241,1613,2006-04-24
2052,4029,2529,2005-06-07
4273,4216,3668,2022-10-29
2941,4074,67,2024-01-08
940,3316,4062,2020-09-23
3929,3024,3515,2018-06-29
2622,2994,3267,2003-08-06
2981,1599,687,2011-04-09
4316,1355,4730,2002-05-10
1150,4679,4237,2024-03-03
2543,4265,990,2022-05-14
4630,994,1006,2004-04-15
4872,2801,2762,2022-02-16
1556,4373,2482,2005-12-21
2792,1156,3559,2003-12-25
4915,2639,1228,2001-07-12
952,2526,3417,2021-06-25
1205,1644,3658,2019-06-09
3650,4258,362,2017-10-18
2048,4551,3624,2005-09-14
2603,2389,632,2001-10-22
2392,2881,2336,2010-01-14
3912,2275,2312,2004-02-05
976,30,1176,2009-06-15
2388,2632,948,2019-10-16
3428,2534,3938,2009-09-18
2083,4571,3147,2018-02-24
2429,4537,2555,2003-10-23
4636,4312,3722,2021-11-08
3602,3463,4278,2016-04-18
199,3783,4773,2012-12-04
3118,4035,3336,2017-03-01
3391,2170,4160,2023-05-13
2429,1393,954,2022-03-20
4177,1576,2173,2011-11-25
137,3162,3747,2010-03-18
1468,3234,2249,2007-06-29
4353,790,1524,2007-08-08
2625,3158,3786,2017-10-21
4242,1457,3743,2004-12-11
4794,2233,4297,2000-08-17
3423,1933,1686,2008-03-22
982,979,3559,2000-10-22
3713,2245,443,2009-06-20
1354,3002,1109,2018-06-28
2098,1229,4290,2000-07-29
4127,2267,1918,2008-04-10
84,1087,3021,2005-11-17
1529,4514,1985,2004-10-04
676,2645,2135,2006-02-23
74,4469,2324,2020-06-15
2554,4573,186,2013-02-25
1517,1086,4981,2022-12-23
555,1156,2626,2002-07-12
4953,2033,3553,2024-10-20
1353,4102,2788,2024-03-24
3232,1029,1103,2012-09-10
966,4176,210,2020-07-13
2894,1461,2284,2000-12-17
1403,1752,3133,2020-03-29
4902,539,549,2019-09-02
3783,4512,599,2010-12-31
2299,4874,2497,2013-05-28
2912,2422,3414,2012-10-18
851,3851,3217,2017-01-22
2007,474,515,2022-02-04
390,1556,768,2009-08-15
2786,2120,1306,2011-10-07
2310,3387,2319,2019-05-10
313,815,1189,2004-10-22
2817,2195,24,2009-05-15
1652,1763,2075,2003-02-02
1849,1432,659,2014-03-27
4605,909,4490,2007-08-21
2592,1117,3072,2015-03-22
861,4748,2724,2024-10-13
3620,3955,4433,2021-05-20
1277,1519,430,2010-02-05
1964,1952,3490,2015-08-09
3396,4659,302,2015-01-02
2460,2900,4939,2015-08-21
1723,2507,3541,2005-12-31
2818,475,3086,2008-11-21
2495,2907,2386,2021-05-20
2949,1951,1423,2005-06-03
2052,2984,4195,2002-12-30
1604,2913,53,2017-07-10
4233,2027,3872,2023-07-03
4693,2440,564,2011-11-19
1956,2531,2414,2009-04-12
3289,4988,398,2019-08-07
2800,3208,3283,2014-03-04
3804,1546,1265,2005-01-02
1710,3783,4066,2014-05-24
3689,2865,741,2010-01-22
2929,803,399,2015-04-18
2261,2097,2556,2014-09-30
3501,805,2093,2020-04-21
524,1984,3699,2019-06-30
1544,2687,3816,2023-04-18
3653,1338,4544,2006-09-18
1849,4960,3488,2011-09-25
4762,4824,4594,2009-12-08
1623,3243,3525,2017-05-01
2554,1150,3099,2000-01-01
2320,3494,3251,2015-09-24
153,2466,1721,2003-08-23
4990,1200,112,2006-08-27
3139,4596,3434,2007-11-07
1507,2553,3168,2008-05-05
3157,1818,1385,2002-05-06
3579,3602,2692,2014-04-08
4968,2629,2956,2011-03-18
3088,4353,3880,2013-01-21
2733,1078,4370,2004-04-09
4758,2866,4065,2004-02-18
3995,1756,624,2012-11-01
2969,3564,1151,2010-06-20
1032,1146,3997,2012-02-19
1739,248,1589,2003-03-23
3318,4622,4563,2019-01-12
728,2123,1674,2006-08-04
340,530,28,2001-07-04
3065,3403,2952,2014-01-31
4465,1271,3408,2014-05-16
2947,3745,3548,2024-11-30
2633,1604,4124,2010-11-21
4362,439,23,2011-12-18
1253,1591,2844,2001-12-29
1055,401,2634,2001-09-05
1787,3874,2335,2016-09-30
4445,1227,1738,2007-06-15
896,3926,281,2009-05-17
1190,2536,3937,2023-08-14
2568,3663,2740,2015-01-29
2765,1866,2395,2002-09-18
580,434,2491,2011-12-24
4141,3102,3393,2019-12-15
2670,1108,426,2021-11-13
4150,4739,3965,2024-06-20
1196,2573,3184,2007-09-02
4540,2777,1656,2021-06-29
1127,581,4523,2009-08-28
4537,3534,4416,2005-10-24
1874,4024,533,2002-04-18
1579,1325,798,2014-05-02
2935,2548,3487,2014-05-29
748,888,3984,2010-04-16
2369,755,2223,2014-02-27
4734,818,1664,2022-03-01
1361,1496,3964,2005-06-25
2895,2231,1081,2007-05-19
4496,1703,3978,2009-11-18
4956,2688,3152,2002-05-12
626,3041,1232,2011-05-23
3611,2650,1843,2022-06-26
366,332,4753,2012-05-24
3107,1929,1034,2018-01-13
1552,2013,3273,2024-11-08
2590,3245,323,2005-11-15
1689,3566,1664,2013-07-14
372,2200,1200,2008-01-14
3253,1340,2020,2004-01-30
375,3386,702,2010-03-21
3138,1613,1033,2003-03-12
1291,454,335,2017-03-07
3184,4273,297,2020-04-27
2270,1688,1031,2017-02-27
85,4777,4831,2003-02-26
4097,2819,4230,2012-12-05
1308,4210,652,2023-12-06
1266,859,1460,2017-06-10
4703,3791,4815,2022-03-24
567,2950,2704,2021-06-09
4192,2757,1558,2006-05-16
4478,3691,1276,2022-09-21
4130,1021,2509,2017-08-07
2017,408,3009,2000-11-19
1225,3622,4441,2009-08-09
2125,3801,2114,2005-07-29
1021,1431,2529,2000-08-17
317,950,546,2016-01-19
4090,2587,2658,2000-12-23
1086,652,775,2016-05-01
242,2242,2563,2014-09-03
1272,3752,3614,2024-04-04
2221,687,2748,2022-10-12
1826,3838,1203,2011-11-06
764,396,2926,2021-07-06
780,1460,2812,2006-03-01
417,4319,4841,2024-07-02
2505,4471,2924,2001-06-15
157,419,4279,2000-12-25
124,4718,1147,2022-03-12
3858,1488,2553,2014-09-14
2733,4564,532,2009-01-29
4445,4684,2063,2007-03-03
105,3862,3506,2011-12-01
3313,4225,4644,2023-06-23
76,3974,1660,2007-12-19
4529,575,875,2007-01-30
2708,4042,1747,2010-04-14
1688,826,1478,2001-06-10
2377,4115,3203,2001-08-08
3347,1548,93,2010-03-12
2153,2627,2253,2019-04-08
254,649,1525,2023-06-20
3210,4394,619,2015-02-20
4547,3788,3176,2010-07-28
2839,791,4295,2014-07-22
1008,1277,3120,2001-03-17
1382,1981,2544,2003-02-07
376,4220,682,2023-03-31
1888,599,2600,2019-09-22
4675,1891,1535,2016-01-23
2530,3634,4101,2013-08-15
3937,1955,2583,2021-02-23
2407,2980,3561,2018-08-28
3988,1489,1898,2002-07-09
995,2325,813,2016-09-25
3418,3865,3706,2000-03-11
991,1571,384,2001-02-06
2772,4548,3083,2021-10-14
3260,1798,1077,2023-11-16
4621,1417,4313,2005-06-22
658,3839,3836,2008-10-04
1420,2384,1493,2020-07-28
168,2031,3145,2019-04-28
2805,746,2429,2007-10-22
2149,250,3914,2017-11-14
448,4052,2323,2019-06-17
4602,3461,1161,2019-07-11
1939,1006,3145,2003-04-20
3101,2112,2895,2023-02-24
4274,3295,3091,2015-06-05
4391,1108,4132,2016-03-06
807,1050,4712,2013-07-11
682,3134,174,2010-09-23
4458,1726,2979,2018-02-11
2695,2611,4986,2009-04-01
3621,1249,301,2024-10-31
3750,3523,3823,2000-12-01
4214,1957,2058,2009-04-21
3646,2432,2706,2000-08-11
1896,3418,3647,2019-05-02
526,1412,4040,2011-01-12
4587,4692,3649,2004-08-03
2961,1881,4064,2006-01-19
4511,3468,175,2011-06-02
493,4492,4484,2021-03-10
4439,1318,2161,2005-07-07
3157,1911,1130,2009-06-04
1300,3942,322,2004-01-08
228,1653,3312,2012-01-11
2106,1808,227,2004-05-10
173,2907,3967,2006-03-24
4505,1315,1900,2008-02-12
1468,1860,2884,2004-08-04
1908,1542,4950,2023-05-13
3050,4407,3776,2021-05-07
3224,3748,1292,2015-07-01
2815,2295,2592,2014-01-21
683,4127,3263,2000-01-13
53,3752,3321,2013-10-30
4750,3330,790,2002-01-08
3516,4103,343,2017-06-15
1601,4191,62,2024-01-16
1513,1214,1759,2018-02-22
3199,3363,3237,2001-12-27
3372,395,3859,2019-04-05
2212,4283,971,2020-12-15
3894,2193,2327,2015-04-13
1724,38,1524,2012-03-21
2979,3940,4577,2022-12-31
2289,1192,309,2016-09-02
1256,4974,4503,2011-03-23
1006,2077,3604,2002-04-15
260,1097,3637,2015-06-21
2837,2793,3544,2022-09-19
1632,1561,810,2021-12-13
1855,37,1352,2020-03-15
3317,3467,2098,2003-10-16
4519,4372,617,2017-09-07
746,3333,610,2023-04-05
4714,4592,3090,2018-11-29
4815,471,1933,2001-04-29
2634,2267,3776,2010-11-22
3370,1686,4702,2015-02-18
3232,3757,3080,2013-07-29
588,4778,4043,2018-04-27
3788,4863,4162,2016-03-14
652,4262,1665,2010-10-13
3047,1627,918,2001-05-12
1427,3037,4482,2016-12-31
3805,2947,3439,2004-12-12
1018,1777,3842,2012-12-12
1063,3688,1573,2012-10-01
4689,1984,1466,2004-04-25
773,1290,3320,2016-06-19
4454,1362,4807,2007-03-27
4353,1176,2388,2011-06-17
1286,829,4792,2020-02-13
4681,4128,4706,2005-03-09
2529,3051,2294,2014-09-23
1865,1421,4830,2012-11-04
797,2770,1647,2016-09-24
3621,863,1012,2000-04-06
3193,185,3319,2016-10-26
1424,3637,4328,2012-05-09
2718,272,3422,2000-05-05
3090,2809,873,2018-12-11
2982,1461,3280,2022-12-20
2978,3500,3991,2016-03-07
1062,257,3156,2010-07-16
1650,3547,4029,2005-06-20
2731,4744,4355,2011-05-30
3252,2612,4083,2014-08-31
4250,1123,987,2011-04-11
4216,3144,189,2017-08-30
4703,4536,509,2024-08-09
1411,4363,4371,2021-12-12
4122,225,910,2012-05-25
1420,1665,75,2000-06-30
2019,1454,1762,2002-03-03
4300,3345,2398,2010-09-05
1700,784,2609,2003-04-15
2936,3485,1468,2005-02-04
1240,2156,3618,2010-07-25
458,1069,4973,2022-04-23
2561,1395,3291,2010-06-02
2789,4441,3141,2017-11-19
4147,1889,2135,2015-04-04
3042,3405,4992,2000-01-24
365,290,4256,2015-09-01
3678,1426,2291,2016-11-08
4410,4190,1139,2006-12-19
4594,1547,2147,2005-06-29
3566,1294,4736,2012-02-05
2861,918,3409,2010-11-01
3681,1539,3416,2022-12-02
4553,3483,3761,2018-06-12
2892,1328,4958,2014-03-02
1957,3819,4419,2022-10-06
556,1838,3393,2002-05-24
986,2969,1740,2005-04-14
412,45,3158,2007-03-18
3473,477,4590,2008-10-13
2820,694,269,2011-01-20
1773,2147,1209,2024-08-09
326,1731,3163,2024-07-29
3709,4414,2666,2012-09-14
2760,3091,1920,2018-07-28
3718,3011,1462,2000-09-01
4067,4916,200,2013-09-15
3006,2590,2563,2007-12-04
1588,3317,449,2015-07-20
1692,964,1229,2003-02-02
2755,1309,2006,2022-10-23
305,1279,4425,2023-01-05
4727,4469,2478,2020-11-10
4738,1971,930,2015-10-08
4749,3340,2458,2023-07-19
2206,4100,1159,2010-11-12
4405,4536,274,2016-01-23
1635,68,2106,2005-09-10
3481,4568,487,2009-07-13
3002,1030,1829,2012-04-22
4257,1609,4254,2008-01-04
1683,1161,1189,2018-03-29
4904,4736,3076,2004-04-06
1002,3236,2087,2004-12-04
2971,2749,2056,2003-12-09
1393,1510,1505,2020-03-16
4417,1375,3601,2018-02-27
4737,1165,1575,2023-09-07
3030,4071,681,2018-08-22
2732,3163,3709,2007-08-19
3532,2505,3956,2011-01-29
2148,2600,2693,2010-03-15
1219,2625,3233,2002-08-24
4432,4108,4348,2021-08-15
2795,2709,3772,2020-10-12
2426,4579,3458,2005-02-04
3804,3300,3294,2001-04-26
1329,4826,2314,2015-10-07
714,1458,4922,2001-04-05
1057,2117,741,2003-09-13
2860,3033,1128,2019-01-21
1127,1408,1155,2015-07-30
3936,1457,3431,2011-01-29
4388,4282,1601,2011-12-05
3489,3403,2174,2005-03-10
1849,668,3464,2011-04-10
4997,913,4702,2021-05-11
219,3084,2263,2009-09-01
4421,4912,2554,2009-11-28
4878,172,737,2023-04-03
492,71,523,2012-12-10
991,4873,212,2018-11-23
2537,916,4709,2002-10-10
619,1255,2832,2009-02-07
2083,3064,285,2005-12-25
1057,93,486,2016-08-14
2799,630,596,2012-12-02
4570,3537,3534,2002-09-23
2419,2490,3765,2016-05-01
1022,4745,3822,2005-04-28
1691,3998,4224,2019-05-27
1678,2949,2340,2024-01-15
1810,613,4896,2000-03-04
3478,2502,2403,2024-02-03
2130,1632,1609,2014-08-12
1997,4790,4540,2023-05-12
2148,666,2095,2008-07-26
4244,19,4103,2005-12-03
468,4083,2509,2014-10-11
92,32,1921,2003-02-27
1724,4984,330,2013-11-28
479,4931,326,2008-09-22
2839,106,4828,2023-09-15
2591,4264,3103,2012-06-29
398,3391,3668,2017-03-24
3849,3993,512,2013-04-01
923,2390,2829,2008-07-10
4307,4909,169,2005-09-28
4987,4841,3387,2007-09-14
3168,190,3140,2008-06-23
3308,741,2408,2022-12-09
3461,4562,32,2024-03-14
1255,2304,2629,2020-05-27
3562,1860,1648,2014-05-11
2623,3746,3051,2023-04-05
1579,4295,4811,2005-02-07
4268,2080,1597,2020-11-26
688,137,2129,2012-04-29
676,3286,801,2016-12-22
1186,1876,696,2022-04-10
4523,1759,3236,2005-02-13
2231,1944,1389,2017-07-27
2329,140,56,2024-10-09
4432,3057,1333,2021-09-27
4648,1350,1280,2019-08-31
3748,3464,3131,2001-06-18
43,2223,940,2006-03-09
653,3449,182,2020-11-04
1318,4097,576,2014-06-14
2561,1751,385,2017-03-03
3758,3907,1549,2017-12-11
2504,1817,1188,2020-10-12
4049,1863,4820,2023-10-20
1558,1031,1776,2001-12-20
4161,640,2835,2007-02-22
1372,806,4057,2004-10-15
1405,370,1595,2018-07-10
1758,4552,946,2017-04-09
3053,1739,3515,2006-02-14
1232,2011,3712,2003-07-02
2467,1742,2533,2015-06-23
3444,2950,4274,2002-08-20
243,3221,2245,2008-08-25
156,3220,3281,2015-05-13
3790,522,4038,2021-12-25
3536,4282,2911,2021-07-12
1375,1567,1423,2020-05-13
4777,3577,332,2003-09-26
3289,1714,3318,2005-05-08
805,1956,2749,2003-11-26
3469,2539,627,2023-06-14
421,145,3110,2021-04-14
3058,154,197,2000-12-30
2920,3765,4811,2020-03-13
1044,2746,1077,2013-12-15
1449,873,4818,2002-02-13
653,4314,1104,2024-05-30
1298,4691,2550,2019-08-30
4388,1676,2585,2008-03-06
1455,1866,3618,2007-03-23
2422,2489,2847,2021-03-12
4566,2251,1242,2000-05-04
1862,731,3001,2024-09-07
4930,2420,2134,2011-09-09
1682,268,4428,2009-04-21
3500,3478,2093,2011-07-19
542,1119,1504,2005-02-09
876,3019,4427,2012-01-08
1191,557,4238,2001-12-06
1787,1105,3691,2002-01-23
4208,2870,1963,2017-11-30
1414,1717,629,2001-11-14
2911,3031,375,2000-02-23
1874,3582,2216,2000-05-01
4232,1466,458,2014-11-15
230,2791,4400,2014-08-25
3812,1198,4990,2023-09-23
4965,56,2184,2003-01-11
291,2626,1148,2022-06-18
2039,672,4290,2005-03-08
4414,2920,4173,2001-09-28
2776,1088,2293,2019-07-12
2052,1218,1421,2002-12-30
1128,686,3039,2016-11-05
2001,1620,2257,2018-06-14
386,4098,3177,2003-12-02
2271,1074,368,2021-04-16
1231,2914,4169,2006-09-06
695,3145,2920,2008-12-22
1590,1834,3485,2007-04-08
1184,4767,1302,2021-12-24
3777,4302,3264,2022-01-10
680,3659,1200,2014-01-28
364,1314,1966,2004-07-14
4502,4080,378,2004-11-19
4966,1282,783,2013-10-12
573,2168,2533,2013-03-22
4667,3920,160,2007-09-08
930,4202,879,2007-08-18
137,4279,3079,2003-02-09
1991,4343,1816,2020-08-10
3631,1120,3184,2002-09-27
2730,2444,3579,2002-09-27
2209,3795,2288,2008-09-06
4443,1879,350,2015-05-27
4627,3834,4764,2023-12-05
3983,3738,4054,2022-03-31
1671,3081,1628,2024-03-07
3032,1781,2583,2001-10-26
1716,1054,4247,2018-12-11
3665,1475,561,2020-08-21
312,1320,659,2001-10-19
1766,45,1776,2008-10-06
771,3058,3182,2002-08-31
4253,930,4917,2016-11-27
2026,4317,3624,2021-08-10
339,4060,1345,2002-02-15
1593,3669,1831,2011-01-16
3846,4342,672,2021-10-18
1652,1108,2656,2021-01-29
2756,3265,3049,2005-02-21
3562,2398,2367,2002-02-05
1300,1019,4239,2024-08-28
4277,4997,4831,2013-06-23
462,527,1472,2002-02-21
553,3472,3591,2017-04-15
758,3538,4098,2000-05-30
648,361,3430,2015-06-02
845,3804,2837,2009-02-13
4714,1241,3192,2012-06-02
3898,10,943,2015-09-10
2385,4052,4126,2014-11-07
1097,954,3581,2019-07-14
308,3353,221,2014-09-24
1933,3313,4703,2003-05-24
1834,4716,2263,2009-11-07
2473,2334,3280,2015-05-02
3434,4199,2689,2008-12-10
1546,2402,3580,2020-10-21
43,4696,4573,2013-08-19
2909,3028,3595,2011-12-29
2245,607,665,2022-08-15
9,2917,1116,2021-07-02
3887,3813,2043,2022-12-19
805,3531,3875,2001-04-03
912,3985,263,2003-01-11
2820,139,2404,2016-12-11
2795,2634,2052,2002-10-28
1528,877,2660,2003-03-07
1169,4524,4072,2014-02-16
1864,862,204,2023-10-17
60,1902,3526,2006-12-28
900,2809,927,2022-01-16
3508,3137,888,2006-01-13
2817,4976,3518,2007-12-02
4890,2240,1521,2001-06-18
1984,3286,4801,2014-03-28
1777,4826,4349,2005-11-06
3848,1579,3524,2024-11-25
1196,3493,1070,2024-03-16
4686,3903,2401,2016-01-16
3205,2246,1094,2022-03-14
4733,2627,305,2023-04-25
4280,2072,517,2002-09-04
2970,4494,3870,2016-05-06
3842,2015,3799,2000-01-15
1468,1526,4437,2005-10-08
2001,857,4753,2008-09-18
1776,860,1697,2013-11-22
4205,668,3313,2019-03-08
2454,3648,2886,2023-01-31
123,4460,4466,2009-04-21
3664,1648,3568,2016-07-01
2295,3781,1984,2023-05-13
3833,529,3220,2010-06-30
659,1791,2140,2007-09-01
1266,3638,1438,2020-03-20
376,3625,4351,2009-01-21
723,500,3955,2006-03-30
1963,277,2643,2022-05-25
2958,62,542,2012-06-25
4867,1387,4680,2003-01-27
3843,2352,4558,2002-12-18
1289,4050,2252,2005-06-25
2279,407,154,2015-05-19
84,1009,2094,2024-12-11
3956,4970,4913,2012-12-13
4527,2530,1445,2007-04-14
2673,3480,4791,2011-01-06
4368,1572,3066,2017-09-29
3169,1377,3279,2014-05-13
4937,2679,516,2018-12-03
503,4169,1421,2021-05-17
1237,4716,2524,2003-11-20
2964,3902,2303,2001-05-16
4525,3916,1064,2003-11-06
737,4437,3581,2021-10-10
2615,56,1622,2019-06-28
4539,3527,785,2011-01-13
4748,606,2074,2001-09-27
3119,61,3529,2019-09-04
191,2684,3865,2021-04-07
1558,3156,3710,2016-08-28
2381,2067,2574,2018-12-12
1428,3212,3594,2024-05-13
4373,4968,3366,2018-04-09
1668,1492,4470,2016-10-10
4060,599,2158,2014-06-30
1588,3607,75,2002-07-01
1500,1624,4088,2020-01-16
2987,4969,3511,2010-11-29
483,2490,4827,2006-12-29
3819,3319,654,2011-02-11
3904,1910,3018,2004-07-19
406,4557,2185,2012-10-30
1832,50,4230,2005-05-16
3305,4669,3531,2017-09-16
2111,1536,3823,2003-06-01
21,886,1602,2021-05-08
1572,4013,3059,2009-05-14
584,742,2007,2023-10-01
4489,1615,4647,2003-02-14
3854,1720,2620,2002-12-10
3077,3062,3502,2022-09-23
1342,3750,92,2000-03-26
200,4952,4485,2019-04-29
1287,4114,2990,2012-09-04
1926,3824,2860,2005-07-08
129,2176,304,2013-11-10
4620,3820,4952,2023-12-23
3068,2203,4127,2005-06-02
42,1901,4346,2008-10-07
588,241,3075,2000-07-30
1800,901,3198,2008-11-10
798,24,3648,2003-06-06
470,1438,4412,2007-08-26
2181,4853,896,2024-01-01
4734,3087,2864,2011-11-18
3062,3703,619,2013-10-09
3517,4077,2758,2011-11-27
2682,425,3878,2022-10-10
475,2242,3449,2017-07-24
3770,473,599,2000-12-21
3169,2653,3930,2016-09-11
1956,2112,2129,2001-08-24
