CodeMembre,IdO
51112,918
6001,62
21209,606
7387,1978
70237,3958
33272,3627
33533,1290
68914,2976
23685,310
47570,903
1871,2743
66273,1598
56272,953
36419,1720
50262,4039
95873,3297
94563,3530
87632,4564
72592,3802
64845,4827
37469,399
98470,298
4969,4154
65431,3128
33264,184
93146,4179
39350,2393
69549,1425
99232,3448
71166,3769
94627,3710
33890,892
51788,893
54613,4621
10332,4582
89613,3292
6166,4402
21664,2069
42104,3652
20491,3318
33510,4837
24564,1718
40281,293
11838,2293
61912,407
34512,1409
62012,2423
88543,3973
5404,794
60750,2749
56905,3979
61254,3419
3184,4874
17638,4806
37933,2716
69890,3700
80692,1011
73494,2442
40645,2499
82600,2044
67001,1924
96871,456
5484,4025
56369,2086
17279,1466
23939,4726
4138,1273
23618,942
76794,4806
26069,1873
57455,2756
26468,4889
45201,3938
56574,4821
24552,1415
56202,3461
48856,4886
2679,2996
48397,3826
81917,3954
52448,1504
77792,320
63470,657
64321,4055
94536,1111
60756,3033
3607,516
2180,350
81730,4656
14482,2618
56292,3610
73204,3618
78332,1044
64011,3066
93791,1101
22169,1623
41547,4514
48954,2248
81629,3680
37619,2578
48232,161
73362,2053
1200,218
87405,2055
13193,4293
42721,3301
76194,3180
86732,2214
91511,1045
47247,4057
49760,2565
10616,243
75115,1386
9719,1938
42457,2374
24269,4136
86627,4438
50036,2343
65681,4712
49321,3215
66765,3953
72273,2597
77489,1423
64446,3357
11984,4350
49249,4098
29725,650
95563,1178
81198,3916
29107,839
80541,2487
98079,3112
69548,400
32714,2828
64443,1809
15507,4847
51875,846
99181,1958
70204,4327
24967,1163
25924,2482
12031,748
4203,3365
29742,1177
1207,1143
11502,166
85719,2136
53400,1021
99506,1521
98574,143
61936,2190
95376,1677
76077,3086
86497,4121
44667,545
60777,2986
15039,1515
9693,4058
98262,4173
88768,3833
23467,871
20602,3213
82649,4490
94466,7
73442,4895
76159,2239
50767,2133
59684,2723
23530,194
50067,4743
69111,483
15818,97
12703,19
64182,3984
19548,4381
37802,989
30710,2583
203,1531
40648,4933
12913,399
73348,1686
74226,144
48482,3908
62390,4189
44115,667
30240,3345
54889,4818
42212,3052
38606,4098
90526,140
51483,1464
53814,2405
91100,4339
63484,2341
43734,3080
84369,4206
15627,4316
79337,2118
15427,3050
59856,340
16786,72
88748,2281
4643,909
23288,4885
75091,2025
69288,3834
17064,2029
27164,519
8482,693
43129,3681
45823,1405
20032,1589
12313,88
84885,475
27281,3980
24239,3651
95497,944
90292,4979
27741,4288
15952,3835
97837,3976
18484,4401
3547,514
36415,525
71866,4244
70152,1042
67064,4183
61245,3888
34428,1679
72170,1492
13803,1520
82880,4771
49747,4579
11982,3553
35220,2182
57301,986
97296,463
24398,1786
96318,1468
54072,120
67183,3898
16776,1383
80312,1916
73935,4163
22973,3888
93123,1814
36032,2385
91018,4024
31785,986
10850,2203
55667,1398
91852,2432
93627,2118
80589,1840
73647,1103
991,1044
87346,3859
72199,3951
31050,1293
79852,1098
3450,2107
70332,4907
67716,4271
63156,3015
1779,111
5719,1259
18594,238
80060,2667
10097,3973
57665,2890
3791,1046
82767,2628
26574,258
51764,2110
61667,1611
49498,349
3250,804
27940,4496
27797,1205
4680,3912
87276,2944
48877,333
11899,3914
34880,2521
190,2123
83973,3477
38168,707
28067,4752
63041,4324
47410,662
28608,2278
30520,3417
35963,3422
32111,449
88735,994
71743,346
46479,1093
7918,846
83511,1397
41351,130
15946,582
46643,2990
10312,4026
99719,1762
54225,1872
76175,579
80223,1720
16502,1375
41402,1623
56556,1434
14408,1017
64186,415
59594,3613
28958,740
26885,3266
90072,3684
45930,1516
64587,114
84044,3422
79374,379
86523,634
4285,2807
61736,2783
14690,2329
91582,2772
72984,3504
26324,3551
14240,359
97849,2763
85700,3421
69967,3243
15515,3436
95658,715
26858,2499
92290,4989
20251,3212
43953,2198
66693,1002
67412,2018
11507,1417
27372,3101
67407,1707
77354,481
89751,3577
64218,964
77462,1219
91542,3059
30622,55
65430,2368
83574,2843
82298,4863
31838,4318
13955,2467
30338,1933
99685,2747
19056,3216
11302,2955
67427,1062
3954,4753
85612,4096
46617,2626
29886,505
44320,845
28697,1017
44303,1378
49259,2476
90657,3264
63248,4958
8926,1665
87519,4743
17486,3306
86547,3451
8902,394
66967,1970
94130,1347
59660,1883
20967,4703
30316,500
54993,2404
36785,3502
18136,770
17190,3898
59384,1036
61732,4564
10851,2561
45313,790
17159,2807
94420,1716
89368,852
14012,2052
62754,4349
75695,1298
50487,4492
33391,2658
31210,2772
48678,130
22006,4571
94926,803
37662,3173
75608,1837
66894,4435
2552,2667
98611,1247
57853,776
69344,1139
71940,3214
97265,4015
60926,1256
72338,886
73403,4493
95356,4269
70870,3169
73986,2384
68491,4747
65016,2429
153,1037
74726,1408
91056,1008
64678,2597
29384,3675
63326,2194
48132,2477
13349,1997
98522,1378
96993,1638
78381,4899
16226,2455
94561,2118
16264,3269
28087,25
12009,2470
12785,1091
30926,3923
2279,918
19747,364
34543,4160
9344,3444
1105,2748
19717,4055
31632,657
14648,1402
37681,4428
38373,519
49386,833
71798,32
85851,2771
57933,4582
38618,54
98651,2851
19916,2741
16984,4787
29434,2268
68827,4922
45958,4823
48964,2878
18822,4093
68703,2218
36956,1172
55267,929
21383,3936
49189,3818
32173,3411
94299,896
65714,1949
74424,3167
32092,1828
77380,1948
24175,2740
39616,1704
71692,589
95058,3018
15554,268
18990,4596
75739,4918
7512,4192
51404,4749
74769,4143
35426,4223
63546,1592
93900,4029
78442,3721
26634,3461
69352,1199
9401,4953
16942,4809
17400,3221
22945,2239
38775,1412
70328,1278
99346,1842
88309,4520
85670,2104
63231,4657
77335,3935
54168,4554
22619,4404
50449,394
5873,2405
8880,3898
81299,394
57067,4307
79482,3792
24490,927
96665,1719
15856,1991
77205,4470
82430,3404
3148,4094
75936,1608
58217,3894
11298,3546
92869,4694
47002,1637
54609,4715
85592,1093
65018,1088
84233,3460
24600,1667
1819,33
68804,308
57133,4285
12097,3921
35611,3432
49674,2042
83900,689
67091,105
75206,3688
38056,1424
57201,4070
81844,4758
14864,399
57508,4570
52703,4924
9473,2420
11851,1330
10200,4172
20296,300
16724,2948
31436,4250
87962,2787
41162,1956
24912,2367
23449,3568
81542,2468
72048,26
71020,2117
60837,2418
47953,4702
84985,1685
47358,896
8218,3866
84494,896
88655,88
57579,2244
54714,602
39950,3821
15713,229
47500,2026
55086,888
99783,822
71684,1827
48184,1540
28745,2740
60112,4778
73155,4298
36324,4557
33873,2383
133,2310
77816,1022
45719,1309
21522,1719
20852,3108
7318,188
14671,109
20782,958
22683,1322
6853,2835
6824,416
76222,1233
10899,1125
57573,4172
35488,4181
40256,2041
84027,3678
3618,4994
18116,3149
23183,1224
37146,711
5905,37
52701,952
41780,3366
60541,4869
78604,4377
90068,2915
33726,193
3410,1614
17898,4048
51662,2518
13218,1310
53931,765
71333,4499
69530,4552
86563,1068
43438,2091
49297,4743
33594,1906
97092,3301
95802,3092
97413,134
36973,4763
19373,1486
20641,2406
90811,3003
83963,786
71408,1138
18798,2637
18631,3561
43112,2502
48023,634
92809,4302
33234,960
32231,4311
10056,4224
49901,2124
49988,2371
85665,448
52854,4908
22901,1630
38093,3448
81689,299
24884,3730
84110,4838
41610,2283
76658,449
94044,10
96706,3852
6510,4241
16321,3620
53824,940
55121,3737
71392,1813
76213,2989
50339,2586
89561,1803
57257,1601
83473,1707
95882,1469
8865,2069
32040,3844
43675,2486
60336,544
10909,2168
91850,2563
67229,3046
63204,4759
80830,4567
88098,1615
50973,1444
66552,3844
59754,2978
10350,4519
5225,626
6359,3761
63064,2625
47372,13
38067,309
38907,1212
3327,4511
64690,1163
68298,669
84246,2653
28408,4670
58335,3377
96092,1577
47117,2094
69329,2488
18880,2969
93707,4801
32566,3534
28330,3036
27671,4805
8125,495
59355,2342
84547,3502
52196,4261
86206,2630
31415,223
8417,3745
97434,2602
39464,3223
58877,1926
51129,1904
83261,3347
5929,1884
21310,882
60691,2696
13832,1320
21964,1259
66932,2351
75136,3506
70144,415
38522,1381
98735,1392
75905,102
2033,3688
47956,2976
77581,810
89661,4500
39000,2042
68555,4335
81202,4447
5137,946
82488,376
51168,433
93682,4403
21690,1060
38594,3449
29056,373
53982,1465
25884,1613
58570,2533
51813,396
96896,3835
67102,2605
30475,3426
20517,321
51697,4447
32432,1334
97187,3379
40866,353
70245,2265
50979,2754
77496,803
73673,3652
11258,992
46059,513
10118,3675
9490,3328
85728,2843
31099,3492
44216,4924
27908,4788
74446,1718
73027,4426
31039,2773
21298,4809
85311,3978
36807,1629
47350,3109
47931,1263
7530,1107
70937,3332
81381,572
73771,3191
38984,3831
11723,1780
41045,3688
2203,3606
18708,1164
3068,178
57772,3226
16499,13
32993,1343
16260,2341
88243,3806
54491,2106
3541,4583
96479,1438
72605,1316
79702,3985
5291,3756
80896,4571
51802,1152
42026,4910
1050,3869
18902,4486
4713,3404
32327,3662
10509,4139
1179,2390
89434,2526
9848,1695
40925,2304
81007,2328
74174,2626
80228,1592
54050,4883
47431,4688
8763,3305
37281,3467
40789,4947
53345,3442
44794,2656
42670,3926
56591,1044
10962,4182
63026,4949
76493,173
33714,2748
41980,3620
71732,3520
56452,3117
70346,65
48357,1806
88952,1179
99119,4789
34882,670
86636,2200
57054,1983
20731,1075
35530,4182
13279,2766
46599,251
17500,4768
81727,2007
23677,1114
45426,4769
18843,4982
3523,3672
79050,1934
1984,1752
95878,3978
41220,3750
60784,3636
36181,868
43831,799
68763,2538
18451,2732
70934,2943
3654,158
67483,4595
8810,2323
74820,2923
6728,2526
95173,2195
1371,998
88710,3951
69595,1301
50809,1911
52075,1256
9112,3774
9231,1197
86941,3915
75139,3407
45453,4001
99826,3258
45481,1485
99398,4710
98881,57
33129,4283
89923,1587
34657,2270
46082,878
27818,2264
23097,672
61674,2650
62581,1132
38633,1521
80014,215
62037,3651
86487,2034
31042,4300
88459,166
50680,4949
93956,856
63228,1305
58026,2202
92289,1441
55351,1774
74488,2641
40077,2317
96759,3542
78217,320
69546,4422
58268,3781
40924,2004
81074,3553
94082,4376
1891,2781
79971,616
38761,2000
49777,3622
11203,527
81305,1752
25973,3150
943,1444
75598,4948
37490,123
91717,2135
84753,2299
64177,3594
85091,1255
13709,3994
40868,602
64642,492
30794,1867
16360,2620
57257,2608
55735,340
7681,922
81520,1573
59873,3544
88722,4552
32650,1165
44015,29
46217,375
31196,4088
86811,2415
80319,4351
63932,772
97538,4098
34012,1618
48850,400
72782,2092
44518,3676
35262,1524
7277,4964
12859,4086
15816,4662
22863,4635
83107,3922
48820,363
69285,650
76276,1152
59890,2139
84717,4284
55582,970
31509,4099
71996,488
75352,1563
7011,3332
46326,340
90507,4229
19698,595
15829,3603
5975,700
35169,1025
97553,3950
17150,823
25996,2462
34637,1554
38227,3594
65486,3336
79455,3852
38065,1413
84820,98
97545,2147
32736,3802
70944,2647
40825,4438
55728,3400
69642,215
33129,4849
29190,4279
55320,3963
77542,4471
89433,3869
69735,510
30433,2512
65439,4273
55595,363
11555,3212
91692,4785
38844,4173
73556,4407
19596,626
24971,3308
56752,56
86052,2214
47428,3692
40312,4882
40191,1855
94678,421
8296,3670
50389,543
26178,387
43093,1316
71764,4374
51244,4501
23467,4696
14574,112
95970,4927
24082,2969
44601,4435
44051,2774
85000,2081
32417,1137
80512,224
67268,4164
28886,13
87436,433
57273,2784
76246,2986
52657,3499
67674,3927
73661,2824
3925,2706
81634,4733
36156,491
52352,2531
81482,3491
24988,339
9848,4633
44294,1821
94588,2290
48273,2314
6868,3688
8896,2528
70945,350
21210,4728
71765,694
78161,1688
99788,2797
2001,2726
51633,3672
17144,1861
27628,4072
43998,641
3969,1834
5875,3536
50223,1730
92630,4130
8675,1762
15205,99
11080,2951
68368,3347
34685,1355
74437,4065
61534,3957
45707,4256
26080,2503
91542,3771
29197,1127
94795,550
72160,2171
60504,4916
66427,1449
12470,3810
50959,4318
48184,3661
72783,3397
68044,4356
1666,4570
70615,1704
472,2905
77562,3271
14005,9
20946,1389
28522,792
98531,700
45932,1533
5951,612
58616,4173
29438,3791
74121,1033
52498,3839
72183,94
40912,1984
96166,4811
44758,3192
63312,2809
75716,4298
92679,2077
64599,483
13223,628
98592,4604
48447,912
2094,4216
74928,2016
88147,1578
95184,4899
90339,3081
90096,4458
18886,2487
84107,2082
77645,2650
70629,197
81586,4610
24332,2084
43042,1467
69746,4966
91529,4943
10802,4501
74683,4346
9369,856
94301,1129
37562,3229
28141,3179
56358,1166
44813,1943
79112,3200
98899,1051
53633,2752
19770,991
77514,3107
11817,1051
48044,525
10941,821
80168,1073
2609,251
24872,2042
74520,2396
63065,1914
98527,4547
52703,2488
24134,3966
22728,4207
32506,571
82095,2334
42833,259
23533,3421
16342,3692
68848,3258
33665,1636
38440,3280
24154,187
57353,438
93688,1912
49372,1853
8833,962
19142,4834
99971,2701
7090,2065
81515,587
5615,2616
95196,2756
45038,4630
83440,3725
82140,4886
45743,594
63109,376
33149,544
93482,4863
14776,426
37585,2500
53787,1458
2207,1367
45608,127
45371,1415
35691,4322
72114,1212
81214,3570
84148,1420
27942,1215
55945,1496
85467,287
75105,3925
89427,947
15551,3948
77429,2952
12474,4360
33290,2641
32720,3455
4711,3406
37394,965
75247,1838
69664,1466
52256,1620
20982,4929
37984,4614
14551,4244
5713,3659
50832,4188
55490,913
85461,3419
72733,850
75841,2891
26402,4029
2058,2353
97574,4112
42394,3253
17846,3078
68857,4885
56980,3633
62836,4625
61015,3788
56942,3510
1595,60
3241,518
71294,2433
39835,3697
1115,1453
68419,2916
99443,1641
84894,2808
74043,932
85151,2207
12257,4031
18972,1448
62511,1851
56194,3692
25205,3025
69012,1215
69302,4201
9431,720
93190,4268
95925,4919
70173,3142
99693,4479
65647,1971
56252,1938
29783,1573
24973,515
5493,2905
48873,2969
5139,1153
77987,2599
79280,3211
62201,295
52590,3892
83051,2526
47053,1455
43953,917
19763,2504
93643,1755
74556,1978
15521,4708
70585,4126
80111,3579
2174,4739
2974,1005
70078,3102
51113,356
88103,1332
57534,4501
67379,386
37929,845
82649,4062
18269,3968
31608,571
59354,1714
23874,4797
41432,423
60119,4005
3955,224
97162,317
1103,4167
89688,2834
90694,413
87029,1565
62043,3506
5805,3479
1635,1639
58663,2342
96996,2032
89836,4411
10778,1050
53578,2640
52568,29
16346,3947
15409,171
81111,190
47849,679
26847,1789
84154,3215
98632,1428
5336,1964
27653,4917
13183,4417
82876,2460
83645,2343
67972,3612
15325,359
88051,3628
12521,2032
6182,4421
93210,1273
28754,2332
23897,1426
55685,395
28629,964
68769,465
87160,4007
78603,4912
59727,1394
54062,3534
85927,4035
49917,1182
63755,4329
89773,2213
99227,4526
38516,4142
81162,4162
78581,2812
81333,2392
25949,4139
9824,339
16962,3015
93082,936
94223,2228
88037,3283
2732,2151
3273,140
72874,2393
10062,1446
42010,4991
73383,4476
40776,4001
35671,3166
4477,1689
73943,1689
88675,1297
31743,3817
1233,3236
57411,1567
58259,4551
56213,938
9210,135
80539,333
60649,3381
23954,1080
55930,1870
97478,403
17684,3492
16522,258
94530,1095
88975,3095
83218,1997
48991,2255
25993,4698
39977,3559
7741,1659
57692,3666
77622,3268
9071,208
98402,4126
88024,2731
19331,1429
6053,150
16077,3166
34573,4254
98761,4320
35123,14
45325,1522
95870,4396
16142,395
3357,1651
12552,4946
18087,30
31102,2650
12123,3928
7327,3892
15684,4468
74614,1243
6963,2253
81682,2494
48545,21
75495,83
97258,3181
8159,797
78492,2308
82750,3392
79874,849
83040,2460
37028,4754
83385,3662
82719,3779
17767,4971
53506,2809
288,856
52196,2845
14680,4856
50427,4821
72386,4295
70348,2860
7597,299
52724,1428
39314,3996
56364,1926
30682,26
85930,2747
68046,518
55925,3876
44621,3296
17989,2144
81433,766
73615,3790
13309,2992
57334,2255
21811,4285
61335,2582
31779,439
18669,2730
80204,3436
42679,2273
39722,1675
69556,3550
20221,4742
68016,4143
92729,2340
72662,1977
23498,2857
19323,579
54228,2626
66603,1275
53607,3910
97983,3977
79083,4220
33112,3896
57254,1273
19895,3810
27628,4063
55383,671
7615,3302
33542,4352
85100,4609
16903,4126
12739,4552
27786,2197
64473,1467
64298,4630
24142,2949
99665,3816
7987,446
983,1498
84309,2308
16832,1916
2691,3281
79053,2564
16809,312
92464,1288
15801,4143
65981,2003
63981,4395
27852,973
28178,4735
10035,1385
14686,3708
43306,4086
39502,1347
27074,3235
44476,3645
19898,653
50918,3191
40506,1554
61783,4389
48073,3014
60851,1735
11052,3748
24088,2809
9251,3787
97832,193
42329,1834
82676,4286
34021,1776
49213,1583
84451,914
54190,2308
57588,1784
52660,1670
92988,1856
13103,3266
392,1513
14127,4382
92529,1312
81679,4049
60966,4020
1981,2270
27459,375
85749,4168
151,4092
12444,1948
62449,4388
43864,554
950,97
92388,1157
83916,3979
24349,902
47179,1310
72938,1489
34852,4941
83850,870
86266,199
5216,2249
50644,3586
53261,4760
25762,2929
62749,4370
20835,2756
58811,3638
69084,2343
86084,2711
42730,1066
97004,2645
46812,623
93023,4428
80678,694
63329,3944
31356,2819
87363,4166
87299,2504
69550,4024
74022,2770
9397,290
41706,1219
92219,3308
68269,532
1955,3882
71755,3866
77714,1592
36685,2305
55928,2000
77656,496
28071,219
50735,1622
327,3066
25750,901
61361,1799
89640,4982
72044,426
97390,2417
90694,2196
57703,1822
7151,3019
47563,1248
96688,1608
7975,3985
18182,1068
58283,978
68715,760
5960,3917
54556,2921
72540,3506
69984,399
70740,4616
14228,523
98063,1757
63408,1876
44162,937
5813,2224
93601,296
22803,2010
53229,1665
93695,4873
58000,4446
53737,1081
68075,1247
42841,3095
23866,2521
40238,2769
99143,1169
89699,1380
27741,1174
48157,10
51160,1276
56447,1790
29108,1691
78282,4730
57697,2955
62641,1487
84398,3730
52653,4140
38410,1448
35787,3090
70051,4325
97616,1992
76359,4086
37374,1469
92153,101
51678,2656
35602,2594
28797,333
17003,4762
51515,1622
82690,4490
15927,2968
34876,3321
59820,1005
19529,2120
36545,123
80620,4321
37424,4160
28869,2277
84072,2192
2602,2024
60793,3506
23823,4289
75507,4518
91229,552
65043,621
36915,300
36536,1220
83108,3169
1275,1448
81330,1306
46949,1407
14527,4746
12976,1722
39108,1493
32620,1185
69611,2863
64948,710
41394,1352
97815,3266
17520,4184
75564,2685
97458,3790
478,2058
48306,299
12736,3969
13903,3455
78286,1073
56261,3018
31686,2547
17443,304
43945,3802
44995,3798
74939,930
42787,3697
11582,3518
71464,819
47524,4694
91300,1543
4245,4133
3075,198
62719,1608
71781,937
95988,3605
25606,3269
84590,3922
47112,1310
88517,1434
81275,859
71236,2333
23819,2365
6357,296
76846,2688
83870,1489
94786,1628
2493,3596
11044,3040
73982,1640
28419,428
95197,4813
84711,745
7584,2906
59364,3893
43575,229
27161,4971
24724,1838
45755,2243
55637,4548
93402,4115
33002,4023
15725,2099
17740,2468
3889,2807
97396,3935
96182,2929
55509,3254
2742,442
67575,50
76208,2840
54120,3998
93968,1290
95811,2654
69607,4536
81365,1011
65874,202
31309,3005
25260,2139
26476,4109
75164,1767
92628,892
53232,2964
1134,279
68442,2138
19502,2374
62561,1851
98795,2497
54433,823
41238,3812
84538,3850
73376,2277
90006,2499
23179,4024
93908,1270
40715,1910
83318,2129
43189,4244
80179,1445
82773,2650
69969,3561
57903,4645
8394,1344
13090,1412
19936,2764
52211,4145
31722,1273
85200,2082
76284,3781
56835,681
15019,2618
65611,2931
37023,2085
82069,1824
37122,2967
5499,3050
12330,3954
15533,2460
69640,112
16516,4214
21268,1781
14659,697
8891,324
13580,1743
86205,144
51981,1040
7176,4593
59905,2592
73461,2525
10225,2848
37510,2258
32459,2561
1114,867
30470,4715
47855,1377
33262,974
11649,4033
66780,715
3486,3937
71614,180
51512,4389
89064,4438
26305,3419
687,1712
51988,4296
10468,1469
28264,2436
55398,4386
19234,3686
37802,2305
83708,167
22514,603
35680,1175
48013,2613
3529,2304
62886,3369
32819,2863
15599,2807
34407,4318
96113,510
98170,2814
82643,1044
91403,1544
95973,520
40066,3951
41160,269
82542,559
79986,2667
70831,2462
85488,2664
73550,2531
44750,111
66538,1719
68431,2743
49876,2633
21431,402
20199,387
50675,4892
2309,2221
55798,2481
80407,364
68306,4327
28383,4764
43591,2665
71915,2998
19889,4354
80225,3706
62202,4473
1232,2712
60934,1868
19385,2181
78375,3288
40768,2956
42440,1470
28135,58
77836,4543
71960,3370
35158,4768
31438,540
45133,2462
83218,1711
20655,2212
14107,4842
89599,2303
97840,908
34357,2856
8140,3959
99255,1364
47351,792
36684,1939
57825,1821
4027,2246
27337,490
33584,876
37922,941
80359,1513
40152,451
78074,2062
32337,2033
50188,4964
72191,3421
12128,2915
84591,1482
34761,3944
41295,4499
83970,3730
13542,3015
32232,4551
28542,2876
19186,4940
46873,58
18091,4505
68433,193
35816,2761
52090,2500
12302,4330
10435,2162
14347,4003
30447,656
14384,3047
42871,214
70896,3956
14351,2345
20382,3966
85807,2693
13036,4749
65289,670
85905,772
81084,470
78390,3112
48218,1207
82260,2535
62218,2525
89671,4447
80680,3720
69093,4967
5857,1540
64743,4199
58848,2991
2719,3433
74315,158
57071,612
14462,3633
56912,4059
48975,1146
68261,2367
72103,2655
76673,1832
41166,3702
5254,1116
28053,3198
85073,2186
99121,2939
83788,1721
87715,4323
73521,700
9073,2089
397,1582
69155,295
53256,4219
88006,4488
40512,3325
96500,4972
67027,1404
94691,3125
23155,2589
77080,3636
59823,4115
64251,1018
17725,4533
31015,4336
63457,4056
12882,4693
30069,3558
14772,1958
46032,2356
91814,2112
49470,4716
41088,1585
80063,1689
99503,4567
46244,2908
28989,415
63612,1924
28033,2310
58698,4065
83853,801
7514,3302
61285,3562
5392,3041
53565,3296
61331,4846
51848,4617
30835,3339
92376,2108
9737,3759
67817,23
73087,2917
97763,3826
88282,4565
67488,1676
36027,2693
49527,3632
8716,837
36743,1033
84514,162
64738,3523
11947,1715
77870,2322
29910,1632
66597,4685
76201,2600
63349,1011
64639,3204
34967,3998
16270,970
60821,2542
44265,3798
7568,2417
39698,4022
17395,4242
50416,3507
27401,2520
23813,2351
94772,2112
93824,1775
65208,1338
19952,2732
73608,1169
75676,3648
26426,4727
98358,3069
76901,1879
85580,4986
2404,699
92017,2551
38027,4982
1687,2346
29430,218
17829,2124
38481,3359
47833,4950
95880,4417
96288,3976
83801,3489
18111,1431
89642,3390
75949,2709
38259,2048
30282,2600
22202,1350
30873,1865
98004,3265
65918,1348
71263,757
88857,850
26456,407
84551,2522
86948,455
68303,2293
27165,4103
24464,2402
10453,690
88420,3759
83994,1266
81229,787
18419,270
8182,2585
91962,2884
11790,3555
78910,1551
16182,1166
85562,1641
54942,462
54946,2584
64789,2848
46710,1712
72222,2722
15781,3002
8169,1865
28743,221
78393,3801
86037,1453
9687,1558
17552,3454
7148,3988
52861,4206
66629,4111
12851,1485
94045,3550
76291,4519
40106,4822
39908,2259
21085,4857
51794,2607
18907,4943
58716,1306
23666,2190
18052,3204
6947,4553
33630,4414
14835,650
88066,1670
64767,1403
84313,3805
80401,821
46078,494
22475,4977
70679,371
1076,3166
21770,4573
18964,1772
30273,4597
35289,3025
8454,2069
48653,4710
99855,3317
59074,1683
2827,2425
29642,1481
33418,1633
4930,3166
92403,475
31588,3236
33029,400
49976,2241
81844,4082
52779,2157
68462,19
63048,850
81791,4308
91871,940
79813,458
65746,3592
65406,2700
14726,3215
53221,2511
70048,1182
7687,698
16120,4501
63698,2451
48353,3339
18521,802
30767,1305
88895,18
22661,1073
76819,3834
3038,3996
85582,671
4381,1002
32459,442
85493,3193
68923,2307
93041,1175
42417,4591
67031,3388
15528,1151
3717,3873
64661,3796
20757,1521
18580,2603
57767,2305
97981,2692
51504,4495
34589,1124
92894,4370
63170,3645
71156,891
91285,2517
68892,1439
41331,2002
43092,4759
43460,2858
26147,2660
63479,4877
28819,2161
85365,2000
39144,3340
89648,4013
81317,2643
36810,4024
7470,1366
87541,4256
49295,1353
77914,3315
22864,4130
80769,411
44613,4893
10697,1439
33073,3362
67964,1591
17703,3117
99489,4036
23673,4682
64142,4285
66326,1822
30262,4023
17725,1306
77833,2381
19869,4408
4035,891
98930,4316
82878,4135
83124,4649
17146,2192
7258,355
36751,686
82809,4042
69624,1341
12647,1720
36941,4093
2322,2741
9536,4886
77089,2691
69025,1721
53004,3653
68754,3612
57458,4391
65755,1045
42867,283
93152,1365
13438,2573
44833,1603
25974,167
53819,1895
38401,33
99500,3736
8616,4115
57656,2487
41678,1844
88974,407
28159,1925
57738,3159
20872,3684
38702,3681
46528,2476
77399,2162
38425,1482
9407,1189
79249,4210
11381,1469
3350,2092
99431,3474
29576,2006
31361,2202
20083,1178
77549,4216
32502,1618
4538,62
85980,4728
15313,2649
35709,1892
6398,2439
12714,1727
91798,3203
31649,731
90653,4022
69617,3182
33438,3596
48048,1418
89595,1384
39254,3846
43727,2171
11590,2817
90858,2117
9273,3390
41059,297
13349,1319
44237,1455
47068,5000
44552,1471
36257,1107
22214,4053
15614,1383
6176,4421
50377,495
13893,3590
98160,4808
22428,1718
95343,3769
95194,1595
39587,483
89537,2194
82184,948
32999,4044
23175,4070
9357,1167
28211,4200
669,1587
46924,1168
73850,1121
51700,1486
81996,2756
73583,1479
11643,1321
81722,3620
28962,3994
9710,2058
32999,679
43969,3544
61370,3787
24086,3522
74146,1005
49737,1558
38639,2150
86705,4955
60604,1253
64334,3093
26490,1725
11217,2450
62671,1286
70818,2067
58593,4158
38412,2986
47909,444
54167,1654
49884,4028
19799,3964
33420,3021
86374,85
94454,3479
80194,335
45514,2187
15526,667
73173,4453
65027,1117
18131,1842
53735,3578
57471,3263
91019,1626
57606,1375
30925,1880
1168,3421
34249,2476
41673,1482
73718,2145
4265,2809
18344,238
68563,1895
22754,3002
27787,3533
63544,3596
18681,3591
15231,1895
26083,191
48431,2454
62527,1979
25545,1987
20123,1445
47856,4143
83076,4513
86814,3465
23854,4929
67238,4661
95264,141
84096,4714
44286,3359
32632,67
18494,654
33029,3659
43490,571
7889,3814
39468,4304
2181,817
87435,833
98442,4047
10183,4206
80137,2688
64556,4931
64566,2312
15118,1032
97365,380
92828,1567
64233,3221
49588,740
80633,124
24836,2749
9594,4759
42212,3563
16577,1831
83266,1576
97877,1053
64608,1652
4756,3323
12414,4667
27426,248
36692,2246
83702,656
14924,4809
35325,3006
80408,107
70122,3321
60900,3188
35206,1328
28961,275
28729,3472
10574,4809
66164,4248
97045,2170
91729,1319
47206,579
81073,4255
88852,191
18818,963
51767,4988
76144,2533
2503,1891
38168,4239
66580,2156
88284,1092
72714,4201
7299,4873
21756,159
5904,2149
2262,1761
31900,702
93821,1249
40451,4805
68509,2770
21577,4764
74371,1288
58325,2845
64643,4790
96745,522
16183,1853
77069,2842
59479,4649
53544,2995
81263,502
69031,1889
55212,209
43447,1802
20163,98
25099,2438
56304,4533
1895,4715
93141,4044
79135,673
64136,4948
88695,4562
51026,3791
36927,1109
60960,4598
60087,3713
68490,2405
22371,4985
41165,2582
50546,589
23298,3961
12525,3181
20846,3819
50530,289
20969,555
66752,3831
62092,4231
74173,1373
94705,1050
3275,495
75525,4411
39921,1956
55662,1865
90566,832
60463,3447
99842,3265
51944,4688
65773,1300
81644,2768
5666,1776
60741,4650
11430,2551
22225,4941
94214,1310
24990,1492
77121,4029
60085,4002
71177,1144
49189,295
16493,409
80168,2385
64687,1437
42786,4194
41050,4697
72966,4544
81022,4030
63088,3633
40101,2611
83364,778
89562,4757
65310,3712
2283,4902
95073,2526
41456,2202
3451,2306
90777,3404
50027,230
29364,3835
64096,760
63856,4468
9333,1063
11439,2343
61976,2689
95694,4637
64604,1378
38813,406
30417,3761
63615,4997
12951,430
37520,4449
95546,4197
19800,4628
46409,2772
