IdT,nom_territoire
2796,Auvergne-48
2797,Bretagne-13
2798,Bretagne-20
2799,Champagne-36
2800,Provence-69
2801,Bretagne-37
2802,Provence-16
2803,Normandie-90
2804,Alsace-27
2805,Normandie-50
2806,Bourgogne-38
2807,Alsace-55
2808,Provence-35
2809,Champagne-10
2810,Normandie-74
2811,Alsace-22
2812,Normandie-60
2813,Lorraine-18
2814,Provence-63
2815,Limousin-03
2816,Bretagne-84
2817,Bretagne-96
2818,Champagne-42
2819,Picardie-01
2820,Auvergne-64
2821,Champagne-83
2822,Normandie-85
2823,Limousin-64
2824,Champagne-61
2825,Auvergne-01
2826,Auvergne-21
2827,Lorraine-36
2828,Limousin-96
2829,Alsace-31
2830,Limousin-74
2831,Bourgogne-47
2832,Auvergne-81
2833,Auvergne-53
2834,Auvergne-78
2835,Auvergne-34
2836,Bretagne-48
2837,Champagne-80
2838,Bretagne-97
2839,Picardie-53
2840,Lorraine-92
2841,Provence-93
2842,Bourgogne-95
2843,Bourgogne-79
2844,Bourgogne-16
2845,Provence-70
2846,Alsace-85
2847,Alsace-44
2848,Normandie-36
2849,Picardie-15
2850,Provence-51
2851,Normandie-13
2852,Bourgogne-25
2853,Alsace-41
2854,Picardie-94
2855,Alsace-05
2856,Bretagne-50
2857,Provence-87
2858,Bretagne-40
2859,Lorraine-83
2860,Auvergne-68
2861,Bourgogne-99
2862,Champagne-68
2863,Picardie-13
2864,Normandie-80
2865,Normandie-39
2866,Provence-69
2867,Picardie-68
2868,Alsace-03
2869,Normandie-14
2870,Limousin-87
2871,Bourgogne-74
2872,Bourgogne-82
2873,Bourgogne-59
2874,Limousin-03
2875,Limousin-99
2876,Champagne-27
2877,Bourgogne-45
2878,Auvergne-40
2879,Normandie-90
2880,Auvergne-39
2881,Bourgogne-86
2882,Bourgogne-76
2883,Normandie-61
2884,Normandie-36
2885,Limousin-64
2886,Picardie-76
2887,Limousin-23
2888,Picardie-29
2889,Bourgogne-91
2890,Limousin-98
2891,Normandie-66
2892,Auvergne-60
2893,Auvergne-13
2894,Champagne-47
2895,Lorraine-23
2896,Bourgogne-47
2897,Bourgogne-07
2898,Limousin-62
2899,Provence-34
2900,Bourgogne-64
2901,Bretagne-64
2902,Limousin-94
2903,Normandie-55
2904,Champagne-10
2905,Limousin-90
2906,Lorraine-36
2907,Picardie-29
2908,Provence-85
2909,Bourgogne-24
2910,Lorraine-32
2911,Alsace-50
2912,Bretagne-54
2913,Picardie-15
2914,Normandie-93
2915,Auvergne-32
2916,Bourgogne-59
2917,Normandie-02
2918,Limousin-09
2919,Picardie-62
2920,Limousin-67
2921,Picardie-02
2922,Bourgogne-60
2923,Alsace-40
2924,Limousin-52
2925,Limousin-36
2926,Auvergne-82
2927,Provence-40
2928,Normandie-46
2929,Auvergne-26
2930,Provence-95
2931,Champagne-76
2932,Alsace-70
2933,Bretagne-20
2934,Lorraine-88
2935,Auvergne-55
2936,Picardie-84
2937,Auvergne-18
2938,Bourgogne-34
2939,Limousin-36
2940,Bretagne-51
2941,Normandie-11
2942,Provence-73
2943,Alsace-37
2944,Normandie-32
2945,Picardie-25
2946,Auvergne-82
2947,Normandie-55
2948,Bretagne-05
2949,Lorraine-09
2950,Auvergne-42
2951,Champagne-38
2952,Provence-31
2953,Limousin-98
2954,Auvergne-46
2955,Provence-08
2956,Provence-67
2957,Bretagne-18
2958,Champagne-16
2959,Alsace-37
2960,Picardie-10
2961,Bretagne-10
2962,Bourgogne-83
2963,Auvergne-58
2964,Normandie-54
2965,Lorraine-04
2966,Auvergne-23
2967,Lorraine-79
2968,Provence-17
2969,Provence-09
2970,Champagne-32
2971,Picardie-20
2972,Limousin-13
2973,Provence-44
2974,Picardie-94
2975,Provence-43
2976,Lorraine-68
2977,Alsace-97
2978,Auvergne-77
2979,Bourgogne-27
2980,Normandie-52
2981,Bretagne-62
2982,Alsace-58
2983,Lorraine-03
2984,Alsace-08
2985,Lorraine-62
2986,Bourgogne-18
2987,Picardie-02
2988,Lorraine-69
2989,Auvergne-41
2990,Picardie-21
2991,Bretagne-50
2992,Champagne-55
2993,Limousin-28
2994,Auvergne-06
2995,Bourgogne-29
2996,Bourgogne-27
2997,Picardie-57
2998,Champagne-13
2999,Limousin-56
3000,Auvergne-91
3001,Picardie-97
3002,Bretagne-06
3003,Normandie-58
3004,Champagne-62
3005,Auvergne-40
3006,Lorraine-38
3007,Bretagne-62
3008,Picardie-29
3009,Auvergne-61
3010,Normandie-67
3011,Limousin-72
3012,Bretagne-01
3013,Alsace-02
3014,Alsace-07
3015,Normandie-08
3016,Champagne-87
3017,Lorraine-91
3018,Picardie-31
3019,Normandie-43
3020,Picardie-55
3021,Normandie-93
3022,Normandie-64
3023,Provence-24
3024,Alsace-19
3025,Picardie-75
3026,Limousin-29
3027,Bretagne-86
3028,Auvergne-20
3029,Provence-11
3030,Provence-45
3031,Bourgogne-06
3032,Picardie-01
3033,Bretagne-89
3034,Champagne-58
3035,Bourgogne-08
3036,Bretagne-37
3037,Lorraine-28
3038,Auvergne-65
3039,Provence-01
3040,Lorraine-99
3041,Bourgogne-94
3042,Lorraine-31
3043,Bretagne-90
3044,Bretagne-40
3045,Picardie-07
3046,Picardie-33
3047,Limousin-71
3048,Picardie-74
3049,Picardie-16
3050,Picardie-73
3051,Limousin-92
3052,Bretagne-69
3053,Alsace-46
3054,Limousin-98
3055,Normandie-29
3056,Picardie-62
3057,Provence-59
3058,Provence-51
3059,Lorraine-72
3060,Lorraine-61
3061,Auvergne-92
3062,Alsace-60
3063,Alsace-69
3064,Alsace-77
3065,Bretagne-09
3066,Bourgogne-87
3067,Provence-53
3068,Picardie-95
3069,Lorraine-33
3070,Auvergne-29
3071,Alsace-31
3072,Bourgogne-20
3073,Alsace-56
3074,Normandie-27
3075,Bourgogne-13
3076,Lorraine-47
3077,Lorraine-41
3078,Limousin-75
3079,Alsace-77
3080,Bretagne-48
3081,Normandie-10
3082,Lorraine-15
3083,Champagne-52
3084,Auvergne-51
3085,Picardie-07
3086,Champagne-46
3087,Bourgogne-53
3088,Normandie-90
3089,Alsace-74
3090,Alsace-11
3091,Provence-26
3092,Champagne-22
3093,Bretagne-34
3094,Limousin-33
3095,Limousin-62
3096,Auvergne-45
3097,Champagne-46
3098,Normandie-13
3099,Bretagne-01
3100,Bourgogne-29
3101,Limousin-38
3102,Alsace-50
3103,Auvergne-79
3104,Lorraine-73
3105,Picardie-47
3106,Normandie-71
3107,Limousin-66
3108,Bretagne-50
3109,Picardie-03
3110,Alsace-58
3111,Limousin-16
3112,Limousin-91
3113,Normandie-30
3114,Provence-41
3115,Alsace-61
3116,Limousin-84
3117,Provence-21
3118,Bourgogne-93
3119,Bourgogne-29
3120,Limousin-08
3121,Normandie-41
3122,Picardie-60
3123,Picardie-07
3124,Provence-38
3125,Normandie-41
3126,Provence-52
3127,Limousin-90
3128,Alsace-69
3129,Limousin-80
3130,Picardie-81
3131,Bourgogne-90
3132,Auvergne-82
3133,Lorraine-05
3134,Normandie-04
3135,Alsace-06
3136,Champagne-90
3137,Picardie-27
3138,Champagne-53
3139,Picardie-91
3140,Bourgogne-10
3141,Alsace-13
3142,Lorraine-38
3143,Bretagne-91
3144,Picardie-22
3145,Lorraine-40
3146,Lorraine-03
3147,Provence-42
3148,Bretagne-29
3149,Limousin-22
3150,Auvergne-21
3151,Picardie-13
3152,Auvergne-53
3153,Bretagne-04
3154,Auvergne-65
3155,Bretagne-32
3156,Bourgogne-97
3157,Limousin-18
3158,Bourgogne-98
3159,Champagne-77
3160,Provence-52
3161,Limousin-23
3162,Provence-63
3163,Lorraine-32
3164,Alsace-30
3165,Normandie-24
3166,Limousin-95
3167,Normandie-19
3168,Picardie-09
3169,Picardie-40
3170,Picardie-60
3171,Picardie-59
3172,Normandie-86
3173,Alsace-18
3174,Bretagne-67
3175,Provence-70
3176,Auvergne-99
3177,Lorraine-98
3178,Provence-89
3179,Champagne-83
3180,Normandie-27
3181,Bourgogne-02
3182,Bretagne-80
3183,Champagne-10
3184,Picardie-14
3185,Bretagne-66
3186,Champagne-06
3187,Picardie-49
3188,Auvergne-60
3189,Alsace-77
3190,Normandie-54
3191,Normandie-56
3192,Provence-49
3193,Provence-93
3194,Lorraine-56
3195,Auvergne-56
3196,Limousin-11
3197,Normandie-19
3198,Champagne-26
3199,Bretagne-97
3200,Alsace-05
3201,Alsace-54
3202,Bourgogne-11
3203,Auvergne-57
3204,Limousin-93
3205,Alsace-52
3206,Provence-22
3207,Normandie-86
3208,Champagne-51
3209,Picardie-81
3210,Auvergne-16
3211,Normandie-86
3212,Alsace-60
3213,Provence-93
3214,Bourgogne-69
3215,Auvergne-01
3216,Auvergne-49
3217,Limousin-45
3218,Bretagne-38
3219,Lorraine-45
3220,Picardie-98
3221,Limousin-88
3222,Limousin-17
3223,Champagne-77
3224,Picardie-16
3225,Picardie-24
3226,Bretagne-67
3227,Auvergne-55
3228,Auvergne-50
3229,Picardie-04
3230,Champagne-87
3231,Alsace-23
3232,Bourgogne-83
3233,Alsace-35
3234,Bretagne-11
3235,Alsace-25
3236,Alsace-57
3237,Bourgogne-51
3238,Normandie-44
3239,Limousin-21
3240,Alsace-53
3241,Normandie-40
3242,Lorraine-74
3243,Alsace-30
3244,Bourgogne-51
3245,Auvergne-02
3246,Champagne-79
3247,Limousin-98
3248,Bretagne-70
3249,Bretagne-75
3250,Champagne-20
3251,Auvergne-45
3252,Picardie-68
3253,Picardie-89
3254,Picardie-85
3255,Picardie-47
3256,Limousin-83
3257,Alsace-62
3258,Provence-86
3259,Bourgogne-04
3260,Champagne-31
3261,Picardie-40
3262,Alsace-39
3263,Picardie-27
3264,Bretagne-64
3265,Normandie-98
3266,Lorraine-02
3267,Champagne-85
3268,Limousin-20
3269,Provence-22
3270,Alsace-10
3271,Picardie-73
3272,Normandie-85
3273,Provence-34
3274,Bourgogne-71
3275,Normandie-02
3276,Bretagne-46
3277,Bourgogne-41
3278,Lorraine-80
3279,Bretagne-68
3280,Champagne-77
3281,Alsace-19
3282,Picardie-93
3283,Champagne-14
3284,Bretagne-46
3285,Bourgogne-82
3286,Alsace-78
3287,Provence-97
3288,Normandie-32
3289,Normandie-33
3290,Provence-08
3291,Auvergne-12
3292,Provence-82
3293,Bretagne-41
3294,Provence-79
3295,Auvergne-63
3296,Normandie-42
3297,Champagne-77
3298,Lorraine-45
3299,Bretagne-94
3300,Limousin-72
3301,Normandie-88
3302,Alsace-83
3303,Normandie-74
3304,Provence-38
3305,Provence-94
3306,Alsace-37
3307,Picardie-85
3308,Picardie-82
3309,Bretagne-01
3310,Bretagne-24
3311,Picardie-89
3312,Lorraine-27
3313,Normandie-50
3314,Provence-34
3315,Bourgogne-88
3316,Normandie-05
3317,Provence-55
3318,Normandie-98
3319,Bourgogne-09
3320,Auvergne-60
3321,Lorraine-67
3322,Bretagne-78
3323,Bretagne-57
3324,Normandie-18
3325,Bourgogne-51
3326,Normandie-42
3327,Picardie-58
3328,Bourgogne-18
3329,Lorraine-92
3330,Auvergne-66
3331,Limousin-74
3332,Provence-80
3333,Champagne-76
3334,Bourgogne-66
3335,Lorraine-16
3336,Alsace-64
3337,Bourgogne-47
3338,Champagne-48
3339,Normandie-01
3340,Limousin-49
3341,Champagne-07
3342,Champagne-45
3343,Bretagne-42
3344,Alsace-42
3345,Champagne-89
3346,Champagne-76
3347,Auvergne-29
3348,Lorraine-87
3349,Picardie-36
3350,Alsace-89
3351,Alsace-02
3352,Limousin-96
3353,Bourgogne-76
3354,Provence-78
3355,Alsace-83
3356,Bretagne-18
3357,Bourgogne-47
3358,Bretagne-22
3359,Limousin-19
3360,Bretagne-13
3361,Lorraine-03
3362,Provence-95
3363,Bourgogne-96
3364,Bourgogne-24
3365,Provence-90
3366,Champagne-33
3367,Bourgogne-31
3368,Champagne-54
3369,Picardie-37
3370,Picardie-70
3371,Lorraine-86
3372,Limousin-98
3373,Limousin-91
3374,Limousin-96
3375,Provence-64
3376,Picardie-02
3377,Normandie-07
3378,Auvergne-17
3379,Alsace-89
3380,Normandie-70
3381,Bretagne-26
3382,Normandie-81
3383,Normandie-43
3384,Auvergne-03
3385,Limousin-98
3386,Champagne-71
3387,Bretagne-23
3388,Limousin-80
3389,Auvergne-62
3390,Provence-87
3391,Limousin-68
3392,Lorraine-14
3393,Lorraine-38
3394,Normandie-73
3395,Limousin-52
3396,Provence-07
3397,Normandie-32
3398,Champagne-45
3399,Champagne-12
3400,Alsace-97
3401,Bretagne-10
3402,Champagne-08
3403,Champagne-44
3404,Auvergne-49
3405,Provence-58
3406,Normandie-40
3407,Champagne-29
3408,Picardie-22
3409,Bourgogne-34
3410,Lorraine-55
3411,Provence-83
3412,Provence-12
3413,Provence-19
3414,Auvergne-71
3415,Provence-63
3416,Bretagne-34
3417,Limousin-11
3418,Lorraine-31
3419,Alsace-16
3420,Alsace-74
3421,Picardie-13
3422,Limousin-65
3423,Champagne-36
3424,Provence-22
3425,Limousin-65
3426,Alsace-12
3427,Normandie-17
3428,Limousin-83
3429,Picardie-56
3430,Auvergne-17
3431,Normandie-89
3432,Bretagne-39
3433,Picardie-24
3434,Alsace-40
3435,Picardie-98
3436,Picardie-56
3437,Bretagne-10
3438,Limousin-33
3439,Limousin-92
3440,Bretagne-69
3441,Bretagne-20
3442,Bourgogne-25
3443,Lorraine-15
3444,Picardie-99
3445,Bourgogne-72
3446,Provence-04
3447,Provence-56
3448,Normandie-32
3449,Provence-12
3450,Auvergne-59
3451,Auvergne-88
3452,Auvergne-27
3453,Champagne-87
3454,Auvergne-80
3455,Champagne-69
3456,Picardie-51
3457,Normandie-01
3458,Alsace-83
3459,Bourgogne-80
3460,Provence-70
3461,Champagne-44
3462,Champagne-08
3463,Limousin-93
3464,Bretagne-86
3465,Bourgogne-16
3466,Picardie-94
3467,Auvergne-01
3468,Normandie-32
3469,Picardie-99
3470,Limousin-12
3471,Auvergne-10
3472,Bretagne-55
3473,Champagne-72
3474,Alsace-25
3475,Bourgogne-42
3476,Champagne-70
3477,Alsace-23
3478,Bretagne-57
3479,Bretagne-88
3480,Auvergne-83
3481,Auvergne-53
3482,Alsace-99
3483,Provence-15
3484,Champagne-38
3485,Bretagne-09
3486,Bretagne-23
3487,Bretagne-25
3488,Bourgogne-83
3489,Bretagne-64
3490,Normandie-17
3491,Limousin-03
3492,Lorraine-67
3493,Normandie-74
3494,Lorraine-51
3495,Bretagne-34
3496,Bretagne-79
3497,Bretagne-26
3498,Lorraine-57
3499,Lorraine-18
3500,Auvergne-24
3501,Auvergne-30
3502,Champagne-09
3503,Normandie-01
3504,Provence-67
3505,Champagne-14
3506,Lorraine-27
3507,Limousin-49
3508,Alsace-17
3509,Provence-58
3510,Champagne-13
3511,Provence-21
3512,Bourgogne-56
3513,Lorraine-25
3514,Auvergne-76
3515,Auvergne-85
3516,Limousin-22
3517,Provence-48
3518,Limousin-44
3519,Champagne-08
3520,Picardie-37
3521,Bourgogne-44
3522,Bretagne-98
3523,Auvergne-34
3524,Normandie-44
3525,Provence-25
3526,Auvergne-96
3527,Alsace-25
3528,Lorraine-62
3529,Auvergne-53
3530,Bourgogne-83
3531,Normandie-69
3532,Provence-98
3533,Lorraine-41
3534,Bourgogne-41
3535,Picardie-98
3536,Picardie-48
3537,Normandie-96
3538,Bretagne-70
3539,Normandie-45
3540,Lorraine-60
3541,Provence-95
3542,Lorraine-83
3543,Champagne-18
3544,Picardie-47
3545,Normandie-38
3546,Picardie-49
3547,Champagne-64
3548,Lorraine-47
3549,Bretagne-23
3550,Lorraine-37
3551,Champagne-90
3552,Normandie-48
3553,Champagne-86
3554,Limousin-37
3555,Provence-44
3556,Champagne-65
3557,Bourgogne-48
3558,Picardie-58
3559,Picardie-90
3560,Lorraine-53
3561,Champagne-26
3562,Champagne-51
3563,Limousin-56
3564,Bourgogne-15
3565,Alsace-67
3566,Normandie-36
3567,Normandie-69
3568,Alsace-31
3569,Picardie-59
3570,Lorraine-84
3571,Champagne-08
3572,Alsace-77
3573,Normandie-63
3574,Picardie-08
3575,Bourgogne-59
3576,Alsace-83
3577,Provence-32
3578,Lorraine-25
3579,Alsace-27
3580,Limousin-56
3581,Alsace-69
3582,Normandie-99
3583,Limousin-62
3584,Bourgogne-40
3585,Limousin-22
3586,Limousin-20
3587,Lorraine-58
3588,Bretagne-46
3589,Bourgogne-26
3590,Auvergne-66
3591,Bretagne-44
3592,Bretagne-46
3593,Lorraine-02
3594,Bretagne-55
3595,Champagne-86
3596,Normandie-56
3597,Champagne-19
3598,Provence-49
3599,Auvergne-73
3600,Provence-71
3601,Picardie-81
3602,Bretagne-35
3603,Alsace-65
3604,Bretagne-54
3605,Bourgogne-01
3606,Alsace-62
3607,Normandie-75
3608,Normandie-97
3609,Champagne-24
3610,Normandie-79
3611,Champagne-61
3612,Picardie-04
3613,Normandie-10
3614,Bourgogne-90
3615,Limousin-69
3616,Champagne-96
3617,Bretagne-58
3618,Bourgogne-87
3619,Provence-15
3620,Bretagne-07
3621,Bourgogne-46
3622,Picardie-25
3623,Alsace-32
3624,Champagne-30
3625,Lorraine-31
3626,Bretagne-30
3627,Auvergne-20
3628,Bourgogne-21
3629,Bourgogne-59
3630,Picardie-49
3631,Champagne-88
3632,Normandie-83
3633,Normandie-77
3634,Lorraine-96
3635,Champagne-31
3636,Limousin-28
3637,Normandie-06
3638,Normandie-33
3639,Auvergne-92
3640,Normandie-72
3641,Picardie-39
3642,Alsace-88
3643,Alsace-92
3644,Bourgogne-82
3645,Bourgogne-32
3646,Lorraine-99
3647,Provence-85
3648,Auvergne-72
3649,Bretagne-36
3650,Picardie-24
3651,Auvergne-93
3652,Alsace-28
3653,Lorraine-54
3654,Normandie-98
3655,Provence-35
3656,Champagne-51
3657,Lorraine-83
3658,Champagne-47
3659,Picardie-85
3660,Alsace-30
3661,Normandie-14
3662,Picardie-09
3663,Bourgogne-68
3664,Limousin-49
3665,Champagne-12
3666,Champagne-50
3667,Normandie-58
3668,Bourgogne-22
3669,Picardie-39
3670,Limousin-79
3671,Bourgogne-15
3672,Lorraine-54
3673,Picardie-43
3674,Champagne-58
3675,Bourgogne-87
3676,Normandie-23
3677,Alsace-13
3678,Bourgogne-02
3679,Bretagne-63
3680,Normandie-63
3681,Limousin-03
3682,Limousin-65
3683,Bretagne-82
3684,Picardie-73
3685,Alsace-63
3686,Lorraine-34
3687,Champagne-32
3688,Bourgogne-79
3689,Champagne-44
3690,Provence-21
3691,Lorraine-79
3692,Bourgogne-20
3693,Bourgogne-57
3694,Provence-98
3695,Auvergne-52
3696,Normandie-30
3697,Champagne-53
3698,Alsace-60
3699,Auvergne-14
3700,Provence-49
3701,Limousin-99
3702,Picardie-87
3703,Bourgogne-91
3704,Champagne-03
3705,Picardie-75
3706,Provence-83
3707,Provence-40
3708,Bretagne-40
3709,Picardie-26
3710,Bretagne-60
3711,Limousin-53
3712,Auvergne-85
3713,Normandie-86
3714,Bretagne-36
3715,Limousin-96
3716,Bretagne-38
3717,Provence-83
3718,Champagne-26
3719,Lorraine-12
3720,Alsace-26
3721,Normandie-43
3722,Auvergne-40
3723,Provence-53
3724,Provence-28
3725,Bourgogne-60
3726,Normandie-17
3727,Bourgogne-54
3728,Alsace-62
3729,Champagne-88
3730,Picardie-01
3731,Auvergne-87
3732,Champagne-13
3733,Lorraine-76
3734,Picardie-48
3735,Bretagne-86
3736,Normandie-68
3737,Bretagne-95
3738,Auvergne-95
3739,Alsace-78
3740,Bourgogne-96
3741,Champagne-26
3742,Auvergne-28
3743,Normandie-74
3744,Limousin-07
3745,Alsace-56
3746,Auvergne-11
3747,Lorraine-83
3748,Bourgogne-60
3749,Normandie-78
3750,Limousin-35
3751,Normandie-19
3752,Champagne-99
3753,Provence-05
3754,Normandie-06
3755,Picardie-96
3756,Alsace-23
3757,Normandie-65
3758,Normandie-03
3759,Alsace-84
3760,Normandie-55
3761,Limousin-30
3762,Bourgogne-31
3763,Auvergne-50
3764,Provence-25
3765,Auvergne-62
3766,Picardie-14
3767,Bourgogne-69
3768,Limousin-08
3769,Limousin-91
3770,Alsace-16
3771,Bourgogne-82
3772,Provence-71
3773,Picardie-07
3774,Auvergne-60
3775,Alsace-91
3776,Normandie-04
3777,Bretagne-07
3778,Lorraine-74
3779,Limousin-25
3780,Bourgogne-32
3781,Provence-53
3782,Limousin-99
3783,Lorraine-52
3784,Auvergne-14
3785,Limousin-81
3786,Lorraine-15
3787,Normandie-64
3788,Alsace-47
3789,Auvergne-33
3790,Champagne-45
3791,Provence-75
3792,Champagne-37
3793,Champagne-17
3794,Bretagne-57
3795,Lorraine-12
3796,Alsace-04
3797,Normandie-64
3798,Provence-89
3799,Normandie-41
3800,Limousin-38
3801,Limousin-57
3802,Alsace-93
3803,Champagne-19
3804,Limousin-68
3805,Normandie-85
3806,Bourgogne-79
3807,Bourgogne-64
3808,Bretagne-33
3809,Normandie-26
3810,Auvergne-71
3811,Auvergne-78
3812,Lorraine-73
3813,Alsace-59
3814,Bourgogne-17
3815,Bourgogne-25
3816,Picardie-05
3817,Bretagne-69
3818,Picardie-67
3819,Alsace-95
3820,Normandie-16
3821,Champagne-56
3822,Bourgogne-69
3823,Auvergne-85
3824,Normandie-02
3825,Picardie-48
3826,Bretagne-68
3827,Provence-48
3828,Lorraine-92
3829,Alsace-16
3830,Provence-60
3831,Lorraine-42
3832,Normandie-18
3833,Bretagne-97
3834,Provence-08
3835,Bourgogne-20
3836,Bretagne-97
3837,Bretagne-58
3838,Provence-82
3839,Picardie-47
3840,Lorraine-40
3841,Lorraine-20
3842,Provence-29
3843,Provence-39
3844,Lorraine-22
3845,Picardie-34
3846,Lorraine-25
3847,Limousin-77
3848,Limousin-88
3849,Bourgogne-69
3850,Lorraine-47
3851,Bourgogne-81
3852,Auvergne-41
3853,Champagne-61
3854,Bourgogne-36
3855,Champagne-60
3856,Bretagne-07
3857,Lorraine-65
3858,Picardie-08
3859,Picardie-72
3860,Champagne-30
3861,Lorraine-04
3862,Normandie-02
3863,Auvergne-23
3864,Bourgogne-21
3865,Bourgogne-79
3866,Limousin-63
3867,Limousin-67
3868,Bretagne-42
3869,Auvergne-49
3870,Picardie-77
3871,Picardie-33
3872,Auvergne-79
3873,Limousin-88
3874,Bourgogne-54
3875,Limousin-85
3876,Bourgogne-48
3877,Picardie-21
3878,Bretagne-67
3879,Picardie-86
3880,Bourgogne-46
3881,Picardie-26
3882,Auvergne-13
3883,Bretagne-75
3884,Provence-01
3885,Normandie-32
3886,Auvergne-50
3887,Provence-99
3888,Picardie-50
3889,Champagne-09
3890,Auvergne-25
3891,Normandie-60
3892,Normandie-44
3893,Provence-25
3894,Normandie-14
3895,Alsace-59
3896,Picardie-11
3897,Limousin-51
3898,Alsace-80
3899,Alsace-23
3900,Lorraine-24
3901,Limousin-34
3902,Bourgogne-63
3903,Picardie-57
3904,Auvergne-50
3905,Picardie-21
3906,Champagne-16
3907,Alsace-06
3908,Bretagne-84
3909,Limousin-40
3910,Bourgogne-55
3911,Alsace-30
3912,Champagne-55
3913,Auvergne-08
3914,Alsace-52
3915,Lorraine-63
3916,Picardie-34
3917,Lorraine-83
3918,Auvergne-46
3919,Picardie-01
3920,Bretagne-49
3921,Limousin-10
3922,Normandie-57
3923,Bretagne-41
3924,Bourgogne-61
3925,Lorraine-10
3926,Bretagne-43
3927,Champagne-04
3928,Auvergne-30
3929,Auvergne-10
3930,Lorraine-10
3931,Auvergne-93
3932,Normandie-28
3933,Provence-22
3934,Normandie-47
3935,Picardie-18
3936,Alsace-17
3937,Bourgogne-72
3938,Bretagne-94
3939,Limousin-66
3940,Normandie-72
3941,Bretagne-73
3942,Picardie-09
3943,Champagne-38
3944,Auvergne-04
3945,Bourgogne-42
3946,Auvergne-59
3947,Alsace-84
3948,Lorraine-16
3949,Limousin-80
3950,Normandie-48
3951,Champagne-54
3952,Alsace-93
3953,Normandie-41
3954,Champagne-75
3955,Auvergne-28
3956,Picardie-88
3957,Normandie-67
3958,Normandie-31
3959,Champagne-43
3960,Provence-54
3961,Bretagne-35
3962,Normandie-28
3963,Alsace-50
3964,Auvergne-01
3965,Lorraine-16
3966,Limousin-60
3967,Limousin-19
3968,Bourgogne-20
3969,Lorraine-54
3970,Picardie-94
3971,Bourgogne-37
3972,Normandie-84
3973,Picardie-98
3974,Limousin-08
3975,Bretagne-44
3976,Limousin-89
3977,Normandie-43
3978,Bretagne-42
3979,Bourgogne-84
3980,Auvergne-21
3981,Picardie-17
3982,Auvergne-19
3983,Bourgogne-74
3984,Champagne-10
3985,Champagne-84
3986,Lorraine-53
3987,Limousin-79
3988,Alsace-47
3989,Normandie-38
3990,Provence-77
3991,Auvergne-79
3992,Limousin-38
3993,Normandie-21
3994,Limousin-07
3995,Picardie-15
3996,Lorraine-59
3997,Limousin-53
3998,Bretagne-35
3999,Picardie-47
4000,Champagne-33
4001,Champagne-39
4002,Picardie-72
4003,Provence-13
4004,Champagne-06
4005,Limousin-08
4006,Lorraine-02
4007,Normandie-82
4008,Normandie-69
4009,Normandie-62
4010,Limousin-89
4011,Bretagne-74
4012,Provence-68
4013,Champagne-65
4014,Bretagne-61
4015,Picardie-35
4016,Limousin-89
4017,Bourgogne-80
4018,Normandie-58
4019,Bretagne-50
4020,Picardie-43
4021,Normandie-75
4022,Provence-23
4023,Bretagne-19
4024,Provence-81
4025,Limousin-27
4026,Alsace-90
4027,Bretagne-67
4028,Champagne-05
4029,Bretagne-59
4030,Provence-49
4031,Bourgogne-69
4032,Bretagne-91
4033,Champagne-95
4034,Auvergne-28
4035,Champagne-70
4036,Limousin-78
4037,Lorraine-90
4038,Auvergne-97
4039,Bretagne-19
4040,Bretagne-69
4041,Bretagne-30
4042,Champagne-93
4043,Normandie-09
4044,Picardie-52
4045,Champagne-51
4046,Alsace-44
4047,Champagne-04
4048,Bretagne-12
4049,Alsace-77
4050,Champagne-99
4051,Lorraine-32
4052,Picardie-54
4053,Bourgogne-04
4054,Bourgogne-20
4055,Limousin-89
4056,Lorraine-26
4057,Bretagne-46
4058,Bourgogne-52
4059,Normandie-55
4060,Auvergne-76
4061,Alsace-58
4062,Auvergne-36
4063,Limousin-21
4064,Bretagne-93
4065,Alsace-07
4066,Normandie-50
4067,Bretagne-94
4068,Provence-54
4069,Normandie-46
4070,Alsace-96
4071,Picardie-66
4072,Limousin-24
4073,Picardie-94
4074,Alsace-66
4075,Provence-41
4076,Alsace-03
4077,Alsace-17
4078,Champagne-75
4079,Limousin-75
4080,Bourgogne-72
4081,Provence-04
4082,Provence-56
4083,Lorraine-85
4084,Bretagne-05
4085,Normandie-11
4086,Provence-24
4087,Lorraine-42
4088,Lorraine-53
4089,Bretagne-63
4090,Auvergne-13
4091,Picardie-04
4092,Auvergne-88
4093,Limousin-13
4094,Bourgogne-94
4095,Auvergne-51
4096,Alsace-65
4097,Limousin-74
4098,Limousin-73
4099,Normandie-28
4100,Lorraine-99
4101,Limousin-79
4102,Limousin-19
4103,Provence-18
4104,Bretagne-65
4105,Auvergne-30
4106,Alsace-71
4107,Champagne-76
4108,Picardie-09
4109,Picardie-41
4110,Bourgogne-63
4111,Lorraine-52
4112,Normandie-24
4113,Lorraine-48
4114,Champagne-34
4115,Bretagne-29
4116,Bretagne-23
4117,Normandie-17
4118,Provence-80
4119,Bretagne-07
4120,Lorraine-30
4121,Auvergne-52
4122,Lorraine-82
4123,Normandie-16
4124,Alsace-54
4125,Provence-47
4126,Picardie-53
4127,Provence-38
4128,Limousin-36
4129,Limousin-41
4130,Bourgogne-57
4131,Auvergne-10
4132,Provence-13
4133,Bretagne-16
4134,Limousin-79
4135,Normandie-01
4136,Normandie-18
4137,Bourgogne-36
4138,Picardie-60
4139,Normandie-18
4140,Bretagne-15
