IdP,IdC
2166,1779
1164,4464
3143,721
3227,1116
2060,3043
2014,4988
328,1392
4748,20
2421,1627
2959,4036
133,2684
3824,2497
4255,2879
4784,948
2736,1777
2277,3920
499,3723
4733,4827
3080,1234
2436,2110
3381,1393
2768,1276
4900,4786
2415,3763
4723,3999
2329,4081
2573,4588
1612,2246
2147,658
479,3349
1567,765
867,2130
3780,1750
4243,323
4158,4812
3350,1629
495,177
4131,2644
583,3336
1288,2536
4179,4127
1616,2732
1685,1975
4109,4497
1649,2626
3415,4702
3015,4480
4035,1498
200,1465
661,3892
4437,1626
2280,2855
4606,546
4064,3258
3330,2007
3161,4112
337,547
4581,1186
1435,2179
3955,3546
2509,515
4618,4014
889,884
1395,3111
3628,224
3154,4037
3152,1201
4978,4011
155,390
1705,2967
2816,706
4811,1470
4048,4711
4128,1810
4938,1290
1325,4386
3427,4703
413,2882
3021,3305
4854,954
2681,4727
34,4922
1518,1003
413,2562
2040,794
1362,2606
1899,3778
4970,2845
3907,3150
648,96
1563,2314
395,233
2407,4035
2232,1026
1158,374
2471,1147
1904,2879
1697,39
957,2234
3981,4167
1688,4176
1677,27
904,958
1604,2318
1001,2092
4020,2922
2101,1660
2181,485
3261,2941
4760,4198
1670,4634
3313,914
1125,4784
2395,4172
4469,3695
1791,1979
4942,3830
1587,810
1114,1386
4745,2199
410,3370
3566,1793
1109,3125
3130,2281
2803,1462
2948,2322
4755,3107
3384,4146
3862,2719
1006,3348
1580,713
3118,1914
444,1170
4395,3582
1335,869
628,4847
528,4315
4523,1185
1349,4211
1218,1951
4706,2681
3378,1823
2840,153
4436,3273
4088,2457
1986,2434
3072,1187
4289,2930
3058,1317
2016,2341
1988,3558
1574,3836
3974,4219
2498,4744
4501,2020
1675,3920
2982,1336
2564,2186
285,1820
4670,197
4136,310
4015,2827
2016,3688
465,51
4172,2678
4082,3097
539,2727
734,2253
1214,3185
3741,1715
74,4758
3452,4398
4376,1757
2210,2595
31,223
4699,4564
3046,3096
1145,3735
2717,3730
3247,4918
865,2962
2653,3838
364,3139
2211,896
1330,2103
2686,692
3493,3365
2816,410
2767,847
3327,2091
800,948
2009,4746
153,4133
2033,3870
4925,2130
1101,3324
3419,4097
594,618
733,3846
198,2553
1727,2617
2486,4022
4495,4862
2884,690
4511,4296
4892,718
717,3422
3777,1581
4244,2720
3933,4536
553,2556
2526,3434
4139,158
4586,1529
3864,3515
1666,1506
3607,2553
4428,4886
1,1061
1970,4563
3421,4529
3676,4194
846,4657
502,3572
1429,1962
524,4988
3087,1913
4526,530
1505,3976
2590,3487
2070,4172
2524,4811
4010,4972
3846,45
4164,4625
499,4963
2724,1583
555,647
3371,1198
482,4685
4457,4204
3350,2751
4778,4787
4690,2949
1301,4744
4170,686
767,793
392,3788
149,4238
724,2757
237,3581
394,2417
873,3683
868,2428
636,3425
3548,410
3685,762
793,2040
2774,1082
512,1334
3274,3336
4737,1894
3570,4444
2413,205
1579,2853
1132,1946
4703,2852
4335,2254
1089,1458
654,2444
4748,4865
4171,788
2576,2101
243,4611
1335,4937
1887,4075
3662,1939
1557,471
3474,4765
61,3973
90,2287
4879,3390
4764,820
281,2893
3744,4190
638,1850
283,710
916,1124
3189,2844
2028,3181
3138,1992
202,4521
27,325
1668,1034
2149,4351
4820,4682
4395,1516
1497,1618
785,4878
2222,3432
912,4065
1439,1115
3472,4223
2356,165
51,2280
824,4684
3720,195
4685,4201
1299,4856
1265,3423
906,3530
1536,835
2748,13
4655,506
774,3250
3455,3119
1672,3651
8,379
645,4863
3817,1456
2719,37
291,4513
1534,945
1537,2397
1358,4511
1231,2338
3082,2200
3256,802
1122,2430
1346,2259
3081,306
3565,2802
3103,2104
4218,3920
3169,584
4104,81
582,3401
4572,3126
1788,4887
4760,727
3410,89
874,1875
2903,2225
3947,4061
3705,2628
1089,4121
2624,733
3948,987
1742,2437
3582,3720
3608,1571
2473,747
1509,3384
2188,4708
432,4255
3837,2916
3782,3913
4090,4044
1799,3247
1870,160
1025,2059
1620,224
2830,3017
2887,2526
4860,4779
4897,266
2731,2794
4276,2657
3718,1821
2132,1436
3924,742
1451,2873
3498,1500
1398,3329
1024,4052
1879,726
1540,4126
2044,905
1504,2625
2855,1921
2958,1511
1902,3561
658,4305
1428,4311
2589,811
3968,2309
3086,3591
4237,4266
1578,1724
2394,383
902,551
650,1702
1369,2902
4263,3199
4808,4733
4003,1246
1484,3052
467,902
2288,902
1896,4845
2463,2453
3138,2988
3563,2456
1762,1597
1510,4295
1784,234
2812,1261
4135,1302
2552,1311
4909,625
1637,4814
4766,2377
3742,609
511,4893
1317,4008
2100,2198
1090,4198
3232,2948
247,754
2894,4079
60,1552
3936,857
814,4510
2993,4529
2820,1583
1418,2883
1211,1659
2235,3944
3893,169
2115,923
1903,1156
1235,1571
1494,2445
4186,3278
837,1937
1330,3839
4366,3807
4606,692
697,3982
1881,1566
2855,289
1347,3598
2809,1928
2634,2156
1091,3756
537,4553
4651,3703
2080,162
1179,4354
2229,2726
2215,80
4162,1200
1854,141
3047,4425
3346,486
1740,2794
2766,3837
2742,588
4690,4148
2893,2529
1642,1996
2065,246
484,691
3120,3423
1714,1898
1152,1618
2458,4078
1904,3230
1533,4266
1341,2624
3438,3373
389,2420
4255,1007
79,2519
1634,2367
4679,2415
4861,2547
789,2950
4231,4785
1395,1937
3913,3509
4322,1006
1790,2354
4199,201
861,1347
1961,1017
485,3580
1656,3024
1845,3443
1479,374
4425,4551
764,3084
3814,3424
4164,3509
4608,943
1015,4962
4277,3115
3225,1147
2019,4418
1054,1993
371,3353
4500,1721
3249,2177
4630,4746
335,3950
4468,4109
1619,4141
4149,106
958,258
2613,318
4066,2277
3136,4543
2038,979
4765,3575
3167,1533
4566,4955
3994,143
1857,3977
227,3575
1318,2612
2430,3845
3620,1372
1450,3476
1001,1387
872,2019
233,3893
1681,1867
1757,4826
1616,1889
1201,221
4457,3528
4511,4487
4269,589
2077,2747
1009,3564
2616,234
4813,4816
3059,2133
1512,1462
2265,2571
3385,2268
1119,162
4032,1987
3466,1072
3090,781
3632,2633
4281,4264
1986,2446
649,3476
1538,948
2609,3384
4778,227
2579,1290
4637,3302
3576,1093
1522,1151
1602,842
836,676
3200,1807
4597,1772
3070,4458
3326,773
4415,4993
1924,3685
4072,1656
3377,732
2981,3930
790,1975
4187,2735
2065,4588
4057,2689
1209,3657
2593,1463
952,4792
1310,3063
2916,4965
4413,4482
357,4016
698,2651
3087,1549
4941,3015
4250,338
1687,702
145,3006
2510,576
2085,3893
3443,1575
3259,431
1241,3408
2863,2783
2571,4834
1295,4939
613,3442
3387,1791
4612,651
2972,1901
1346,2381
4294,757
2029,3026
939,2859
1876,1460
1195,4566
3604,3747
1677,1172
1809,2981
3549,1635
4707,2140
3582,1399
501,2168
3508,4607
3576,4274
4129,826
1443,1573
3287,2468
4935,989
3718,3441
4745,2341
1260,510
3175,959
955,2213
1015,1160
4648,2042
3004,4034
603,2594
3755,2665
777,1360
4902,531
1012,2088
414,4761
630,1504
3357,3793
1358,2996
1192,1701
3122,4554
4373,728
3171,4687
2774,3587
2054,4459
4351,3649
4458,323
531,668
986,2849
3231,4235
2619,988
2075,3121
3919,4377
1037,200
18,3816
2828,632
2099,3564
1407,293
1925,3866
2101,3494
186,1594
1229,4138
1319,2346
3272,1544
2391,1621
4794,2424
3440,570
1642,2406
4444,3189
4580,4916
1807,3952
3030,4169
4820,639
4460,915
961,3238
1464,540
1108,775
1322,312
3518,4871
1545,2316
3889,687
2463,3609
259,175
3860,2414
3573,165
2577,284
3082,1838
661,3747
1992,1752
328,4184
2166,116
649,4355
2184,2896
3084,2274
461,800
3380,3996
4574,4305
2268,3185
132,4823
2040,3226
2760,2612
1571,4330
1593,564
709,3458
1413,3186
3992,2140
1355,4733
1624,1278
3918,1863
3695,253
4718,33
1309,1873
4171,1025
2403,3523
2015,1830
3093,3442
2919,4125
4057,4211
3490,125
3890,3672
117,1779
2779,3868
2221,456
1027,2614
2462,1408
3945,196
702,3630
2040,2544
2008,4187
4280,2609
3889,1215
2402,2540
3437,676
1662,427
4757,1749
1119,3365
880,2052
799,2033
3877,3949
4342,529
4029,4042
1624,4836
1686,4036
1271,2185
3442,257
3853,2798
3961,871
2619,29
985,398
3935,3901
2207,437
1510,2079
3802,1867
3288,1006
4541,639
3964,2862
2499,1491
877,4315
2503,1445
1900,1360
2639,1473
1079,4861
647,4141
3473,3962
4731,4190
222,1775
2734,3914
1961,3901
5000,1321
1694,2445
4618,2615
1490,3274
2691,35
4593,4525
345,2748
4652,4115
634,263
1714,3496
4472,3807
4812,3209
2075,4902
2844,695
51,914
4480,2065
2812,3403
165,506
1370,2390
2312,1928
1592,1788
3620,2838
1139,330
920,2725
3585,1230
3585,4097
827,574
3932,3213
3713,2111
4723,3853
4507,972
4547,307
893,3971
1077,359
2539,4844
3555,3526
2967,3289
4476,4675
4745,3605
3380,97
2697,586
2785,2676
358,4142
26,2609
3689,4623
999,3534
819,939
1498,646
540,4754
4111,4242
2775,932
2772,2459
277,4865
4519,4176
3326,4952
1453,1915
2366,2918
2735,873
3928,4183
3491,2614
1910,4199
4645,2694
1428,2518
533,691
4300,1439
3849,3601
750,1652
1381,3311
3266,3123
1822,1026
2532,4281
279,4239
844,373
1353,2348
3477,589
3873,4570
3430,642
597,312
416,1174
119,2676
1593,196
3430,1097
4286,3881
3034,4308
693,355
3689,4686
3655,3221
1610,4315
410,2201
2988,2675
2212,3477
2974,4767
956,796
294,2004
924,4080
1247,839
3392,2643
4704,710
623,2974
3169,4511
4299,1084
4499,3737
3152,1504
422,4761
4874,779
3213,4575
4615,2439
2184,3951
3939,3265
2439,4325
2268,101
3205,1091
766,996
4611,4039
1742,4254
4547,3619
3468,3898
2794,3381
4078,3465
1412,37
1964,2212
4514,2990
4572,1708
2279,4545
4835,3818
2248,978
1838,2001
2755,1537
4945,3583
3560,310
3339,3448
697,4368
4095,2960
3358,2772
4417,3979
3184,3259
964,614
871,4843
4987,901
1326,4708
719,655
3875,4513
2765,4385
748,2778
4037,42
4857,3625
2691,716
4380,4742
1895,4554
2758,766
4817,3478
1513,3264
1520,2650
3706,3466
3295,2499
2693,1251
4278,1087
2858,1515
802,2920
4648,1999
860,1211
1575,1101
1698,3203
3092,186
4177,4537
2507,3236
462,137
4956,2999
1681,3685
4197,3905
4922,1827
916,1779
3774,1945
1513,664
1532,3169
317,1822
4885,3513
503,1063
4613,4109
744,2212
1010,2465
3694,4083
3328,4160
1999,1343
1464,1580
4871,1133
1847,656
1436,3521
746,3852
1238,3542
2974,2746
2565,4610
2112,1737
1101,1177
3911,4729
3856,4350
2713,264
3741,3286
4781,3554
3000,3930
1671,387
1788,3351
1017,2941
4492,4176
1777,2245
4283,114
3600,3280
753,4093
441,3662
4942,1243
580,3162
951,3568
2676,848
3722,2356
2577,2280
3737,2430
171,1385
1698,150
1901,1270
405,2282
2902,4695
3675,3956
1849,2767
2512,2062
2440,3015
1779,4100
4509,3752
935,4621
545,4244
2338,2943
309,3704
3280,1242
1256,731
3803,687
1887,395
3635,2411
1168,4857
3216,389
1547,3838
4837,638
1871,157
4009,2156
4797,4827
3033,4558
1678,3422
3296,481
547,406
4424,3235
3103,1948
4152,4632
4407,298
3200,2684
3124,4662
3261,2142
3403,4685
4768,1413
286,3738
3632,2647
2644,4771
1157,3481
3512,692
3601,4082
2301,4907
3826,4726
507,3081
490,3762
2377,2136
1670,4471
1841,171
2510,979
1514,3511
889,4289
335,2789
2718,1112
1710,3072
3414,2597
1307,555
1572,3101
4076,3294
4157,3797
1766,514
4592,4225
34,4304
914,362
3367,1665
2693,4989
2496,4640
95,3567
4330,1412
4824,3679
2603,460
1914,1151
2660,4385
599,4115
562,1054
4571,174
4176,3084
4377,2914
4307,3459
98,3739
925,3717
2168,754
811,2713
3930,3325
1403,3707
710,1367
304,1333
1787,1972
2486,2809
2358,3853
14,618
1669,3873
202,2129
3016,1292
1082,2146
4915,4833
201,621
4767,840
3578,4756
4546,3951
2692,4409
1416,2739
1353,4360
1491,3802
3149,798
4721,4757
2705,3065
886,3726
3008,1712
3775,2702
2952,2501
1450,4411
4476,4775
4907,1516
2663,3253
4392,2480
4851,1242
917,2490
3346,2253
3374,4175
3027,23
1838,4113
4713,3144
4681,4452
2194,2979
2860,3398
701,2544
4677,2622
3402,3914
386,4457
3769,4399
1148,2866
1552,3968
4867,291
694,766
4469,3222
980,1987
1021,2774
883,1743
4709,1651
714,4886
2466,3491
3179,239
4826,3488
461,1638
4328,4090
1285,4196
4772,905
315,3863
4597,210
2888,4109
4291,237
3066,4850
2014,1637
4992,3147
4253,3962
4500,1085
3340,174
3322,1281
500,4643
1804,971
4242,668
3076,2197
460,2115
4754,2657
773,1079
4165,1016
3070,798
362,4136
2702,1459
4986,3164
4908,3761
1423,3273
2157,2854
1950,4819
2175,62
4736,70
4757,4909
1005,2928
4603,2897
4623,1448
1224,4173
3825,2567
478,2460
2444,655
3378,1386
3587,4263
988,784
1989,1488
302,3626
2615,548
2136,2498
1696,4402
4215,3278
3767,4799
2502,1989
438,4769
668,2630
3808,229
3027,3155
4676,4607
4041,1769
1860,1635
4390,3797
3891,4377
2395,2555
1801,1920
1434,1806
1681,4744
4184,4989
104,3177
3663,2341
523,3973
1794,3146
1445,1254
3136,4124
2042,2757
1082,1575
4775,2886
2353,1629
3114,190
4096,1552
711,3321
344,91
4669,1435
1164,4370
4558,3377
4507,2665
2434,3266
407,3196
2324,4973
731,1370
4846,1824
4693,3351
3816,3505
161,713
3581,3404
3536,4720
175,3491
3233,4361
3818,4510
4489,4870
48,848
1663,2976
105,334
925,4494
4333,4467
1488,673
966,4663
3930,477
1392,811
969,3154
2429,1022
2929,3088
1209,2075
977,95
4231,1131
2263,2905
1832,314
768,1813
4579,835
1441,2313
3144,3300
4206,905
1445,1747
3574,3670
1329,835
1720,16
2036,2853
738,1582
4915,1824
1879,1376
3938,4853
3999,3377
3313,2564
4110,226
4593,86
4246,3168
2337,2121
1324,1938
1791,4750
3323,3675
2097,2904
3415,3386
2781,4648
1920,4533
1209,1193
1646,1885
1945,727
3210,3126
2622,2844
4505,4158
3839,1754
3599,1821
2931,2259
3986,1681
3032,3581
2790,2791
2184,3987
2708,3407
4390,597
4668,2239
1861,4154
3636,3650
635,3373
4726,252
888,14
2807,4869
1182,3774
2961,2937
3731,126
316,2769
3205,1146
4112,438
4935,98
1512,923
2443,224
2787,480
2713,4063
4405,944
3533,1639
3359,1301
3105,902
3869,438
171,3041
3296,1904
2893,4227
3964,1603
1192,2590
4325,2907
81,4303
1667,4112
4754,1688
401,514
277,4564
481,1224
2361,1592
2420,3758
3194,4402
4936,1687
1767,307
3375,1819
3139,4805
611,1620
2640,4196
4662,3480
3702,17
1877,3563
4362,4737
980,3463
3719,1178
1917,4812
2593,1346
507,1268
3254,3380
1636,3320
4436,2338
4872,1551
3500,450
3967,4190
3583,3222
1202,3074
3855,4896
4814,1029
204,3176
709,3030
3808,4377
4759,2134
3008,4248
2142,500
402,581
4073,3473
4778,3966
4908,1412
2086,2654
4537,2237
2388,516
449,907
2236,134
4814,4429
2269,2577
3592,1586
4460,3987
3291,1222
1982,707
3369,2456
1550,833
1362,4313
3124,2677
2647,4258
1446,614
78,4758
2454,2853
2391,717
2049,509
4513,6
4310,3499
4365,2768
4165,2118
1730,3619
4389,3059
3747,4541
508,3905
1597,4649
1635,2227
890,512
1399,4377
3106,3712
2642,3679
2100,2534
4922,1725
723,473
3210,4273
3544,4025
3815,4505
3870,4864
3132,1574
4633,3277
3694,4950
3628,4421
1856,1440
1311,2749
1233,3393
4820,1668
4912,1859
4444,355
4045,85
2412,477
987,357
2005,3515
4074,3246
1088,408
4303,615
4404,2445
3514,4817
160,4355
858,4081
3405,3069
1670,4430
3983,3944
575,4238
3862,4146
2316,614
1678,186
2263,3787
1674,1806
3071,2418
4588,4977
4430,4179
2291,685
1183,158
2841,4511
3139,6
416,3828
1767,4732
2109,3344
2058,2052
1430,4874
1178,334
467,4360
2649,2108
3862,1466
2114,1881
2356,1227
1168,3241
600,3893
694,4199
1293,1624
4430,4415
1204,2446
4071,2830
1909,3753
2209,3052
3665,2661
414,3909
2083,1402
1618,2423
545,4657
266,1927
1052,4966
3287,2351
1996,432
3602,3897
812,4803
3052,3719
585,1350
1665,4091
4668,1868
4219,2168
1615,1570
3631,4886
87,1362
67,4636
3522,1839
4169,1485
3375,2265
4469,3215
1108,1867
3334,4907
2069,3248
3245,4598
3210,1167
2168,3783
3079,1227
4242,2098
8,3612
1479,3907
3974,161
3922,2375
1611,2470
3863,3141
3416,1379
669,3966
2541,1757
1388,3392
3239,249
1776,2418
2329,427
2073,4159
4959,3320
1560,4699
1466,411
1716,1424
2898,289
4009,2871
2073,1000
3781,3075
2815,3838
4366,2275
1833,204
1232,137
1954,1434
2197,3913
1520,2331
2283,4438
4944,1412
125,2054
3312,291
4143,1360
114,1098
3540,3463
1175,1547
2954,4616
1032,29
2737,3890
1804,2874
2578,1644
1821,776
3341,468
853,1474
3153,824
2571,2998
761,3970
682,4555
1489,2914
1873,1576
374,2451
1586,4986
658,4712
3009,3272
258,881
3243,2329
217,1453
3159,2582
2070,3560
4092,4739
1663,1399
2714,108
432,2331
572,4143
3778,1756
2004,1421
2155,123
3022,2674
4880,1439
1362,1121
1380,2224
1459,1744
1046,3411
847,518
1515,1237
1513,3248
1369,1497
4630,2239
355,82
2002,1887
4904,2420
1729,3272
2535,2460
3338,3302
4902,3874
587,511
620,3897
4351,2527
217,645
1723,908
3756,2559
917,1117
2333,4514
885,3904
4049,487
4168,2972
2741,3595
3905,4562
4356,4542
4589,2534
3542,1187
2451,4961
512,1548
4699,3129
2529,75
2846,2532
783,3888
986,2203
746,1656
9,4111
3666,1102
108,4761
2167,3916
4067,3355
1469,2360
606,3027
113,2885
1812,878
1139,2212
2953,3665
566,1417
2191,788
953,3534
4460,4020
540,530
4538,2608
1906,4528
4418,214
4027,4718
1680,3467
2804,1321
2516,1129
424,3063
2828,2867
3987,2049
2422,2892
4924,467
1941,4279
3933,3532
2724,974
1643,4760
1832,1638
2659,2306
1104,4812
3825,4330
4029,3032
2059,285
4550,827
4129,2538
2088,557
2547,2204
4644,2341
1613,3069
3289,378
4730,567
3132,3205
1297,2949
1781,1142
1478,3902
2386,4180
3554,3609
3637,4534
2541,4773
3329,1781
1302,2941
3990,3172
97,4202
4918,3358
923,1295
3460,875
1150,2329
1936,4514
564,800
1481,1784
130,3131
1801,3482
172,3151
787,154
3841,4145
3874,1503
3907,18
2262,465
1575,152
2287,1295
548,975
666,1739
3444,3290
2259,3122
1555,4260
384,3529
3478,2358
3932,4388
271,1947
3286,647
4178,126
515,4682
635,2371
882,2894
1417,2652
1398,1840
1050,1377
1723,2614
3393,4870
3917,4628
3149,755
2734,1057
1629,892
4668,3782
3314,1360
2204,4691
951,1033
655,260
515,1752
970,2485
2182,1737
4914,2590
4244,3001
155,2194
472,2487
4366,4478
642,3616
4960,23
916,227
4095,4471
2134,882
115,3613
1039,3283
45,1013
1876,112
2792,3534
376,1315
1031,1527
1424,1498
1373,281
624,2540
3152,933
1386,958
89,2125
4586,3575
2837,4335
3684,369
2414,3396
2978,862
2580,2985
4450,1718
2210,3192
1580,3070
1005,4001
3797,1674
4126,2838
3143,76
4764,3630
2294,2964
2685,1714
602,288
1343,4550
1699,1258
1375,3008
289,4493
4772,4487
890,2303
4325,1586
2062,108
1232,3776
1793,1475
2532,2828
2488,3549
1776,915
4409,614
232,283
3342,2506
704,736
57,3710
4554,1979
1037,775
4470,4356
3370,4498
2069,518
4440,352
2448,1758
1444,3143
3683,2504
2826,3499
4181,1739
1860,3218
2645,4260
4734,4980
2590,1062
2745,4028
430,213
1068,1239
2331,1061
4430,4256
147,1778
2794,4204
1563,71
2328,2865
4223,1696
3215,2551
3110,1485
34,2842
3002,847
3274,38
3789,1096
4374,1652
3718,2787
3547,2289
440,3494
2515,4175
1758,3856
1482,363
4032,3142
1552,1715
3294,3548
4472,4912
3904,4369
407,168
389,4735
202,1624
2376,536
720,1287
2613,3745
3632,3412
1687,4645
2979,761
576,3529
4793,889
528,137
548,1468
4377,4209
2614,406
2044,2330
2679,774
3901,40
2035,2463
3091,3034
62,2032
4100,1368
3040,4124
263,4058
3793,2295
2562,100
4487,3857
4850,1344
4515,942
2098,873
3153,939
1264,1264
2679,2600
182,3190
3078,4444
4929,1215
354,349
2007,181
3219,3746
4589,3082
1384,2231
4413,2976
2236,4515
2902,3687
2744,2418
1513,2010
2425,2661
2763,2843
1703,343
1857,3865
1602,2271
3090,4354
268,2474
1038,3887
2085,4184
2224,1248
2187,3122
3121,1610
1907,2626
4464,3246
2208,3737
2811,4982
3381,1590
3047,3530
447,3793
1150,168
1758,4884
4038,3417
639,3377
2113,3382
1673,2952
169,4593
3275,2840
57,75
2189,3641
3629,1788
1851,4293
994,1874
2114,2944
4768,3553
285,46
2941,3926
2031,3002
1231,2573
2807,20
3028,3863
4082,4023
3022,4511
679,3468
1300,2141
4182,3729
2433,1848
1244,4055
1760,2152
4544,990
3777,1668
2578,2217
1782,898
3081,359
4848,2851
3115,4016
2707,163
2757,3672
4134,1730
968,2306
3232,1997
1306,4511
3574,4434
4286,4220
4755,4604
2400,3775
3842,2228
2367,4651
3604,3472
2682,3842
3671,4992
4266,3306
3388,4176
1513,4073
1082,1353
616,4953
1689,1863
1282,1053
2196,634
671,4506
1376,1255
3298,3845
4577,1944
2133,731
932,210
2423,199
325,3909
2333,4349
4100,4045
557,77
4745,2310
2009,108
2933,2062
2120,812
3269,2467
4943,4477
3203,492
2133,2677
1903,2057
4567,658
4852,1560
1917,2551
510,3155
1077,3131
204,2005
1030,2657
590,2158
4636,645
1171,3067
4456,1557
1338,4900
2830,103
2919,592
4792,3671
602,3647
3750,355
2029,4437
948,4146
2680,1128
4317,2977
3619,410
807,4238
2579,993
1,2106
4972,855
1476,252
3141,2793
4561,3728
4484,4234
3624,1320
2860,2317
2649,2926
2137,436
1823,3732
833,1021
2780,3747
4097,4446
1149,2415
3372,210
4524,2088
4631,3011
4651,4026
3625,1758
1428,1125
2586,772
4930,4153
604,3753
4315,579
2742,129
1349,611
4177,1866
4192,4141
923,3103
1544,2164
1920,2472
1366,1360
4791,1796
2127,11
2480,429
336,3322
86,1913
2023,636
2499,4545
3137,1554
3947,3049
3480,2935
1156,1778
4897,1867
2610,3026
1466,4712
2713,1342
2779,1670
2942,1318
1610,2999
350,138
3477,3284
1478,4943
3855,3544
102,543
3769,2260
1835,1703
4927,3861
1525,3600
188,3946
1591,4647
265,2039
2866,1532
2211,3548
3145,772
1364,4451
2625,1789
2570,3168
1694,3025
1520,2064
2092,2812
4781,1392
3054,2872
4044,3557
782,1286
1588,4941
4936,2012
2311,520
1369,1656
3166,198
2205,920
2482,3784
2867,3412
3172,4797
841,982
4886,1735
1919,456
2313,2661
1819,3594
2129,175
250,456
1389,3797
1169,4538
3086,4053
4123,2175
2084,3155
1591,3980
1704,427
2743,4327
319,3391
4450,4020
1793,4698
1891,2672
4674,566
357,3830
575,3846
4487,378
4414,3726
1121,4964
1626,1183
3860,3579
2048,1259
2078,3966
1624,4232
3656,2159
4359,914
4927,3011
2286,889
2048,3873
3630,3401
4591,3296
511,2163
1238,3730
2373,4715
99,116
2773,3272
472,89
3770,1873
3288,3216
454,2647
1272,3510
1135,3362
3679,2522
643,1571
668,4818
3788,350
3775,51
3003,4101
1275,3462
4139,2602
2613,2921
4924,3568
1617,2469
2653,3321
2325,4664
1764,4717
2329,2568
375,1628
4898,848
965,2847
531,3926
2276,4921
1553,4875
3601,4634
13,1950
1981,17
2018,2430
2233,1321
1001,2642
3420,515
757,1836
2512,361
3145,380
697,3475
2187,3750
4611,920
1768,1801
4380,3735
1911,441
2922,548
918,4348
1864,2869
3893,3816
136,4447
2436,1887
3332,4767
2016,3164
2490,972
4584,4305
2211,1873
4387,4409
290,3237
2364,3855
1125,4059
2503,1614
689,2752
2823,3827
864,577
893,3632
1500,2116
1422,3229
3084,3487
3889,3344
2863,3899
2168,779
1805,3080
1576,1081
465,4841
1864,2953
2329,4358
4041,2978
677,3646
4754,1237
2812,1209
649,3238
149,4099
1107,260
4739,1109
3302,3090
1774,4478
579,2884
3421,1036
4036,3417
4803,2784
4416,207
635,2331
813,2946
3480,892
512,867
1223,1158
1703,4979
3795,3130
3387,3806
2217,298
3,2976
3393,3031
1395,2284
4870,2059
2914,3450
3974,1365
1832,1134
2610,4181
4020,813
2548,3759
1982,3691
2359,3703
3627,303
4694,4966
4640,4649
2735,3997
4315,4562
4301,667
81,1435
1513,1237
2345,4079
4608,813
2619,2913
952,3708
2130,4169
90,1752
906,3120
2893,1378
4876,1148
460,4114
3535,2231
4231,1126
2650,506
4736,3822
8,3511
811,567
1778,690
619,620
86,1763
2627,4169
4982,4541
4394,577
573,4740
1413,4274
2404,1429
4402,3839
4647,4395
2796,434
334,3511
2209,4138
839,1950
2671,89
3096,72
4452,1739
3642,1783
1531,997
215,2829
2111,2818
2619,3955
495,3187
3843,4654
4050,578
3020,4860
2101,4712
2991,3948
3896,3809
4512,3301
3257,3223
2177,2032
3604,3332
49,920
3408,815
1667,1297
1233,1418
4691,4274
3446,1090
444,2807
2161,2165
1836,4870
1442,451
2843,91
1239,456
2520,4892
3477,1459
2769,3993
3716,3122
777,1576
4106,3587
498,1630
1797,1423
2703,398
3099,2879
1753,762
4907,927
2809,4462
972,3343
2403,1529
3390,2476
1119,3671
3523,1166
46,3740
1675,686
1211,4841
3418,86
3618,125
26,3708
3167,4013
4020,4649
1566,768
2447,2517
3415,585
4662,4319
3704,2825
4789,4377
2930,1002
2111,807
3254,1715
2642,139
4563,1795
997,2634
2284,747
1749,395
1344,2939
617,3198
3477,2350
3243,997
2955,4165
2072,4003
1988,4509
114,1139
3644,1525
4901,4943
2239,1507
3180,1054
4306,2759
4079,1209
2301,2153
1608,1892
3790,2580
3179,2543
1229,4971
3733,3623
3102,4370
787,3802
1660,4162
1094,1586
312,3367
2140,3187
4984,1341
1073,3820
3274,2073
1515,3998
326,3813
1502,2987
1130,1
1200,325
4906,3907
3239,3163
1472,4212
447,3062
1371,3185
3170,4625
4205,2959
3824,3325
1118,1279
3517,1268
4879,4727
4836,563
104,4154
873,452
3071,1335
808,2008
454,1486
2614,3795
1965,4801
1524,454
4940,1135
1430,3440
1207,2688
2335,1550
1896,1466
1649,4469
2039,4256
192,1182
4773,2473
742,4066
3683,4626
242,2718
2358,2545
380,886
3021,3980
866,3042
4381,1238
881,3371
2606,4691
1169,1469
1497,677
1298,3060
3182,1003
4425,3868
3823,2711
865,4881
713,613
3494,4905
1968,519
485,3605
413,3660
1346,1920
510,4206
1394,3149
725,1142
2439,507
355,1896
4952,3054
3509,1432
1355,906
1979,898
65,4584
1657,3226
1786,1040
3839,3378
464,912
4630,3967
2110,1762
1941,3146
4781,2844
2807,3193
1849,3268
273,3205
3490,2575
3148,2902
4264,1916
2686,2786
2717,2889
499,762
482,1423
511,2161
4633,2916
3583,798
1839,4536
2595,678
4765,2528
1544,4719
3984,341
4969,2262
1138,2703
867,337
1352,2769
3593,3023
3669,4721
668,2407
4440,4723
3474,4080
806,4972
1918,1875
286,4948
1900,4169
2331,2978
3802,3229
3486,1244
805,3934
4377,1251
949,2477
641,1701
3987,4602
1391,2275
4697,823
923,3265
4099,3
2277,2320
4034,3411
4155,4191
3547,306
1280,1331
364,878
4052,961
406,3521
2426,301
1559,346
4758,1276
1437,2217
2549,601
466,1985
1013,806
4688,4417
4129,4865
506,1165
1380,302
4155,504
3872,2104
1391,422
3534,230
942,4610
1216,2818
2636,1453
3309,3337
3934,2515
3130,2350
2567,2010
75,3716
1910,502
2608,1020
1764,3833
