IdR,IdP
93,4408
1483,4230
1094,3540
250,2385
3636,155
483,2512
2802,3201
4384,1437
2939,353
2981,3848
4930,4192
1363,1818
663,3579
4137,610
4759,2687
3890,4891
2697,1148
2969,3929
2917,1142
3228,1548
3666,216
662,2749
3731,3923
2176,2571
3424,817
3846,4247
2047,886
587,4870
2187,3186
2811,3311
3514,3842
3189,3248
1092,3761
789,1763
4465,1108
284,2938
2497,908
1345,4244
162,1132
3818,210
4838,1548
2197,3691
4166,2071
2746,2881
3474,956
672,2554
3593,256
4029,2627
3137,1674
1395,3914
179,2744
4319,1028
2449,4180
2961,3591
4753,2817
2835,2454
3238,2469
1347,835
4936,1530
3703,334
2602,2036
4080,2163
349,2177
2495,4702
4150,2573
1998,237
1380,4653
129,1078
3335,372
205,4429
1963,461
3801,109
2777,2830
1388,2551
4342,3190
2878,2952
2931,1034
3918,2813
229,1247
3939,4695
3774,1720
319,2224
2538,3067
1834,4488
678,4546
4721,3635
3718,3849
3951,922
82,2527
2115,2915
61,1648
3557,1445
362,4364
4697,3065
1457,3476
1262,1728
3644,602
1309,4146
346,1651
4761,4436
627,1450
4507,4193
1382,3083
3142,4091
3097,1375
5,2716
1416,1254
1798,1520
2130,2255
4639,4035
3374,2109
1972,1588
4907,3502
1987,1831
1247,352
288,411
2133,4060
114,4824
4556,230
3465,3629
244,3883
4966,251
1388,83
1277,2253
3242,4054
2948,714
1522,3941
2944,2707
2671,3739
2596,2478
2479,701
3441,4285
2256,153
2104,2908
4068,965
4822,1258
806,4054
2233,3115
1668,1200
4386,3229
1514,3268
358,2099
2924,330
927,1059
4547,555
2177,4260
895,3324
305,2107
4077,3026
4551,3644
2881,3893
2318,2933
3527,4323
755,2027
1205,4813
4942,1941
2441,1836
2297,1765
1251,1259
816,3508
2352,4334
4305,4507
758,408
4974,670
1320,696
1582,3083
2183,4974
1370,2356
1928,1374
3879,1329
551,3039
117,1796
3084,4882
3834,1827
710,2468
2929,3624
1821,4797
3585,4126
3513,3020
3893,1467
4576,1579
1466,3293
2550,2924
3506,1036
4892,2750
2676,725
377,3907
2795,4986
1848,3419
618,4279
4631,1983
2168,1704
2720,1387
4660,2802
4364,2051
1566,4714
956,4372
3886,1335
2497,3546
3774,4443
1520,182
4539,4254
4618,557
4081,1962
2513,4128
3415,169
224,4575
4725,4724
2589,815
4552,4910
2667,4430
2072,4393
1754,4117
3866,4713
4208,1473
3281,384
2275,1742
3018,1784
186,4947
4274,186
1354,3870
4403,3607
648,1278
3287,3824
4322,353
564,347
712,3017
3476,2536
1457,4161
785,1633
755,2278
4068,4527
2182,2681
986,3762
314,1504
1556,4413
2458,164
1568,4916
3642,1934
4124,4486
87,1006
4782,1176
176,1182
2165,1930
4541,3128
2078,3576
1888,572
4578,2936
2351,401
3179,4723
1678,4654
794,3446
3238,3038
705,2047
4900,889
3067,2478
4501,413
201,1646
4932,373
3948,2920
3114,1821
3327,1455
4789,276
358,312
4986,1095
17,2497
2793,4490
2022,4521
3459,1847
319,1345
2391,4683
1804,748
3743,4576
2969,1216
48,3307
4085,2663
3125,4664
3876,751
469,2789
1283,110
3894,4855
4323,2700
3763,4378
4956,451
484,2323
715,2749
87,3326
2072,4184
3552,4605
3734,3739
3934,4006
110,4908
609,248
4934,4751
4466,4975
4077,2644
4016,320
3470,1720
1891,3080
1559,2940
2396,4903
3717,2691
2424,4138
3603,585
57,1458
2227,3786
4101,3416
1873,185
2273,808
2478,381
1592,3223
3313,404
1040,3989
1137,2124
1400,1145
2080,1158
3577,2260
2363,1289
1104,3040
1327,765
3358,3256
1523,4255
465,3884
2969,2091
2151,3704
4559,4997
2695,2197
3395,2598
591,4742
4825,4911
187,4857
14,2981
4137,3252
3205,239
1749,4395
3962,2211
3661,4907
4202,3446
2806,1527
4305,3751
4956,292
726,4682
186,4323
1058,4384
856,1299
3001,2702
2556,2578
2938,1037
546,4113
2433,2245
4466,4691
332,4873
2929,4777
1018,82
4910,4803
3140,860
598,4689
2765,4086
1813,1592
1404,2658
153,2552
3798,2209
4295,3704
1218,4083
4118,4762
4367,1839
3366,1230
3082,2438
2029,2575
2201,2051
652,3478
4276,1922
4149,3685
4086,124
3788,2062
992,1275
4758,975
3932,3062
851,547
1419,4972
781,1214
2387,2667
3716,3870
2864,3109
1313,677
4637,2535
600,3781
4709,2477
2167,3935
805,3625
1337,368
1294,962
4301,2064
4240,2972
4780,1344
474,2411
4260,3111
4419,4187
380,3661
4495,4449
2906,4392
2211,4216
130,2845
4066,2083
4917,245
3474,343
1018,3393
441,2769
377,3605
2757,4810
3355,3349
2848,1659
4728,3082
2584,64
646,1800
3,4021
4059,3266
1680,2556
4376,2166
3558,3150
2350,4091
4473,3990
1653,1588
387,2946
3057,1090
2614,932
3345,553
234,380
1252,3090
3315,2998
829,2293
3936,1828
1511,2620
3029,4509
3468,135
4129,1927
830,2341
484,842
2199,4866
4711,1464
1078,3837
3071,2234
3645,4848
1587,2489
2211,3696
2184,1491
2184,114
1309,2668
2726,1275
345,746
680,1917
4914,382
4841,3958
1203,3664
4560,2354
4682,4214
4325,4231
4229,4248
3594,708
2078,2131
1541,4501
180,3667
2874,1983
3862,2922
932,3451
3063,3900
2120,3522
454,4566
984,3338
3960,1968
1352,1378
2945,2891
546,4413
1109,1399
3376,2341
3284,3426
4793,3942
4984,3444
3726,707
1264,285
2164,2789
388,855
75,790
3308,2069
2045,3841
3447,3261
284,3156
1716,3550
634,3636
3501,4643
3156,1025
1132,2595
610,4332
1157,502
881,2779
1593,3628
970,4208
2254,4754
4175,431
4566,1161
1977,3355
3391,4601
697,3922
2260,91
4900,3825
4204,4473
685,3447
2768,517
2872,2233
1591,1415
4509,4343
1277,3355
1507,4502
4398,2308
3967,4939
2133,1566
2866,3458
1273,4595
2116,4382
1444,4764
1087,798
153,1033
2485,1257
4280,512
4264,709
3997,2472
4571,4197
712,452
2780,1519
1618,307
743,1928
3195,1205
2139,1901
113,1932
2387,2404
3725,4954
1831,862
1693,1846
4443,4475
2190,3870
4547,1414
1697,4822
4046,2521
4708,4445
4587,1653
4962,3069
3482,95
1455,586
4218,142
2168,4560
289,1625
1594,1262
3897,4678
2416,2285
2216,1560
4341,3150
440,2925
2215,4255
30,1846
4041,1019
3433,2258
2989,541
3975,2855
637,2222
1103,1475
1281,2057
2099,2074
2479,1095
260,4083
2029,4074
2043,211
3266,4804
2418,1291
4975,4031
1238,700
2776,401
4641,2296
1600,160
3442,2831
4330,3360
348,2435
2320,3990
3934,1015
2522,25
1694,2806
1816,4851
3052,342
1790,1941
760,208
820,3154
146,1638
2168,97
323,2772
1038,1639
3076,1133
4281,4950
2502,624
1540,4022
141,4569
4016,144
426,1124
1672,4513
1427,4720
4827,3475
2554,1211
2121,597
4592,3142
1150,1451
981,4893
4212,3537
2876,473
3127,4769
4835,1536
4322,2169
3693,4521
1125,4754
3064,3159
2277,1854
794,3324
105,702
2943,1970
3307,1913
740,1674
1151,1878
1907,2070
174,842
4247,3973
91,2745
3539,290
4321,3732
3951,4356
1235,2294
4242,3877
608,2688
2019,3631
3402,3394
927,368
2285,3389
1763,4409
587,1824
459,4046
2808,1274
530,1463
2393,2657
4942,2302
4958,2286
3736,123
2496,2697
4523,85
2024,1052
2050,2466
4277,3400
2484,4484
262,4228
2896,3835
4158,3266
2917,2082
2048,4062
4263,875
1825,2649
4586,210
2913,1858
4358,4215
97,2386
4333,4786
818,3796
4383,4099
425,4708
247,4699
2531,4853
625,600
2624,4495
1844,668
4067,388
1295,4295
3248,1947
4814,3340
2390,596
4157,3418
927,2500
3891,280
299,134
3292,3183
152,2140
4907,4933
1015,775
2584,4186
4767,3503
3636,2053
3038,2869
4799,608
2301,1434
4936,4734
893,3240
3727,1332
2350,1168
1199,3668
4750,1024
612,4157
3221,4979
1269,2406
1848,4902
2136,1665
2900,4475
2214,569
4574,1727
4644,4752
635,2411
3609,1984
649,1554
2669,4095
1180,1078
95,3688
3276,4805
1252,4169
698,1945
934,2241
3108,2921
3374,3282
3606,4296
40,1599
2692,4673
1525,934
1695,4318
3809,4282
253,3138
4362,1788
2003,669
2966,3502
3366,1705
1807,3277
660,4015
155,4956
2552,429
2667,4909
1851,1128
1295,2445
4657,73
316,2518
143,3373
4730,3262
1146,2415
2463,36
4252,4863
4515,4222
1102,962
2382,1072
1904,150
2962,1567
639,989
4774,842
3322,3593
3924,2069
1409,1698
2899,4022
370,4365
877,2601
178,908
3961,1638
4357,898
2666,1340
1046,3091
1892,381
106,637
2109,469
3853,4691
1002,3729
2365,4021
4510,840
1039,2454
1756,141
4376,3875
4260,4377
3011,4270
1491,89
221,4371
3398,1414
3603,4062
4209,1671
945,1504
2397,4825
4086,2807
4142,1370
2073,1942
3358,772
2168,175
2061,962
4036,902
3694,2020
2715,1369
1641,2003
73,1233
67,2831
1970,2181
1094,2830
258,1274
4222,2003
371,2013
3856,755
1722,286
2766,2688
595,861
1458,777
3166,1944
1508,3699
3403,1840
1297,2151
2238,1758
1035,3828
4503,2001
4328,4397
3688,131
110,4549
1076,4094
3523,847
2893,3633
4996,4980
3182,3936
3665,1537
1028,4926
469,4328
3152,4563
4503,1709
2416,498
1598,3267
1959,4876
4287,3540
469,1791
2426,2721
4522,1334
4283,4464
1563,4880
961,1345
4874,4017
3170,3789
3826,2332
4109,584
4146,3683
1684,823
3050,4399
1556,2207
1390,2228
947,4113
2221,4627
1048,1019
3969,4496
2702,3995
1312,1149
2514,3925
3080,2672
4354,2064
119,3124
3023,151
4397,1500
2484,30
1463,1141
4277,4841
2518,3022
634,4095
2174,1424
3768,4730
2193,1859
962,3672
2544,934
281,4175
2531,1194
1452,4267
4903,1990
4010,3476
856,2351
4911,758
4707,4215
4437,2549
3994,4051
4672,4781
1623,110
925,3133
3344,3418
2593,4633
386,3184
600,1698
2579,1389
4498,577
4625,4823
1324,4693
4932,1482
4058,1322
2465,4151
4867,522
2758,695
4593,1413
319,4498
1011,810
3871,4409
2151,2251
3515,1754
3885,519
1086,205
3971,2837
4056,1864
3456,4674
2718,641
3609,4209
3087,311
1235,503
428,2442
1525,156
3083,4766
57,1457
389,2754
3147,2449
1377,1113
869,37
3934,1946
4816,482
1836,3364
2967,468
650,903
3625,2958
2143,243
3057,3913
4752,4973
1890,578
2495,3307
1700,817
3975,3844
79,2709
3676,1100
930,3517
4570,2960
2871,4917
2975,3435
3524,56
1605,1485
4328,1030
2594,1917
3566,53
3146,1631
4062,4948
2356,440
4244,1638
2265,4478
737,813
1953,266
3202,4095
1073,1514
1657,1580
1983,4378
3978,1879
3853,2874
1334,3074
447,1454
1820,4290
1849,1018
808,4419
2025,1273
2732,1614
2692,3413
1227,794
2226,2629
889,1556
2164,3344
233,3262
3230,4202
3123,258
1268,2801
2794,2402
2467,2395
3947,4925
2983,3014
3178,1787
4185,1749
1756,3723
3596,128
4124,3319
406,3754
2232,4219
2845,3893
1343,3823
2222,1096
18,3998
4776,2533
369,574
2747,4814
46,2249
4513,1294
1832,3159
3861,1617
1889,2443
2967,2004
535,1065
752,1195
4875,3193
2464,1931
1809,3546
45,2249
4794,4276
3496,4676
1056,679
2584,1747
1939,94
4789,588
2328,4839
4805,4995
1301,1933
3831,1624
2407,4492
4002,1698
1095,653
3514,487
60,4970
3908,1345
1366,287
1798,2555
1680,2806
3884,3771
2979,302
3003,2932
701,4190
1641,4066
1691,1736
1391,3098
4037,103
2126,3886
2711,862
2344,3408
1073,932
4374,4022
260,2304
1175,4971
4715,1394
3630,3456
3290,3943
4680,4607
3192,3322
1948,3649
4770,3672
4614,3793
730,4297
2135,301
620,2734
183,3670
3166,2020
1580,3135
3190,3774
1710,298
439,2972
1563,4355
1650,373
157,2602
1356,777
654,295
379,670
458,2123
4240,2755
3066,4423
130,2119
213,482
4999,105
4639,4110
3959,1887
904,978
1981,30
3424,3865
3658,1753
2127,4925
3008,366
199,995
3924,428
2947,1013
1461,2622
1221,4525
4852,2359
3573,3493
1682,4191
4502,950
3812,842
4921,2
1222,2626
3178,1591
1626,3209
2502,1311
4676,2156
57,4306
1650,2533
4344,2404
1771,4034
3250,2567
3084,1010
3550,1286
1084,2888
45,1785
3356,3015
1594,3279
580,4054
4042,1492
982,770
1802,2313
197,1113
126,1955
3412,3309
4951,2336
207,3736
3133,1339
4743,18
3840,1206
2436,2438
1129,1885
3964,360
4426,4390
3039,2591
1730,3853
3655,1557
821,4313
1242,3010
655,434
4863,2646
2611,1809
2741,4939
2670,4921
2506,226
2544,1181
4747,1196
4850,1174
2561,840
2306,939
4171,4577
790,377
1387,545
944,3987
1206,4312
4549,81
2017,4712
2054,888
387,4556
395,983
2378,4108
1151,3186
4605,1567
4532,4588
1650,1871
2209,257
3304,4232
4157,3486
2748,1453
952,3241
4375,956
897,4779
4422,2245
1827,3605
3730,186
3911,3403
483,2021
3346,622
1842,2953
3764,1111
4896,3881
635,3435
4403,669
4618,1995
2691,2548
2298,1472
3107,1149
286,192
4780,233
2056,4645
1853,16
4415,466
526,3758
1932,2488
1410,3589
1773,4623
2149,622
2190,194
2874,847
2568,3118
3620,2215
2033,4322
524,491
129,3096
1387,996
3526,4816
3247,4639
2658,1672
4633,554
1862,100
645,2190
1509,1774
4511,4580
1832,3150
4563,639
1345,4584
4762,776
463,1653
1483,145
2569,938
3605,4139
1251,4375
2780,4989
2463,1967
1640,4378
4155,2586
3661,2662
4145,3606
1210,3967
1422,2977
917,4028
4971,517
2218,4330
4048,2671
4210,4974
1655,445
47,3716
3630,3199
2091,220
1491,2900
4656,233
3638,628
4306,3566
4811,3366
4253,4931
1168,3183
153,150
133,2897
1819,2301
205,1224
2030,2257
526,3174
689,2030
4513,1178
3790,3650
3388,3732
703,3779
1074,2024
2544,473
2771,1822
944,4590
4877,2097
535,1176
1925,3656
1896,4357
1968,1708
1304,4067
1678,960
291,1965
4565,4594
1718,780
3322,2683
2047,80
4754,3109
4573,2275
1025,1398
578,1629
1921,1609
1582,2205
4286,4916
4697,3427
4822,1408
3716,4169
2261,2402
3881,956
44,3318
1555,1343
2619,1884
3478,3487
1834,2929
2261,1803
362,186
449,3592
3028,2346
3800,2751
3231,4820
1881,2644
3894,4953
878,1257
675,3088
4054,2594
2639,3796
3196,876
1135,880
779,2211
92,4541
4342,4148
1010,3310
1929,3491
705,2809
341,1279
4154,2538
2384,2873
4255,835
1385,1598
1397,271
3182,226
3583,1013
4842,752
1294,2184
3133,1464
1767,471
3257,915
4555,3516
2731,1958
1573,4542
4144,1822
1361,1209
4648,1594
4381,4459
3787,2819
1471,2437
353,3748
3721,3581
3946,4492
4505,2243
392,723
3744,3544
2459,1741
540,4108
477,3413
2946,1061
2927,4640
4872,1209
3352,4182
1924,2202
1616,1174
4955,2202
4216,3719
191,1639
3185,109
4792,1985
1967,3144
2574,3911
144,4924
2485,2505
552,1274
1740,37
1035,3025
4562,2006
3048,1809
461,1600
4168,3487
4381,1581
4805,679
3880,495
3853,4435
3781,1721
3013,1753
461,3144
4086,3491
1969,1716
1362,4243
191,2698
559,3287
4878,2302
3008,1795
3090,3356
3470,4218
4974,3464
1257,4552
1752,964
3373,2455
1136,3980
4112,444
960,2241
1979,3428
668,3816
1802,859
4652,4114
3256,3045
3329,2906
3834,4517
484,3177
1123,222
3917,4275
2215,2662
4835,4485
2880,1681
4620,3862
4760,1491
3344,3342
2220,1674
4940,2231
4479,4346
4519,2570
3296,204
554,3461
4166,99
1033,4121
4051,599
3615,3628
4804,1810
3434,3616
389,4451
2105,1394
4668,1603
1605,2036
1490,4003
1017,1335
2588,147
553,305
1838,4049
3879,1492
4130,2663
4096,4216
1777,4758
2461,2926
2384,3948
1403,1443
352,3327
3427,2837
820,4415
1832,1297
3818,4488
1820,2601
3839,4056
4550,3865
102,3888
3324,821
1130,3768
1539,4080
4395,3324
172,2039
4161,3998
2196,1375
80,2723
4342,2195
4101,1299
102,3613
1522,57
2842,2424
3318,3730
737,4825
2430,4173
2033,3394
2773,4302
2493,4266
3518,3432
2100,650
1650,2809
265,812
4219,3138
2533,2114
315,4389
1268,2535
1379,283
2320,4709
3451,2729
1522,2129
941,1018
2694,3240
3244,4797
4525,597
4496,2805
1118,4346
1193,4945
4745,4268
3159,634
4997,1777
1842,1585
1985,1341
3303,3980
89,2800
4991,1401
3600,3997
3793,331
4175,869
4964,2269
1927,1945
4032,1891
3064,3750
2866,3398
2327,4833
1160,872
2834,77
2654,1694
474,4272
1706,2611
3778,909
893,3167
741,4861
4007,2492
4743,4519
300,4474
1252,2706
3971,3372
4126,3934
3314,2769
3487,2448
2114,4986
1667,4769
4822,686
3960,2673
2406,4668
4745,3991
2256,1339
508,740
4712,2254
4792,685
2523,2725
42,147
2481,1635
2501,4906
1867,4690
546,182
3310,1674
1252,1827
2180,3879
2794,3579
733,2562
1955,1226
502,1039
1200,2648
917,1460
4653,1813
686,780
4848,896
3622,822
1184,4968
448,321
1425,3228
4487,4981
1808,270
3979,1442
447,4839
1596,2906
1725,3358
3043,4611
3221,971
4288,1061
4197,683
1602,3285
2771,4736
1092,4776
4434,1384
1832,1369
4961,3375
903,2020
2744,4224
3160,4572
2056,954
3033,4722
630,2575
3276,4676
2094,4092
3171,4295
1825,1153
993,2947
3593,715
1278,3085
3105,2473
642,3973
4644,2293
3589,4370
1893,703
946,2998
1455,2581
2852,1587
345,2745
2887,2986
168,1488
4278,2889
3730,3272
3094,1972
4475,1557
200,600
4889,754
3120,2885
2418,1856
802,3203
1470,2075
4002,930
3506,631
726,1959
218,597
4962,3228
4131,2598
655,631
1847,374
1106,2980
2936,764
1263,1479
1166,4597
460,4404
4155,796
2421,3300
4296,1344
4924,2011
3414,1660
4829,2034
274,2096
48,2021
3352,2100
4292,825
639,3272
969,1690
1955,2241
2983,4247
537,4557
2474,1300
1754,2840
3244,578
2621,4655
3179,2512
1227,1642
4740,4294
1960,2479
4137,4808
3802,1095
3521,983
590,1630
1447,1357
620,2654
4043,72
4809,710
1678,4207
3619,127
1276,3940
2755,3428
713,3825
2165,2935
3579,4292
4437,2131
71,4882
749,268
4030,792
2694,4616
489,54
3853,198
4208,1236
3748,1935
3452,1777
1723,734
3392,4335
3421,3265
1775,4984
2298,751
1387,4982
3242,2676
4845,1126
3036,2487
3790,4115
4224,395
2482,2706
771,499
408,4194
2997,607
2638,3108
2128,572
4873,3358
2415,3795
4883,4978
1880,2852
3500,4857
70,2349
4984,2090
1559,2029
259,4089
4717,4273
961,2894
3231,4997
2957,2582
3746,475
997,3365
2025,1404
4362,3160
2445,4608
481,2392
853,2826
1083,641
2910,4931
4707,2452
3988,3393
136,3641
3751,3775
3981,2985
2053,734
3783,4458
4718,2616
2698,611
3977,2367
3370,2733
3280,3123
3123,4921
3413,1139
3775,3608
2594,3141
3799,3352
4582,4465
3495,419
4575,2336
3923,2591
4899,2597
738,683
4803,3625
288,4740
844,1761
1263,2785
231,1703
765,252
4032,300
2876,1162
3620,455
4932,3610
848,3644
4642,529
4542,4712
1755,3021
2722,3709
341,4674
2833,1941
3534,2596
815,1692
1105,732
1645,1446
1718,1036
842,1240
2717,1797
1789,2790
2005,1613
4605,431
4999,990
1551,3217
4566,1637
4628,3805
1265,27
4232,1324
2746,2812
4784,497
845,4081
3412,4478
3246,4920
1138,2524
3539,618
301,986
3938,2891
1431,1050
2521,1873
4314,2604
2733,3352
3357,670
4771,2211
754,227
4870,70
3635,2810
4246,4990
4704,4127
4612,1014
3523,2957
2147,3956
2573,4917
3502,3930
1951,4650
1947,4230
905,1773
3511,4586
209,3154
1179,4499
4003,319
4083,2328
4472,2214
1471,3691
512,2875
1264,471
309,1181
284,2570
3983,3018
2939,3912
2855,2526
1562,4987
2714,3814
2986,3479
2856,3804
552,2238
248,1393
1563,3091
309,4454
1702,410
4246,4412
105,2763
4511,2066
4441,4630
2467,4668
1148,4
587,2041
3957,2500
4413,3030
3942,3835
2089,2785
137,1531
3990,444
1414,683
2633,139
3969,3575
2199,4341
1098,963
4516,4394
2045,3012
899,2384
56,4195
4176,4256
4267,3652
1616,2017
4038,3202
1067,4794
2770,4670
1445,3577
1229,4913
265,4590
1590,717
4452,1533
1515,743
544,3727
1555,3436
3896,4714
3344,1364
2913,1927
1838,870
2214,835
183,1701
4606,655
2399,4768
295,4115
1044,467
422,2567
2596,1204
490,4830
4898,2972
1731,3991
4956,316
4424,3423
4297,969
3459,4140
4635,4006
3982,1259
4894,3973
1135,4148
1288,737
934,643
3513,3241
4055,2534
2049,2713
3967,4372
548,1841
1520,4605
849,2910
438,1454
4019,2228
2270,2203
3192,1935
1730,909
1625,1084
956,969
4018,4624
923,473
1943,1682
4850,1937
3608,1447
1390,4496
3521,3459
321,3057
4412,1718
215,695
503,120
1987,1804
1681,1494
2733,945
4930,3089
817,1818
3942,3186
4343,287
2317,3901
4386,2243
2877,3027
954,507
4696,6
2428,2518
3192,1289
1271,2625
289,4835
220,3690
2540,2176
3728,1280
2268,373
1441,4005
4789,3938
464,1428
4240,1337
3607,4793
3009,4708
3262,4070
2622,2670
2844,2775
4094,1024
556,4504
4134,4028
316,4777
34,1020
1493,2540
4073,4125
571,2048
1181,834
1836,1704
1267,4247
2039,351
3946,640
4601,4429
2702,2765
4164,4442
3487,1125
947,824
3371,876
816,3552
4130,2909
3084,2933
4318,3881
736,489
4684,657
438,2420
1645,1336
1338,925
697,4849
781,2063
3618,212
3831,4840
2331,3349
4042,259
3059,2900
3112,2391
2165,3365
548,882
2882,2679
3068,2746
2543,3548
4581,2870
3405,2177
4336,189
2973,2528
4765,509
2800,4134
4221,2070
1169,4308
4736,315
4652,3069
1702,389
1144,4766
2002,4911
2702,4151
4153,1771
4644,3938
1968,3559
1026,987
1766,2219
4432,144
1772,4520
1526,3518
412,3295
4251,3127
4953,453
1589,1353
1603,3135
4726,4004
3742,1049
270,2876
2214,1470
825,2777
2531,3101
2428,4886
990,4510
3425,2585
2001,4498
4228,4369
4479,3570
691,3549
3646,629
2195,4655
3778,1140
1137,3663
1241,4870
4485,1420
4044,1090
4369,4530
3022,3296
4301,1204
2506,1463
4568,107
945,227
441,4706
4392,1845
1175,4621
502,3753
2052,3800
4841,4193
184,2917
3328,3388
3181,3678
125,2344
2013,4621
4344,3279
1577,4600
2739,4030
223,2408
3126,4390
4617,2797
4255,2076
93,3633
2252,2307
4273,851
559,2605
2115,4024
2119,509
2495,4967
1178,922
1432,2680
2639,2852
3693,1079
2733,3649
4462,3426
1231,3251
1819,1540
1510,1524
3796,4263
1967,175
1153,4704
851,2143
207,2946
102,4007
3588,3091
3605,3809
1376,3176
1868,1035
3967,349
4495,3262
4190,165
2635,2051
565,128
3431,2614
1626,80
4434,3864
2301,1459
3897,1666
3549,106
1611,1654
574,4357
1860,2201
1388,3490
4332,2139
2960,932
1563,4582
3799,1331
1919,2386
3199,182
2438,1230
2030,4505
3484,4592
425,4160
1067,1508
811,215
1393,2041
961,1856
948,2073
2066,3229
4768,764
1496,540
3766,3732
4635,678
2881,948
3220,1837
826,64
3238,1253
4127,912
3575,1053
3548,4686
3263,2919
4553,2332
3822,4708
4547,1871
4857,2784
3343,1565
1687,4035
4822,5
2885,3315
4046,4528
2759,4092
3477,1898
1338,3312
1578,1933
2037,1805
1649,1326
3636,2403
1593,3360
3292,4178
4233,2697
2147,859
3925,4358
2133,2167
2988,1369
3636,516
2932,1875
355,903
1679,3773
3543,2162
1325,4641
367,2449
3003,915
870,1627
2192,4547
3583,2836
2722,133
3579,3522
2073,1758
823,2689
4539,3823
1100,3816
4124,2649
799,659
793,2972
4393,827
258,432
2618,1504
1287,2383
460,1063
3402,122
2637,3739
1204,2181
1994,2340
237,4038
1883,931
4704,3485
3195,254
1355,2854
721,4388
2674,3336
1966,361
2484,4521
529,3684
4651,575
1,1120
3012,3973
356,962
645,3897
3578,4387
2149,2611
1477,2714
4438,2737
3685,2787
3631,1744
612,2730
1015,3064
275,1439
684,3258
1772,1798
3850,2578
4570,4169
711,3475
1677,2268
634,4683
2996,1660
2850,1527
984,3623
4099,55
3709,3283
3095,4412
4344,3417
2493,1065
4526,2991
1018,2642
3548,4319
871,2524
2691,2278
449,4600
1655,3596
3297,50
1852,3545
4018,4686
3077,1933
790,506
3290,2599
1857,4426
4456,1985
4281,1237
3160,3364
3831,2915
3461,2849
1042,4475
4235,4004
648,3541
914,3195
2160,1774
3141,3824
451,2492
219,365
1407,676
2151,530
3460,1301
3413,1679
604,1892
3728,2516
1331,4704
1036,3635
515,3475
4471,1068
390,1556
1550,487
4029,4899
3986,516
1624,2986
1082,2442
3386,2465
1357,4582
29,2036
2912,4117
668,493
455,3819
4754,694
1612,3511
3451,3608
2154,4215
249,711
3843,2954
2840,4901
4897,4144
2898,4737
1419,4399
3666,3007
4871,4782
1349,4797
4354,3391
3266,1360
3676,3958
1526,4269
2347,3506
4743,4051
3409,1883
526,29
330,3229
1054,1159
2919,3882
1411,3756
4103,150
4258,2617
1182,2297
4173,1237
1062,3458
2736,781
488,1028
2704,2396
2316,2150
283,2503
1653,1518
1951,1187
1104,1531
199,3300
3777,1766
1828,3621
3376,3603
1307,840
4167,2047
1566,2975
979,2155
249,4060
552,1924
4878,2202
2951,226
2371,1941
3997,2045
3236,105
2637,4361
3530,4010
3545,2169
2054,4565
3931,228
1550,4614
4970,74
3003,1243
2924,143
991,1762
132,1803
4303,4560
4665,3478
3638,34
3545,3394
914,1049
840,4980
1791,3659
4883,2709
3288,3679
3757,1025
1952,1081
2854,3247
1646,1204
713,2871
36,2799
51,2955
629,2123
983,3431
4269,3720
4097,3841
3291,4050
3852,2487
3784,3426
1980,1349
4014,3313
1203,2297
187,538
3322,2899
2457,644
1251,544
2527,2184
4984,4772
393,4541
1379,787
3250,2484
4098,4748
4096,1857
877,41
4204,4851
3165,4467
883,3406
2513,3793
3217,443
4374,3935
3957,4375
1852,337
3550,503
2832,2365
4239,3515
2196,3728
3628,4751
2379,1361
2904,3129
2390,148
1554,4736
4703,3893
563,394
4570,3256
806,4626
1459,1371
427,4014
2549,4743
733,3766
138,4527
3044,1443
1885,886
4196,3911
3060,1937
3198,3662
4144,789
2331,1530
1479,2010
4618,1464
2711,2588
3152,2334
792,1810
3212,1745
1280,3159
832,4873
893,4918
884,3215
4967,3688
2492,1427
4054,943
722,2648
2243,47
159,1215
2785,2095
2832,373
4640,4257
3953,3292
3711,4250
1581,4741
3299,2507
2822,4447
4163,4087
2774,1464
496,62
3698,3370
2179,4988
1046,2493
4932,488
2467,4040
4996,2430
1361,1390
1814,712
394,3629
2843,1369
2587,2444
1561,63
3567,41
268,2585
4310,1910
831,1574
3089,1631
1998,3215
1066,3945
4633,3871
4645,1797
4006,3459
229,3599
1882,2359
3420,2592
4837,1655
2508,2489
3496,4043
2648,1926
2661,2225
2766,3546
1441,707
580,2581
2915,2257
1780,1305
2886,2103
158,4023
3024,3278
4005,1719
1243,1910
3257,705
992,3808
2931,533
188,3621
3611,2840
4650,4812
1810,2682
999,3465
1377,3252
67,2477
357,2557
3963,448
3068,4904
2777,1859
2340,3647
4468,1578
3760,1181
585,1250
1669,3601
2929,2711
3841,4000
2931,4893
187,4342
867,816
3098,746
2255,1526
2046,2085
389,3212
3524,1408
3131,1766
3635,4005
1250,2817
3762,850
425,4762
1891,489
3456,4460
2256,2267
3427,3569
4554,1824
4435,2013
1160,1288
1395,4373
2093,1815
1232,1192
795,3769
1701,4839
2015,4526
1836,1841
385,3343
1207,4741
3970,742
4601,840
4845,627
2457,2056
4148,2190
2402,2439
2705,142
1436,4908
4870,579
2160,2817
1279,2062
926,634
1007,2160
3472,2903
2073,1354
2790,2486
4465,2575
4335,883
1674,3794
4667,2206
360,3695
4723,2806
3184,4495
4955,590
4947,4162
442,2959
3569,4553
3320,3880
4963,916
991,3660
2163,4498
3490,4876
4900,446
3885,2113
2874,4200
