CodeMembre,IdG
40452,4822
41577,2285
93429,2520
37232,2155
69708,838
30988,4568
4393,234
44956,2656
94280,1141
72052,2838
54117,4425
27933,1372
65267,4773
15876,4484
58596,1860
76571,2312
164,184
84760,2237
81594,2039
55305,4838
4314,839
39603,4099
58724,2809
27941,3098
18680,1348
4170,2940
94851,2506
37109,3842
23295,2778
65150,2842
20561,3360
64733,555
56614,3770
44552,3695
62447,670
53360,3766
16376,2775
96347,1304
16761,1772
29673,2139
33820,3703
95734,3561
9100,4364
16700,1569
20555,3036
31416,4166
52311,3344
72843,4698
29167,3719
85113,2325
1197,3494
78757,4864
99436,1800
80564,2274
97685,2512
34459,162
56125,3656
75416,2302
76808,4931
82623,424
43177,2085
24154,1125
12956,4259
64077,274
97808,3247
9987,954
52146,974
72640,3879
3390,578
19963,4711
29116,2701
14134,148
25163,2509
64777,2384
79254,134
49342,573
9184,3131
50746,4519
38163,378
28258,2166
69705,4769
36179,4047
46747,2064
12711,4615
80211,3408
2813,2446
71668,4677
92916,4153
456,999
637,4905
2740,3374
39229,4280
27904,1409
13743,4490
6408,2669
26750,3135
3834,3611
15913,3837
36893,887
92926,514
71588,2289
17472,1132
93403,2300
85935,178
2704,1159
39969,4944
10242,4899
37211,4756
76474,4384
31369,1559
20687,1853
15814,3481
40389,264
54751,2816
93982,850
58320,833
11308,4163
68445,4937
3176,2892
46236,1204
4030,531
40267,1302
64390,3721
29518,4483
71066,4862
24541,4165
2639,1051
8058,4107
25188,1760
99186,4437
19200,4145
34065,1294
55155,2762
86956,4051
22745,1026
71744,2657
27329,4347
37648,3938
8361,2449
69297,1339
97716,4546
39980,449
19232,909
75514,931
49973,4352
46946,3076
84739,597
4290,1071
97754,3900
38001,2729
5262,1212
14458,1755
39534,3746
28221,1347
92286,3549
42478,2980
42677,2452
84945,267
80825,3231
87486,2095
9382,296
14362,54
30505,2753
61948,4269
48428,1918
77662,4455
88762,487
71590,727
51504,3712
57494,3241
61614,2143
47929,2590
53693,2362
90673,2784
37941,3655
32492,2204
72365,3547
11540,2389
93848,257
96345,3018
38145,2739
18992,1130
46349,41
82742,2413
11478,4284
98244,3961
56624,2447
57880,540
15917,510
98757,2941
87192,3340
34100,2737
95788,2013
27837,4874
60964,4651
37242,2862
93436,3847
87707,3862
63531,2043
72415,3769
78400,813
61221,1871
47279,1718
80561,4557
75150,4110
67969,2927
38482,1307
44691,4221
87667,3950
49576,1923
64087,1179
45694,1393
18942,1033
6443,956
84644,913
35735,2255
21966,3931
58066,3117
64636,80
57808,2187
37938,1447
73288,3451
30123,329
11101,1531
3407,3284
35710,1763
10229,4668
42215,3877
66947,4208
22090,1257
13239,3098
94337,4557
76615,601
75782,3875
66317,3973
71505,4888
93210,242
46339,1663
75476,4760
8309,2724
76787,3516
92619,3807
17363,3559
49538,1640
82445,1285
66625,3133
37575,3155
94001,4159
58048,4734
31232,1776
56655,3260
73415,28
49422,686
53097,1885
83686,1784
69577,2915
46098,4198
16744,1427
34344,1790
70483,1906
48113,1329
93657,3861
42119,2682
6426,4193
83052,4846
74806,516
51111,4787
26833,3097
5035,898
76994,1926
66947,1841
62877,2648
89916,799
16678,3051
94586,1925
22563,1627
48427,1672
42128,526
63418,1164
42212,243
55682,1269
40277,2759
94345,900
44579,1887
15330,2041
643,4813
60892,3297
54941,4206
57506,1202
31560,68
85806,1321
16757,4151
26474,4558
73631,1716
56343,2218
79200,4314
372,1021
789,863
97726,460
8651,1166
71270,3902
66131,1898
35628,124
89233,1398
32128,795
50157,4718
42152,4671
65343,2856
60992,4760
65803,4232
91761,4626
88397,3899
44964,2236
50405,4506
24323,2540
8260,2959
6990,4601
77724,3436
55377,2767
78910,3730
1611,164
62059,4648
42992,1350
29669,1455
13933,1921
81627,3621
45485,3174
55767,3232
1568,4437
51392,4310
67871,390
19253,1804
40826,4248
78179,4994
92423,2624
47533,1195
55370,1897
60845,3680
73395,4042
74835,2120
38030,1847
19502,1641
57987,1803
92060,57
40738,2071
16210,3141
22066,2733
34521,2605
49314,3052
42207,935
53715,1036
93508,1786
78910,831
67344,2640
35350,2045
17936,2512
33803,1442
96423,2001
19735,1013
80644,4496
96547,532
41386,241
29304,2566
45528,649
37206,1886
16224,1451
50760,2110
57235,4142
80408,493
2014,2014
88124,1246
42822,4252
63925,2757
9256,3272
75730,1598
51289,356
73876,4596
36231,1881
19844,3508
86512,4612
25971,3095
40203,479
56842,2240
20388,3621
91338,3481
13167,251
14562,3767
84718,4270
14306,4444
25272,2147
23605,2237
39785,3724
73284,2204
65086,4531
39736,1582
15629,159
66285,1117
13804,2072
62059,4746
3100,2603
2288,3559
77250,665
88491,4127
5506,4793
48442,2475
76127,3154
71709,4312
50902,3768
44557,4207
50495,2859
32268,1174
69885,3172
11212,204
69512,893
85594,2396
82187,4758
25303,259
81564,529
44712,2001
37701,757
24131,1052
73272,1890
82813,779
82031,1298
49552,3176
81587,4983
60960,867
45634,2819
24850,4134
32364,152
67961,4111
57066,242
35746,2646
33680,974
72142,1260
89630,1396
56386,1485
22131,155
94167,3339
69417,3973
44774,2359
61296,3287
59033,4438
70018,4364
34834,1877
39632,3013
19533,3881
64838,1669
47874,4937
96559,3192
67518,853
86160,68
4754,1512
79640,350
53792,2031
34093,3461
67170,1965
95800,2238
98770,1199
87090,1941
24301,3084
55282,1511
11866,1803
26028,3431
89016,108
98593,531
12687,2169
56726,2250
10361,1692
42326,4567
25535,3977
23139,3624
59368,3530
36234,1185
91806,1108
48650,562
44869,4169
71806,3574
63320,2414
74114,340
95845,4053
80180,4641
8061,3144
59586,343
51582,3657
76281,1502
35022,3735
1888,2598
47637,3458
34418,1343
22039,2262
47250,1370
82667,4809
50883,3148
73278,3674
30332,2181
24196,2797
90404,427
80055,1507
55418,4746
1244,491
16671,4681
29314,1985
38566,3365
8690,2517
4768,306
44949,486
28662,4732
15647,2677
335,1010
76573,1679
16365,4264
91517,1747
37171,714
99235,3564
43181,3210
52595,4796
31342,4637
11395,1554
3968,709
88630,4304
28081,3822
64019,4016
5226,3730
36010,4984
52447,860
8602,3976
2822,3667
73774,1243
57902,2933
2806,3139
56345,1244
17091,1820
95072,116
97323,1230
13403,1850
73085,3557
28401,385
68379,1533
46335,2308
38520,232
42457,3073
92117,4089
89017,2431
90920,4104
42256,3276
78674,1597
37149,1115
20164,514
30399,3280
31637,2521
59247,4470
90604,2312
17190,3821
8279,4527
49989,1054
59684,2220
98997,2538
42873,829
9329,684
48556,3412
38189,2798
46099,3550
78339,3876
83231,3838
62460,3810
78977,3682
29330,1184
36724,1266
23141,4479
72826,4534
81638,4403
33827,3472
46287,1371
59327,2406
87751,2096
88200,180
97590,3289
15596,3252
44871,3076
94375,335
59997,4294
77131,3003
69861,1263
55279,3059
68482,883
61957,3969
73802,347
33563,2261
17162,985
28983,3826
19990,866
76894,995
93294,4079
56194,4234
15308,3593
67253,192
78880,3612
37711,4342
21095,3453
49139,4591
97097,1266
64234,3179
26673,1020
57663,4214
71638,1517
78420,2520
34652,1293
71909,1681
58857,3806
68301,4271
97718,4305
15899,2166
87516,646
29770,2185
26266,3011
37411,1230
30212,400
99438,3287
27659,620
36086,4608
60416,3248
63136,4820
34150,4819
34307,3605
66340,91
20537,3761
28345,1
96810,4961
93539,3476
47437,1377
8716,4271
18212,2625
39717,521
25869,1237
24089,812
4198,1966
44958,2628
21387,2924
32003,3766
25040,4218
80589,2792
84423,1178
48435,3519
29231,3191
55656,2849
80726,8
2583,2161
66009,4705
85305,3429
17219,3087
68398,63
16254,4590
85319,1654
17843,943
4447,4270
98494,3228
60664,1970
98538,3602
55182,4299
41616,3
3776,2487
11394,4578
66620,1752
70929,3019
63509,4820
99387,4912
35722,3998
502,1680
70649,3403
99247,4911
85146,3304
47293,2640
41258,1739
87440,3894
91841,1810
22981,1874
9175,1779
761,4295
58102,3819
1482,1991
80565,334
76902,3461
52611,838
99873,4114
50479,1664
67286,3872
56807,2220
58521,4154
64526,2423
74560,4554
6709,1071
21624,470
79760,528
92734,681
71847,1997
20228,3303
51650,4200
27587,405
69549,1288
51956,395
12987,3445
88434,2762
74379,3184
44665,1699
16292,3040
58744,4545
5374,5
55681,4242
13063,391
67828,4522
7724,3860
51532,1531
56162,2129
32756,4577
75817,4915
98890,2337
74936,4459
98682,4120
43914,1245
29054,1944
56768,4027
6028,1652
43761,281
56486,80
34388,1155
38598,2110
29988,2306
37841,476
865,2379
32158,2871
92723,4667
58377,982
96554,565
22285,3932
28137,1597
11468,3904
66526,1403
59241,4807
37533,1614
48440,1047
6343,3583
58326,144
98325,1888
47065,3069
64879,2671
83248,836
75710,1049
62183,2308
43189,1421
75389,213
62165,4035
19255,445
84441,3635
50150,4876
12335,4407
20112,2420
30733,1275
48825,1451
98358,186
87666,2851
81984,151
48628,3294
40612,4319
24504,785
61859,3516
23388,2152
26577,812
21203,1755
30951,4299
2508,1173
42875,3333
94190,2287
42738,1717
53329,1372
76344,2806
75912,2586
68486,884
41255,1601
83691,1387
60827,81
46984,455
72935,1466
97213,4289
80762,835
82239,953
15687,788
4199,2995
50599,3339
4217,1776
92902,124
18847,16
93115,1587
29961,535
84131,3939
75577,4353
6665,2576
12102,3851
43990,3103
15609,1767
2761,3685
22658,3035
60285,850
82737,2623
92372,2934
81181,2353
63809,4382
40718,2071
1726,3700
5926,3104
79494,2708
67804,212
49444,4446
97059,894
30914,1344
81500,4360
77204,2271
67508,1403
34666,3192
15212,797
67865,2885
91705,1187
80640,1552
92057,1389
37416,4488
79974,4967
96454,1169
53729,3978
86492,2377
87392,3914
38090,1613
61145,4535
52917,1818
75057,4247
42587,676
41377,1795
87119,1999
78368,2127
45107,2000
61481,4174
84928,18
27259,4872
62292,1770
42808,4127
25267,2308
35861,2716
8238,3478
68053,4570
41414,1422
5278,2717
81401,564
58528,2847
41864,3443
58331,386
67123,3485
54473,1004
1962,3823
19169,1726
68990,1770
14596,4480
32156,1185
98405,1938
36483,780
94757,3981
58627,557
25054,2892
97826,3433
84294,4039
62669,3049
34460,180
36973,2357
68531,1169
16508,1011
37160,3125
38610,1159
22309,4164
16268,4991
63583,4186
97982,3870
3164,4926
1836,2929
48066,2348
60768,1257
3661,4446
85320,2764
55341,1935
97655,3282
93470,3660
28542,1841
67423,4449
52691,289
2477,3643
82787,3557
34340,3702
66437,2206
84795,834
69334,301
74808,1054
83190,243
3546,2068
99535,4297
16395,705
3995,3030
14800,3910
40676,3650
95271,455
32287,112
16019,4751
18078,2286
46522,1020
28851,3593
65516,2159
56690,3963
30607,190
99026,4750
22036,3776
9285,3060
84768,4106
143,2414
21507,2143
41210,4979
47060,4242
17459,3858
16490,2637
8629,2392
42277,2224
88832,2141
97317,3125
39553,99
70106,825
46262,2938
69421,3732
63141,1326
26919,1848
25895,3772
11682,97
99674,2385
86044,1626
28838,4325
16577,3825
74852,2223
64429,115
997,1646
72698,629
66678,597
24671,4443
53957,4365
38290,2714
41913,1463
5965,2056
82007,2427
1541,2404
93959,1152
43775,4121
1611,2719
85781,4571
75004,2923
25722,2712
47633,3582
99649,3725
17288,1046
58079,1586
92403,3732
78505,75
83980,4694
56994,113
51406,1367
92881,1798
37141,1565
63938,3085
33466,187
81505,2241
96106,3357
35472,1245
15988,1679
72520,3130
3741,3819
60673,3379
95824,1582
11537,3855
32676,3984
29441,1571
82393,3023
81652,1627
45796,918
42559,2050
6432,2368
55275,2051
87817,4770
29945,2199
8318,4903
10966,2945
93768,2241
33943,4890
95063,1205
42470,2626
91422,678
90285,1949
9009,4482
22895,4443
2637,763
67165,3797
77599,973
82047,2409
25424,3811
60446,3181
33312,2851
5728,3132
56293,1043
59972,1211
66246,1877
4138,369
32310,1388
59998,2470
59678,3630
80788,744
7859,3389
3614,1009
80082,4910
20996,4695
87997,4973
92939,2786
54735,1685
41575,4940
12773,3971
13980,2934
73784,4917
12050,3587
90619,1354
40873,2872
41811,4564
65798,881
81147,56
36689,2237
44562,4627
74283,2305
71045,2611
86198,4797
7996,497
99909,2106
85720,3171
35111,3390
93590,2496
13420,350
37074,3537
14522,1615
93131,3329
79141,3954
21734,415
26082,1321
86851,3848
66923,1001
41830,4034
1139,3858
74132,1407
91568,3166
11228,4585
39473,844
18628,1153
51116,4629
6897,3263
76179,3401
49496,712
13456,359
25524,4897
11599,2787
12465,4216
61763,3545
26697,647
72875,1060
71883,3614
25760,3497
19663,2516
94082,3926
49791,2899
98482,2756
47332,2348
10768,3943
84223,4073
73048,849
29766,3625
492,4569
91139,1186
6066,3323
19593,1947
60811,231
97908,3127
11562,388
2566,4333
98670,4586
57787,1458
72528,536
59967,4094
43584,1656
33275,3379
63071,2305
95894,34
79005,1340
94960,2620
10237,316
76399,4291
40324,1014
13600,3100
7264,4991
95751,4589
10244,2419
37644,1752
65534,4365
92132,4152
68622,4754
98389,177
66951,198
61427,1359
23264,1426
87747,1685
32123,1453
80589,1592
21938,3958
12469,3613
95092,958
15477,2958
72378,1263
53964,2904
40965,2659
7839,983
31142,1603
32332,888
48673,340
52751,348
49263,2946
9889,676
57446,1845
97915,292
60090,2744
51125,2629
84598,701
31001,4782
96325,4606
8468,2316
94346,1181
11364,4543
21002,3995
76013,2940
51171,2919
67581,639
69068,2187
44495,1599
15119,502
48226,4479
53470,543
92552,4834
56359,4850
23654,2967
97013,4122
93131,166
91239,2265
59176,4581
32968,4691
49953,2231
36001,1315
65778,1815
19521,902
70349,4808
62147,4113
2761,2163
27859,4360
51599,4631
67561,3560
95922,1879
37116,3222
24200,2462
15763,3411
37742,4820
45591,1696
88262,3004
74286,4692
60481,4510
1478,1648
28412,3164
94159,4617
84680,1596
84146,4354
79628,2620
84334,2149
66975,1475
20344,331
53400,4442
43852,4106
93597,4082
81057,2369
71369,4851
2070,1406
17977,2725
69802,1442
65459,3862
83515,1553
97031,1018
57581,3973
94693,1775
69160,679
35828,2962
86289,1099
83822,1147
69792,4682
97136,42
91106,57
80874,914
35666,1077
63374,246
60269,2976
94215,4179
81187,1104
14313,798
74713,2183
65873,4609
74952,3596
27946,3941
42372,4682
47669,2349
90196,3098
41480,4909
58179,475
55379,1536
76403,1566
27234,2826
89228,1864
26233,3261
53200,2295
12279,325
76049,1144
53285,3915
33964,569
30644,4512
10544,560
45041,4686
94445,4141
62607,1685
47777,3577
83807,2990
54622,183
84455,4659
20758,3322
5223,4732
15455,2976
39629,2729
63213,4858
33419,4013
19053,2544
52418,4581
10892,2339
2563,1355
1262,4685
38183,1935
19872,2380
287,4617
67042,1999
34601,2378
72059,527
39784,3712
36257,944
90376,4521
28494,989
50589,3009
51781,4949
31420,3487
10496,774
25808,268
49013,1659
57882,3754
2491,3827
55698,4579
74194,3982
75651,4684
29167,3939
95463,4297
32663,953
78341,3947
56627,4035
25458,3959
80292,3718
11522,2140
16905,4128
4733,45
70472,4411
48799,1486
49043,2420
84675,3985
80659,1185
95831,2563
79055,2419
54485,4786
71791,75
72161,3107
32031,2039
92696,3855
3311,1498
4731,1257
87642,4477
36739,3578
20703,2025
70611,1225
74389,2524
19293,1240
502,403
84828,536
35066,2413
931,3536
20706,1037
99332,2941
53095,991
83013,3803
51399,3989
94544,3876
28034,600
20520,3213
47641,4790
66988,463
23039,4452
70619,380
76190,1
54750,1958
51629,1194
8012,3844
16283,2889
78171,4345
50139,4888
45022,55
29970,1936
8362,2130
84166,2895
91001,69
43215,4955
28849,3462
85952,4495
10755,2168
59428,3011
39391,2411
40161,1931
19273,3786
73288,1654
85410,3395
22012,2374
81088,4020
70758,521
32379,2487
70749,3296
47182,23
86473,2432
43228,1286
69135,4293
7013,4769
244,325
54889,4131
94004,4956
60965,4623
60274,2525
98627,1704
13994,4570
30726,100
51539,997
94055,138
99103,479
59039,3434
11220,4072
37013,822
17726,3964
39249,2294
50811,3863
77975,2102
54774,4564
40794,920
23001,4315
78541,4606
8752,2627
33638,559
31905,4693
7263,1743
5549,3508
62409,1808
28637,2495
57593,762
93022,2237
8831,2356
9446,3919
9585,4749
52350,405
89014,188
99990,4028
36593,2136
98583,869
28291,4864
4409,2597
35692,1302
19458,1859
79711,4050
91188,4874
31546,4754
83595,976
26647,3441
96139,3435
90468,1516
54710,2740
28961,3164
72389,2962
57921,2456
58527,4058
47060,3686
62826,4095
99385,3017
65551,4948
12512,224
55518,3999
12651,963
2058,4620
96852,2742
18031,2400
18496,259
75004,2979
94979,2913
67526,1843
26027,4464
4771,4862
66189,2453
39972,2896
39056,3137
82363,934
91214,845
26053,425
50034,4006
30865,1429
80751,1963
62761,3691
47587,4654
63116,1349
8232,3233
31951,3782
83155,3239
68826,3549
2478,3011
89406,4412
62456,4327
29759,4298
63511,168
73789,14
9967,1721
74583,1667
88950,3968
56723,4776
966,240
92075,4540
54138,2778
61186,4195
94130,4223
83105,217
90291,2582
46615,3662
39941,3464
62783,3482
20181,3791
1616,1637
42777,1724
97223,238
98185,2106
24288,1099
11574,793
92996,2947
70131,86
44108,4982
62866,4443
38223,1224
4908,3320
57231,1104
45364,1417
28072,271
89060,1959
12352,3339
1775,1709
86619,342
53886,4679
17593,1748
77636,4105
92966,3503
44919,4183
48707,183
21110,2914
22321,2043
90641,1820
24051,4581
94970,2104
66556,2224
10469,4662
63550,4015
26038,366
56134,2839
8384,651
98070,3002
78272,2211
49070,4002
69038,3528
29638,4790
27040,1864
78547,2228
83809,315
78047,2501
34647,1900
11987,1478
56839,12
28340,3014
26747,4328
642,3547
21744,3850
16337,1019
96729,1306
15958,3871
96619,272
91793,4720
56464,3617
83709,243
82000,3891
33263,1830
45776,358
48592,146
55622,502
36043,1725
48028,1306
56233,3188
72115,3713
89185,1730
91179,4057
20206,3320
79125,2373
15299,1748
64609,3761
92950,3193
24709,1706
23105,4376
94756,289
8011,4391
91457,1418
63355,4906
69535,2363
36684,1358
31222,837
77360,3839
46664,3083
30174,451
65077,4459
73061,2147
39369,3122
93576,4604
16163,835
71759,1640
70989,3728
66066,3403
44263,2659
19419,304
36388,1765
47379,689
68147,4088
71064,4940
34961,203
47602,4784
948,4949
52303,1397
51899,3030
27633,983
28926,3727
29537,1758
57442,2142
64043,3661
7581,664
30903,4896
40760,4165
19476,3859
6251,4448
28094,178
54909,4506
69959,2160
21564,221
34608,473
52969,1986
65129,1595
95739,887
10060,647
98599,3476
71829,2350
21458,4287
71510,1928
64048,1534
8611,4968
21625,3637
81793,2710
35840,4781
22118,2459
53407,633
23436,474
18428,48
89146,3969
70778,1987
98965,3558
90662,1258
13489,3071
11015,3753
12477,1496
85450,3355
81657,1134
6358,529
70066,1290
82582,4019
69974,2106
66121,4381
81453,355
36845,4775
90575,3529
85642,4102
51277,2583
72365,3257
44332,3081
83413,89
44365,999
94115,1209
89332,4039
69730,4169
26637,1941
50926,1286
15698,3524
7303,80
84201,3205
7574,2548
88597,3644
50277,1695
14558,3821
10469,2548
93842,1657
67061,681
69763,4406
8876,4432
70753,4752
22269,2957
45878,881
66239,1583
61221,1139
37793,3229
54022,2626
96488,137
94583,4666
82951,1306
86786,2757
76342,1141
9100,4919
9892,1984
850,4774
89259,4317
77653,3965
15285,325
45069,2381
40084,2128
19028,747
52383,724
38878,614
86519,4940
19863,1677
28061,3668
78240,158
5781,807
19439,754
76391,268
48661,2822
99337,1282
20013,335
69345,1350
84343,1530
10851,4122
36960,3037
69308,405
96632,4971
56480,3424
71145,2424
37601,2952
57008,4107
15182,3601
26616,3309
4995,1558
84041,2702
33688,1372
95568,4227
90066,1525
63283,599
82925,3144
76866,1062
57383,3032
25086,2323
10761,1137
54649,4762
892,1192
98755,3113
58334,4289
25852,2523
66301,214
42314,2338
20116,4757
98492,2065
82684,1453
28859,1482
72790,2174
68644,882
7014,2002
38895,3325
96757,2464
37788,3667
34704,1053
74706,338
69147,4192
28550,1776
39061,1852
68483,1160
65065,3315
93027,4784
63272,4369
60971,362
99456,3272
52115,3511
32714,832
7556,3144
15956,3009
46663,2895
17064,3213
72948,69
96496,274
12658,4957
99983,4210
54153,3874
77650,707
35558,1377
41700,1774
68356,4078
48008,3247
91575,3102
12879,3265
67156,96
89611,366
9754,1338
86310,850
57200,2557
96470,1280
65446,4745
23323,1249
57314,1366
26340,1885
56178,4443
6114,2691
51145,2890
67665,2679
19381,821
88396,553
40224,4839
93959,1414
66136,4564
42876,4172
25209,2341
5469,3551
10458,3995
43958,3061
94004,4434
961,3030
68974,3263
53963,2727
43801,3914
5509,3573
89921,762
8393,1686
13795,1862
48974,4754
35157,1522
52699,2012
92430,2440
8883,3899
74869,2562
15725,1086
86236,2151
23473,3055
4773,4046
21142,4488
49456,3863
56227,3987
58973,3227
12803,2977
15770,231
34520,367
73185,3620
55511,3888
74756,776
65598,2563
69313,1651
16256,3769
28987,428
86444,4289
16372,3922
71982,2892
24908,375
91027,1881
52808,4260
37004,3890
10188,261
21120,4691
82598,2335
83928,2765
27322,2130
15933,3386
62209,2697
13875,896
77373,1544
71953,1384
63083,2714
96996,1612
63461,999
30380,4533
59841,3721
2512,2254
85198,4172
32348,4665
46146,4046
58681,1402
40553,3002
12757,2978
80230,1281
14513,2101
79087,2559
64091,4947
7159,2507
4255,947
49067,2039
42044,1135
66363,3305
45138,3625
71873,41
40285,426
26096,375
18544,3318
87063,1386
56214,1832
70470,4383
9437,330
15756,4092
7189,4741
36694,695
97718,1102
91891,1243
85590,1639
69649,2630
88068,1117
59205,3680
10868,1820
7141,2211
47177,4146
40980,2449
25098,3390
98688,1666
47690,1773
52876,4770
47626,400
1758,4603
66631,259
30997,1347
80340,2194
88216,4028
79848,2439
81389,850
60233,200
5529,3990
62947,3772
46189,1779
67825,969
99680,2377
45072,1783
68375,3721
33205,842
51923,3048
99919,1527
32343,4615
12557,3222
69372,1881
81293,2322
55728,424
96314,2584
73370,1654
98744,839
22141,4357
31098,2236
66185,4359
28953,3014
97145,539
26107,2132
88365,2715
13197,2654
1905,1230
34066,2833
47443,2973
71415,3348
78788,2383
85348,3427
82580,2810
66034,391
25688,40
36244,1707
16947,2105
12566,1869
33637,1142
62285,160
33856,2569
78053,3870
86040,1480
20783,2470
20266,3934
51117,3348
59784,4830
43706,3822
83443,3143
24583,2511
54257,127
79169,987
8122,4517
88334,2325
94719,112
68472,3544
26303,1848
59444,3951
12524,2490
62017,2007
6872,4560
17366,2425
73450,1532
30320,3832
83260,4986
31224,4549
42339,1568
17566,4269
71180,2469
36292,3188
78034,56
63119,664
85793,4935
22333,704
53994,1344
8777,505
65161,911
92996,3970
7656,4582
23783,1989
78688,3510
86957,1075
8243,1548
92554,752
57410,911
72110,1665
60835,4943
96708,3208
76570,2941
28308,3280
5207,3133
44473,2795
252,15
5283,21
94064,897
30775,4485
6468,3221
59070,169
64735,1538
49916,395
56228,763
90272,1017
69243,1423
3429,3922
36933,812
73749,3683
99978,3010
74679,283
45051,1277
86827,3888
37232,690
68567,3487
61116,2848
63277,365
36904,3329
83007,1864
77485,3651
14230,2384
80107,3237
65477,364
84276,992
2592,2015
19037,2140
85329,420
4371,3631
41561,2921
95485,2481
8869,1977
47451,3328
88993,4070
84708,3378
29125,3119
58718,4324
57783,4587
57117,580
69697,1607
3132,600
75831,166
37194,99
95635,2522
26354,4232
5682,4462
54054,4775
75715,34
60659,1872
25951,941
10879,2835
58517,330
19580,1292
50249,2954
47370,2795
35060,2370
71998,76
7037,763
8409,257
70880,4010
25202,3618
29139,3895
38396,2308
92929,4607
30374,4150
49175,3298
29553,4658
3804,3062
22364,3830
14601,3052
6490,2524
48127,1890
95908,3885
17989,4009
38240,4218
51492,3203
85681,1416
38251,1133
439,1055
93805,4733
96656,980
93339,4305
55991,801
45807,1047
90476,365
51136,1979
21060,2564
55503,895
16029,3732
20697,1395
37941,3501
95303,3906
39464,1427
20948,4196
17645,2005
61205,3844
42693,3120
46410,4473
58263,3384
30283,1812
6904,251
34801,505
62356,3463
31931,1971
55047,882
55924,4661
32201,3659
19493,3454
87325,3618
34679,4303
68567,2810
74268,3270
68876,2267
48854,3994
31706,1278
69022,3212
476,1980
31041,4041
10108,3565
13332,538
85151,4260
59006,1981
11871,1820
80657,3921
75525,2089
57032,2577
15780,4382
61094,3880
78908,824
11117,1
79281,3283
62971,4758
30058,3007
58720,761
21047,746
86669,1560
21155,3466
14631,544
98951,642
73962,2678
95677,3100
46676,4970
54195,2131
37948,1679
21387,496
29153,3672
49563,3079
52505,3546
93889,2381
95611,1214
68044,4243
43283,1186
67268,2718
9962,3396
46087,229
75432,2862
78162,2876
75412,3379
24967,693
98357,1693
55819,2407
30246,2215
59674,4886
35054,416
24685,4997
64419,3433
97792,4871
67360,1522
63493,2780
90908,2553
18181,4644
44844,1640
24175,952
75648,690
9919,617
64128,3563
93127,3028
81341,3910
35303,3910
76149,455
15530,1154
59910,4801
91034,3429
26459,1085
90250,4905
26604,2057
94202,1267
84087,3884
19132,318
22043,1873
4407,2577
36472,3298
77712,1719
70857,3071
23380,1725
40848,3318
68374,4028
12896,3480
70832,3289
32514,2939
53911,3085
13236,3714
73171,4507
27310,2785
31602,1218
16244,3972
5499,1734
41785,1345
48023,2562
86004,2963
61987,872
1730,2941
14342,2114
53126,4740
20915,3648
19436,4466
24665,393
34642,3200
3238,1998
87272,2003
47837,1600
43916,2237
46404,133
34650,98
92147,3786
74241,2169
4515,1362
54834,2985
92459,3486
65439,2176
11647,4039
75345,1508
81743,3748
28032,4876
58524,2229
60607,4200
3887,3178
9923,4993
5235,1468
83408,3417
96724,401
67867,3946
31814,1633
26294,1860
1366,716
4840,511
75617,4893
27307,2265
8317,80
90910,4536
70160,1720
75907,2976
21790,1700
38735,924
61819,2268
93021,1692
28864,2771
80967,3197
2146,248
9341,1392
8098,539
64540,1406
27918,3319
90442,735
78793,2308
43929,678
27763,4133
79753,2266
76305,451
49655,1701
74367,1824
51702,297
46681,927
12570,3287
17754,3866
49334,1692
52091,4188
25344,3434
1686,1711
29042,3230
65913,417
70506,1803
67069,4287
48993,4200
11138,138
92987,2292
94695,1270
81896,974
95046,1248
58749,4626
16228,3823
42072,642
21258,3071
70517,2267
41488,411
975,3899
63026,4468
6069,2700
28730,2563
24285,162
22059,4530
64655,2582
92414,1673
79845,3506
63156,1665
18914,1615
89835,789
45060,743
16151,4628
59284,1181
49268,3825
52837,3103
98422,708
36902,4637
81347,677
50345,2046
27853,873
37160,4910
20114,2308
85723,3614
16414,3917
65151,4675
41494,3095
55917,2586
80974,3494
87049,1982
81697,4447
37157,845
35097,4038
50032,2260
8011,3321
9274,3115
11896,1917
58337,2645
25438,487
31594,4083
31377,1568
97554,3730
63003,2441
34077,532
63489,1357
50953,3170
83923,1526
34178,654
60925,254
47705,2519
23021,4017
30977,3317
46923,640
7433,1917
1459,2296
40678,2626
61511,205
93876,985
65694,3921
5788,4096
68405,987
17580,352
32474,136
48031,4450
61721,770
26927,2521
4475,3536
79606,4191
2917,4196
72924,2580
64846,4709
39602,3940
20836,1676
82993,3819
34905,2609
59482,3974
11759,2955
76486,2774
61918,1662
86358,2772
22958,4136
37862,3429
11072,1281
72032,2103
98554,1581
87839,940
49108,798
27767,3115
68285,1968
99412,1208
77807,2620
9641,3142
97059,1762
90499,2879
22730,1011
55740,721
97792,1406
96417,4896
19500,4833
83346,929
67269,3248
54173,5000
71289,1024
83578,1898
38238,350
92289,880
58036,4959
38226,2262
59501,3239
26787,4487
19604,2578
1270,193
27466,2375
38112,3207
5298,3221
99231,819
19487,4962
94239,3949
32185,3231
40290,3454
30318,3209
36838,3957
31231,3094
59748,2378
94197,299
43159,2936
64575,4467
59916,2578
43785,715
63298,2691
65195,1595
47740,618
15433,1055
33174,3004
80344,249
23779,4977
76792,4876
88083,3635
8555,4310
48227,2996
36575,3225
26633,4310
81769,2488
67848,1410
62503,1972
52855,1388
47542,1406
42213,1979
82952,1566
59620,256
93566,1728
51132,3079
45090,26
