IdE,certificat_entretien,CodeMembre
2228,2021-04-16,24905
2229,2020-03-22,31983
2230,2024-11-05,26172
2231,2018-04-22,70287
2232,2020-05-20,36425
2233,2018-11-07,22812
2234,2012-03-10,44292
2235,2024-10-29,20774
2236,2016-04-24,88317
2237,2014-12-01,59041
2238,2009-08-31,79153
2239,2018-11-01,61531
2240,2019-06-15,10560
2241,2008-02-10,30584
2242,2021-12-17,68977
2243,2023-05-14,90075
2244,2024-11-07,93515
2245,2020-03-24,71293
2246,2018-05-02,96363
2247,2010-05-09,1784
2248,2020-10-25,32794
2249,2022-02-11,21377
2250,2015-02-25,66646
2251,2022-10-05,25660
2252,2018-03-26,3705
2253,2010-06-15,81480
2254,2023-10-15,60903
2255,2014-05-19,68952
2256,2011-05-09,86975
2257,2014-04-02,94136
2258,2018-01-23,88606
2259,2017-07-31,15635
2260,2019-12-07,49516
2261,2024-12-20,27317
2262,2009-11-25,85769
2263,2001-03-18,25568
2264,2015-08-01,38974
2265,2013-10-18,69027
2266,2002-07-11,20272
2267,2019-11-21,87641
2268,2003-09-28,47054
2269,2002-12-01,14824
2270,2008-05-05,79235
2271,2003-05-15,28834
2272,2006-05-07,71246
2273,2022-11-29,11787
2274,2011-12-12,83952
2275,2023-11-20,75091
2276,2010-11-01,27087
2277,2021-10-25,59174
2278,2024-11-26,74443
2279,2012-12-01,90799
2280,2010-11-06,41918
2281,2014-11-19,11856
2282,2021-08-02,45262
2283,2018-03-11,50624
2284,2009-11-24,92687
2285,2021-01-26,95177
2286,2008-05-16,78559
2287,2006-10-29,73495
2288,2022-10-25,26092
2289,2005-12-25,75942
2290,2021-04-04,71125
2291,2020-03-11,32956
2292,2002-09-01,46741
2293,2004-04-03,64487
2294,2024-03-09,21280
2295,2011-04-19,99835
2296,2021-08-23,33757
2297,2024-05-13,82354
2298,2019-04-10,14912
2299,2020-12-03,39917
2300,2010-06-25,48534
2301,2005-12-01,9563
2302,2011-07-10,38341
2303,2021-09-24,24648
2304,2017-11-07,40891
2305,2024-11-20,1346
2306,2010-05-08,23105
2307,2024-11-03,15082
2308,2012-03-29,93960
2309,2012-10-08,47449
2310,2015-04-21,79388
2311,2022-07-09,89596
2312,2011-05-04,70596
2313,2021-10-31,39073
2314,2011-05-09,25460
2315,2023-10-23,66938
2316,2007-04-04,40363
2317,2015-02-24,39849
2318,2015-10-08,11535
2319,2024-05-07,40781
2320,2019-07-03,61194
2321,2017-12-21,61330
2322,2017-07-20,42863
2323,2024-11-01,68886
2324,2014-12-19,28822
2325,2017-11-01,55777
2326,2007-06-28,30253
2327,2024-11-19,43006
2328,2010-09-20,46127
2329,2012-06-11,88925
2330,2024-04-06,11724
2331,2009-07-05,85189
2332,2009-05-16,9583
2333,2021-04-25,70147
2334,2014-09-26,98892
2335,2016-04-25,3572
2336,2001-02-10,89434
2337,2010-10-21,17033
2338,2017-04-18,22901
2339,2007-11-25,74979
2340,2021-04-24,17133
2341,2018-05-05,83487
2342,2012-06-14,86047
2343,2022-04-20,10581
2344,2018-11-28,60755
2345,2011-12-25,26140
2346,2023-11-09,14631
2347,2018-03-31,7266
2348,2009-04-26,77696
2349,2012-04-08,34909
2350,2019-06-04,76777
2351,2016-01-22,53831
2352,2008-09-01,25638
2353,2012-11-10,56721
2354,2023-11-23,43351
2355,2015-07-06,2677
2356,2006-06-26,37013
2357,2023-12-16,26086
2358,2018-03-06,63237
2359,2023-07-01,90207
2360,2023-03-09,98813
2361,2023-12-08,658
2362,2019-11-21,34058
2363,2014-10-19,92235
2364,2021-11-19,42212
2365,2023-10-10,16050
2366,2020-11-28,87192
2367,2024-04-01,98160
2368,2006-03-31,39909
2369,2018-11-12,31458
2370,2021-12-07,21232
2371,2015-04-19,11688
2372,2011-08-04,92759
2373,2001-03-17,42153
2374,2022-04-13,36201
2375,2017-06-26,69235
2376,2024-03-26,74585
2377,2024-07-24,18766
2378,2015-02-22,61826
2379,2013-03-05,67770
2380,2005-10-09,26326
2381,2001-03-28,37541
2382,2011-04-30,7610
2383,2019-06-03,45425
2384,2023-12-17,92200
2385,2022-04-02,53975
2386,2018-10-21,82259
2387,2024-10-22,52669
2388,2021-12-08,81407
2389,2017-01-21,55569
2390,2013-04-10,86236
2391,2019-03-15,95533
2392,2019-10-22,53541
2393,2020-10-23,57557
2394,2006-03-16,18692
2395,2007-04-29,87572
2396,2013-11-01,49044
2397,2009-10-17,69335
2398,2016-12-01,86341
2399,2006-12-03,68678
2400,2023-04-16,62751
2401,2006-03-22,86785
2402,2005-09-17,11803
2403,2018-12-04,79602
2404,2021-03-02,35146
2405,2019-06-24,20378
2406,2014-04-12,43923
2407,2023-12-16,32234
2408,2015-12-19,17060
2409,2022-04-26,66652
2410,2020-11-03,93478
2411,2015-02-01,45944
2412,2009-03-10,44726
2413,2009-12-24,73143
2414,2020-01-08,71689
2415,2006-04-21,63291
2416,2024-03-27,11183
2417,2005-01-13,18041
2418,2021-09-08,32968
2419,2021-04-14,74527
2420,2004-02-06,90954
2421,2002-04-15,89113
2422,2010-03-07,74316
2423,2022-11-29,91222
2424,2023-03-28,75817
2425,2024-09-12,25095
2426,2015-06-28,44551
2427,2024-03-13,6826
2428,2022-03-06,60534
2429,2017-03-16,24286
2430,2018-04-25,49731
2431,2024-11-24,71924
2432,2016-10-23,37865
2433,2020-09-15,59487
2434,2020-03-19,89825
2435,2002-08-20,21612
2436,2019-10-25,47998
2437,2009-11-07,49760
2438,2023-10-26,72620
2439,2005-07-02,65540
2440,2018-12-07,31189
2441,2020-04-14,81763
2442,2021-12-05,97528
2443,2010-03-10,44525
2444,2019-04-12,63755
2445,2006-04-15,57282
2446,2009-04-11,37647
2447,2002-06-03,51711
2448,2007-05-16,62949
2449,2021-08-13,41966
2450,2024-11-07,39781
2451,2019-04-26,20569
2452,2022-02-04,60128
2453,2018-04-16,12900
2454,2004-04-30,53752
2455,2008-02-21,72619
2456,2005-04-09,95278
2457,2012-12-19,96642
2458,2023-11-16,22502
2459,2019-04-16,86474
2460,2011-09-17,70115
2461,2006-01-13,733
2462,2024-07-16,98928
2463,2023-11-02,77790
2464,2021-03-10,84215
2465,2014-06-04,84476
2466,2016-04-30,96385
2467,2023-02-27,87783
2468,2018-11-05,89613
2469,2016-09-07,58968
2470,2007-11-18,80233
2471,2012-03-23,11962
2472,2006-06-25,25722
2473,2017-06-04,50968
2474,2021-09-21,90337
2475,2022-12-05,52826
2476,2005-11-01,42873
2477,2020-09-25,18401
2478,2019-08-01,65095
2479,2022-02-06,33593
2480,2005-09-14,6413
2481,2022-11-02,48841
2482,2021-11-13,8573
2483,2020-12-22,59598
2484,2013-01-13,90972
2485,2009-10-16,13116
2486,2023-04-13,67886
2487,2024-12-11,35598
2488,2022-03-20,85923
2489,2002-03-08,11255
2490,2014-06-02,71236
2491,2012-11-16,69728
2492,2021-02-24,64746
2493,2021-06-21,96562
2494,2012-03-24,79947
2495,2013-12-04,61791
2496,2018-05-12,76873
2497,2001-11-10,73442
2498,2014-02-23,52521
2499,2008-05-07,71940
2500,2024-07-03,61723
2501,2011-12-08,7790
2502,2009-11-03,49067
2503,2023-11-12,23384
2504,2009-05-02,7263
2505,2005-06-16,68533
2506,2021-11-21,26307
2507,2006-07-23,82617
2508,2019-12-17,55085
2509,2006-08-17,69784
2510,2018-01-07,60497
2511,2015-12-11,32993
2512,2010-03-24,85482
2513,2020-12-19,10733
2514,2018-08-19,51844
2515,2020-12-17,83664
2516,2013-10-16,45338
2517,2020-11-26,43205
2518,2009-03-18,19394
2519,2014-05-10,74988
2520,2015-06-10,58115
2521,2017-02-14,53603
2522,2024-01-02,85297
2523,2020-02-10,41898
2524,2000-02-22,2464
2525,2015-09-23,98116
2526,2020-10-13,50152
2527,2017-04-09,39303
2528,2014-04-12,74433
2529,2007-01-12,47598
2530,2015-05-13,45266
2531,2006-06-19,93591
2532,2009-12-02,49217
2533,2018-11-01,63846
2534,2005-05-23,49961
2535,2002-11-05,54581
2536,2018-04-01,47586
2537,2011-01-16,75621
2538,2019-04-26,69707
2539,2004-10-01,33457
2540,2021-11-02,97920
2541,2021-07-07,91497
2542,2010-03-26,8526
2543,2024-05-11,46072
2544,2021-06-19,41154
2545,2017-12-04,23340
2546,2016-09-06,59242
2547,2024-03-23,97189
2548,2019-04-18,23061
2549,2023-05-15,51727
2550,2017-12-01,52995
2551,2005-11-19,14870
2552,2024-10-30,27929
2553,2003-06-13,90110
2554,2006-03-16,47024
2555,2016-02-29,86388
2556,2022-03-12,41569
2557,2002-12-17,48959
2558,2020-08-12,66525
2559,2020-06-11,91633
2560,2013-10-30,74259
2561,2013-02-22,30012
2562,2012-04-03,60464
2563,2019-02-03,214
2564,2024-11-04,41455
2565,2014-04-23,52186
2566,2009-01-01,92456
2567,2020-11-22,54723
2568,2010-05-10,80138
2569,2015-06-17,44087
2570,2007-01-28,92309
2571,2020-01-24,42863
2572,2023-07-24,16788
2573,2011-11-24,61702
2574,2017-04-03,82794
2575,2015-02-21,16261
2576,2021-11-27,97971
2577,2017-11-04,21557
2578,2002-10-29,79979
2579,2021-04-07,21148
2580,2015-04-13,13738
2581,2022-01-05,75737
2582,2012-10-03,35074
2583,2017-03-25,7760
2584,2024-05-18,83318
2585,2021-10-13,90300
2586,2011-09-05,93592
2587,2013-07-08,81573
2588,2024-09-15,62530
2589,2010-08-17,38267
2590,2013-12-31,88374
2591,2022-09-18,53418
2592,2017-04-27,74027
2593,2002-12-01,23217
2594,2012-12-01,97634
2595,2004-05-10,25460
2596,2021-09-27,82778
2597,2010-11-09,8023
2598,2006-05-06,1512
2599,2023-01-01,5092
2600,2020-11-14,93265
2601,2021-04-12,45571
2602,2018-11-29,36482
2603,2008-03-17,75574
2604,2005-11-04,23042
2605,2014-05-23,60226
2606,2015-04-08,841
2607,2023-11-10,28347
2608,2017-03-02,50607
2609,2016-05-25,15358
2610,2016-06-30,33350
2611,2022-04-17,63812
2612,2023-04-27,61990
2613,2014-04-03,90350
2614,2018-05-21,8162
2615,2014-12-02,80456
2616,2024-11-27,5212
2617,2024-03-17,40198
2618,2021-08-02,35950
2619,2013-11-02,19977
2620,2024-07-15,57603
2621,2010-10-17,18246
2622,2020-11-08,98082
2623,2022-11-20,81189
2624,2016-01-17,24548
2625,2019-04-17,53680
2626,2021-07-17,20405
2627,2000-08-17,83097
2628,2020-05-01,44849
2629,2023-11-01,86850
2630,2021-03-01,73894
2631,2022-01-15,32214
2632,2019-03-12,95246
2633,2006-04-19,65339
2634,2021-03-12,20502
2635,2015-01-10,5035
2636,2000-07-05,12579
2637,2019-05-08,48030
2638,2023-01-05,584
2639,2023-04-12,27487
2640,2011-08-19,27256
2641,2004-06-04,35669
2642,2016-03-17,81837
2643,2018-05-08,69978
2644,2006-09-23,67371
2645,2010-05-29,25509
2646,2014-06-07,81402
2647,2020-12-03,82832
2648,2010-11-14,16472
2649,2024-12-22,14800
2650,2008-10-11,70354
2651,2019-04-07,90976
2652,2002-07-02,67443
2653,2020-03-23,45045
2654,2004-09-08,10358
2655,2016-11-13,36731
2656,2024-11-10,35112
2657,2024-11-21,81972
2658,2011-01-03,17364
2659,2006-03-09,56092
2660,2013-11-03,86372
2661,2020-11-03,47677
2662,2024-10-31,62726
2663,2024-10-08,20425
2664,2016-02-11,96959
2665,2004-06-08,26702
2666,2024-11-26,68820
2667,2003-02-20,2708
2668,2018-09-22,74876
2669,2020-05-08,80499
2670,2004-12-15,47872
2671,2012-03-25,47836
2672,2024-06-14,59998
2673,2012-01-13,80922
2674,2020-08-08,42905
2675,2011-11-24,45075
2676,2021-02-09,14615
2677,2021-04-02,94664
2678,2023-10-07,47955
2679,2023-04-13,59719
2680,2024-11-18,39158
2681,2005-09-24,58639
2682,2013-05-11,69139
2683,2014-04-10,37986
2684,2018-11-25,94281
2685,2022-12-08,28632
2686,2022-03-05,75495
2687,2022-04-10,54096
2688,2016-05-03,48228
2689,2008-12-24,98900
2690,2024-08-11,54340
2691,2023-10-21,29176
2692,2020-12-06,51329
2693,2001-09-10,61507
2694,2016-04-30,26078
2695,2014-10-21,7541
2696,2024-10-07,45629
2697,2015-09-29,84920
2698,2021-03-05,12288
2699,2016-03-28,93605
2700,2015-04-01,24
2701,2018-12-15,87002
2702,2009-11-20,52635
2703,2023-03-20,54909
2704,2024-05-03,57793
2705,2024-11-13,51179
2706,2020-03-10,63668
2707,2017-11-20,58360
2708,2023-04-28,50917
2709,2021-01-27,80033
2710,2013-10-11,39339
2711,2017-03-15,19251
2712,2012-11-12,79508
2713,2021-04-10,11170
2714,2003-06-02,53697
2715,2018-05-05,36310
2716,2020-06-03,86235
2717,2023-04-17,16712
2718,2016-11-01,72215
2719,2018-11-16,17732
2720,2002-02-18,26405
2721,2023-04-18,50786
2722,2014-02-22,63925
2723,2017-12-07,32258
2724,2019-10-17,43881
2725,2021-07-19,97211
2726,2015-05-13,35821
2727,2008-11-20,51172
2728,2015-08-19,76785
2729,2020-12-12,86601
2730,2010-07-06,32354
2731,2014-10-07,64238
2732,2023-10-04,34827
2733,2004-01-06,51597
2734,2014-09-19,93468
2735,2021-03-31,59177
2736,2016-10-23,47655
2737,2008-04-16,64138
2738,2022-10-23,98384
2739,2024-04-16,69118
2740,2004-01-12,53004
2741,2022-06-02,21933
2742,2023-11-22,32719
2743,2009-12-05,98041
2744,2020-11-12,44485
2745,2024-04-26,16710
2746,2019-10-08,1855
2747,2024-01-24,69199
2748,2017-04-26,30357
2749,2012-05-11,56160
2750,2020-04-05,49034
2751,2008-03-14,13745
2752,2008-04-27,1468
2753,2022-01-20,93279
2754,2017-03-20,34973
2755,2024-11-18,58588
2756,2008-10-05,49479
2757,2023-06-01,12241
2758,2016-03-15,18905
2759,2023-09-18,78257
2760,2009-03-27,61151
2761,2019-04-08,9184
2762,2012-03-24,74710
2763,2016-04-30,56002
2764,2013-11-15,27545
2765,2001-06-29,65282
2766,2009-04-24,30861
2767,2012-04-16,66002
2768,2024-11-26,68668
2769,2015-05-23,64139
2770,2010-01-04,99170
2771,2014-10-20,26488
2772,2014-11-06,14354
2773,2017-09-15,72846
2774,2022-07-18,49567
2775,2017-08-05,37790
2776,2014-12-22,7472
2777,2020-08-29,80306
2778,2019-12-08,61485
2779,2021-10-13,37621
2780,2011-12-31,35700
2781,2013-07-21,99741
2782,2014-01-18,24769
2783,2023-09-01,28606
2784,2007-05-20,16312
2785,2003-03-25,91154
2786,2023-12-26,49799
2787,2020-11-21,36816
2788,2007-10-20,23847
2789,2004-05-29,45197
2790,2021-12-08,91638
2791,2015-10-15,43956
2792,2016-04-02,73787
2793,2010-05-12,43869
2794,2005-06-07,74880
2795,2022-05-27,72207
2796,2018-10-08,275
2797,2019-05-14,25894
2798,2005-05-29,96779
2799,2008-08-11,74087
2800,2020-08-05,12907
2801,2016-07-27,24862
2802,2021-04-25,27223
2803,2004-02-23,90426
2804,2007-10-07,89290
2805,2009-10-16,8706
2806,2022-11-26,72591
2807,2014-08-07,34675
2808,2017-04-09,76716
2809,2015-02-06,55384
2810,2006-03-20,37543
2811,2016-12-15,31887
2812,2021-04-15,35966
2813,2016-11-23,70189
2814,2010-11-24,61892
2815,2020-01-26,10173
2816,2009-06-05,64753
2817,2022-04-24,47053
2818,2015-04-27,62926
2819,2017-10-27,66317
2820,2024-05-17,83315
2821,2021-03-17,70954
2822,2017-11-11,8547
2823,2016-08-09,75179
2824,2018-07-11,44331
2825,2020-12-12,4969
2826,2018-05-20,22764
2827,2008-11-27,40107
2828,2015-04-17,56793
2829,2012-06-21,68802
2830,2011-12-12,69159
2831,2001-08-12,61571
2832,2013-08-19,27692
2833,2019-05-07,94834
2834,2004-02-02,7795
2835,2017-03-05,62243
2836,2023-01-09,81358
2837,2011-12-11,91050
2838,2009-03-11,26057
2839,2024-03-10,77687
2840,2014-11-20,65905
2841,2021-03-31,93224
2842,2019-09-15,27266
2843,2021-05-25,57439
2844,2022-04-27,19581
2845,2003-05-24,87763
2846,2024-05-15,46788
2847,2000-05-20,8855
2848,2024-03-15,71679
2849,2024-10-14,19917
2850,2023-11-15,60944
2851,2023-11-30,55513
2852,2008-07-14,78401
2853,2018-01-19,74114
2854,2018-09-08,89332
2855,2023-12-23,47613
2856,2022-04-11,82048
2857,2011-05-27,62351
2858,2019-11-30,27647
2859,2022-05-14,71948
2860,2023-12-18,85155
2861,2017-07-14,83700
2862,2010-08-08,61493
2863,2019-10-31,90986
2864,2024-09-24,74239
2865,2014-02-16,21417
2866,2018-05-03,84774
2867,2018-08-25,67301
2868,2023-11-28,63241
2869,2017-04-04,92919
2870,2016-10-27,92370
2871,2015-09-11,96881
2872,2021-07-19,18901
2873,2019-01-25,31075
2874,2016-02-26,71150
2875,2022-10-12,92142
2876,2009-10-28,60151
2877,2023-11-18,31188
2878,2023-03-27,65422
2879,2010-01-11,61341
2880,2015-09-21,19038
2881,2016-04-21,50564
2882,2008-04-17,15873
2883,2014-12-03,5073
2884,2009-11-17,40229
2885,2023-03-10,55625
2886,2011-10-22,67962
2887,2018-06-30,4880
2888,2001-03-21,14988
2889,2017-05-01,60492
2890,2000-10-16,35774
2891,2024-11-18,49284
2892,2017-12-10,11468
2893,2001-03-08,45064
2894,2017-05-11,61806
2895,2022-10-20,67510
2896,2024-10-28,27282
2897,2021-04-20,2158
2898,2023-10-30,10056
2899,2017-01-13,75714
2900,2017-01-30,45298
2901,2021-08-14,46072
2902,2020-09-27,96940
2903,2007-12-09,73455
2904,2020-05-23,38461
2905,2023-12-13,38388
2906,2016-12-13,44957
2907,2006-10-20,22508
2908,2004-08-28,64486
2909,2017-04-18,89228
2910,2011-12-10,50685
2911,2013-12-02,23523
2912,2006-03-26,82028
2913,2011-01-10,49448
2914,2018-01-28,99703
2915,2017-12-19,89169
2916,2015-04-06,75682
2917,2023-04-10,43156
2918,2011-12-05,30046
2919,2000-09-11,45908
2920,2017-07-19,46492
2921,2008-03-30,20450
2922,2014-12-05,83867
2923,2023-11-07,58884
2924,2021-04-03,66336
2925,2024-10-18,21166
2926,2001-07-10,38621
2927,2007-08-04,86349
2928,2008-04-17,64844
2929,2012-12-03,65499
2930,2016-12-24,20027
2931,2010-10-08,72508
2932,2014-11-18,85386
2933,2022-03-14,58618
2934,2016-06-08,17741
2935,2019-11-01,83265
2936,2013-11-22,10651
2937,2023-05-05,17237
2938,2021-04-14,44046
2939,2009-03-20,86413
2940,2014-04-24,53225
2941,2012-02-12,18539
2942,2017-04-19,29736
2943,2016-03-25,39231
2944,2015-04-18,46383
2945,2022-01-09,28596
2946,2010-12-19,90272
2947,2020-04-01,9801
2948,2023-10-06,8447
2949,2015-11-18,27835
2950,2022-12-26,57044
2951,2022-01-25,24792
2952,2014-03-09,36189
2953,2022-05-01,95659
2954,2022-05-20,16887
2955,2023-05-08,40838
2956,2022-10-23,14750
2957,2013-12-17,12212
2958,2009-03-08,13408
2959,2013-10-28,5359
2960,2016-04-22,32990
2961,2022-04-13,43952
2962,2016-04-30,61959
2963,2017-02-09,47533
2964,2003-03-01,57831
2965,2017-04-23,24379
2966,2007-05-19,31959
2967,2006-01-23,44599
2968,2008-02-12,87733
2969,2008-02-23,38496
2970,2008-01-30,34766
2971,2013-08-25,55738
2972,2020-03-19,73622
2973,2019-07-06,2370
2974,2009-06-11,40743
2975,2019-07-21,56215
2976,2018-07-28,98789
2977,2005-05-02,22602
2978,2020-10-30,29227
2979,2020-03-19,33360
2980,2019-11-26,3310
2981,2022-06-07,61809
2982,2023-05-03,31917
2983,2020-11-10,51222
2984,2018-10-18,78494
2985,2008-04-05,11562
2986,2017-03-04,85466
2987,2021-12-14,53222
2988,2022-08-17,10
2989,2011-12-20,91130
2990,2006-04-23,26747
2991,2015-09-18,1625
2992,2023-04-19,99046
2993,2013-07-04,89941
2994,2011-10-22,14057
2995,2014-11-09,37006
2996,2022-11-03,6563
2997,2019-09-12,6486
2998,2005-09-02,38787
2999,2017-02-11,67306
3000,2016-11-11,50399
3001,2000-05-01,45598
3002,2015-12-05,76170
3003,2017-12-23,3783
3004,2024-03-04,44308
3005,2000-04-09,63190
3006,2002-12-13,91045
3007,2011-07-20,14076
3008,2011-04-29,59054
3009,2018-01-25,80875
3010,2022-09-20,24041
3011,2012-04-20,92501
3012,2016-03-26,99048
3013,2014-10-19,10835
3014,2004-08-24,42861
3015,2024-11-21,11832
3016,2011-08-29,22350
3017,2003-10-20,51723
3018,2002-10-11,5753
3019,2023-06-27,41268
3020,2019-04-12,57607
3021,2011-11-25,14859
3022,2007-10-13,57224
3023,2018-03-29,13194
3024,2013-06-17,41479
3025,2013-08-15,93374
3026,2000-03-28,34873
3027,2022-04-04,38
3028,2019-07-25,52412
3029,2014-04-08,38439
3030,2001-11-24,17210
3031,2020-07-21,72291
3032,2003-03-15,87819
3033,2016-04-02,29709
3034,2023-08-29,23359
3035,2018-10-30,85804
3036,2009-10-13,97729
3037,2018-04-17,74779
3038,2016-10-04,29062
3039,2023-04-03,60937
3040,2024-03-12,29483
3041,2022-04-17,159
3042,2022-05-22,47655
3043,2021-10-20,10286
3044,2022-02-23,36200
3045,2020-05-17,12877
3046,2017-07-12,56704
3047,2022-03-19,41063
3048,2004-09-11,37679
3049,2005-12-27,8697
3050,2023-11-13,12934
3051,2007-01-04,14674
3052,2022-10-26,51843
3053,2009-04-07,10042
3054,2020-10-31,32932
3055,2019-12-09,66957
3056,2012-12-28,79596
3057,2020-08-11,62031
3058,2006-05-15,55845
3059,2013-04-05,32920
3060,2019-05-22,46371
3061,2000-04-14,96010
3062,2022-12-21,47065
3063,2024-05-30,24808
3064,2022-03-24,58126
3065,2010-03-05,26086
3066,2001-05-21,12668
3067,2008-10-25,41560
3068,2013-01-31,16439
3069,2003-01-13,72213
3070,2012-01-27,82981
3071,2020-06-21,14561
3072,2018-05-14,27158
3073,2011-09-21,55417
3074,2015-11-05,34787
3075,2016-05-08,95157
3076,2010-09-27,94935
3077,2022-03-22,47464
3078,2015-05-19,22298
3079,2008-11-23,39564
3080,2006-04-05,16969
3081,2011-02-18,62812
3082,2020-11-29,29801
3083,2018-10-17,21977
3084,2020-09-21,62918
3085,2005-10-23,73869
3086,2010-11-23,92380
3087,2004-02-23,93506
3088,2017-11-21,74132
3089,2010-12-22,12996
3090,2011-10-11,58471
3091,2009-03-20,29330
3092,2022-04-22,51653
3093,2000-06-01,99000
3094,2018-10-05,64300
3095,2010-05-25,41875
3096,2017-07-05,65164
3097,2014-10-30,409
3098,2007-11-20,36936
3099,2001-10-28,84360
3100,2020-06-02,14855
3101,2015-05-21,45452
3102,2024-04-04,98798
3103,2023-11-27,50953
3104,2014-09-16,21054
3105,2020-10-22,60056
3106,2014-11-02,23794
3107,2019-12-15,5322
3108,2011-07-15,60594
3109,2013-03-10,64775
3110,2016-05-03,77065
3111,2024-11-04,47325
3112,2006-03-14,23612
3113,2004-03-04,94616
3114,2019-11-26,46106
3115,2023-11-21,87553
3116,2017-12-28,88589
3117,2023-04-25,3819
3118,2008-03-08,27136
3119,2007-06-25,62096
3120,2018-01-27,87184
3121,2024-11-26,79474
3122,2013-11-21,37517
3123,2016-05-17,41664
3124,2023-04-18,14016
3125,2023-10-17,55728
3126,2018-04-05,33399
3127,2021-12-08,2704
3128,2024-11-05,45972
3129,2018-08-24,36213
3130,2022-04-25,9719
3131,2020-09-07,13907
3132,2023-11-17,98872
3133,2020-02-05,5001
3134,2020-10-06,91217
3135,2015-11-22,75316
3136,2021-02-27,66552
3137,2018-06-15,23490
3138,2016-03-19,96071
3139,2019-10-28,34754
3140,2014-05-09,67767
3141,2016-11-05,43030
3142,2016-05-04,93555
3143,2011-02-12,90465
3144,2021-07-22,60488
3145,2005-02-13,48688
3146,2016-04-11,52338
3147,2021-04-13,64519
3148,2008-08-24,91493
3149,2021-01-25,61805
3150,2009-11-01,18335
3151,2013-03-04,59464
3152,2004-05-24,33107
3153,2020-04-09,2317
3154,2020-05-31,11711
3155,2001-04-24,493
3156,2014-04-08,18400
3157,2017-01-07,56494
3158,2017-04-30,95539
3159,2020-03-27,4638
3160,2015-07-13,26935
3161,2016-11-04,75375
3162,2017-05-05,7741
3163,2015-09-19,23898
3164,2022-11-09,73578
3165,2009-05-31,4555
3166,2023-12-01,74373
3167,2012-04-05,71046
3168,2019-04-12,24175
3169,2014-09-01,85107
3170,2024-11-18,33737
3171,2010-11-12,59506
3172,2018-08-07,83773
3173,2011-11-04,37739
3174,2014-07-09,92746
3175,2008-01-22,71310
3176,2019-05-08,10496
3177,2021-01-05,31525
3178,2014-10-14,12060
3179,2004-06-12,20263
3180,2014-11-16,50965
3181,2024-11-01,91871
3182,2016-12-04,26049
3183,2000-01-25,75247
3184,2014-12-05,52904
3185,2018-03-01,37749
3186,2005-09-01,89135
3187,2015-12-15,18172
3188,2008-11-18,88002
3189,2011-11-29,95468
3190,2013-07-21,34491
3191,2011-01-23,92512
3192,2009-10-19,77937
3193,2019-10-31,19469
3194,2022-07-17,53394
3195,2014-05-17,76583
3196,2024-10-25,1252
3197,2017-09-21,68832
3198,2024-03-10,62449
3199,2019-02-23,17183
3200,2000-03-08,61892
3201,2021-12-14,47897
3202,2014-04-25,65389
3203,2023-11-24,8139
3204,2018-11-28,20346
3205,2022-03-23,11801
3206,2007-02-24,62230
3207,2011-06-26,1597
3208,2017-03-27,46018
3209,2001-07-29,82909
3210,2024-03-08,99620
3211,2018-10-20,52976
3212,2013-01-28,36427
3213,2015-09-28,51049
3214,2006-04-15,12989
3215,2020-07-09,7387
3216,2003-02-09,35367
3217,2003-05-03,87580
3218,2018-08-17,3742
3219,2001-03-29,30047
3220,2021-06-13,34409
3221,2024-05-07,51063
3222,2024-03-27,8972
3223,2024-11-13,98205
3224,2021-12-06,19680
3225,2001-06-28,4791
3226,2016-11-13,32100
3227,2023-11-24,382
3228,2022-12-21,86486
3229,2023-08-03,57687
3230,2023-10-24,44812
3231,2007-03-14,17516
3232,2008-06-01,21692
3233,2013-02-22,39542
3234,2023-12-12,37245
3235,2012-01-28,40001
3236,2012-05-08,68043
3237,2023-06-29,38800
3238,2020-07-18,9878
3239,2002-11-21,79570
3240,2002-12-08,98780
3241,2006-01-01,15684
3242,2011-09-13,88316
3243,2024-02-10,74602
3244,2011-02-15,23213
3245,2023-10-30,60552
3246,2018-05-10,91108
3247,2017-04-05,40748
3248,2017-08-18,83127
3249,2024-02-10,92407
3250,2018-09-23,49088
3251,2011-09-12,3596
3252,2013-09-03,75108
3253,2012-05-10,67074
3254,2017-11-17,74567
3255,2002-08-01,65186
3256,2011-11-27,68505
3257,2010-03-25,11145
3258,2019-08-10,11511
3259,2021-05-05,68098
3260,2012-11-25,88744
3261,2013-09-08,52664
3262,2021-10-24,57330
3263,2004-09-15,20804
3264,2001-07-08,25809
3265,2017-12-12,9665
3266,2016-11-28,71406
3267,2021-03-01,78331
3268,2011-05-01,95235
3269,2017-11-13,89498
3270,2020-04-15,41551
3271,2023-10-27,93266
3272,2007-11-05,79156
3273,2016-04-25,65935
3274,2018-12-24,16392
3275,2013-05-02,49355
3276,2007-06-07,78546
3277,2021-03-27,32926
3278,2019-04-03,29397
3279,2016-05-30,85609
3280,2019-08-31,60752
3281,2024-11-20,51200
3282,2023-02-14,4023
3283,2013-01-01,2964
3284,2017-03-04,97821
3285,2020-04-29,83558
3286,2022-02-22,52495
3287,2024-11-15,51026
3288,2023-05-07,20362
3289,2000-09-12,62980
3290,2017-02-16,87307
3291,2021-03-16,74640
3292,2004-08-10,28096
3293,2019-04-20,94519
3294,2019-03-28,86748
3295,2018-02-05,36648
3296,2011-11-09,64302
3297,2005-02-27,2661
3298,2009-06-22,30181
3299,2015-02-08,57210
3300,2013-10-12,8469
3301,2021-12-06,42772
3302,2017-10-15,35770
3303,2012-11-29,75697
