IdL,verifie,nom
2919,1,Navet
2920,1,Chou
2921,1,Chou
2922,0,Salsifis
2923,0,Navet
2924,1,Oignon
2925,0,Poireau
2926,1,Artichaut
2927,1,Topinambour
2928,0,Raifort
2929,1,Raifort
2930,1,Betterave
2931,0,Chou
2932,1,Poireau
2933,0,Poireau
2934,1,Raifort
2935,1,Oignon
2936,1,Poireau
2937,0,Chou
2938,0,Ail
2939,0,Carotte
2940,1,Poireau
2941,1,Betterave
2942,1,Salsifis
2943,0,Salsifis
2944,0,Topinambour
2945,0,Raifort
2946,1,Raifort
2947,0,Oignon
2948,0,Artichaut
2949,1,Chou
2950,0,Chou
2951,0,Betterave
2952,0,Ail
2953,0,Raifort
2954,0,Panais
2955,1,Topinambour
2956,0,Oignon
2957,1,Salsifis
2958,1,Salsifis
2959,1,Poireau
2960,1,Topinambour
2961,1,Chou
2962,1,Poireau
2963,1,Panais
2964,1,Poireau
2965,1,Salsifis
2966,1,Raifort
2967,0,Carotte
2968,1,Raifort
2969,1,Panais
2970,1,Poireau
2971,1,Oignon
2972,1,Betterave
2973,1,Panais
2974,0,Carotte
2975,0,Salsifis
2976,1,Topinambour
2977,1,Raifort
2978,1,Ail
2979,1,Oignon
2980,0,Betterave
2981,1,Ail
2982,0,Carotte
2983,1,Oignon
2984,1,Topinambour
2985,0,Betterave
2986,1,Topinambour
2987,1,Salsifis
2988,1,Raifort
2989,0,Carotte
2990,0,Panais
2991,1,Poireau
2992,0,Poireau
2993,1,Panais
2994,1,Betterave
2995,0,Panais
2996,1,Betterave
2997,1,Salsifis
2998,0,Betterave
2999,0,Poireau
3000,1,Ail
3001,0,Panais
3002,0,Navet
3003,0,Raifort
3004,1,Poireau
3005,1,Topinambour
3006,1,Salsifis
3007,1,Chou
3008,1,Ail
3009,1,Chou
3010,0,Ail
3011,0,Betterave
3012,0,Poireau
3013,0,Artichaut
3014,0,Salsifis
3015,0,Raifort
3016,0,Navet
3017,0,Oignon
3018,1,Oignon
3019,1,Oignon
3020,1,Navet
3021,0,Artichaut
3022,1,Raifort
3023,1,Salsifis
3024,0,Artichaut
3025,0,Panais
3026,0,Topinambour
3027,0,Salsifis
3028,0,Oignon
3029,1,Artichaut
3030,1,Ail
3031,0,Salsifis
3032,1,Topinambour
3033,0,Ail
3034,0,Carotte
3035,0,Chou
3036,1,Navet
3037,0,Topinambour
3038,1,Topinambour
3039,0,Oignon
3040,1,Oignon
3041,1,Navet
3042,1,Navet
3043,0,Salsifis
3044,0,Navet
3045,0,Navet
3046,0,Oignon
3047,1,Poireau
3048,1,Betterave
3049,0,Salsifis
3050,1,Betterave
3051,0,Panais
3052,1,Oignon
3053,0,Carotte
3054,1,Ail
3055,0,Ail
3056,0,Chou
3057,1,Ail
3058,1,Artichaut
3059,1,Navet
3060,1,Raifort
3061,1,Topinambour
3062,1,Ail
3063,0,Artichaut
3064,1,Artichaut
3065,1,Salsifis
3066,1,Panais
3067,1,Oignon
3068,1,Salsifis
3069,0,Poireau
3070,0,Chou
3071,1,Ail
3072,0,Oignon
3073,1,Artichaut
3074,0,Salsifis
3075,1,Navet
3076,0,Ail
3077,0,Carotte
3078,0,Salsifis
3079,1,Chou
3080,0,Navet
3081,1,Salsifis
3082,1,Salsifis
3083,0,Salsifis
3084,0,Artichaut
3085,1,Artichaut
3086,1,Artichaut
3087,1,Artichaut
3088,1,Poireau
3089,0,Chou
3090,1,Topinambour
3091,1,Navet
3092,1,Artichaut
3093,1,Betterave
3094,0,Poireau
3095,0,Panais
3096,1,Ail
3097,1,Poireau
3098,0,Betterave
3099,0,Artichaut
3100,0,Betterave
3101,0,Chou
3102,0,Raifort
3103,0,Oignon
3104,0,Topinambour
3105,0,Oignon
3106,1,Oignon
3107,0,Ail
3108,1,Poireau
3109,1,Betterave
3110,0,Ail
3111,0,Artichaut
3112,1,Oignon
3113,0,Poireau
3114,0,Artichaut
3115,0,Oignon
3116,1,Topinambour
3117,0,Navet
3118,1,Topinambour
3119,1,Panais
3120,1,Artichaut
3121,0,Chou
3122,0,Carotte
3123,1,Salsifis
3124,1,Navet
3125,1,Salsifis
3126,0,Panais
3127,0,Topinambour
3128,0,Poireau
3129,1,Topinambour
3130,1,Artichaut
3131,1,Artichaut
3132,1,Panais
3133,1,Poireau
3134,1,Panais
3135,1,Oignon
3136,0,Raifort
3137,1,Betterave
3138,0,Poireau
3139,1,Raifort
3140,0,Salsifis
3141,0,Carotte
3142,1,Poireau
3143,0,Betterave
3144,1,Navet
3145,0,Ail
3146,0,Artichaut
3147,1,Panais
3148,1,Salsifis
3149,0,Topinambour
3150,1,Poireau
3151,1,Poireau
3152,0,Oignon
3153,1,Salsifis
3154,0,Navet
3155,1,Navet
3156,1,Ail
3157,0,Chou
3158,1,Ail
3159,1,Artichaut
3160,1,Artichaut
3161,0,Topinambour
3162,1,Chou
3163,0,Poireau
3164,1,Poireau
3165,0,Oignon
3166,0,Poireau
3167,1,Raifort
3168,0,Oignon
3169,1,Artichaut
3170,0,Salsifis
3171,0,Navet
3172,0,Chou
3173,1,Navet
3174,0,Navet
3175,0,Poireau
3176,0,Ail
3177,0,Poireau
3178,0,Navet
3179,0,Topinambour
3180,1,Topinambour
3181,1,Ail
3182,1,Chou
3183,1,Panais
3184,1,Ail
3185,1,Ail
3186,1,Raifort
3187,0,Ail
3188,1,Panais
3189,0,Poireau
3190,1,Raifort
3191,1,Poireau
3192,1,Artichaut
3193,0,Navet
3194,0,Carotte
3195,1,Raifort
3196,1,Navet
3197,0,Ail
3198,0,Oignon
3199,1,Artichaut
3200,1,Artichaut
3201,1,Poireau
3202,0,Artichaut
3203,0,Oignon
3204,1,Oignon
3205,1,Ail
3206,1,Ail
3207,1,Oignon
3208,0,Salsifis
3209,0,Ail
3210,1,Chou
3211,0,Raifort
3212,1,Navet
3213,1,Topinambour
3214,1,Oignon
3215,0,Carotte
3216,0,Oignon
3217,1,Artichaut
3218,0,Topinambour
3219,0,Chou
3220,1,Topinambour
3221,0,Topinambour
3222,1,Salsifis
3223,0,Navet
3224,1,Oignon
3225,1,Raifort
3226,0,Panais
3227,1,Panais
3228,1,Artichaut
3229,1,Ail
3230,0,Navet
3231,0,Ail
3232,1,Carotte
3233,0,Poireau
3234,0,Chou
3235,0,Ail
3236,1,Topinambour
3237,0,Topinambour
3238,1,Poireau
3239,0,Poireau
3240,0,Navet
3241,0,Ail
3242,1,Raifort
3243,0,Topinambour
3244,1,Poireau
3245,1,Artichaut
3246,0,Raifort
3247,1,Topinambour
3248,1,Betterave
3249,1,Salsifis
3250,0,Navet
3251,1,Panais
3252,1,Artichaut
3253,1,Poireau
3254,1,Chou
3255,1,Oignon
3256,1,Poireau
3257,1,Chou
3258,0,Chou
3259,0,Artichaut
3260,1,Chou
3261,0,Navet
3262,0,Carotte
3263,0,Ail
3264,0,Topinambour
3265,0,Carotte
3266,0,Oignon
3267,0,Carotte
3268,1,Topinambour
3269,1,Ail
3270,0,Raifort
3271,1,Topinambour
3272,0,Panais
3273,0,Betterave
3274,0,Carotte
3275,0,Panais
3276,0,Navet
3277,0,Oignon
3278,1,Panais
3279,1,Betterave
3280,0,Oignon
3281,0,Panais
3282,0,Poireau
3283,1,Panais
3284,0,Poireau
3285,0,Artichaut
3286,1,Betterave
3287,1,Artichaut
3288,1,Salsifis
3289,1,Oignon
3290,0,Oignon
3291,0,Panais
3292,0,Betterave
3293,1,Carotte
3294,0,Carotte
3295,0,Carotte
3296,1,Ail
3297,1,Artichaut
3298,0,Betterave
3299,0,Oignon
3300,1,Navet
3301,1,Carotte
3302,1,Raifort
3303,1,Panais
3304,0,Oignon
3305,0,Betterave
3306,1,Carotte
3307,0,Topinambour
3308,0,Raifort
3309,1,Carotte
3310,0,Topinambour
3311,0,Raifort
3312,1,Navet
3313,1,Panais
3314,1,Carotte
3315,0,Ail
3316,0,Oignon
3317,1,Chou
3318,0,Oignon
3319,0,Panais
3320,1,Ail
3321,1,Raifort
3322,1,Panais
3323,1,Topinambour
3324,1,Chou
3325,1,Raifort
3326,1,Navet
3327,0,Panais
3328,1,Salsifis
3329,0,Panais
3330,0,Oignon
3331,0,Ail
3332,0,Betterave
3333,0,Salsifis
3334,1,Navet
3335,0,Topinambour
3336,0,Salsifis
3337,0,Raifort
3338,1,Poireau
3339,1,Raifort
3340,0,Panais
3341,0,Navet
3342,0,Poireau
3343,1,Topinambour
3344,0,Artichaut
3345,0,Chou
3346,0,Panais
3347,0,Topinambour
3348,0,Oignon
3349,1,Oignon
3350,1,Chou
3351,1,Chou
3352,1,Navet
3353,0,Chou
3354,0,Chou
3355,0,Artichaut
3356,1,Panais
3357,0,Poireau
3358,1,Oignon
3359,0,Navet
3360,1,Artichaut
3361,0,Salsifis
3362,0,Panais
3363,1,Ail
3364,1,Panais
3365,1,Topinambour
3366,0,Poireau
3367,1,Chou
3368,1,Poireau
3369,0,Panais
3370,0,Navet
3371,0,Topinambour
3372,1,Salsifis
3373,0,Navet
3374,0,Salsifis
3375,0,Ail
3376,0,Topinambour
3377,1,Poireau
3378,0,Oignon
3379,0,Ail
3380,0,Oignon
3381,0,Salsifis
3382,1,Panais
3383,0,Salsifis
3384,1,Betterave
3385,1,Salsifis
3386,0,Panais
3387,0,Ail
3388,0,Navet
3389,1,Salsifis
3390,1,Poireau
3391,0,Panais
3392,0,Panais
3393,0,Raifort
3394,1,Poireau
3395,0,Oignon
3396,1,Salsifis
3397,0,Topinambour
3398,1,Artichaut
3399,1,Artichaut
3400,0,Panais
3401,1,Chou
3402,1,Chou
3403,0,Panais
3404,1,Raifort
3405,0,Carotte
3406,1,Topinambour
3407,1,Artichaut
3408,0,Panais
3409,0,Poireau
3410,0,Navet
3411,1,Salsifis
3412,1,Poireau
3413,1,Oignon
3414,1,Topinambour
3415,0,Poireau
3416,1,Oignon
3417,1,Raifort
3418,0,Salsifis
3419,1,Ail
3420,1,Salsifis
3421,1,Artichaut
3422,1,Ail
3423,0,Raifort
3424,1,Artichaut
3425,1,Raifort
3426,0,Topinambour
3427,1,Ail
3428,1,Carotte
3429,1,Betterave
3430,1,Raifort
3431,0,Artichaut
3432,1,Oignon
3433,0,Poireau
3434,0,Artichaut
3435,1,Navet
3436,0,Ail
3437,0,Salsifis
3438,1,Artichaut
3439,0,Oignon
3440,1,Topinambour
3441,1,Raifort
3442,1,Carotte
3443,0,Betterave
3444,1,Oignon
3445,0,Poireau
3446,0,Panais
3447,1,Betterave
3448,1,Salsifis
3449,0,Salsifis
3450,1,Raifort
3451,0,Panais
3452,1,Navet
3453,1,Ail
3454,1,Salsifis
3455,1,Salsifis
3456,0,Ail
3457,0,Poireau
3458,1,Betterave
3459,1,Ail
3460,0,Topinambour
3461,0,Chou
3462,0,Chou
3463,1,Ail
3464,1,Panais
3465,1,Oignon
3466,0,Raifort
3467,1,Chou
3468,1,Chou
3469,1,Artichaut
3470,0,Topinambour
3471,1,Carotte
3472,1,Artichaut
3473,0,Oignon
3474,0,Artichaut
3475,0,Navet
3476,0,Artichaut
3477,0,Chou
3478,1,Carotte
3479,1,Navet
3480,1,Topinambour
3481,1,Poireau
3482,1,Ail
3483,1,Carotte
3484,1,Oignon
3485,0,Oignon
3486,0,Chou
3487,1,Ail
3488,0,Ail
3489,0,Panais
3490,1,Artichaut
3491,0,Carotte
3492,0,Salsifis
3493,0,Ail
3494,0,Oignon
3495,0,Oignon
3496,0,Oignon
3497,1,Betterave
3498,0,Panais
3499,1,Salsifis
3500,1,Salsifis
3501,0,Betterave
3502,1,Ail
3503,0,Poireau
3504,1,Navet
3505,0,Ail
3506,1,Panais
3507,1,Oignon
3508,1,Raifort
3509,1,Ail
3510,1,Oignon
3511,0,Betterave
3512,0,Chou
3513,1,Betterave
3514,1,Chou
3515,1,Betterave
3516,0,Carotte
3517,0,Ail
3518,1,Topinambour
3519,1,Betterave
3520,1,Betterave
3521,1,Betterave
3522,1,Panais
3523,0,Panais
3524,0,Salsifis
3525,0,Chou
3526,0,Navet
3527,1,Chou
3528,0,Oignon
3529,1,Oignon
3530,1,Navet
3531,1,Navet
3532,1,Carotte
3533,0,Topinambour
3534,1,Panais
3535,1,Panais
3536,0,Panais
3537,1,Betterave
3538,1,Ail
3539,1,Raifort
3540,1,Panais
3541,1,Navet
3542,1,Panais
3543,1,Chou
3544,0,Topinambour
3545,1,Navet
3546,1,Betterave
3547,1,Panais
3548,0,Carotte
3549,1,Navet
3550,0,Ail
3551,1,Topinambour
3552,1,Chou
3553,1,Betterave
3554,1,Navet
3555,1,Oignon
3556,0,Salsifis
3557,0,Poireau
3558,1,Panais
3559,0,Artichaut
3560,0,Poireau
3561,0,Betterave
3562,1,Betterave
3563,1,Raifort
3564,1,Oignon
3565,0,Salsifis
3566,1,Oignon
3567,0,Artichaut
3568,1,Chou
3569,0,Ail
3570,1,Topinambour
3571,1,Poireau
3572,1,Poireau
3573,1,Topinambour
3574,0,Artichaut
3575,0,Betterave
3576,0,Artichaut
3577,1,Topinambour
3578,1,Salsifis
3579,1,Ail
3580,1,Ail
3581,0,Salsifis
3582,0,Artichaut
3583,1,Panais
3584,1,Artichaut
3585,1,Poireau
3586,1,Ail
3587,0,Panais
3588,0,Raifort
3589,0,Poireau
3590,1,Betterave
3591,0,Raifort
3592,0,Chou
3593,0,Panais
3594,1,Topinambour
3595,1,Poireau
3596,1,Raifort
3597,0,Chou
3598,0,Topinambour
3599,0,Topinambour
3600,1,Ail
3601,0,Panais
3602,0,Topinambour
3603,1,Oignon
3604,1,Salsifis
3605,0,Poireau
3606,1,Ail
3607,0,Navet
3608,0,Raifort
3609,1,Topinambour
3610,0,Artichaut
3611,0,Navet
3612,1,Chou
3613,1,Topinambour
3614,1,Betterave
3615,1,Salsifis
3616,0,Topinambour
3617,0,Oignon
3618,0,Navet
3619,0,Navet
3620,1,Navet
3621,1,Panais
3622,0,Carotte
3623,0,Carotte
3624,0,Topinambour
3625,0,Salsifis
3626,0,Artichaut
3627,0,Panais
3628,0,Topinambour
3629,1,Chou
3630,1,Oignon
3631,1,Betterave
3632,0,Salsifis
3633,1,Carotte
3634,1,Raifort
3635,0,Oignon
3636,0,Ail
3637,0,Chou
3638,1,Navet
3639,1,Navet
3640,0,Raifort
3641,1,Poireau
3642,1,Oignon
3643,1,Betterave
3644,0,Raifort
3645,1,Raifort
3646,0,Chou
3647,1,Oignon
3648,0,Navet
3649,1,Salsifis
3650,1,Oignon
3651,1,Topinambour
3652,0,Topinambour
3653,0,Navet
3654,0,Topinambour
3655,0,Oignon
3656,1,Oignon
3657,0,Topinambour
3658,1,Panais
3659,1,Poireau
3660,1,Salsifis
3661,1,Navet
3662,0,Carotte
3663,1,Betterave
3664,0,Chou
3665,1,Chou
3666,1,Panais
3667,1,Poireau
3668,0,Salsifis
3669,0,Topinambour
3670,0,Oignon
3671,0,Salsifis
3672,0,Ail
3673,0,Raifort
3674,1,Ail
3675,0,Ail
3676,0,Raifort
3677,0,Artichaut
3678,0,Betterave
3679,1,Chou
3680,1,Topinambour
3681,1,Chou
3682,1,Navet
3683,0,Salsifis
3684,0,Poireau
3685,1,Topinambour
3686,1,Betterave
3687,0,Carotte
3688,1,Panais
3689,1,Oignon
3690,1,Ail
3691,1,Salsifis
3692,0,Panais
3693,1,Ail
3694,0,Oignon
3695,0,Navet
3696,1,Salsifis
3697,1,Panais
3698,0,Artichaut
3699,0,Oignon
3700,1,Panais
3701,0,Poireau
3702,0,Ail
3703,0,Oignon
3704,1,Raifort
3705,0,Salsifis
3706,1,Topinambour
3707,0,Raifort
3708,1,Topinambour
3709,0,Artichaut
3710,1,Ail
3711,1,Artichaut
3712,0,Artichaut
3713,0,Artichaut
3714,1,Raifort
3715,1,Panais
3716,1,Navet
3717,1,Carotte
3718,0,Chou
3719,1,Poireau
3720,1,Artichaut
3721,0,Artichaut
3722,0,Betterave
3723,1,Topinambour
3724,0,Raifort
3725,0,Poireau
3726,0,Ail
3727,0,Topinambour
3728,0,Navet
3729,1,Panais
3730,1,Oignon
3731,0,Artichaut
3732,0,Oignon
3733,0,Navet
3734,0,Oignon
3735,0,Oignon
3736,1,Betterave
3737,0,Poireau
3738,0,Raifort
3739,1,Raifort
3740,1,Ail
3741,1,Salsifis
3742,1,Navet
3743,1,Oignon
3744,0,Poireau
3745,0,Chou
3746,0,Carotte
3747,1,Raifort
3748,1,Poireau
3749,0,Panais
3750,1,Artichaut
3751,0,Raifort
3752,0,Panais
3753,0,Poireau
3754,1,Oignon
3755,1,Topinambour
3756,1,Betterave
3757,0,Betterave
3758,1,Oignon
3759,1,Panais
3760,0,Panais
3761,1,Ail
3762,1,Salsifis
3763,1,Panais
3764,0,Carotte
3765,1,Ail
3766,1,Topinambour
3767,0,Salsifis
3768,1,Betterave
3769,0,Poireau
3770,0,Ail
3771,0,Ail
3772,1,Poireau
3773,0,Topinambour
3774,1,Panais
3775,0,Oignon
3776,1,Carotte
3777,0,Ail
3778,0,Raifort
3779,0,Artichaut
3780,0,Chou
3781,1,Oignon
3782,0,Betterave
3783,1,Carotte
3784,1,Ail
3785,1,Raifort
3786,1,Chou
3787,0,Salsifis
3788,0,Poireau
3789,1,Carotte
3790,1,Salsifis
3791,0,Navet
3792,0,Panais
3793,1,Ail
3794,0,Poireau
3795,1,Raifort
3796,1,Panais
3797,1,Salsifis
3798,0,Panais
3799,0,Oignon
3800,1,Artichaut
3801,1,Chou
3802,1,Raifort
3803,1,Betterave
3804,0,Carotte
3805,0,Poireau
3806,0,Panais
3807,0,Betterave
3808,1,Oignon
3809,0,Salsifis
3810,0,Oignon
3811,1,Carotte
3812,0,Oignon
3813,0,Salsifis
3814,0,Panais
3815,1,Salsifis
3816,1,Navet
3817,0,Carotte
3818,0,Raifort
3819,1,Ail
3820,1,Carotte
3821,0,Oignon
3822,0,Navet
3823,0,Salsifis
3824,0,Raifort
3825,1,Ail
3826,1,Betterave
3827,1,Panais
3828,0,Ail
3829,0,Salsifis
3830,1,Salsifis
3831,0,Poireau
3832,0,Panais
3833,0,Topinambour
3834,0,Carotte
3835,1,Artichaut
3836,1,Navet
3837,0,Navet
3838,1,Carotte
3839,1,Ail
3840,0,Navet
3841,1,Chou
3842,1,Panais
3843,0,Panais
3844,1,Artichaut
3845,0,Artichaut
3846,0,Panais
3847,1,Panais
3848,1,Chou
3849,1,Poireau
3850,0,Salsifis
3851,0,Raifort
3852,0,Navet
3853,1,Ail
3854,1,Raifort
3855,1,Ail
3856,0,Topinambour
3857,0,Carotte
3858,0,Panais
3859,1,Artichaut
3860,1,Chou
3861,0,Salsifis
3862,0,Ail
3863,1,Chou
3864,1,Poireau
3865,1,Navet
3866,0,Salsifis
3867,0,Navet
3868,1,Panais
3869,0,Chou
3870,0,Ail
3871,1,Oignon
3872,0,Raifort
3873,1,Navet
3874,0,Poireau
3875,0,Carotte
3876,1,Artichaut
3877,1,Poireau
3878,1,Chou
3879,1,Artichaut
3880,0,Chou
3881,0,Ail
3882,1,Raifort
3883,1,Panais
3884,0,Ail
3885,0,Raifort
3886,0,Topinambour
3887,0,Topinambour
3888,0,Chou
3889,1,Panais
3890,0,Carotte
3891,0,Topinambour
3892,0,Panais
3893,1,Salsifis
3894,0,Salsifis
3895,0,Navet
3896,0,Betterave
3897,1,Salsifis
3898,0,Poireau
3899,0,Raifort
3900,1,Betterave
3901,0,Betterave
3902,1,Oignon
3903,1,Carotte
3904,1,Oignon
3905,1,Poireau
3906,1,Poireau
3907,1,Poireau
3908,1,Raifort
3909,1,Carotte
3910,0,Raifort
3911,1,Navet
3912,1,Poireau
3913,1,Oignon
3914,1,Betterave
3915,1,Oignon
3916,1,Carotte
3917,1,Chou
3918,0,Salsifis
3919,0,Navet
3920,0,Ail
3921,0,Salsifis
3922,0,Artichaut
3923,1,Topinambour
3924,0,Chou
3925,0,Ail
3926,1,Betterave
3927,1,Salsifis
3928,0,Artichaut
3929,1,Raifort
3930,1,Ail
3931,0,Oignon
3932,0,Navet
3933,0,Betterave
3934,0,Topinambour
3935,0,Betterave
3936,0,Panais
3937,0,Betterave
3938,1,Poireau
3939,1,Carotte
3940,1,Carotte
3941,0,Chou
3942,1,Oignon
3943,0,Salsifis
3944,0,Topinambour
3945,1,Topinambour
3946,1,Betterave
3947,0,Artichaut
3948,0,Oignon
3949,0,Betterave
3950,0,Poireau
3951,1,Carotte
3952,0,Ail
3953,0,Betterave
3954,0,Artichaut
3955,0,Panais
3956,1,Ail
3957,1,Poireau
3958,1,Topinambour
3959,1,Artichaut
3960,1,Betterave
3961,1,Salsifis
3962,1,Oignon
3963,1,Ail
3964,0,Raifort
3965,0,Panais
3966,0,Betterave
3967,0,Poireau
3968,0,Oignon
3969,1,Raifort
3970,1,Salsifis
3971,0,Salsifis
3972,0,Oignon
3973,0,Panais
3974,1,Betterave
3975,1,Navet
3976,0,Chou
3977,0,Artichaut
3978,1,Poireau
3979,1,Oignon
3980,1,Salsifis
3981,1,Artichaut
3982,1,Panais
3983,1,Betterave
3984,1,Topinambour
3985,1,Poireau
3986,1,Panais
3987,0,Navet
3988,1,Navet
3989,0,Navet
3990,1,Panais
3991,0,Carotte
3992,0,Artichaut
3993,0,Oignon
3994,1,Panais
3995,1,Carotte
3996,0,Oignon
3997,1,Raifort
3998,0,Navet
3999,1,Artichaut
4000,0,Panais
4001,0,Raifort
4002,1,Poireau
4003,1,Poireau
4004,1,Topinambour
4005,1,Topinambour
4006,0,Oignon
4007,1,Artichaut
4008,1,Oignon
4009,0,Carotte
4010,0,Salsifis
4011,1,Betterave
4012,0,Artichaut
4013,0,Panais
4014,0,Navet
4015,1,Chou
4016,0,Panais
4017,0,Poireau
4018,0,Raifort
4019,1,Poireau
4020,0,Poireau
4021,1,Oignon
4022,0,Navet
4023,0,Artichaut
4024,0,Carotte
4025,0,Navet
4026,0,Betterave
4027,0,Panais
4028,1,Poireau
4029,0,Panais
4030,0,Chou
4031,1,Raifort
4032,1,Topinambour
4033,1,Ail
4034,1,Topinambour
4035,0,Oignon
4036,1,Oignon
4037,1,Betterave
4038,1,Betterave
4039,1,Panais
4040,0,Artichaut
4041,0,Artichaut
4042,1,Topinambour
4043,1,Chou
4044,1,Artichaut
4045,1,Poireau
4046,1,Artichaut
4047,1,Navet
4048,0,Panais
4049,1,Carotte
4050,1,Ail
4051,0,Artichaut
4052,0,Carotte
4053,1,Betterave
4054,0,Oignon
4055,1,Raifort
4056,0,Topinambour
4057,0,Panais
4058,1,Panais
4059,1,Chou
4060,0,Chou
4061,0,Oignon
4062,1,Panais
4063,1,Poireau
4064,1,Oignon
4065,0,Chou
4066,0,Chou
4067,1,Poireau
4068,1,Artichaut
4069,0,Navet
4070,1,Topinambour
4071,0,Chou
4072,0,Chou
4073,1,Poireau
4074,1,Panais
4075,1,Salsifis
4076,1,Poireau
4077,0,Raifort
4078,0,Artichaut
4079,1,Betterave
4080,1,Navet
4081,0,Artichaut
4082,0,Raifort
4083,0,Ail
4084,1,Panais
4085,1,Artichaut
4086,1,Topinambour
4087,1,Salsifis
4088,0,Raifort
4089,0,Betterave
4090,1,Raifort
4091,0,Panais
4092,1,Artichaut
4093,0,Chou
4094,0,Artichaut
4095,0,Chou
4096,1,Betterave
4097,0,Oignon
4098,1,Panais
4099,1,Panais
4100,0,Carotte
4101,0,Ail
4102,1,Ail
4103,1,Panais
4104,0,Salsifis
4105,0,Salsifis
4106,1,Navet
4107,0,Betterave
4108,1,Artichaut
4109,0,Panais
4110,1,Topinambour
4111,0,Betterave
4112,1,Panais
4113,1,Betterave
4114,0,Raifort
4115,1,Chou
4116,0,Chou
4117,1,Salsifis
4118,0,Topinambour
4119,1,Poireau
4120,0,Ail
4121,0,Ail
4122,0,Panais
4123,0,Navet
4124,0,Navet
4125,0,Navet
4126,0,Ail
4127,0,Betterave
4128,0,Carotte
4129,1,Poireau
4130,1,Salsifis
4131,0,Ail
4132,1,Poireau
4133,1,Chou
4134,0,Chou
4135,0,Panais
4136,0,Salsifis
4137,1,Panais
4138,0,Salsifis
4139,1,Chou
4140,1,Panais
4141,0,Salsifis
4142,1,Ail
4143,1,Poireau
4144,0,Navet
4145,1,Panais
4146,0,Artichaut
4147,0,Oignon
4148,1,Betterave
4149,0,Topinambour
4150,0,Ail
4151,1,Carotte
4152,1,Artichaut
4153,1,Topinambour
4154,1,Topinambour
4155,0,Artichaut
4156,1,Artichaut
4157,1,Panais
4158,1,Navet
4159,1,Topinambour
4160,1,Oignon
4161,0,Oignon
4162,1,Artichaut
4163,1,Oignon
4164,1,Betterave
4165,1,Oignon
4166,0,Navet
4167,1,Oignon
4168,1,Raifort
4169,0,Topinambour
4170,1,Ail
4171,1,Topinambour
4172,1,Topinambour
4173,1,Oignon
4174,0,Raifort
4175,0,Salsifis
4176,0,Carotte
4177,0,Oignon
4178,1,Raifort
4179,0,Carotte
4180,0,Navet
4181,1,Salsifis
4182,0,Oignon
4183,0,Chou
4184,1,Panais
4185,0,Navet
4186,0,Poireau
4187,1,Ail
4188,0,Oignon
4189,1,Betterave
4190,1,Chou
4191,1,Salsifis
4192,1,Raifort
4193,1,Chou
4194,0,Carotte
4195,1,Raifort
4196,1,Chou
4197,1,Carotte
4198,1,Carotte
4199,1,Poireau
4200,0,Artichaut
4201,0,Chou
4202,1,Oignon
4203,0,Navet
4204,0,Panais
4205,0,Topinambour
4206,0,Ail
4207,0,Raifort
4208,1,Chou
4209,1,Poireau
4210,1,Oignon
4211,0,Topinambour
4212,0,Betterave
4213,0,Artichaut
4214,1,Artichaut
4215,0,Chou
4216,0,Raifort
4217,1,Artichaut
4218,0,Oignon
4219,0,Ail
4220,0,Betterave
4221,0,Chou
4222,1,Panais
4223,1,Salsifis
4224,0,Panais
4225,0,Ail
4226,1,Salsifis
4227,0,Panais
4228,1,Poireau
4229,0,Ail
4230,1,Oignon
4231,1,Salsifis
4232,0,Carotte
4233,0,Ail
4234,0,Carotte
4235,1,Topinambour
4236,1,Artichaut
4237,0,Ail
4238,1,Navet
4239,1,Oignon
4240,1,Topinambour
4241,0,Chou
4242,1,Betterave
4243,0,Betterave
4244,0,Oignon
4245,1,Raifort
4246,0,Betterave
4247,0,Navet
4248,1,Panais
4249,0,Oignon
4250,1,Navet
4251,0,Salsifis
4252,1,Betterave
4253,0,Chou
4254,0,Chou
4255,1,Topinambour
4256,0,Panais
4257,1,Poireau
4258,1,Artichaut
4259,1,Artichaut
4260,1,Ail
4261,1,Poireau
4262,0,Navet
4263,0,Chou
4264,1,Topinambour
4265,0,Topinambour
4266,0,Oignon
4267,0,Ail
4268,1,Salsifis
4269,0,Artichaut
4270,0,Topinambour
4271,1,Ail
4272,1,Carotte
4273,1,Poireau
4274,1,Navet
4275,1,Carotte
4276,1,Oignon
4277,0,Ail
4278,1,Betterave
4279,1,Artichaut
4280,0,Carotte
4281,0,Artichaut
4282,1,Carotte
4283,1,Betterave
4284,1,Navet
4285,0,Artichaut
4286,0,Panais
4287,0,Artichaut
4288,1,Carotte
4289,1,Raifort
4290,1,Salsifis
4291,0,Oignon
4292,0,Chou
4293,0,Salsifis
4294,0,Chou
4295,0,Poireau
4296,1,Navet
4297,1,Carotte
4298,1,Oignon
4299,0,Carotte
4300,0,Betterave
4301,0,Raifort
4302,1,Artichaut
4303,0,Ail
4304,1,Carotte
4305,1,Poireau
4306,0,Chou
4307,1,Raifort
4308,0,Navet
4309,1,Chou
4310,1,Poireau
4311,1,Raifort
4312,1,Topinambour
4313,1,Ail
4314,1,Chou
4315,1,Poireau
4316,0,Navet
4317,0,Betterave
4318,1,Salsifis
4319,1,Raifort
4320,0,Artichaut
4321,0,Carotte
4322,1,Topinambour
4323,0,Ail
4324,1,Raifort
4325,0,Panais
4326,1,Navet
4327,1,Ail
4328,0,Topinambour
4329,0,Oignon
4330,0,Panais
