IdC,type_aliment,nom,allergene
2492,Champignon,Verjus #198,Moutarde
2493,Légume,Venaison #457,"Arachides, Lupin, Soja"
2494,Épice,Venaison #23,Gluten
2495,Champignon,Chou frisé #747,"Sésame, Œufs, Soja"
2496,Produit laitier,Thym sauvage #55,"Sésame, Mollusques, Céleri"
2497,Épice,Épices orientales #2,Aucun
2498,Épice,Agneau rôti #576,"Céleri, Crustacés"
2499,Champignon,Canard fumé #432,Aucun
2500,Herbe,Brochet en gelée #564,Arachides
2501,Herbe,Mouton braisé #476,"Moutarde, Œufs, Arachides"
2502,Fruit,Épices orientales #268,Fruits à coque
2503,Épice,Épeautre #110,Crustacés
2504,Herbe,Fromage affiné #44,"Lupin, Céleri"
2505,Viande,Brochet en gelée #157,"Œufs, Mollusques, Sésame"
2506,Produit laitier,Épeautre #851,Aucun
2507,Herbe,Romarin #23,Aucun
2508,Produit laitier,Brochet en gelée #643,"Gluten, Mollusques, Arachides"
2509,Champignon,Canard fumé #17,"Poisson, Moutarde, Fruits à coque"
2510,Légumineuse,Chou frisé #218,Aucun
2511,Légume,Mouton braisé #829,"Fruits à coque, Mollusques"
2512,Fruit,Thym sauvage #337,"Céleri, Gluten, Lupin"
2513,Légume,Chou frisé #186,"Lupin, Arachides"
2514,Herbe,Truffe noire #824,Aucun
2515,Produit laitier,Poivre long #218,Poisson
2516,Légumineuse,Safran #909,Aucun
2517,Poisson,Fromage affiné #141,"Fruits à coque, Gluten, Poisson"
2518,Légume,Fromage affiné #646,Mollusques
2519,Herbe,Navet confit #925,Œufs
2520,Légumineuse,Romarin #274,"Œufs, Gluten"
2521,Céréale,Épeautre #530,"Arachides, Poisson"
2522,Fruit,Épeautre #683,Œufs
2523,Poisson,Carpe dorée #625,"Moutarde, Œufs"
2524,Viande,Lentilles du Puy #58,"Gluten, Lactose"
2525,Herbe,Mouton braisé #525,Aucun
2526,Épice,Truffe noire #697,Aucun
2527,Légumineuse,Verjus #823,"Lactose, Lupin"
2528,Légume,Mouton braisé #817,Aucun
2529,Herbe,Truffe noire #926,"Moutarde, Mollusques"
2530,Viande,Carpe dorée #168,"Sulfites, Céleri, Fruits à coque"
2531,Poisson,Agneau rôti #441,Aucun
2532,Épice,Lentilles du Puy #394,"Mollusques, Crustacés"
2533,Champignon,Épeautre #567,Aucun
2534,Céréale,Thym sauvage #668,Lactose
2535,Épice,Épices orientales #391,Aucun
2536,Céréale,Thym sauvage #862,"Œufs, Mollusques, Céleri"
2537,Légume,Thym sauvage #744,"Sulfites, Soja"
2538,Produit laitier,Mouton braisé #372,Aucun
2539,Viande,Chou frisé #211,"Arachides, Poisson, Fruits à coque"
2540,Herbe,Pomme sauvage #233,"Arachides, Gluten, Crustacés"
2541,Fruit,Safran #974,Aucun
2542,Fruit,Brochet en gelée #611,"Sésame, Soja"
2543,Légumineuse,Fromage affiné #698,Soja
2544,Viande,Épices orientales #959,Aucun
2545,Légume,Lentilles du Puy #912,Aucun
2546,Céréale,Romarin #94,"Poisson, Crustacés, Lactose"
2547,Poisson,Canard fumé #513,Aucun
2548,Produit laitier,Verjus #652,"Arachides, Crustacés, Poisson"
2549,Poisson,Safran #286,Aucun
2550,Épice,Verjus #287,Aucun
2551,Céréale,Venaison #319,"Crustacés, Arachides"
2552,Herbe,Brochet en gelée #939,Lactose
2553,Fruit,Poivre long #531,"Arachides, Sulfites, Mollusques"
2554,Épice,Agneau rôti #39,Crustacés
2555,Poisson,Canard fumé #984,Moutarde
2556,Fruit,Truffe noire #208,"Gluten, Sulfites"
2557,Champignon,Canard fumé #617,"Moutarde, Fruits à coque, Gluten"
2558,Herbe,Lentilles du Puy #679,"Lactose, Gluten, Sulfites"
2559,Légume,Truffe noire #584,Aucun
2560,Légumineuse,Brochet en gelée #150,"Mollusques, Céleri, Lactose"
2561,Céréale,Safran #83,Aucun
2562,Céréale,Carpe dorée #167,"Lupin, Fruits à coque"
2563,Légume,Brochet en gelée #896,Aucun
2564,Légumineuse,Thym sauvage #403,Aucun
2565,Épice,Canard fumé #319,"Fruits à coque, Crustacés"
2566,Champignon,Venaison #962,"Arachides, Œufs, Céleri"
2567,Produit laitier,Mouton braisé #503,Moutarde
2568,Fruit,Lentilles du Puy #61,"Mollusques, Lupin"
2569,Céréale,Navet confit #842,"Soja, Œufs, Crustacés"
2570,Poisson,Fromage affiné #859,"Sulfites, Moutarde, Crustacés"
2571,Fruit,Lentilles du Puy #819,Céleri
2572,Céréale,Verjus #691,Sulfites
2573,Épice,Chou frisé #225,Poisson
2574,Céréale,Agneau rôti #989,Aucun
2575,Champignon,Épeautre #454,"Moutarde, Céleri"
2576,Épice,Brochet en gelée #842,"Soja, Gluten"
2577,Poisson,Verjus #495,Aucun
2578,Céréale,Thym sauvage #284,"Soja, Arachides"
2579,Poisson,Navet confit #652,"Soja, Œufs, Sulfites"
2580,Produit laitier,Fromage affiné #31,Œufs
2581,Viande,Romarin #596,Aucun
2582,Produit laitier,Chou frisé #940,Gluten
2583,Viande,Agneau rôti #371,"Crustacés, Lupin"
2584,Épice,Verjus #22,Sésame
2585,Champignon,Mouton braisé #475,"Sulfites, Gluten"
2586,Herbe,Venaison #945,"Céleri, Soja, Œufs"
2587,Épice,Fromage affiné #186,Aucun
2588,Épice,Lentilles du Puy #866,Aucun
2589,Champignon,Truffe noire #598,"Sulfites, Poisson, Mollusques"
2590,Poisson,Navet confit #229,"Moutarde, Sulfites"
2591,Herbe,Truffe noire #128,"Fruits à coque, Mollusques"
2592,Légume,Chou frisé #657,Soja
2593,Céréale,Thym sauvage #817,Lupin
2594,Poisson,Lentilles du Puy #629,Aucun
2595,Épice,Poivre long #59,Poisson
2596,Épice,Pomme sauvage #125,"Gluten, Moutarde, Fruits à coque"
2597,Légumineuse,Fromage affiné #29,"Fruits à coque, Arachides, Crustacés"
2598,Herbe,Verjus #993,"Sésame, Mollusques, Poisson"
2599,Fruit,Fromage affiné #554,"Arachides, Lupin"
2600,Poisson,Agneau rôti #625,Œufs
2601,Épice,Safran #393,"Céleri, Moutarde"
2602,Céréale,Épices orientales #208,Céleri
2603,Viande,Brochet en gelée #69,Moutarde
2604,Épice,Mouton braisé #901,Aucun
2605,Champignon,Agneau rôti #327,"Poisson, Moutarde"
2606,Viande,Navet confit #323,Aucun
2607,Céréale,Canard fumé #761,Œufs
2608,Fruit,Brochet en gelée #560,Aucun
2609,Herbe,Romarin #824,"Œufs, Sésame, Moutarde"
2610,Viande,Romarin #838,"Crustacés, Arachides"
2611,Céréale,Thym sauvage #225,"Moutarde, Mollusques, Céleri"
2612,Herbe,Safran #104,Gluten
2613,Herbe,Fromage affiné #991,"Moutarde, Œufs"
2614,Poisson,Agneau rôti #442,Aucun
2615,Poisson,Brochet en gelée #479,"Œufs, Poisson"
2616,Produit laitier,Romarin #101,"Soja, Lupin"
2617,Herbe,Fromage affiné #184,Céleri
2618,Légumineuse,Navet confit #197,Gluten
2619,Produit laitier,Épeautre #411,"Moutarde, Céleri"
2620,Légumineuse,Pomme sauvage #830,Aucun
2621,Poisson,Thym sauvage #422,Lactose
2622,Céréale,Safran #885,Lupin
2623,Herbe,Romarin #824,"Sésame, Moutarde"
2624,Céréale,Fromage affiné #557,"Fruits à coque, Poisson, Céleri"
2625,Champignon,Fromage affiné #789,"Soja, Mollusques, Lupin"
2626,Produit laitier,Navet confit #783,"Céleri, Lupin, Œufs"
2627,Légume,Venaison #715,Gluten
2628,Fruit,Fromage affiné #3,"Lupin, Arachides, Moutarde"
2629,Céréale,Safran #810,Mollusques
2630,Légumineuse,Fromage affiné #255,Soja
2631,Céréale,Pomme sauvage #499,Aucun
2632,Céréale,Romarin #535,Aucun
2633,Herbe,Lentilles du Puy #120,"Fruits à coque, Crustacés, Céleri"
2634,Poisson,Verjus #569,Aucun
2635,Herbe,Carpe dorée #681,Aucun
2636,Champignon,Chou frisé #748,"Soja, Arachides, Œufs"
2637,Champignon,Chou frisé #549,Aucun
2638,Fruit,Épeautre #725,"Arachides, Lactose, Lupin"
2639,Céréale,Poivre long #948,"Fruits à coque, Soja, Sulfites"
2640,Légumineuse,Chou frisé #789,"Fruits à coque, Soja, Sésame"
2641,Céréale,Épices orientales #476,Lactose
2642,Légume,Épeautre #409,"Œufs, Poisson"
2643,Épice,Agneau rôti #138,Arachides
2644,Légume,Thym sauvage #925,Aucun
2645,Poisson,Truffe noire #401,"Gluten, Lupin"
2646,Légumineuse,Fromage affiné #713,"Lactose, Céleri"
2647,Épice,Venaison #598,Moutarde
2648,Herbe,Épices orientales #776,Arachides
2649,Épice,Poivre long #988,"Lactose, Fruits à coque"
2650,Épice,Fromage affiné #54,Céleri
2651,Épice,Safran #172,Arachides
2652,Légume,Poivre long #588,Sésame
2653,Poisson,Épeautre #78,"Soja, Arachides, Poisson"
2654,Légume,Mouton braisé #332,"Sésame, Lactose"
2655,Fruit,Verjus #485,Aucun
2656,Viande,Mouton braisé #818,Arachides
2657,Poisson,Brochet en gelée #30,"Gluten, Soja"
2658,Fruit,Venaison #496,Lactose
2659,Herbe,Chou frisé #223,Aucun
2660,Produit laitier,Chou frisé #137,"Mollusques, Céleri"
2661,Céréale,Venaison #273,Lupin
2662,Champignon,Romarin #549,Aucun
2663,Poisson,Mouton braisé #693,Lupin
2664,Épice,Mouton braisé #219,"Sésame, Mollusques, Lupin"
2665,Fruit,Truffe noire #24,"Moutarde, Sésame"
2666,Poisson,Épeautre #107,Céleri
2667,Champignon,Épices orientales #862,"Lactose, Sésame, Arachides"
2668,Produit laitier,Épeautre #916,"Œufs, Moutarde, Sésame"
2669,Céréale,Agneau rôti #540,Aucun
2670,Légumineuse,Fromage affiné #792,Aucun
2671,Céréale,Brochet en gelée #836,"Sulfites, Fruits à coque, Moutarde"
2672,Épice,Romarin #62,"Moutarde, Sulfites, Fruits à coque"
2673,Champignon,Thym sauvage #37,Sésame
2674,Champignon,Carpe dorée #249,Poisson
2675,Viande,Chou frisé #991,Aucun
2676,Légumineuse,Fromage affiné #988,"Mollusques, Œufs"
2677,Poisson,Thym sauvage #435,"Mollusques, Arachides"
2678,Légume,Thym sauvage #429,"Gluten, Lactose, Sésame"
2679,Champignon,Canard fumé #613,Crustacés
2680,Légume,Agneau rôti #807,"Lupin, Sulfites, Fruits à coque"
2681,Légume,Thym sauvage #345,"Moutarde, Sulfites"
2682,Champignon,Venaison #742,Céleri
2683,Poisson,Venaison #802,Aucun
2684,Légumineuse,Canard fumé #329,"Moutarde, Fruits à coque, Mollusques"
2685,Céréale,Brochet en gelée #804,Aucun
2686,Produit laitier,Verjus #230,"Crustacés, Poisson"
2687,Produit laitier,Chou frisé #591,Crustacés
2688,Poisson,Poivre long #630,"Arachides, Mollusques"
2689,Fruit,Épeautre #951,Aucun
2690,Épice,Mouton braisé #718,Gluten
2691,Légume,Pomme sauvage #789,"Sulfites, Arachides, Mollusques"
2692,Légume,Carpe dorée #541,"Lupin, Sésame, Lactose"
2693,Herbe,Épices orientales #204,"Œufs, Crustacés"
2694,Champignon,Épices orientales #749,Poisson
2695,Légumineuse,Agneau rôti #736,"Poisson, Moutarde, Crustacés"
2696,Céréale,Épeautre #383,"Sésame, Œufs, Lupin"
2697,Épice,Agneau rôti #786,"Sésame, Céleri"
2698,Légume,Fromage affiné #527,"Sulfites, Œufs"
2699,Viande,Poivre long #647,"Mollusques, Sulfites"
2700,Légumineuse,Fromage affiné #321,"Fruits à coque, Céleri"
2701,Céréale,Épeautre #953,Aucun
2702,Fruit,Lentilles du Puy #106,Sulfites
2703,Champignon,Navet confit #335,Aucun
2704,Herbe,Romarin #763,"Sésame, Arachides, Mollusques"
2705,Herbe,Canard fumé #594,Aucun
2706,Produit laitier,Venaison #615,Mollusques
2707,Herbe,Mouton braisé #547,Aucun
2708,Poisson,Carpe dorée #716,Œufs
2709,Produit laitier,Chou frisé #855,"Sésame, Crustacés, Lactose"
2710,Produit laitier,Navet confit #366,Sésame
2711,Céréale,Romarin #9,"Moutarde, Fruits à coque"
2712,Épice,Épeautre #112,"Œufs, Gluten"
2713,Viande,Venaison #657,"Crustacés, Sulfites, Gluten"
2714,Champignon,Romarin #97,"Mollusques, Moutarde"
2715,Épice,Romarin #367,Sésame
2716,Poisson,Épeautre #715,Lupin
2717,Champignon,Poivre long #292,Aucun
2718,Épice,Carpe dorée #607,Aucun
2719,Légume,Poivre long #391,Poisson
2720,Épice,Romarin #380,Lactose
2721,Poisson,Navet confit #477,Lupin
2722,Produit laitier,Pomme sauvage #212,Crustacés
2723,Herbe,Thym sauvage #219,Moutarde
2724,Fruit,Épeautre #753,"Gluten, Soja"
2725,Céréale,Navet confit #775,"Moutarde, Soja"
2726,Champignon,Romarin #305,"Lactose, Gluten, Céleri"
2727,Champignon,Brochet en gelée #360,"Céleri, Soja"
2728,Herbe,Pomme sauvage #736,Arachides
2729,Céréale,Venaison #650,"Gluten, Poisson, Mollusques"
2730,Produit laitier,Mouton braisé #909,Aucun
2731,Produit laitier,Lentilles du Puy #427,Aucun
2732,Produit laitier,Thym sauvage #223,Aucun
2733,Céréale,Safran #213,"Lactose, Soja"
2734,Produit laitier,Brochet en gelée #486,Mollusques
2735,Légumineuse,Thym sauvage #52,Aucun
2736,Légumineuse,Poivre long #498,"Soja, Fruits à coque, Sésame"
2737,Viande,Brochet en gelée #513,"Œufs, Céleri, Gluten"
2738,Viande,Truffe noire #63,Moutarde
2739,Poisson,Truffe noire #149,"Fruits à coque, Gluten, Sulfites"
2740,Champignon,Verjus #422,Aucun
2741,Fruit,Mouton braisé #4,Aucun
2742,Fruit,Truffe noire #678,Soja
2743,Herbe,Thym sauvage #271,Lactose
2744,Viande,Épices orientales #603,Crustacés
2745,Céréale,Verjus #538,Aucun
2746,Viande,Venaison #797,Moutarde
2747,Fruit,Truffe noire #301,"Fruits à coque, Lactose, Gluten"
2748,Poisson,Épices orientales #122,Moutarde
2749,Fruit,Venaison #946,"Céleri, Sulfites"
2750,Viande,Romarin #647,"Sésame, Gluten"
2751,Viande,Mouton braisé #488,"Moutarde, Lupin"
2752,Herbe,Canard fumé #417,"Sésame, Poisson"
2753,Viande,Verjus #28,"Arachides, Fruits à coque"
2754,Poisson,Canard fumé #117,"Fruits à coque, Gluten"
2755,Viande,Navet confit #651,"Mollusques, Gluten, Fruits à coque"
2756,Herbe,Thym sauvage #901,"Sulfites, Lupin, Arachides"
2757,Herbe,Brochet en gelée #517,Moutarde
2758,Herbe,Poivre long #619,Poisson
2759,Poisson,Fromage affiné #729,Aucun
2760,Légume,Épeautre #109,"Sésame, Arachides, Céleri"
2761,Céréale,Épices orientales #288,"Sésame, Sulfites"
2762,Fruit,Agneau rôti #217,"Lactose, Céleri, Sésame"
2763,Légume,Carpe dorée #565,"Mollusques, Soja"
2764,Épice,Pomme sauvage #269,Aucun
2765,Fruit,Canard fumé #127,"Lactose, Lupin"
2766,Épice,Épices orientales #820,Fruits à coque
2767,Légumineuse,Safran #880,"Crustacés, Œufs, Mollusques"
2768,Légumineuse,Agneau rôti #742,"Œufs, Soja, Lupin"
2769,Épice,Thym sauvage #231,Aucun
2770,Herbe,Verjus #406,Sésame
2771,Céréale,Venaison #523,"Sésame, Sulfites"
2772,Viande,Verjus #443,"Mollusques, Poisson"
2773,Produit laitier,Épeautre #307,Aucun
2774,Légume,Fromage affiné #785,"Lactose, Gluten"
2775,Poisson,Carpe dorée #712,Aucun
2776,Herbe,Lentilles du Puy #870,"Céleri, Arachides, Sulfites"
2777,Légumineuse,Verjus #592,Aucun
2778,Légume,Lentilles du Puy #918,Aucun
2779,Légumineuse,Épices orientales #987,"Lupin, Poisson"
2780,Viande,Épices orientales #449,"Mollusques, Lupin"
2781,Champignon,Épeautre #366,Aucun
2782,Épice,Truffe noire #558,"Œufs, Crustacés, Sésame"
2783,Herbe,Pomme sauvage #103,Aucun
2784,Herbe,Agneau rôti #408,Aucun
2785,Fruit,Carpe dorée #540,Aucun
2786,Légumineuse,Épeautre #619,"Sulfites, Sésame, Poisson"
2787,Herbe,Agneau rôti #218,Aucun
2788,Céréale,Truffe noire #700,Aucun
2789,Légume,Carpe dorée #910,Aucun
2790,Céréale,Pomme sauvage #52,Aucun
2791,Céréale,Chou frisé #95,"Lupin, Crustacés, Arachides"
2792,Légume,Venaison #140,"Sésame, Lupin"
2793,Champignon,Romarin #312,Sulfites
2794,Herbe,Verjus #970,Aucun
2795,Herbe,Verjus #333,"Sulfites, Céleri, Moutarde"
2796,Légume,Brochet en gelée #624,"Sulfites, Œufs, Poisson"
2797,Fruit,Agneau rôti #484,"Gluten, Œufs, Céleri"
2798,Herbe,Truffe noire #73,Moutarde
2799,Herbe,Thym sauvage #147,"Céleri, Lactose"
2800,Céréale,Romarin #472,Sésame
2801,Céréale,Navet confit #567,"Poisson, Fruits à coque, Céleri"
2802,Produit laitier,Agneau rôti #93,"Moutarde, Soja"
2803,Poisson,Épices orientales #158,"Lactose, Sulfites, Poisson"
2804,Produit laitier,Agneau rôti #245,Lupin
2805,Épice,Fromage affiné #642,"Crustacés, Mollusques"
2806,Herbe,Romarin #472,Lactose
2807,Herbe,Navet confit #144,Aucun
2808,Herbe,Pomme sauvage #908,Aucun
2809,Fruit,Pomme sauvage #120,Aucun
2810,Céréale,Chou frisé #597,Aucun
2811,Légume,Poivre long #575,"Œufs, Lactose"
2812,Céréale,Venaison #332,"Crustacés, Sulfites, Moutarde"
2813,Légume,Fromage affiné #781,"Céleri, Sésame"
2814,Viande,Mouton braisé #814,"Gluten, Moutarde, Céleri"
2815,Épice,Agneau rôti #341,"Mollusques, Œufs, Moutarde"
2816,Herbe,Brochet en gelée #610,"Lupin, Céleri, Lactose"
2817,Légume,Mouton braisé #809,Crustacés
2818,Produit laitier,Safran #462,Poisson
2819,Champignon,Truffe noire #554,"Soja, Lupin"
2820,Poisson,Carpe dorée #985,Aucun
2821,Produit laitier,Navet confit #192,"Gluten, Mollusques"
2822,Légumineuse,Épices orientales #736,"Gluten, Soja"
2823,Produit laitier,Fromage affiné #344,Moutarde
2824,Céréale,Épeautre #82,Aucun
2825,Fruit,Poivre long #597,"Poisson, Sésame, Arachides"
2826,Légume,Safran #987,Œufs
2827,Légume,Venaison #961,Aucun
2828,Viande,Fromage affiné #245,"Mollusques, Lactose"
2829,Herbe,Navet confit #814,Aucun
2830,Champignon,Pomme sauvage #291,"Fruits à coque, Soja"
2831,Fruit,Épeautre #837,"Sésame, Céleri"
2832,Herbe,Brochet en gelée #959,"Moutarde, Sésame, Mollusques"
2833,Herbe,Pomme sauvage #664,"Sésame, Fruits à coque, Céleri"
2834,Légume,Venaison #811,"Gluten, Crustacés"
2835,Champignon,Navet confit #633,"Œufs, Lactose, Lupin"
2836,Champignon,Truffe noire #814,"Lupin, Soja, Œufs"
2837,Légume,Pomme sauvage #684,"Sésame, Mollusques, Lactose"
2838,Viande,Verjus #19,Aucun
2839,Légumineuse,Poivre long #307,"Lupin, Moutarde"
2840,Champignon,Fromage affiné #956,Aucun
2841,Légume,Poivre long #625,Mollusques
2842,Épice,Poivre long #142,Arachides
2843,Céréale,Navet confit #728,Soja
2844,Herbe,Verjus #941,Aucun
2845,Champignon,Épeautre #199,Mollusques
2846,Fruit,Truffe noire #544,"Céleri, Poisson, Œufs"
2847,Fruit,Carpe dorée #191,"Moutarde, Poisson, Sésame"
2848,Viande,Thym sauvage #543,"Crustacés, Arachides, Mollusques"
2849,Fruit,Lentilles du Puy #106,"Mollusques, Sulfites"
2850,Légume,Chou frisé #440,"Arachides, Œufs, Gluten"
2851,Viande,Safran #67,"Céleri, Soja"
2852,Céréale,Venaison #356,"Arachides, Gluten, Lactose"
2853,Produit laitier,Carpe dorée #678,"Fruits à coque, Gluten, Poisson"
2854,Légume,Poivre long #199,Aucun
2855,Épice,Navet confit #127,"Gluten, Moutarde"
2856,Champignon,Poivre long #930,"Crustacés, Sulfites"
2857,Produit laitier,Safran #938,Gluten
2858,Légume,Chou frisé #996,"Poisson, Sésame"
2859,Épice,Verjus #462,"Arachides, Moutarde"
2860,Champignon,Pomme sauvage #635,Soja
2861,Céréale,Poivre long #80,Aucun
2862,Fruit,Thym sauvage #388,"Arachides, Mollusques"
2863,Céréale,Pomme sauvage #400,"Lupin, Crustacés, Mollusques"
2864,Viande,Chou frisé #687,"Mollusques, Lupin, Œufs"
2865,Champignon,Fromage affiné #725,Poisson
2866,Légume,Thym sauvage #704,"Lactose, Mollusques, Sulfites"
2867,Herbe,Chou frisé #366,Aucun
2868,Épice,Épeautre #776,Aucun
2869,Légume,Lentilles du Puy #624,"Sésame, Lupin"
2870,Champignon,Venaison #141,Aucun
2871,Fruit,Épeautre #517,Mollusques
2872,Viande,Romarin #61,"Œufs, Moutarde"
2873,Légumineuse,Pomme sauvage #305,Lupin
2874,Produit laitier,Thym sauvage #732,"Céleri, Poisson, Soja"
2875,Céréale,Pomme sauvage #755,"Moutarde, Soja, Poisson"
2876,Poisson,Poivre long #858,"Poisson, Lactose"
2877,Poisson,Romarin #718,Crustacés
2878,Légume,Épices orientales #319,Aucun
2879,Légume,Carpe dorée #613,"Poisson, Œufs"
2880,Herbe,Épices orientales #948,Poisson
2881,Fruit,Safran #709,Crustacés
2882,Fruit,Pomme sauvage #433,"Céleri, Lactose"
2883,Herbe,Thym sauvage #371,"Lupin, Fruits à coque, Poisson"
2884,Poisson,Épices orientales #673,"Sésame, Lactose, Poisson"
2885,Champignon,Carpe dorée #786,"Lactose, Lupin"
2886,Légumineuse,Épeautre #104,"Poisson, Soja, Moutarde"
2887,Herbe,Brochet en gelée #955,"Fruits à coque, Arachides"
2888,Fruit,Chou frisé #328,Aucun
2889,Produit laitier,Navet confit #466,Lactose
2890,Herbe,Truffe noire #658,"Moutarde, Sulfites, Lupin"
2891,Légume,Canard fumé #757,Mollusques
2892,Céréale,Brochet en gelée #201,Aucun
2893,Poisson,Pomme sauvage #856,Aucun
2894,Poisson,Chou frisé #364,"Arachides, Sulfites, Soja"
2895,Champignon,Fromage affiné #618,Œufs
2896,Champignon,Carpe dorée #766,Aucun
2897,Champignon,Canard fumé #761,"Fruits à coque, Céleri"
2898,Céréale,Venaison #324,Fruits à coque
2899,Poisson,Truffe noire #312,Sésame
2900,Épice,Épices orientales #595,Aucun
2901,Épice,Lentilles du Puy #575,"Soja, Arachides, Poisson"
2902,Viande,Épeautre #709,Aucun
2903,Produit laitier,Truffe noire #869,"Lactose, Sulfites, Crustacés"
2904,Herbe,Romarin #9,Lactose
2905,Fruit,Poivre long #52,"Sésame, Gluten"
2906,Herbe,Romarin #644,Aucun
2907,Produit laitier,Brochet en gelée #72,"Moutarde, Lupin, Sésame"
2908,Légume,Navet confit #577,Arachides
2909,Produit laitier,Mouton braisé #140,Sulfites
2910,Champignon,Pomme sauvage #759,"Lupin, Fruits à coque"
2911,Épice,Thym sauvage #224,Sésame
2912,Herbe,Agneau rôti #163,Crustacés
2913,Produit laitier,Chou frisé #113,"Céleri, Lupin, Sulfites"
2914,Viande,Épices orientales #566,"Sésame, Mollusques"
2915,Viande,Verjus #605,"Crustacés, Mollusques, Arachides"
2916,Fruit,Verjus #64,Aucun
2917,Légumineuse,Agneau rôti #271,Œufs
2918,Légume,Agneau rôti #895,Sésame
2919,Herbe,Fromage affiné #711,"Fruits à coque, Arachides, Mollusques"
2920,Légumineuse,Fromage affiné #350,"Fruits à coque, Arachides"
2921,Poisson,Navet confit #34,Aucun
2922,Légumineuse,Épeautre #763,Aucun
2923,Poisson,Épeautre #738,"Poisson, Lupin"
2924,Épice,Canard fumé #883,Aucun
2925,Herbe,Fromage affiné #929,"Crustacés, Sulfites, Gluten"
2926,Produit laitier,Romarin #735,Aucun
2927,Épice,Canard fumé #162,Aucun
2928,Fruit,Romarin #929,"Fruits à coque, Céleri, Mollusques"
2929,Légumineuse,Verjus #739,"Poisson, Mollusques"
2930,Fruit,Épeautre #91,"Gluten, Crustacés, Œufs"
2931,Poisson,Lentilles du Puy #735,Fruits à coque
2932,Poisson,Lentilles du Puy #535,"Lactose, Fruits à coque, Mollusques"
2933,Légumineuse,Verjus #704,Céleri
2934,Légumineuse,Verjus #426,Aucun
2935,Légume,Lentilles du Puy #295,Aucun
2936,Herbe,Navet confit #670,"Lactose, Sulfites"
2937,Légume,Brochet en gelée #964,"Arachides, Crustacés, Œufs"
2938,Viande,Pomme sauvage #130,"Fruits à coque, Céleri, Sulfites"
2939,Champignon,Safran #988,Aucun
2940,Poisson,Navet confit #89,"Crustacés, Lactose, Céleri"
2941,Produit laitier,Fromage affiné #189,"Lupin, Céleri, Mollusques"
2942,Fruit,Épices orientales #940,"Soja, Mollusques"
2943,Produit laitier,Lentilles du Puy #57,"Lactose, Sulfites"
2944,Viande,Romarin #295,"Sésame, Poisson, Sulfites"
2945,Poisson,Navet confit #794,Aucun
2946,Céréale,Brochet en gelée #367,"Soja, Œufs"
2947,Fruit,Romarin #310,Sésame
2948,Produit laitier,Navet confit #391,"Lactose, Lupin, Céleri"
2949,Légume,Canard fumé #645,"Moutarde, Lactose, Crustacés"
2950,Céréale,Pomme sauvage #174,Arachides
2951,Produit laitier,Fromage affiné #560,"Arachides, Céleri, Crustacés"
2952,Légumineuse,Safran #993,"Œufs, Arachides"
2953,Fruit,Canard fumé #371,Sésame
2954,Viande,Romarin #788,Crustacés
2955,Herbe,Pomme sauvage #996,Aucun
2956,Légumineuse,Carpe dorée #476,"Gluten, Mollusques"
2957,Céréale,Brochet en gelée #274,"Céleri, Arachides, Mollusques"
2958,Légume,Pomme sauvage #418,"Soja, Lupin, Crustacés"
2959,Légume,Épices orientales #941,"Gluten, Fruits à coque"
2960,Légumineuse,Navet confit #758,Fruits à coque
2961,Viande,Carpe dorée #244,"Mollusques, Œufs, Poisson"
2962,Céréale,Romarin #509,Moutarde
2963,Fruit,Navet confit #33,Céleri
2964,Céréale,Pomme sauvage #7,Soja
2965,Champignon,Safran #855,Mollusques
2966,Viande,Chou frisé #30,"Lactose, Moutarde"
2967,Viande,Lentilles du Puy #575,"Moutarde, Sulfites"
2968,Légume,Mouton braisé #85,"Lactose, Arachides, Céleri"
2969,Légumineuse,Navet confit #870,Céleri
2970,Légume,Agneau rôti #231,"Sésame, Mollusques"
2971,Herbe,Fromage affiné #929,"Céleri, Lactose"
2972,Herbe,Canard fumé #902,"Œufs, Céleri, Arachides"
2973,Légume,Thym sauvage #345,"Lupin, Mollusques"
2974,Herbe,Mouton braisé #806,"Moutarde, Céleri, Crustacés"
2975,Épice,Poivre long #788,Céleri
2976,Fruit,Venaison #699,"Lupin, Arachides, Sulfites"
2977,Céréale,Poivre long #81,Aucun
2978,Viande,Épeautre #810,Aucun
2979,Viande,Pomme sauvage #27,"Mollusques, Lupin, Arachides"
2980,Légumineuse,Chou frisé #543,Aucun
2981,Herbe,Brochet en gelée #742,"Lupin, Moutarde, Sulfites"
2982,Herbe,Venaison #326,Aucun
2983,Produit laitier,Chou frisé #904,Œufs
2984,Légume,Brochet en gelée #901,"Poisson, Lactose"
2985,Poisson,Brochet en gelée #956,Moutarde
2986,Poisson,Carpe dorée #178,Mollusques
2987,Viande,Canard fumé #732,Aucun
2988,Poisson,Poivre long #182,Aucun
2989,Produit laitier,Mouton braisé #311,"Lactose, Moutarde, Fruits à coque"
2990,Légume,Romarin #491,Fruits à coque
2991,Herbe,Brochet en gelée #359,Soja
2992,Légume,Épices orientales #229,Aucun
2993,Légumineuse,Carpe dorée #866,Aucun
2994,Produit laitier,Agneau rôti #513,Aucun
2995,Herbe,Verjus #752,Fruits à coque
2996,Produit laitier,Verjus #954,"Soja, Sésame, Arachides"
2997,Fruit,Agneau rôti #132,"Céleri, Crustacés"
2998,Légume,Chou frisé #784,"Gluten, Mollusques"
2999,Viande,Navet confit #90,Gluten
